0 176.1796 58.52617 33.54568 32.0205 54.91641 33.41126 32.0205 12.99279 15.82127 39.40574 25.31427 29.21151 27.30041 24.65385 37.25336 39.45013 30.72967 37.74669 43.05012 39.82226 39.06805 56.46072 136.8832 44.72485 61.08038 57.3002 57.02157 70.58451 80.85674 83.31604 81.49425 105.13 84.32267 88.7463 105.6637 97.34805 107.6839 89.83909 78.36015 93.09035 87.74003 108.164 90.77341 99.49026 81.29153 85.57928 125.1891 118.0066 120.4422 97.79105 101.9721 115.9 103.8451 113.6016 127.9289 139.5808 134.6024 149.0598 134.0478 137.9595 154.4152 190.4674 181.0544 180.3609 202.5276 204.8531 213.4702 216.0065 208.2398 215.6926 252.7742 280.9587 245.8685 309.5062 222.2179 225.9564 293.7806 236.6576 230.5186 239.5095 237.4191 266.9968 269.0503 269.0001 278.2411 252.4343 273.7797 244.1236 281.746 283.7161 245.7912 247.2164 287.1738 289.406 278.6724 287.8165 288.7911 281.7717 289.5675 309.6517 261.9042 305.071 319.5627 305.3953 294.8759 332.3295 335.3309 304.9804 308.298 343.042 345.2699 314.7432 342.4289
176.1796 0 194.7847 184.1116 179.6553 188.4824 178.1741 175.5697 164.2522 161.1036 166.6201 159.7649 160.4392 159.4474 152.0751 163.1792 163.0647 158.5591 160.947 162.498 159.5115 157.7958 159.1516 165.5076 144.0159 154.4982 144.6648 135.4835 145.1692 151.0561 150.4512 147.4645 165.7982 147.1854 147.916 160.2041 147.5418 159.6099 140.806 127.6433 139.605 132.2085 146.5198 130.5917 138.8315 116.3726 116.1937 160.9315 143.4694 144.8904 110.9643 113.3703 131.476 109.8301 67.26885 124.3113 138.0777 127.4454 145.3187 122.9777 121.9662 128.7908 111.7868 97.78447 94.51548 120.5548 123.9677 131.3405 133.8908 87.69214 89.67603 109.2303 152.3597 95.85811 164.5612 48.96453 51.16945 162.0521 111.4579 84.61369 109.349 62.0608 108.3307 111.4426 109.4565 123.9001 124.1438 116.3344 74.20442 126.5027 130.3481 79.12247 77.46101 132.6013 134.5718 115.8045 131.1316 132.7327 119.3635 132.347 161.773 103.4015 140.5848 163.2591 138.3425 158.2934 171.4816 178.4999 168.2732 133.9843 186.2044 187.2178 140.1401 180.4717
58.52617 194.7847 0 25 27.29469 6.403124 26.68333 29.12044 57.07013 58.69412 31.40064 47.92703 43.82921 46.51881 71.16881 35.80503 34.82815 44.77723 37.80212 33.94113 38.28838 40.45986 35.8469 193.4046 53.74012 41.10961 50.11986 59.68182 52.30258 53.00943 55.05679 56.00893 64.40497 58.00862 60.5715 67.77905 67.42447 70.00714 66.00189 69.44242 69.02898 70.45566 77.20552 73.33485 74.24284 79.47956 80.95678 86.76405 87.67696 89.28606 90.17083 91.08238 91.66242 94.36631 144.2775 105.6835 110.8603 110.4762 117.652 111.8794 115.9741 129.4546 235.4782 224.1255 222.8099 183.9432 185.4427 192.8511 194.941 201.3008 209.2521 287.3082 320.6748 278.1079 345.3096 234.557 239.5496 333.0739 226.7712 228.9738 231.0087 251.2469 296.8097 299.3401 298.5004 310.0227 241.7286 304.2515 252.4837 313.2709 315.9953 252.002 255.2574 319.0815 321.2631 306.8941 318.9106 320.1562 310.266 320.4809 344.4758 262.5648 332.8618 351.3915 331.7303 283.4914 362.2907 367.1648 292.9441 328.5206 374.9733 376.6901 334.5206 371.9452
33.54568 184.1116 25 0 4.472136 21.58703 6.082763 8.544004 32.89377 34.9285 19 26.87006 24.41311 26.24881 47.85394 21.37756 22.09072 26.07681 23.5372 24.02082 25.31798 26.68333 34.78505 168.9201 40.16217 40.80441 44.01136 50.16438 52.73102 59.03389 61.49187 60.92618 78.56844 63.56099 67.36213 80.43009 75.59636 82.61961 70.75486 66.68771 74.09453 72.03471 86.38219 75.18643 80.23092 74.10803 77 100.2646 96.88782 98.9798 88.16147 90.66973 97.86215 93.43447 128.2225 111.3283 119.8541 117.1751 128.1288 117.652 121.758 136.9617 215 204.3051 203.2099 189.1916 191.0864 199.1228 201.4373 201.487 209.2959 270.9631 302.4299 262.6195 328.6418 226.8083 231.3201 315.021 228.4845 227.0551 232.1422 243.0021 282.3491 284.7007 284.1698 294.8331 243.9127 289.5583 246.5218 298.1933 300.6293 246.9413 249.4478 303.8717 306.0801 293.1024 304.0214 305.1639 296.3781 305.6681 328.1898 259.9332 319.3305 336.3049 318.7789 286.2155 347.9751 352.115 296.0004 318.0328 359.9028 361.8269 324.236 357.8313
32.0205 179.6553 27.29469 4.472136 0 23.02173 2.236068 4.123106 29.83287 31.62278 15.13275 22.67157 20 21.93171 44.38468 17.11724 18 21.63331 19.23538 20.22375 21.09502 22.36068 31.7805 166.1391 35.73514 37.69615 40.11234 45.90416 49.45867 56.4358 58.91731 58.13777 77.07788 60.82763 64.76231 78.64477 73.11618 80.80842 67.82514 62.89078 71.17584 68.68042 83.96698 71.8401 77.38863 70.02857 73.02739 98.49365 94.41001 96.56604 84.3195 86.97701 94.93682 89.6772 123.8103 108.2682 117.2391 114.2366 125.7179 114.5862 118.6802 134.0765 211.0095 200.2213 199.0986 185.9143 187.8563 195.964 198.3053 197.6487 205.4386 266.5952 298.1976 258.2112 324.2976 222.4275 226.9207 310.7736 224.7745 223.0202 228.3725 238.6001 277.9083 280.2651 279.7258 290.4162 240.2409 285.1245 242.2168 293.7726 296.2195 242.685 245.1499 299.4562 301.6637 288.6468 299.5947 300.7408 291.9246 301.2391 323.8243 255.8305 314.8714 331.887 314.3119 282.5781 343.5339 347.6967 292.394 313.5706 355.4856 357.4027 319.7765 353.3854
54.91641 188.4824 6.403124 21.58703 23.02173 0 22.02272 24.18677 52.34501 53.75872 25.23886 42.37924 38.07887 40.8534 65.96969 29.68164 28.6007 38.91015 31.62278 27.58623 32.01562 34.20526 29.73214 188.5784 47.38143 35.17101 43.82921 53.30198 46.6236 48.25971 50.42073 51.08816 61.91123 53.23533 56.08169 64.84597 63.31384 67.08204 61.16576 63.54723 64.28063 65.12296 73.41646 68.06614 69.72087 73.38937 75 84.21995 83.96577 85.70298 84.46564 85.58621 87.29834 88.81441 137.9021 101.2719 107.2054 106.3015 114.3897 107.5174 111.6288 125.5169 229.4014 217.9707 216.6316 179.637 181.2181 188.7659 190.9057 196.125 204.0622 280.9217 314.3662 271.7076 338.9286 228.4644 233.4202 326.7526 221.8636 223.5173 226.0088 245.1204 290.4083 292.9377 292.1002 303.6199 236.9128 297.849 246.5624 306.8679 309.5933 246.1747 249.3527 312.6787 314.8603 300.5012 312.5076 313.7531 303.8717 314.078 338.0854 257.0336 326.4751 344.9884 325.3583 278.7971 355.8919 360.7617 288.3145 322.2569 368.5702 370.2874 328.2697 365.5492
33.41126 178.1741 26.68333 6.082763 2.236068 22.02272 0 2.828427 30.41381 32.01562 13.0384 22.2036 19.10497 21.26029 44.59821 15.29706 16.03122 20.61553 17.46425 18.11077 19.23538 20.61553 29.54657 166.7423 34.17601 35.4683 38.0526 44.08165 47.24786 54.20332 56.68554 55.9017 74.96666 58.59181 62.52924 76.48529 70.88765 78.64477 65.59154 60.79679 68.942 66.48308 81.74132 69.64194 75.15318 68.06614 71.00704 96.33276 92.18053 94.33981 82.24422 84.85281 92.70383 87.57283 122.8007 106.0424 115.0043 112.0045 123.4909 112.361 116.456 131.8427 210.6419 199.7471 198.5907 183.7111 185.6475 193.7478 196.0867 195.5761 203.3733 265.6803 297.5184 257.2003 323.429 220.7555 225.282 310.0714 222.6598 221.0362 226.2764 236.9662 276.796 279.1711 278.601 289.3805 238.1155 284.037 240.4413 292.7259 295.2033 240.8589 243.3664 298.4242 300.6293 287.4717 298.5297 299.6865 290.7594 300.1666 322.9123 253.8863 313.6766 330.8474 313.0639 280.4439 342.4184 346.6554 290.252 312.1167 354.4475 356.3436 318.308 352.2517
32.0205 175.5697 29.12044 8.544004 4.123106 24.18677 2.828427 0 28.16026 29.61419 11.40175 19.41649 16.27882 18.43909 42.05948 13.0384 14.03567 17.80449 15.13275 16.49242 17.02939 18.24829 28.6531 164.4179 31.62278 34.43835 36.22154 41.80595 46.0213 53.53504 56.02901 55.07268 75.0733 57.80138 61.83774 76.38063 70.2737 78.51751 64.62391 59.04447 67.97794 65.14599 81.1602 68.30813 74.24284 66.00758 69.06519 96.20811 91.53824 93.74433 80.43286 83.18654 91.70605 85.84288 120 104.9238 114.2366 110.982 122.8739 111.234 115.317 130.853 207.8509 196.9371 195.776 182.3854 184.3611 192.519 194.8794 193.7473 201.5256 262.865 294.6904 254.4013 320.6084 218.3048 222.8004 307.243 220.9497 219.0091 224.5106 234.4803 274.0219 276.3919 275.8306 286.5869 236.4393 281.2561 238.1008 289.9349 292.4055 238.5812 241.0354 295.6298 297.8355 284.7174 295.7431 296.8973 288.0017 297.3819 320.0968 251.7861 310.9293 328.0549 310.3369 278.7963 339.6455 343.8633 288.6317 309.4954 351.6547 353.5557 315.6961 349.4843
12.99279 164.2522 57.07013 32.89377 29.83287 52.34501 30.41381 28.16026 0 3.162278 32.01562 14.42221 19.23538 16.64332 15.6205 28.79236 31.01612 20.24846 28.63564 34.53983 30.41381 29.15476 47.41308 136.3351 32.44996 51.31277 45.96738 44.59934 59.76086 70.80254 73.20007 71.06335 96.25487 73.87828 78.38148 96.25487 86.93183 98.1835 78.84954 66.15323 82.02439 76.05919 97.60209 79.02531 88.39118 68.54196 72.91776 115.434 107.1553 109.6586 85.14171 89.47067 104.3504 91.23596 102.8834 116.0172 128.2225 122.8007 137.9311 122.0656 125.9246 142.5219 183.8614 173.7831 172.8966 189.9336 192.3018 200.9724 203.5313 195.2562 202.7035 243.559 273.0234 236.1715 300.6852 209.8762 213.7218 285.7608 223.6982 217.5592 226.5304 225.2288 256.9066 259.0492 258.86 268.535 239.4809 263.8219 231.5534 271.999 274.1168 233.1051 234.632 277.5104 279.7374 268.3375 278.0018 279.0287 271.4885 279.7231 300.6183 249.0146 294.7168 309.9435 294.8118 281.9171 322.3884 325.7376 292.0295 296.8879 333.4786 335.6133 303.2903 332.4248
15.82127 161.1036 58.69412 34.9285 31.62278 53.75872 32.01562 29.61419 3.162278 0 32.38827 13.92839 18.97367 16.15549 13.0384 28.86174 31.04835 19.69772 28.4605 34.48188 30.08322 28.63564 47.01064 134.8197 30.61046 50.60632 44.59821 42.58586 58.56757 69.89278 72.25822 70 95.71311 72.8011 77.325 95.52487 85.83497 97.41663 77.5258 64.22811 80.65978 74.41102 96.42651 77.33693 87 66.21178 70.66116 114.5469 105.8454 108.3744 82.88412 87.32125 102.7278 89.00562 99.74467 114.2016 126.6689 121.0372 136.4734 120.2082 124.0363 140.7 181.1767 171.0026 170.0889 187.6809 190.0789 198.7844 201.3579 192.5747 199.9976 240.5265 270.1353 233.0944 297.6901 206.7704 210.6015 282.8608 221.0759 214.7044 223.8616 222.1036 253.7972 255.9463 255.7469 265.4554 236.8694 260.7221 228.4929 268.9157 271.0461 230.0782 231.5751 274.434 276.6604 265.2112 274.9127 275.9438 268.3654 276.6315 297.6007 246.0879 291.5888 306.8697 291.671 279.2937 319.288 322.6655 289.4205 293.7257 330.4088 332.5353 300.1283 329.3194
