0 188.0395 7.158911 27.40894 29.71952 9.013878 14.32655 21.22499 43.83207 43.66062 42.26405 40.06557 64.48822 49.89793 39.50476 51.90617 51.53882 38.24265 145.9633 46.95011 54.10407 44.77723 55.3376 51.87003 64.43056 54.13659 81.67772 61.88093 63.78283 92.92681 67.10626 67.86199 101.4702 118.698 117.1804 111.8805 197.3176 187.5041 186.6882 206.0346 213.6055 257.8221 223.2605 227.2295 234.1206 229.2886 237.203 238.7787 249.8293 244.5838 245.8989 247.6348 314.8571 261.1551 305.1119 292.2945 302.3218
188.0395 0 181.0022 176.2989 176.5264 179.0622 177.9486 170.5217 188.3335 186.0979 184.2854 182.0308 185.5386 177.7924 166.2198 175.7048 172.9698 160.6174 172.1472 162.9299 168.1509 158.7948 155.8508 146.5214 154.1948 144.3094 161.4098 138.2209 129.8382 157.1832 128.3776 126.6154 154.62 147.2897 76.74588 107.7879 113.6329 100.1116 96.82447 87.18643 88.28857 103.7705 40.13619 41.77149 109.1011 80.47583 106.4454 52.40061 120.9611 65.81429 71.34369 69.05538 154.8544 96.59831 123.5755 153.3731 163.1856
7.158911 181.0022 0 23.50532 26 2 11.6619 14.84082 44.91102 44.38468 42.72002 40.16217 64.66668 49.2822 36.65275 51 50.24938 34.12111 141.4808 44.01775 52.20153 41.00305 51.85557 46.81079 61.15248 48.98694 79.39773 56.64804 57.70615 90.35537 61.18823 61.81424 98.73172 115.5022 110.0227 106.5692 190.7905 180.8182 179.959 200.2424 207.7608 250.7688 216.3793 220.3021 228.493 223.0874 231.4649 231.8361 244.2381 237.8424 239.253 240.9046 307.8249 254.7828 297.9539 286.6976 296.7646
27.40894 176.2989 23.50532 0 2.54951 23.54782 33.94849 13.31353 68.03308 67.32384 65.51717 62.75747 86.97632 71.05861 55.91422 72.41892 71.22149 51.04165 118.5549 62.67226 72.25303 58.10551 68.93838 59.75157 78.28403 61.41352 98.10454 68.17991 65.18052 108.2739 69.28564 69.15562 116.15 131.5886 101.5012 115.7864 173.2469 164.3068 163.7628 205.8652 213.042 237.7194 213.6691 216.985 234.7968 226.125 237.1761 228.251 250.6427 236.5259 238.8273 239.6825 294.3084 256.4688 288.7785 292.8915 303.1225
29.71952 176.5264 26 2.54951 0 26.07681 36.49658 15.69235 70.5762 69.87131 68.06614 65.30697 89.52195 73.596 58.38293 74.94665 73.73602 53.42518 116.2783 65.10424 74.73286 60.4752 71.28113 61.88093 80.61242 63.50213 100.4988 70.17834 66.88797 110.6151 71.02112 70.83078 118.4544 133.7932 101.415 117.4777 171.8633 163.0763 162.5769 207.1352 214.2747 236.9072 214.0841 217.3315 236.115 227.1299 238.4366 228.5607 251.9631 237.0759 239.4702 240.2407 293.416 257.3213 288.4207 294.176 304.4195
9.013878 179.0622 2 23.54782 26.07681 0 10.77033 13.86542 44.55334 43.93177 42.2019 39.56008 64.00453 48.4525 35.3135 50.08992 49.24429 32.5 141.0489 42.63288 51.0392 39.43666 50.32892 44.98055 59.65554 47.13937 78.1025 54.78138 55.7315 88.98479 59.22837 59.84146 97.31882 113.984 108.2266 104.6757 189.4967 179.4377 178.5532 198.2851 205.7984 249.1285 214.4015 218.3323 226.5526 221.0973 229.5125 229.8695 242.3014 235.8495 237.2551 238.911 306.2028 252.785 296.1258 284.7595 294.8309
14.32655 177.9486 11.6619 33.94849 36.49658 10.77033 0 22.58871 34.1321 33.37664 31.57531 28.86174 53.2558 37.68782 25.37707 39.35734 38.58756 23.96351 150.1107 32.81101 40.60788 30.45078 41.04875 37.9638 50.20007 40.28548 67.94115 48.05206 51.0098 79.02337 54.03702 55 87.48402 104.5262 109.6038 97.98469 194.805 184.2115 183.1591 192.5123 200.141 251.8114 212.198 216.3909 220.4134 216.3331 223.6068 228.0088 236.0829 232.9399 233.9444 235.9495 309.0051 248.508 296.7364 278.5429 288.5329
21.22499 170.5217 14.84082 13.31353 15.69235 13.86542 22.58871 0 56.50885 55.58102 53.64932 50.74692 74.58371 58.48064 42.77859 59.68459 58.34595 37.73592 127.6116 49.42735 59.15446 44.79397 55.62598 46.75468 64.97556 48.51361 84.80713 55.50901 53.50934 94.96127 57.48261 57.57821 102.8522 118.4002 97.67932 103.9772 176.103 166.2883 165.4872 195.4642 202.7784 237.1376 206.9209 210.5499 224.1848 216.7631 226.7824 221.969 240.0109 229.1228 231.0049 232.2379 294.0857 247.7146 285.6996 282.3705 292.5491
43.83207 188.3335 44.91102 68.03308 70.5762 44.55334 34.1321 56.50885 0 2.236068 4.242641 7.211103 21.349 12.28114 23.6189 15.0333 17.02939 31.00403 183.3144 25.42759 22.09072 30.22003 32.89377 42.5 37.41931 44.50079 45.88028 50.11986 59.40539 57.53775 60.20797 62.1289 66.29821 84.84816 128.7012 92.54188 221.2374 209.5842 208.1736 187.0241 194.9438 271.6211 218.6344 223.58 213.0394 214.1331 217.0829 235.2807 228.1844 236.8122 236.4847 239.6123 328.7521 247.5768 310.6324 270.1911 279.7789
43.66062 186.0979 44.38468 67.32384 69.87131 43.93177 33.37664 55.58102 2.236068 0 2.236068 5.385165 20.99952 10.37519 21.53834 13.15295 15 29.00431 182.0859 23.19617 20.02498 28.04015 30.67572 40.30199 35.33367 42.2909 44.38468 47.88528 57.2014 56.07488 57.98276 59.90826 64.85525 83.36172 126.5899 90.44888 219.3468 207.6453 206.2189 185.0108 192.9254 269.4828 216.4116 221.3527 211.0971 212.0424 215.1139 233.0536 226.2659 234.6167 234.3075 237.4198 326.6064 245.4654 308.4064 268.3016 277.9069
42.26405 184.2854 42.72002 65.51717 68.06614 42.2019 31.57531 53.64932 4.242641 2.236068 0 3.162278 22.23016 9.89532 19.37955 12.64911 14.14214 26.80019 179.9876 21.35562 19.0263 26.00481 29.12044 38.3047 34.22364 40.32766 44.28318 46.06517 55.21775 55.99725 56.0803 57.98276 64.79354 83.22697 124.4588 89.27486 217.1175 205.4253 204.0031 184 191.9033 267.3799 214.7859 219.6952 210.2234 210.8578 214.1892 231.3979 225.4351 233.1223 232.8798 235.9371 324.5125 244.2279 306.5004 267.5204 277.1556
40.06557 182.0308 40.16217 62.75747 65.30697 39.56008 28.86174 50.74692 7.211103 5.385165 3.162278 0 24.5312 10.49282 16.54274 13.0384 13.92839 23.81701 176.8981 19.22401 18.43909 23.43608 27.45906 35.78058 33.2739 37.86714 44.77723 43.86342 52.69725 56.48533 53.7122 55.56978 65.28364 83.58624 121.6224 88.09086 214.0327 202.3731 200.9633 183.0246 190.9091 264.594 212.8403 217.697 209.4492 209.6115 213.3378 229.4014 224.7223 231.3871 231.2509 234.2204 321.7433 242.8956 304.0765 266.8756 276.5542
64.48822 185.5386 64.66668 86.97632 89.52195 64.00453 53.2558 74.58371 21.349 20.99952 22.23016 24.5312 0 16.2779 34.10047 15.79177 18.08259 41.59243 198.8403 30.70818 20.62474 37.12856 32.87218 47.00351 31.59157 48.19647 29.70825 50.98019 62.2654 40.41265 61.58717 63.78229 48.72841 67.2741 133.036 83.10584 229.4676 217.0475 215.3633 174.8136 182.7911 274.298 212.937 218.2883 199.5286 203.4153 203.9808 229.9125 214.2714 229.3656 228.2538 232.0138 331.0459 237.252 308.9231 255.7739 265.1134
