1 98
1 117
179.4131 133.1179
2 120
4.5 78.5
9.875 75.75
8 87
9 113
11.6 80
12 84
12 117
15.5 74.25
14 78
14 84
14 88
16 81.66667
15 103.5
16 67
16 72
16.66667 77.33333
17.33333 85.66667
18 72
19.57143 103.5714
18 108
21.4 75.8
20 61
20 65
20 107
21 58
21 83
22 98
22 107
22 123
25.11111 62
23.33333 67
24 56
24 75
25.5 99
25 120
26.5 66.5
26 107
27 73
28.5 51
28 53.5
28 59
28.5 104.6667
29.33333 63
29 70
29 74
30.66667 52
32.25 57
30.5 123
30 125
30 129
31.5 70.5
31 127
33.25 48.75
32 61
33.4 108.8
32 114
33.4 68.6
34.5 73.5
33.66667 130
34.71429 51.85714
34.66667 62
34.33333 112.3333
35 106
36 68
36.5 117
36 132
39.5122 229.9268
37 47
37.66667 54.33333
37 64
37 73
37.25 113.5
38 45
38 68
38.5 70.5
39 43
39 57
39 62.5
39 131
40 50
40.85714 67
40 73
40 78
40 116
41 47
41 118
41 121
42 43.5
42.5 49.5
42.5 72.5
42.5 76.5
43.2 115
43.66667 38.66667
43 68
44 56
44.5 117.5
45 49
45 76
47 37.33333
47.875 41.5
46 62
46 69
47 46
47 53
47 77
47 115
47.5 120.5
48 73
48 79
50 36
49 52
49 64
50.5 62.5
52.62069 73.44828
50 77
51 40
56.9759 53.16867
51 68
52 48
53.33333 35.66667
54.5 39.5
53.66667 44
60.18 35.08
54.5 65
55.75 62.5
56 45
57 73
58 29
58 61
58 71
58.8 80.6
61.41667 63.41667
61.4 40.4
61.8 69.2
61.75 73
62 45
74.74336 25.25664
66.5 41.5
65 48.5
64.66667 58.66667
64 74
65 38
65 52
65 65
65.5 70.5
65 81
66 33
67.5 63.5
66 67
67.5 43.5
67 52
68 80.66667
68 37.5
68.33333 48.33333
68.5 57
68.75 71.25
68 76
69 46
69 51
69.33333 59.33333
70.75 34.75
71 43.33333
70.5 54.25
72.6 51.4
71 65
72.5 37.5
72 47
72 62
74.25 40
73 72
75.4 31.2
74 34
74 56
74 60.5
75 36.5
76.5 48
76.5 52.5
76 56
76.66667 63
76 73
77 41
77 43
77 69
78 29
78 33.5
79.7 38
79 43
79 56.5
81.2 33.6
80 59
82 44
81 51
81 53
82.5 41
82 48
84 15.66667
83 55
83 66
87.27273 37.45455
84.5 46
84 57
84.5 67.5
85 24
85.25 33
85.5 40
87 52.66667
87.71429 12.57143
86 44
86 49
87.5 25.2
89.2 31
88 34
90.2 59
89 62
90 22
90.5 26.5
90 47
90 65
91 24
91 36
91.66667 44
91 51
91.66667 55
92.5 10.25
92 30.5
92 34
92.5 37.5
92 41
92.5 49
93 61.66667
93 23
93 51.5
94.66667 32
94 40
94.75 59.25
95.8 23.2
95 26
95 48
96 43
96 51
96 55
97.75 26.75
97 33
98 63.33333
98 53
100.0833 57
100.5 32.5
101 26
101.6667 28.66667
101 53
103 32
103 55
104 34
104.5 50
106.5 29.5
106 54
107 38
107 41
107 140
108 43
108 60
110.9167 27.66667
109 47
109 55
110 9
112 33
112 50
113 31
114.5 23.5
114 28
116 29
117 26
121.5 23
133.5556 17.88889
132 237
133.3333 222.3333
135 219.5
193 236
198.2 218.8
199.2857 237.1429
199 226
199 229
200 224
203 234
204 51
211.9 52.13333
213 224.5
213 227
214 235
215.8261 279.8696
215 226
216 220
216.5 228
222.1667 281.3333
222 124
235.5466 265.205
225 130
225 209
226.5 205.5
229.75 36.9
228 208
229.8571 202.1429
230 70
232.5 202.5
232.8 223.8
233.5 220.5
234 42
235 217.5
236 134
238 218.6667
237 222
244.5714 31.28571
244 216
245 112
245 212
248.3 215.9
247 103
248.1429 111.1429
250 205
250.5 216
251 203
251 209
252.5 219.5
253.5 205
254 207
255.6667 213
256 221
257 217
258 271.6
258 210
259.3333 220
259 223
260.5 214.5
262.5 80
261 222
264.8333 224.5833
265 221
267 220
270 202
270.5 211
272 198
273 216
275 218
276 220
277 193
285.8846 21.46154
290 187.5
293 184.5
292 187
292 189
293 131
295 16.5
296 181
298 180
300.3333 177
302 168
303.5 172
304 126
