0 177.4585 112.4342 99.99573 122.7328 117.2961 105.0811 102.189 160.1685 113.7775 106.0441 168.6302 154.3687 152.6403 154.6346 92.75788 94.12793 117.613 174.392 96.0554 178.5701 112.0717 117.3868 119.3382 117.5716 123.1949 120.4843 123.9703 134.1027 141.1607 148.4175 149.6892 243.0454 247.6451 179.5331 181.0874 211.0031 210.6919 271.0162 193.4484 248.7211 270.4478 218.6536 226.2852 285.4953 236.9219 243.2316 240.0758 210.9656 213.9449 223.0874 222.4266 268.7036 224.7116 232.9714 235.9168 240.9885 291.2268 244.0912 322.7339 245.9173 290.2871 269.8853 292.4432 332.9039 275.494 310.7657 309.4703 305.82 282.0345
177.4585 0 81.18838 82.22562 71.43577 72.34202 75.34193 75.40471 70.12771 66.15262 71.46436 74.38909 64.71849 63.21853 61.81615 118.4743 105.0673 100.3841 71.73354 101.7805 68.15876 83.12188 79.09406 78.25919 87.48866 75.046 91.01375 89.98531 68.84065 72.44832 63.60441 78.4884 83.09776 83.90151 70.36753 68.05127 35.20224 37.24249 104.3928 73.85749 75.39888 101.6017 48.18068 52.69584 116.0384 60.72671 66.11033 63.97489 94.84096 96.80266 85.73808 155.7807 91.27571 94.29156 103.8299 111.9541 105.5463 113.9361 112.0355 148.1366 109.8025 112.9036 101.3077 115.3243 157.9288 110.7127 133.3288 132.1204 128.7386 116.1588
112.4342 81.18838 0 19.23538 11.02502 9.055385 22.14723 34.88553 48.40877 24.83948 36.05551 57.38467 42.02975 40.22437 42.2019 100.1699 86.44202 101.3334 62.6099 84.28671 66.37017 78.23043 79.40403 80.60397 88.75246 81.24192 94.85383 96.83491 86.31338 96.05843 95.21029 107.7126 131.6435 136.8377 123.0041 122.5398 116.1077 118.423 160.3034 133.6731 141.5238 160.4151 129.1395 133.8432 175.3416 140.8119 144.8068 144.0626 156.1698 158.9025 156.3857 200.2987 166.6741 162.5423 172.3514 178.8435 176.9209 187.7884 182.4333 214.5951 181.7306 189.4967 182.4637 192.8989 224.9361 191.5418 209.0933 208.5689 206.1892 197.1624
99.99573 82.22562 19.23538 0 25.53669 18.97367 7.516648 17.69181 65.19031 16.27882 20.24846 74.46476 57.8835 55.71355 57.38467 81.0432 67.49486 83.61165 79.05694 65.46182 82.07923 61.07373 62.93648 64.3506 71.70077 65.56867 77.78335 80.05623 72.11103 82.00339 82.73452 93.74433 143.1782 147.6621 112.6055 112.5789 117.3414 118.6002 171.0218 124.3805 149.4021 170.4846 128.4562 134.3726 185.5274 142.9475 148.0034 146.1977 146.4138 149.2649 149.3603 185.9644 171.7476 154.5639 164.2224 170.0618 169.6732 193.6814 174.7276 223.2761 174.5967 194.1159 181.8378 196.9772 233.5193 189.898 214.2195 213.3378 210.3806 195.8699
122.7328 71.43577 11.02502 25.53669 0 6.72795 25.23704 37.29775 39.66379 23.7302 37.24601 48.92831 32.5277 30.47448 32.28856 103.8879 89.65575 102.2333 53.60551 87.21452 56.86809 78.76444 79.19403 80.16221 88.99587 80.25193 95.03504 96.67165 84.01093 93.48192 91.51257 104.9169 120.8522 125.9516 117.6756 116.9633 106.0713 108.656 149.4179 127.6381 130.5033 149.4647 119.5718 123.9198 164.4068 130.4886 134.2672 133.732 150.2521 152.9056 149.0831 197.225 155.8326 155.6658 165.5078 172.3045 169.6374 176.8552 175.3465 203.5796 174.3776 178.6928 172.7252 182.1635 213.9187 182.0795 198.2217 197.7364 195.4295 187.5854
117.2961 72.34202 9.055385 18.97367 6.72795 0 18.56071 30.80584 46.24404 18.02776 31.01612 55.54278 38.91658 36.76955 38.48376 97.3242 83.15982 96.29287 60.08328 80.76664 63.15853 72.89719 73.57309 74.62573 83.24062 74.92163 89.30985 91.06591 79.24645 88.86257 87.45856 100.4191 125.873 130.7444 114.6124 114.0614 107.3546 109.5536 154.1943 125.054 134.3019 154.0292 120.204 125.028 169.0202 132.2195 136.4001 135.4739 147.5974 150.3064 147.4602 192.9258 158.6923 153.7075 163.5268 170.097 168.003 180.0347 173.5562 207.7263 172.8005 181.4304 173.5655 184.716 218.0396 182.5685 201.1616 200.5517 198.0404 188.2153
105.0811 75.34193 22.14723 7.516648 25.23704 18.56071 0 12.74755 64.04726 9.192388 14.1598 73.4064 56.29387 53.96758 55.43014 78.84478 64.79755 79.19389 77.50161 62.5 80.02812 56.16494 57.55432 58.84301 66.72706 59.75157 72.83028 74.90327 65.70008 75.56932 75.85842 87.30693 138.7606 142.9649 105.3969 105.3114 110.3653 111.4742 166.2252 117.047 143.7585 165.4645 121.2126 127.2655 180.5161 136.0606 141.2887 139.3053 139.1492 141.9877 141.8767 179.7405 165.364 147.1343 156.8072 162.7037 162.2051 187.4487 167.2868 217.7338 167.1242 187.6073 174.5523 190.3589 227.9369 182.5192 207.7944 206.8393 203.7707 188.5166
102.189 75.40471 34.88553 17.69181 37.29775 30.80584 12.74755 0 74.86805 15.29706 4.123106 84.21401 66.81691 64.38167 65.62012 66.61081 52.36305 66.49216 87.82369 49.96249 89.82205 43.60046 45.27693 46.66905 54.20332 47.88789 60.30133 62.482 54.70832 64.5979 65.9242 76.32169 144.7791 148.4335 96.56604 96.77293 109.5901 109.9318 171.4012 108.8508 147.1394 170.1823 118.9033 125.7179 185.2018 135.5175 141.4214 138.7213 130.5067 133.4054 134.9907 168.3608 166.557 139.5887 149.1107 154.5639 155.0484 189.041 159.8099 221.118 160.0156 188.3083 171.7323 190.6646 231.2018 178.956 208.7223 207.5235 204.0711 185.154
160.1685 70.12771 48.40877 65.19031 39.66379 46.24404 64.04726 74.86805 0 59.74129 73.71858 9.363456 8.389183 10.93864 10.58497 140.7771 126.1692 135.0113 14.24211 123.4247 18.7312 111.7445 110.8559 111.3456 121.046 110.366 126.7436 127.6641 111.0469 119.2825 114.4633 129.5527 88.64456 94.9891 133.878 132.3082 98.19618 102.8848 117.9885 140.6924 105.5302 119.2738 114.5884 115.82 133.647 118.2528 119.393 121.2605 162.8165 165.062 155.7435 218.3763 135.685 164.0261 173.6806 181.5985 175.6639 154.2291 182.1187 174.902 179.9301 158.6386 164.104 163.1225 185.2646 175.263 176.5649 176.8171 175.7535 179.7871
113.7775 66.15262 24.83948 16.27882 23.7302 18.02776 9.192388 15.29706 59.74129 0 14.03567 69.06519 51.6188 49.16299 50.35871 81.22192 66.73746 78.50366 72.56032 64.13462 74.52516 55.03635 55.56978 56.60389 65.29931 56.90562 71.353 73.06162 61.52235 71.23825 70.45566 82.87943 130.8014 134.7854 98.89894 98.61541 101.1929 102.3572 157.9521 110.0841 134.9518 157.035 112.1784 118.1397 172.0838 126.874 132.0984 130.1193 132.4009 135.1925 134.1436 175.4633 156.2314 139.7176 149.4523 155.5892 154.5639 178.3606 159.7979 208.9586 159.4522 178.4433 165.5597 181.1767 219.1375 173.6555 198.6479 197.6765 194.5893 179.6107
