0 176.1182 112.4342 200.309 182.3675 199.4242 92.75788 94.12793 96.0554 148.4175 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.5926 322.7339 332.9039
176.1182 0 80.73061 110.9414 94.71649 96.43344 116.5728 103.2068 99.92036 61.59163 85.11636 85.90232 36.02362 37.72684 106.3445 77.22775 103.5198 48.45893 117.93 61.7085 67.29005 64.94839 154.1351 92.6813 112.2421 149.8365 159.6036
112.4342 80.73061 0 94.39942 74.48158 89.84526 100.1699 86.44202 84.28671 95.21029 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 182.1054 214.5951 224.9361
200.309 110.9414 94.39942 0 20.42549 16.02997 190.8776 176.3381 173.6491 162.623 84.12045 92.0725 128.1025 134.1538 110.1691 112.4822 114.0888 145.3006 125.4971 141.1214 139.0009 143.5245 264.0341 146.3848 220.672 167.7636 177.5528
182.3675 94.71649 74.48158 20.42549 0 17.93204 170.4522 155.9155 153.2318 143.5644 84.28889 91.87048 115.8354 121.4613 112.5949 108.8223 115.4915 132.958 128.3846 131.742 130.8589 134.4145 246.2007 141.8849 206.1342 170.8138 180.9358
199.4242 96.43344 89.84526 16.02997 17.93204 0 182.7033 168.027 165.1953 150.2555 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 205.2065 155.3956 165.3796
92.75788 116.5728 100.1699 190.8776 170.4522 182.7033 0 14.72715 17.75528 66.21933 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 151.9017 264.8345 274.2066
94.12793 103.2068 86.44202 176.3381 155.9155 168.027 14.72715 0 3.28718 57.10127 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.6287 252.2328 261.7317
96.0554 99.92036 84.28671 173.6491 153.2318 165.1953 17.75528 3.28718 0 54.34381 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.5634 248.9687 258.4744
148.4175 61.59163 95.21029 162.623 143.5644 150.2555 66.21933 57.10127 54.34381 0 146.3728 146.547 81.41253 77.69813 165.5472 134.1343 161.9136 80.91971 175.4984 103.8123 112.3299 106.3722 105.7892 140.0652 95.22116 202.0994 211.048
