0 159.8643 128.4189 128.4993 51.88507 120.4335 105.7827 102.681 109.7004 113.1804 121.4276 83.94892 87.9957 129.8801 130.781 172.5683 191.8408 67.92389 71.61822 182.9258 111.2526 139.1178 89.9939 110.584 83.14249 188.6166 125.631 90.95579 94.02365 94.15496 184.7999 114.9066 163.5934 152.0602 152.3164 173.8792
159.8643 0 173.6113 171.9333 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 243.0454 247.6451 172.5624 174.5615 183.2508 231.5585 211.0031 210.6919 195.8372 271.0162 189.5851 248.7211 270.4478 218.6536 206.4421 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 322.7339 246.5636 248.3164 332.9039
128.4189 173.6113 0 1.943651 105.9486 201.8426 189.4671 187.8094 149.3251 151.2705 159.4024 162.0878 169.9519 246.6207 248.0036 283.1677 312.9403 192.2987 197.2708 295.2993 188.7531 259.3243 188.4961 192.5343 208.9692 303.1133 204.1141 210.4941 210.2446 213.3049 304.952 221.7665 246.3651 280.4166 280.7116 256.1166
128.4993 171.9333 1.943651 0 105.2616 200.8034 188.4964 186.8643 150.7684 152.7383 160.9044 163.1502 171.0007 246.1097 247.5035 282.4717 312.5053 192.6577 197.5854 294.6324 189.9257 258.8977 189.3806 193.6621 209.2869 302.4916 205.3168 211.0261 210.8578 213.8512 304.4897 222.5899 247.5955 280.4443 280.7566 257.3679
51.88507 112.4342 105.9486 105.2616 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 131.6435 136.8377 141.598 143.0874 177.2191 208.5776 116.1077 118.423 189.3733 160.3034 155.2417 141.5238 160.4151 129.1395 197.303 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 214.5951 186.2606 187.0782 224.9361
120.4335 92.75788 201.8426 200.8034 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 199.4492 201.3944 80.025 82.02439 94.15207 139.8223 144.4611 141.7674 107.1226 222.6995 97.00515 193.6311 220.0659 146.3728 117.2581 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 264.8345 156.9235 158.8812 274.2066
105.7827 94.12793 189.4671 188.4964 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 185.3345 187.4587 79.67992 81.6551 100.5757 143.1537 132.4055 130.1085 113.5377 209.0017 96.63793 180.4159 206.5282 135.4372 123.1897 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 252.2328 152.619 154.4284 261.7317
102.681 96.0554 187.8094 186.8643 84.28671 17.75528 3.28718 0 212.1431 215.6183 223.6406 182.0803 184.188 78.54457 80.50621 100.8828 142.659 129.1869 126.9262 113.8112 205.719 95.43715 177.1306 203.2419 132.3301 123.3284 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 248.9687 150.5432 152.3237 258.4744
109.7004 260.9204 149.3251 150.7684 148.7563 229.8603 215.2915 212.1431 0 3.480102 12.40072 42.18741 47.21282 223.305 223.5556 268.3129 273.2137 116.6881 123.3333 276.3766 50.57618 226.9723 72.36098 56.76951 131.0017 279.5068 62.21771 115.4778 109.0143 116.4205 268.3853 102.2286 101.2115 209.5299 208.4883 110.0456
113.1804 264.247 151.2705 152.7383 152.1217 233.3345 218.7675 215.6183 3.480102 0 9.195409 44.77723 49.45733 226.4972 226.7355 271.5128 276.1014 119.5492 126.1784 279.5233 51.35828 230.0543 74.4043 57.68882 133.7012 282.5965 62.31929 117.8346 111.2205 118.7081 271.3274 103.6931 100.5401 212.0094 210.9413 109.1936
121.4276 273.311 159.4024 160.9044 161.1197 241.3301 226.8083 223.6406 12.40072 9.195409 0 49.07364 52.57656 232.4999 232.6777 277.5323 280.7359 124.26 130.8111 285.2808 50.26657 235.5382 76.57168 56.84384 137.7699 288.0892 59.24655 120.7569 113.6745 121.3985 276.1867 103.9285 95.29152 215.1694 214.0104 103.5075
83.94892 243.0454 162.0878 163.1502 131.6435 199.4492 185.3345 182.0803 42.18741 44.77723 49.07364 0 7.98088 184.1738 184.2715 229.1749 231.6865 75.18643 81.7435 236.6205 29.35767 186.6815 32.20248 31.32092 88.95504 239.2143 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 87.04947 167.3589 166.3348 97.32035
87.9957 247.6451 169.9519 171.0007 136.8377 201.3944 187.4587 184.188 47.21282 49.45733 52.57656 7.98088 0 182.8667 182.8787 227.7701 228.5695 72.57291 78.96093 234.8526 23.46651 184.6601 25.43281 24.31243 85.34027 237.1042 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 80.09046 162.7129 161.6001 90.41761
129.8801 172.5624 246.6207 246.1097 141.598 80.025 79.67992 78.54457 223.305 226.4972 232.4999 184.1738 182.8667 0 2 45.0324 67.29277 111.4495 105.8017 53.64 198.8936 17.02939 165.9789 194.2498 103.8123 58.73788 206.3017 127.3499 136.5613 129.0229 58.78401 163.0192 225.9593 80.9506 83.20607 233.7333
130.781 174.5615 248.0036 247.5035 143.0874 82.02439 81.6551 80.50621 223.5556 226.7355 232.6777 184.2715 182.8787 2 0 44.90671 65.67319 111.2879 105.5746 53.11544 198.7251 15.0333 165.7739 194.0335 103.3683 57.8919 205.9954 126.8464 136.0625 128.4769 57.23251 162.4107 225.3133 79.17702 81.44477 233.0306
172.5683 183.2508 283.1677 282.4717 177.2191 94.15207 100.5757 100.8828 268.3129 271.5128 277.5323 229.1749 227.7701 45.0324 44.90671 0 51.34743 155.9918 150.1501 12.99304 243.3682 45.80492 210.3477 238.5628 147.258 23.2472 250.2403 170.3858 179.5958 171.7937 42.97702 205.2469 267.7366 106.5378 109.0347 275.0128
191.8408 231.5585 312.9403 312.5053 208.5776 139.8223 143.1537 142.659 273.2137 276.1014 280.7359 231.6865 228.5695 67.29277 65.67319 51.34743 0 156.5603 149.9569 41.75155 239.9855 53.62692 207.3017 234.3148 143.3584 32.28333 243.7359 163.4677 172.1493 163.9291 9.157982 194.051 253.2583 77.91625 80.20405 259.038
67.92389 211.0031 192.2987 192.6577 116.1077 144.4611 132.4055 129.1869 116.6881 119.5492 124.26 75.18643 72.57291 111.4495 111.2879 155.9918 156.5603 0 6.708204 162.5769 87.44411 112.2185 54.58938 82.8734 17.20465 164.5807 95.42226 25.94224 32.64966 29.1334 151.9268 59.80176 120.8113 96.54015 96.0013 129.9433
71.61822 210.6919 197.2708 197.5854 118.423 141.7674 130.1085 126.9262 123.3333 126.1784 130.8111 81.7435 78.96093 105.8017 105.5746 150.1501 149.9569 6.708204 0 156.5128 93.22109 106.0754 60.20797 88.45903 11.7047 158.3408 100.6357 26.90725 34.82815 29.8527 145.3945 62.5 124.4489 90.02777 89.53351 133.3501
182.9258 195.8372 295.2993 294.6324 189.3733 107.1226 113.5377 113.8112 276.3766 279.5233 285.2808 236.6205 234.8526 53.64 53.11544 12.99304 41.75155 162.5769 156.5128 0 249.6151 50.53959 216.5208 244.6002 152.7653 10.74968 255.8185 175.4259 184.5867 176.6271 34.39491 209.5292 271.501 105.2675 107.7613 278.4313
111.2526 271.0162 188.7531 189.9257 160.3034 222.6995 209.0017 205.719 50.57618 51.35828 50.26657 29.35767 23.46651 198.8936 198.7251 243.3682 239.9855 87.44411 93.22109 249.6151 0 199.1014 33.10094 6.638712 97.30094 251.0582 15.84913 76.63271 68.31378 76.48725 236.3941 54.13107 58.21891 169.989 168.5849 68.36463
139.1178 189.5851 259.3243 258.8977 155.2417 97.00515 96.63793 95.43715 226.9723 230.0543 235.5382 186.6815 184.6601 17.02939 15.0333 45.80492 53.62692 112.2185 106.0754 50.53959 199.1014 0 166.003 194.0644 102.2399 52.55288 205.3056 125.028 134.2125 126.3161 45.91688 159.5564 221.9518 66.85058 69.22608 229.2079
89.9939 248.7211 188.4961 189.3806 141.5238 193.6311 180.4159 177.1306 72.36098 74.4043 76.57168 32.20248 25.43281 165.9789 165.7739 210.3477 207.3017 54.58938 60.20797 216.5208 33.10094 166.003 0 28.28427 64.28063 217.9682 41.36572 44.59821 37.12142 44.96552 203.5352 34.00368 74.02076 138.9244 137.6817 84.18581
110.584 270.4478 192.5343 193.6621 160.4151 220.0659 206.5282 203.2419 56.76951 57.68882 56.84384 31.32092 24.31243 194.2498 194.0335 238.5628 234.3148 82.8734 88.45903 244.6002 6.638712 194.0644 28.28427 0 92.02174 245.8607 15.05161 70.85901 62.36986 70.57446 230.8509 47.5 55.80181 163.817 162.383 66.11543
83.14249 218.6536 208.9692 209.2869 129.1395 146.3728 135.4372 132.3301 131.0017 133.7012 137.7699 88.95504 85.34027 103.8123 103.3683 147.258 143.3584 17.20465 11.7047 152.7653 97.30094 102.2399 64.28063 92.02174 0 153.8424 103.0713 23.76973 32.89377 25.88239 139.3476 60.15189 123.0991 80 79.33631 131.481
