47.62903 120.9375
24 127
32 120
32 126
35.66667 139
39.5122 229.9268
37 106
41 121
42 125
43 134
181.0372 136.7894
72.33333 63.33333
85 63
87.5 65
88.8 61.6
103.5 38.5
104.5 59.5
106 52
107 64
107 140
109 57
113 50
132 237
133.3333 222.3333
135 219.5
185 196.3333
185 213
193.375 238
199 197
204 51
211.9 52.13333
209 227
217.5 223.5
222 124
225 130
229.75 36.9
230 70
234 42
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
262.5 80
264 132
266 202
280.1429 198.5934
274 59
274 194
275.6667 70.66667
285.8846 21.46154
283 54
283 74
283.5 186.5
284 63
285 65
285 59
285 61
286 73
286 186
287 178
289 185
291.7143 70.14286
290 57
292 56
295 16.5
296 60
297 62
298.5 73.5
300 66
303.5 71.5
303 118.5
