0 8.721214 8.837509 8.674507 59.97468 58.97693 58.03391 11.68481 58.28376 43.64083 10.65643 23.32444 37.2766 24.3618 106.9554 32.4325 41.25156 34.58206 38.55007 57.52794 43.25575 41.72954 47.18185 68.57293 45.78889 61.71859 52.83959 71.46753 82.51324 49.33429 51.69711 58.96363 52.85295 59.87925 62.53297 63.81998 67.47387 66.037 71.8426 74.41957 94.07574 97.60153 138.158 101.0772 139.3592 139.971 141.9822 106.2442 105.22 177.2049 106.6908 104.2764 107.0585 144.7229 97.22524 110.0982 148.068 112.2367 117.6215 135.2199 123.6995 126.042 125.1269 146.0966 128.1486 138.0376 154.0268 140.0745 163.8233 155.4028 155.0135 215.4228 214.5953 216.8137 218.5275 219.7146 220.2218 209.3841 225.1438 233.1791 223.46 211.4797 224.8972 207.7217 214.6968 227.0182 230.2742 229.5423 225.5441 211.3642 214.3656 236.873 226.6132 238.9494 225.4544 252.7164 234.8193 237.5529 238.0113 237.3517 239.4479 256.1804 269.1694 271.7952 272.1875 277.6171 284.0375 294.7471 280.8196 305.0374 290.1088
8.721214 0 9.904278 4.924429 60.69962 60.35106 60.20797 18.2537 60.87693 48.92846 19.05912 29.63431 44.0581 33.06055 108.6105 39.70793 48.90921 42.29731 46.82128 64.31892 51.10773 50.44937 55.14961 75.00667 54.33415 68.76772 60.89972 79.22506 88.40814 57.76028 60.25156 67.08388 61.35145 68.41134 70.66116 72.17956 75.75794 74.47744 80.07122 82.76078 101.9277 105.4751 144.3087 108.9874 145.5782 146.3592 148.2734 114.1537 113.2519 185.7933 114.7661 112.4778 115.2321 151.3621 105.6835 118.2888 154.9174 120.5143 125.7376 142.8525 131.6254 133.9422 133.094 153.495 136.0855 145.6606 161.3351 148.0034 169.6496 161.701 161.435 221.8498 221.2024 223.3595 224.9644 226.1084 226.7719 216.3169 231.6074 239.7025 230.3411 218.9087 231.9189 216.1782 223.19 234.2283 237.4721 236.8148 233.0772 220.0364 223.009 245.2943 235.2616 247.4268 234.0769 261.1409 243.5262 246.2722 246.7194 246.0183 248.0726 264.8854 277.2454 279.8035 280.2231 285.7176 291.994 303.2176 289.5272 313.4984 298.4669
8.837509 9.904278 0 5.382353 68.31299 67.50001 66.72964 10.19807 67.045 52.32888 13.8936 20.50399 45.40357 28.1808 99.3988 31.14967 48.57745 34.22606 39.68327 65.51525 50.3075 45.54341 54.0184 76.74166 51.2458 69.49349 59.46866 78.45014 90.91463 55.16539 57.04769 65.43419 58.40993 65.24775 68.96399 69.71717 73.53948 71.68452 78.01166 80.30425 100.8418 104.3251 146.3755 107.7343 147.5395 148.0543 150.1203 112.8901 111.6615 179.1127 113.0494 110.3864 113.2209 152.6405 98.63396 116.2173 155.8282 118.153 123.8773 142.2101 130.2839 132.6641 131.6407 153.3508 134.7077 145.0363 161.3689 146.6289 159.8819 152.0894 151.8755 212.2735 211.7102 213.8368 215.3919 216.5171 217.2504 207.0117 222.0451 230.1657 220.9989 209.9919 222.668 213.0087 219.8506 225.116 228.3492 227.7524 224.2577 213.8407 216.6011 242.2547 231.0116 244.1446 227.5362 258.0796 237.6958 240.7351 240.9086 239.7613 241.5359 260.0233 269.1298 271.5749 272.0385 277.6421 283.6813 299.9405 284.6083 310.2598 290.9347
8.674507 4.924429 5.382353 0 65.16667 64.65679 64.28258 14.95931 64.81705 51.67459 17.26268 25.78784 45.84162 31.67412 103.6972 36.2763 49.92355 39.18306 44.28072 66.11717 51.90617 49.16017 55.80439 77.0795 54.00787 70.35801 61.42845 80.12183 90.8529 57.69749 59.88739 67.52322 61.12487 68.09083 71.08622 72.22515 75.93428 74.36042 80.33586 82.83045 102.7074 106.2274 146.6058 109.6928 147.8284 148.4894 150.4734 114.8589 113.7948 183.6303 115.2476 112.7697 115.5668 153.3044 103.2727 118.596 156.6916 120.677 126.1566 143.8827 132.3065 134.656 133.7208 154.7711 136.7516 146.7012 162.6999 148.6783 165.24 157.4711 157.2578 217.6558 217.0904 219.2184 220.7742 221.8992 222.632 212.3729 227.4275 235.5477 226.3653 215.2771 228.0213 215.9682 222.8928 230.4444 233.6798 233.0708 229.5196 218.1656 221.0141 245.158 234.4829 247.1644 232.0048 260.9961 241.8703 244.7841 245.0752 244.1152 246.0046 263.7774 274.1865 276.6681 277.1178 282.6861 288.8014 302.9661 288.3908 313.2683 295.7909
59.97468 60.69962 68.31299 65.16667 0 4.549115 10.13794 69.67234 13.1064 32.79206 64.44916 79.27242 43.60599 66.35343 166.4264 83.56613 51.73973 83.00506 81.55127 47.71747 54.45895 73.36079 57.28343 49.32658 66.63016 52.39699 61.0611 67.08224 52.83097 65.70663 70.00496 65.20471 69.20822 74.27053 67.40013 72.60012 73.38853 75.87856 75.21067 79.33822 85.0109 88.18226 102.7429 91.61893 104.4802 106.6425 107.5861 95.89416 97.16538 196.3502 99.19187 99.62778 101.4002 113.5383 126.0533 104.3202 118.8603 107.9955 109.3215 116.8914 111.2101 112.8463 113.1773 123.5788 115.3388 119.304 129.7592 125.9369 212.5342 201.8715 200.7877 259.8488 257.8636 260.4511 262.8386 264.2778 263.7728 250.4159 269.1786 276.6994 264.6131 248.2018 264.9265 200.6658 208.4549 265.4239 268.7231 267.3419 260.9012 225.2446 229.7131 227.7921 226.0157 231.391 241.3886 243.2572 245.1043 245.6036 248.0424 250.7218 254.8734 258.8102 296.8032 300.4016 300.3822 304.7087 313.1766 285.5926 283.165 295.4065 312.2076
58.97693 60.35106 67.50001 64.65679 4.549115 0 5.59017 68.20641 8.558621 28.93843 62.75747 77.40816 40.06518 63.76715 164.8698 81.18602 47.9725 80.42427 78.62908 43.27484 50.61867 69.96586 53.30225 44.78002 62.87329 47.90877 56.9162 62.56959 48.54122 61.77783 66.06815 60.92662 65.20928 70.1239 63.05751 68.30426 69.0137 71.57843 70.7704 74.90201 80.47147 83.64957 99.21819 87.09191 100.927 102.996 104.0156 91.38355 92.63504 191.9089 94.65992 95.08154 96.85915 109.7918 122.0092 99.78226 115.0246 103.4526 104.8107 112.5995 106.7638 108.417 108.7256 119.4512 110.9076 115.0315 125.7229 121.5576 209.3161 198.4997 197.3689 256.2622 254.2071 256.8145 259.2417 260.6957 260.1278 246.6399 265.5584 273.0409 260.8299 244.2197 261.0842 196.2377 204.0179 261.5019 264.8004 263.3904 256.8506 220.7221 225.2027 223.4251 221.509 226.9939 236.8802 238.9093 240.5582 241.0545 243.4954 246.1895 250.3562 254.2833 292.4778 296.1001 296.0697 300.3663 308.8839 281.2615 278.6454 291.0919 307.7601
58.03391 60.20797 66.72964 64.28258 10.13794 5.59017 0 66.60812 3 24.41184 60.90361 75.25804 35.89443 60.74537 162.9365 78.36147 43.43322 77.34379 75.11213 37.80619 45.96738 65.85443 48.44874 39.20459 58.29923 42.37924 51.83274 57.00914 43.41659 56.97587 61.24745 55.6609 60.30755 65.02136 57.70615 63.0097 63.61812 66.27636 65.29318 69.42872 74.91124 78.1025 95.13149 81.5552 96.79876 98.73669 99.8599 85.87536 87.09191 186.42 89.11369 89.50559 91.295 105.3874 117.0043 94.22447 110.4923 97.88443 99.30126 107.4223 101.357 103.0364 103.3102 114.5073 105.5237 109.8818 120.9049 116.2497 205.2998 194.2976 193.1094 251.7843 249.6447 252.2759 254.7509 256.2226 255.5784 241.9339 261.0383 268.4734 256.1133 239.2655 256.2963 190.8507 198.6175 256.6182 259.9154 258.471 251.8134 215.1488 219.6406 218.1249 216.0023 221.6506 231.3201 233.6355 234.9681 235.4676 237.9052 240.6076 244.7877 248.7433 287.1167 290.7662 290.7232 294.9855 303.5597 276.0093 273.1172 285.8623 302.2623
11.68481 18.2537 10.19807 14.95931 69.67234 68.20641 66.60812 0 66.46534 49.02677 6.38599 11.67376 40.34888 18.86731 96.75462 21.46226 41.90082 24.22886 29.48685 59.73732 43.19308 35.85417 46.5514 71.26069 42.46067 63.23657 51.67209 70.88822 85.97337 46.63335 48.11217 57.39456 49.61494 56.25186 60.84934 61.09656 65.03731 62.84853 69.57344 71.60499 92.89567 96.31763 140.6855 99.64215 141.7524 142.0346 144.2243 104.7688 103.3348 168.9157 104.6385 101.7584 104.6306 146.2556 88.45073 107.5815 149.1362 109.3449 115.3436 134.4068 122.0524 124.4661 123.3346 145.8672 126.4406 137.2377 153.9941 138.3344 152.1774 143.8684 143.5228 203.9413 203.1902 205.3811 207.0501 208.221 208.7914 198.1576 213.6775 221.7381 212.2022 200.655 213.7309 203.6647 210.4278 215.9944 219.2406 218.5714 214.8291 203.6551 206.4052 232.9532 221.2346 234.7345 217.3381 248.7609 227.5443 230.6269 230.7594 229.571 231.3378 250.0576 259.2446 261.7443 262.1861 267.7394 273.8958 290.5125 274.6243 300.8453 280.8504
58.28376 60.87693 67.045 64.81705 13.1064 8.558621 3 66.46534 0 22.59725 60.63209 74.77655 34.25937 59.77458 162.4938 77.47206 41.49029 76.29916 73.79656 35.06697 43.93177 64.16234 46.25019 36.22154 56.29387 39.56008 49.44178 54.13935 40.5216 54.80192 59.05294 53.10809 58.0517 62.60014 55.07268 60.42534 60.93862 63.68324 62.52839 66.66701 71.91946 75.10659 92.65528 78.5573 94.3027 96.18036 97.34988 82.87538 84.09518 183.63 86.11765 86.52312 88.30503 102.7643 114.6342 91.23185 107.8125 94.89658 96.3013 104.4944 98.36793 100.0525 100.3195 111.6608 102.539 106.9626 118.1059 113.2828 203.5903 192.4696 191.244 249.7655 247.5692 250.2161 252.7232 254.2066 253.511 239.7603 258.9903 266.3927 253.9311 236.9156 254.0643 187.8643 195.6285 254.318 257.6141 256.145 249.4013 212.2499 216.7602 215.158 213.0023 218.6733 228.4426 230.6754 232.0194 232.4995 234.9533 237.691 241.8967 245.7463 284.4451 288.118 288.0642 292.2964 300.9194 273.0546 270.1185 282.9139 299.4603
43.64083 48.92846 52.32888 51.67459 32.79206 28.93843 24.41184 49.02677 22.59725 0 42.71957 55.39355 11.77171 38.68321 142.5844 56.42438 19.04922 54.77389 51.62381 19.43401 21.68457 41.57052 24.54312 27.52416 33.94399 24.72975 28.71815 39.0247 39.6441 32.91898 37.21887 33.54752 36.46909 41.83952 36.25088 40.95368 42.44409 44.22018 45.10029 49.06477 60.46703 63.98949 95.61723 67.62577 96.9525 97.94159 99.72384 72.53816 72.77877 165.3838 74.64216 73.85567 76.13319 103.3509 93.32806 79.22478 107.3572 82.39365 85.53716 98.48976 89.50924 91.5572 91.26942 107.8033 93.93022 101.1952 115.1882 105.4994 180.9931 169.9061 168.7046 227.3975 225.2971 227.9153 230.3689 231.8342 231.2236 217.7017 236.6689 244.1292 231.8923 215.4189 232.1616 178.1009 185.6183 232.6322 235.9314 234.5511 228.1632 195.6833 199.8162 206.3777 201.0618 209.3278 211.4197 222.1321 216.6524 217.8225 219.6825 221.4505 225.1005 232.9096 264.8174 268.294 268.328 272.8159 281.0247 264.5877 257.5046 274.6663 281.1802
