0 177.8641 3.018462 72.15108 36.42496 82.90423 78.23966 76.38572 71.78517 120.2603 52.84989 105.7219 65.26489 93.86752 82.00846 63.21942 69.96031 66.4162 94.13525 99.73468 96.93354 101.2681 101.2572 111.5606 78.04557 94.52395 83.57897 120.3395 93.61861 125.4769 96.90775 108.0329 130.6641 107.7827 166.1208 177.8251 169.1929 168.7316 230.671 212.0985 219.3046 243.2785 269.6001 288.008 247.0318 220.1578 223.4602 250.1468 282.5049 240.986 232.5284 253.4688 254.2986 255.5676 243.4148 256.3247 234.7171 257.5269 258.5474 260.6737 259.7443 256.8288 243.0277 264.2053 245.3272 246.1844 265.9524 299.7519 262.9303 299.1071 309.3267
177.8641 0 174.8457 194.5625 166.6307 176.4157 173.7407 172.6996 170.1719 169.1107 148.1566 174.4471 140.7453 162.6325 149.0896 136.9981 139.5298 135.5449 153.2458 156.0436 152.9227 153.4751 150.7454 152.5901 129.3694 140.4407 124.6796 149.8799 124.6364 150.5097 110.6928 120.38 144.0856 72.13528 132.1543 113.0217 99.24375 95.96166 109.0271 86.87355 88.4239 106.7666 150.3079 155.571 103.961 44.28404 46.2889 105.4436 159.7456 109.7585 82.02965 101.4593 103.1567 105.7228 107.3829 104.6413 57.10109 104.4771 103.9641 106.994 102.545 122.056 69.7191 106.6003 74.8945 72.97163 102.148 158.5699 99.61577 155.3985 165.3034
3.018462 174.8457 0 72.35253 35.34119 82.21922 77.49194 75.61085 70.93659 119.0395 50.91169 104.7855 63.22552 92.66067 80.3951 61.00205 67.94115 64.2028 92.65528 98.32122 95.44108 99.78254 99.7008 110.0256 75.80237 92.69844 81.27115 118.7149 91.40022 123.8467 94.41398 105.8017 128.8875 104.7855 164.0152 175.4138 166.662 166.1693 227.9825 209.3466 216.533 240.5036 267.0222 285.3395 244.2156 217.1474 220.445 247.3237 279.9183 238.2632 229.6541 250.5993 251.4359 252.7153 240.6595 253.4605 231.7002 254.6547 255.6658 257.8003 256.8463 254.1082 240.0333 261.3082 242.3489 243.1914 263.0157 297.0191 260.0043 296.3675 306.5946
72.15108 194.5625 72.35253 0 42.48006 24.98444 24.34246 24.36984 25.14403 189.134 49.98889 46.76418 54.19617 44.1915 48.34819 58.6669 55.0414 59.53897 51.46412 53.46449 53.63353 56.44368 58.33929 65.45668 65.32653 61.48622 70.44068 74.85807 73.40905 79.26888 85.80339 83.85437 87.59122 139.0931 128.5531 230.4045 219.0119 217.6851 273.506 197.4695 205.4079 282.1268 315.4988 330.3898 283.7284 229.8301 234.7826 286.3877 327.8945 223.1859 224.8805 286.915 288.1485 290.0148 227.3394 290.0301 246.483 290.6898 291.068 293.6788 291.096 238.2267 247.9359 295.5078 247.5491 250.7265 294.045 339.2964 258.4005 280.0995 289.6103
36.42496 166.6307 35.34119 42.48006 0 47.29693 42.44997 40.5216 35.73514 147.2256 21.37756 69.46222 33.53437 57.45433 46.55505 33.87108 37.69615 36.67424 58.13777 63.56542 60.959 65.26016 65.45418 75.65506 47.80167 60 53.85165 84.68844 62.39391 89.82761 69.2315 76.55717 95.58766 103.465 132.8533 189.6128 178.8311 177.7224 235.7732 186.9358 194.5279 245.8394 276.9707 293.0921 248.2484 205.9223 210.0976 251.0976 289.5777 214.9732 210.4661 252.7153 253.7972 255.4408 218.0826 255.7484 221.7115 256.6281 257.2664 259.6998 257.7693 230.6754 226.7355 262.2308 227.7938 229.7518 262.1016 303.0475 242.533 273.1404 283.1629
82.90423 176.4157 82.21922 24.98444 47.29693 0 5 7 12 192.1155 43.17407 24.08319 41.23619 19.23538 27.33289 46.76804 40 46.32494 27.07397 28.53178 29 31.54714 33.55965 40.48458 48.10405 38.32754 52.00961 49.92692 52.3259 54.42426 65.8635 60.87693 62.64184 127.2006 103.5809 223.1636 210.8338 209.1847 261.748 173.4878 181.4513 268.8829 304.4036 317.8705 269.7615 209.4684 214.7091 272.2444 316.4937 198.753 201.5564 271.897 273.2398 275.269 203.0394 275.0568 226.3647 275.5449 275.7263 278.4547 275.4088 213.6769 226.4332 279.7606 225.5682 229.1307 277.4009 325.7268 235.2791 255.4206 264.874
78.23966 173.7407 77.49194 24.34246 42.44997 5 0 2 7 187.1205 38.32754 28.01785 37.01042 20.61553 25.05596 42.45292 36.12478 42.2019 27.16616 29.64899 29.42788 32.50983 34.22353 42.0892 44.82187 37.33631 49.09175 51.66659 50.32892 56.36488 63.50591 59.84146 64.2573 123.2274 104.9952 218.7167 206.4765 204.8615 257.8701 173.1849 181.1304 265.2414 300.4461 314.1286 266.2447 207.4657 212.6147 268.7601 312.5832 198.8436 200.8233 268.5759 269.8981 271.897 203.0025 271.7283 224.29 272.2499 272.4702 275.1763 272.2223 213.8924 224.8488 276.5881 224.1785 227.584 274.4198 322.1598 234.4382 255.793 265.3267
76.38572 172.6996 75.61085 24.36984 40.5216 7 2 0 5 185.1226 36.40055 29.68164 35.37669 21.47091 24.37389 40.7707 34.65545 40.60788 27.45906 30.31604 29.83287 33.09918 34.68789 42.87774 43.60046 37.12142 48.02083 52.47983 49.64877 57.24509 62.64982 59.5399 65 121.6594 105.622 216.9447 204.7418 203.141 256.3299 173.104 181.0406 263.7973 298.8719 312.6417 264.8514 206.693 211.8042 267.3799 311.0277 198.915 200.5642 267.262 268.5759 270.5624 203.0222 270.4113 223.486 270.9465 271.1826 273.8795 270.9631 214.0113 224.2432 275.3343 223.6515 226.9932 273.2439 320.7438 234.1308 255.9692 265.5339
71.78517 170.1719 70.93659 25.14403 35.73514 12 7 5 0 180.1281 31.62278 34 31.4779 24.20744 23.34097 36.7049 31.241 36.79674 28.79236 32.46633 31.38471 35.03173 36.30771 45.17744 40.81666 37.05401 45.61798 54.78021 48.27007 59.68249 60.74537 59.07622 67.08204 117.7964 107.3359 212.5324 200.4268 198.8624 252.5074 173.0029 180.9126 260.2191 294.9588 308.9498 261.4025 204.8341 209.8476 263.964 307.1616 199.1813 200.0025 264.0152 265.3074 267.262 203.1576 267.1559 221.5423 267.7256 268.0019 270.6751 267.8544 214.3898 222.8004 272.2389 222.4073 225.5869 270.3465 317.2311 233.4358 256.4773 266.117
120.2603 169.1107 119.0395 189.134 147.2256 192.1155 187.1205 185.1226 180.1281 0 149.9342 210.0603 156.8492 195.2088 178.1061 151.5736 160.675 153.8131 190.8245 196.9185 193.0172 196.9203 195.5301 204.9617 161.119 184.1438 163.1933 210.7507 173.2558 215.1635 166.159 183.9895 216.1487 112.4342 237.2741 92.75788 94.12793 96.0554 155.9558 243.0454 247.6451 174.5615 183.2508 206.5105 181.9902 211.0031 210.6919 185.4901 195.8372 271.0162 248.7211 193.7423 193.6501 193.5505 270.4478 195.6288 218.6536 197.6895 199.7868 200.6444 203.0372 285.4953 236.9219 206.892 243.2316 240.0758 214.4415 222.4266 268.7036 322.7339 332.9039
52.84989 148.1566 50.91169 49.98889 21.37756 43.17407 38.32754 36.40055 31.62278 149.9342 0 60.29925 12.63146 45.89118 30.57452 12.53994 17.20465 15.29706 43.46263 49.488 46.09772 50.40392 49.88236 60.2111 26.57066 41.86884 32.57299 68.41054 41.59327 73.4983 47.85394 55.9464 78.1025 89.19641 113.4063 181.4663 169.6591 168.2149 223.5173 165.5597 173.157 232.28 265.541 280.4267 234.0539 186.2713 190.6725 236.7636 277.9177 193.6083 189.2644 237.6215 238.8054 240.6013 196.7054 240.712 202.3388 241.4477 241.9194 244.4688 242.1281 209.3189 206.4946 246.5644 207.28 209.4709 245.6771 289.4815 221.5 251.7841 261.8172
105.7219 174.4471 104.7855 46.76418 69.46222 24.08319 28.01785 29.68164 34 210.0603 60.29925 0 53.78611 15.29706 33.22135 59.35697 50.63596 57.70615 22.82542 18.60276 22.2036 20.98942 23.71181 24.14541 54.42426 35 55.9017 31.69148 51.40039 35.01428 65.43699 54.20332 44 134.1641 84.48077 233.0536 219.9823 218.0464 266.8108 160.0312 168.0017 272.2389 309.8942 321.7425 272.2705 203.5706 209.2463 274.5269 321.5933 183.5298 189.7077 273.1227 274.5906 276.805 188.2897 276.3155 220.7193 276.5881 276.5231 279.3797 275.7716 197.8935 218.33 280.0179 216.5387 220.8291 276.5054 328.365 223.6968 238.8891 248.0247
65.26489 140.7453 63.22552 54.19617 33.53437 41.23619 37.01042 35.37669 31.4779 156.8492 12.63146 53.78611 0 38.61051 21.2663 5.67408 4.744512 5.371985 34.12046 40.2477 36.48272 40.60334 39.63172 49.74883 14.36139 30.22865 20.44371 57.33339 28.99456 62.33142 36.22138 43.32272 66.33569 86.33044 100.8763 182.0215 169.6122 167.9513 221.0353 153.7949 161.4592 228.7957 263.5208 277.4795 230.0749 177.4487 182.0962 232.6674 275.7025 181.6199 178.1661 232.9193 234.1818 236.0947 184.8455 236.0473 193.7947 236.6649 237.0002 239.6371 236.967 197.2855 196.9177 241.3714 197.338 199.8381 239.8493 285.8453 210.7287 239.7454 249.7376
93.86752 162.6325 92.66067 44.1915 57.45433 19.23538 20.61553 21.47091 24.20744 195.2088 45.89118 15.29706 38.61051 0 17.93085 44.13899 35.35534 42.42641 9.433981 9.303897 10.44031 12.35134 14.53444 21.47821 39.39543 22.2036 41.34005 31.05118 38.20995 35.77709 52.34501 43.86342 43.65776 119.4738 84.48077 218.0092 205.0322 203.1385 252.7331 154.8289 162.8041 258.6426 295.7353 308.0278 258.9368 193.6621 199.1231 261.2681 307.5406 179.76 183.3712 260.2191 261.6448 263.7973 184.1331 263.4032 210.706 263.7518 263.7745 266.5877 263.1805 194.6069 209.6521 267.4696 208.4059 212.2695 264.3979 315.0295 217.2125 236.2728 245.6975
82.00846 149.0896 80.3951 48.34819 46.55505 27.33289 25.05596 24.37389 23.34097 178.1061 30.57452 33.22135 21.2663 17.93085 0 26.58103 17.58899 24.63623 12.99234 19.10421 15.54536 19.83322 19.38282 29.73444 21.99548 14.47958 25.00173 38.33112 25.28299 43.46856 38.5535 35.79028 49.03877 102.2501 87.24891 200.2929 187.4232 185.578 236.1312 149.7925 157.686 242.6186 279.0122 291.8242 243.2324 182.413 187.5769 245.6527 290.937 176.2212 176.6617 245.0398 246.4119 248.4859 180.0879 248.2091 199.2484 248.6502 248.7806 251.5369 248.3806 191.5277 199.8698 252.7163 199.3083 202.622 250.1905 299.2737 210.1026 233.7308 243.4515
63.21942 136.9981 61.00205 58.6669 33.87108 46.76804 42.45292 40.7707 36.7049 151.5736 12.53994 59.35697 5.67408 44.13899 26.58103 0 9.124144 3.201562 39.25876 45.36587 41.51205 45.53173 44.38468 54.32628 14.84082 34.22353 20.57304 61.51239 30.40148 66.42477 35.41539 44.8135 69.90887 81.13723 103.1031 176.4263 164.0665 162.4269 215.8501 153.0825 160.6623 223.8219 258.2602 272.3979 225.2199 174.4054 178.9225 227.8426 270.4783 181.2084 176.7293 228.257 229.4978 231.379 184.2532 231.3752 190.6076 232.0264 232.4011 235.0133 232.4398 196.9389 194.3225 236.8549 194.9827 197.279 235.5356 280.9182 209.0024 239.4019 249.4564
69.96031 139.5298 67.94115 55.0414 37.69615 40 36.12478 34.65545 31.241 160.675 17.20465 50.63596 4.744512 35.35534 17.58899 9.124144 0 7.071068 30.14963 36.25 32.38827 36.41276 35.30227 45.31557 11.04536 25.55386 17 52.73232 24.69818 57.70615 33.01515 38.91015 61.61169 87.20092 96.2133 183.8967 171.2938 169.559 221.7747 150.2065 157.914 229.1419 264.4055 278.0041 230.2243 175.5135 180.2776 232.7681 276.5072 177.8572 175 232.7746 234.0684 236.0275 181.1767 235.9158 191.9818 236.4847 236.7636 239.4348 236.6305 193.4842 194.5867 241.0187 194.8153 197.4763 239.2305 286.0971 207.7408 235.9315 245.8907
66.4162 135.5449 64.2028 59.53897 36.67424 46.32494 42.2019 40.60788 36.79674 153.8131 15.29706 57.70615 5.371985 42.42641 24.63623 3.201562 7.071068 0 37.05401 43.12264 39.20459 43.13416 41.87183 51.6908 11.6619 31.38471 17.46425 58.68562 27.20294 63.56099 32.55764 41.6173 66.88797 81.05554 99.90495 177.1327 164.6275 162.9333 215.7452 150.2664 157.8707 223.4457 258.2643 272.1531 224.7093 172.5254 177.1158 227.2994 270.4279 178.3173 174.1407 227.5478 228.81 230.7228 181.4084 230.6756 188.8094 231.2942 231.6312 234.2669 231.6031 194.0334 192.2134 236.0085 192.7615 195.1528 234.5128 280.4874 206.5218 236.4983 246.5385
94.13525 153.2458 92.65528 51.46412 58.13777 27.07397 27.16616 27.45906 28.79236 190.8245 43.46263 22.82542 34.12046 9.433981 12.99234 39.25876 30.14963 37.05401 0 6.128825 2.828427 7.133645 7.632169 17.53036 32.01562 12.80625 33.10589 26.79312 29 31.89044 43.13931 34.53983 38.58756 111.3598 78.54935 210.44 197.2829 195.3183 244.0758 146.4138 154.3775 249.7218 287.135 299.167 249.9065 184.2607 189.7077 252.2102 298.87 171.778 174.5967 251.0478 252.4856 254.6566 176.0114 254.2346 201.2958 254.5624 254.5624 257.3869 253.9311 186.7748 200.3821 258.2112 199.2235 203.0163 255.0593 306.0042 208.3753 228.6374 238.1622
99.73468 156.0436 98.32122 53.46449 63.56542 28.53178 29.64899 30.31604 32.46633 196.9185 49.488 18.60276 40.2477 9.303897 19.10421 45.36587 36.25 43.12264 6.128825 0 4.069705 3.101299 5.618051 12.71998 37.61067 16.50947 38.19113 22.31443 32.87191 27.25 46.85683 36.1464 34.6996 116.2586 75.34628 215.6422 202.3803 200.3704 248.3789 145.7449 153.7233 253.6702 291.4926 303.1926 253.6731 185.9773 191.5439 255.9259 303.144 170.5247 174.5038 254.5291 255.9943 258.2055 174.933 257.7214 203.0777 258.0001 257.9439 260.796 257.2131 185.3413 201.4623 261.4662 200.0277 204.0381 258.0437 309.7666 208.3904 226.9812 236.3986
96.93354 152.9227 95.44108 53.63353 60.959 29 29.42788 29.83287 31.38471 193.0172 46.09772 22.2036 36.48272 10.44031 15.54536 41.51205 32.38827 39.20459 2.828427 4.069705 0 4.346135 4.924429 14.70335 33.54102 12.80625 34.17601 23.97738 29.20616 29.06888 43.27817 33.54102 35.8469 112.3076 75.96052 211.6247 198.3849 196.3855 244.6242 144.5856 152.5561 250.05 287.7198 299.5437 250.1265 183.4121 188.9153 252.4005 299.4015 169.7536 172.9855 251.1036 252.5569 254.7509 174.046 254.2936 200.4794 254.5938 254.5624 257.4024 253.876 184.6935 199.2511 258.1414 197.9747 201.8604 254.8436 306.2237 206.8097 226.4892 235.9815
101.2681 153.4751 99.78254 56.44368 65.26016 31.54714 32.50983 33.09918 35.03173 196.9203 50.40392 20.98942 40.60334 12.35134 19.83322 45.53173 36.41276 43.13416 7.133645 3.101299 4.346135 0 2.733537 10.46095 36.84954 14.79489 36.95342 19.897 30.92823 24.9377 44.75737 33.37497 32.05031 114.7195 72.52279 214.3064 200.9602 198.9149 246.4262 142.6437 150.6221 251.5351 289.5653 301.0899 251.454 183.1217 188.7129 253.684 301.1696 167.4363 171.4183 252.1889 253.6649 255.8923 171.8378 255.383 200.2338 255.6421 255.5639 258.4264 254.7951 182.2636 198.4924 259.0377 197.02 201.0594 255.52 307.5401 205.3099 223.9215 233.3491
101.2572 150.7454 99.7008 58.33929 65.45418 33.55965 34.22353 34.68789 36.30771 195.5301 49.88236 23.71181 39.63172 14.53444 19.38282 44.38468 35.30227 41.87183 7.632169 5.618051 4.924429 2.733537 0 10.35168 35.03213 12.5 34.81738 19.27128 28.41215 24.39775 42.15744 30.64719 30.95561 112.3488 71.044 212.0312 198.6407 196.577 243.857 140.3041 148.2803 248.9001 287.0051 298.465 248.7931 180.4169 186.0007 251.0164 298.5909 165.2525 168.9564 249.496 250.9746 253.2059 169.6062 252.6905 197.5253 252.9452 252.8621 255.7269 252.0858 180.1331 195.8475 256.3265 194.41 198.4216 252.7944 304.8764 202.83 221.8615 231.3234
