0 174.2716 172.7647 165.2065 163.8114 158.8968 179.9115 150.3451 164.9875 143.9913 133.6782 144.9501 140.4795 142.4874 134.6152 142.7792 140.7882 148.007 135.1519 146.8038 124.4188 145.7471 143.0801 143.7409 113.6652 111.2397 109.0737 113.7847 65.88658 132.0222 112.353 98.27137 95.00974 124.2539 119.5002 122.9219 90.51863 130.366 111.5623 132.9328 87.09651 94.0311 89.24395 94.30053 110.9191 153.9462 104.93 82.85456 84.4997 166.6511 50.24894 108.7859 99.6256 105.5184 52.62514 163.6977 111.1892 84.73809 109.191 63.60675 123.0497 124.0299 75.33075 130.9564 80.08179 78.58835 110.6615 114.4885 133.8132 136.9192 137.1574 163.5998 115.6789 104.0967 141.5941 116.1713 117.794 120.4473 145.0541 120.5112 148.5211 125.6013 147.5833 153.4051 144.8245 152.898 156.1739 158.253 136.0665 144.6191 148.0996 145.3357 158.5262 161.6433 181.0808 165.8328 184.368 186.16 168.5389 130.8678 132.4011 139.3233 137.8112 136.8151 182.4084
174.2716 0 2.538591 9.803627 20.40493 19.43651 64.93758 27.97817 143.3224 56.80767 51.43258 61.42837 59.1244 60.41063 52.67616 63.48074 65.40982 87.4484 75.20823 93.12149 71.82463 101.4057 100.3466 102.9091 81.06033 83.9153 83.54058 90.74568 114.8235 141.9241 194.5759 184.7912 183.9856 192.926 198.0101 200.2601 229.0135 208.7848 241.7053 211.2844 205.0068 240.3417 212.5461 241.7679 255.2667 284.3253 255.4459 242.688 243.59 315.5543 221.4229 258.6757 253.8591 257.5919 225.3422 297.096 233.1921 228.0002 236.2092 236.8743 277.1446 248.9226 242.8809 285.131 244.2788 245.9419 273.5467 278.4834 290.354 292.5775 295.6161 312.2836 281.2593 259.7474 300.0002 284.3443 285.5943 287.7153 303.5981 288.4387 307.1961 293.0969 307.4483 312.1609 307.0799 312.4644 316.6092 317.3079 302.7696 308.4344 311.1529 310.0402 291.386 321.4568 335.9927 325.9219 339.8962 342.7348 301.4366 304.5901 306.2267 312.5034 311.6611 310.9171 344.3047
172.7647 2.538591 0 7.753136 21.386 19.55619 66.83479 27.73886 140.8117 57.42048 51.2998 62.15125 59.61567 61.01457 52.6635 64.13999 66.01347 88.40375 75.71621 94.04638 71.87103 102.2991 101.1781 103.7543 80.8792 83.70451 83.23878 90.73833 112.9415 142.4422 192.1678 182.4342 181.6453 193.0486 198.0264 200.31 226.8756 208.8769 239.4719 211.3933 204.5005 238.2522 212.0081 239.6874 253.1306 282.0316 253.3736 240.7546 241.6446 313.3931 220.1002 256.5913 251.8328 255.534 223.9668 294.8113 232.7778 227.2358 235.7317 235.4799 275.0838 248.5277 241.6963 283.0619 243.1792 244.7675 271.6182 276.5695 288.3102 290.5196 293.5942 310.123 279.3733 258.861 297.9733 282.5138 283.7536 285.8603 301.57 286.5988 305.1668 291.2429 305.437 310.1286 305.1086 310.4443 314.5997 315.276 300.89 306.4905 309.1927 308.1126 290.9854 319.4335 333.8879 323.8998 337.7969 340.6481 301.0576 302.9738 304.6202 310.843 310.056 309.3457 342.3011
165.2065 9.803627 7.753136 0 20.71835 16.40122 68.31382 23.02173 135.9503 54.45181 46.36886 59.46427 56.26944 57.98276 48.02083 61.24345 62.93648 86.26188 72.29454 91.78265 67.23095 99.90495 98.5957 101.2052 75.6439 78.39005 77.71905 85.88364 105.1903 138.8416 185.0432 175.1396 174.305 188.3534 193.0702 195.4329 219.2114 204.0961 231.9181 206.6519 198.4061 230.5515 205.849 231.9811 245.4649 274.5815 245.6627 233.0021 233.8931 305.7506 212.7205 248.8875 244.1004 247.8155 216.5294 287.3434 226.8558 220.6581 229.6824 228.0219 267.3668 242.6396 234.4803 275.3493 236.0763 237.5642 263.8655 268.8164 280.5851 282.8012 285.8603 302.48 271.6211 252.0739 290.2413 274.7694 276.0072 278.1115 293.8384 278.8526 297.4357 283.4943 297.6995 302.3987 297.361 302.7098 306.8616 307.5459 293.1382 298.739 301.4432 300.3599 285.0747 311.7002 326.1978 316.1661 330.103 332.9459 295.1885 295.3252 296.9781 303.167 302.4148 301.7284 334.5613
163.8114 20.40493 21.386 20.71835 0 7.158911 47.92036 13.64734 153.9374 36.62308 33.80279 41.10049 39.14716 40.22748 34.44198 43.21585 45.21338 67.0574 55.13846 72.72188 53.02122 81.00154 79.94599 82.50606 63.05751 66.00947 66.04922 71.9809 108.7532 121.7631 196.0517 185.1445 183.9918 173.5259 178.9032 181.0532 225.3108 189.454 239.4499 191.9069 187.8783 235.9031 195.5522 237.2003 251.4404 282.9993 250.7182 236.2419 237.2852 311.9367 209.2325 254.1028 248.5262 252.6643 213.5539 295.5706 215.6071 212.1326 218.8978 225.2027 272.1952 231.2366 229.6067 280.2731 230.4154 232.5889 266.9462 271.6993 285.1443 287.5504 290.1086 308.6662 274.1464 244.5128 294.5458 276.6089 277.9663 280.2396 298.1514 280.7948 301.7569 285.5963 301.7768 306.7495 300.9106 306.8949 310.8962 311.8802 295.5338 301.9309 304.8397 303.3415 273.6832 315.9086 331.5136 320.3502 335.3316 337.99 283.6371 294.668 296.2115 302.9794 301.6225 300.5749 338.4627
158.8968 19.43651 19.55619 16.40122 7.158911 0 54.10278 9 147.0964 38.20995 32.05035 43.13931 40.21505 41.7732 33.24154 44.98622 46.75468 69.86733 56.30719 75.40152 52.39275 83.54639 82.27663 84.87933 61.68468 64.56005 64.2748 71.30919 102.6255 123.0041 189.0238 178.199 177.077 173.5281 178.5771 180.8342 218.8889 189.3732 232.8197 191.8802 185.9516 229.6105 193.5415 230.9313 245.051 276.2645 244.4844 230.3411 231.3547 305.5342 204.9415 247.8427 242.4046 246.4681 209.122 288.8637 213.9976 209.4684 217.1014 220.7374 266.0113 229.7019 225.7432 274.0753 226.7973 228.7589 261.0939 265.8895 279.0143 281.3867 284.0383 302.2627 268.412 241.5331 288.4666 271.0226 272.3545 274.5924 292.0719 275.188 295.6772 279.9571 295.7431 300.6659 294.9789 300.8426 304.8738 305.8014 289.8362 296.0709 298.9398 297.5249 272.1671 309.8548 325.263 314.3024 329.0973 331.7891 282.1919 289.6757 291.2473 297.8746 296.6672 295.711 332.4744
179.9115 64.93758 66.83479 68.31382 47.92036 54.10278 0 54.29651 200.5022 37.31547 52.46711 35.21521 40.42723 37.96636 50.29358 37.22281 39.13793 41 45.55156 45.9426 55.53477 53.2708 53.93103 55.67415 66.29312 68.83152 70.86391 68.2357 137.6001 97.53518 233.3262 221.0726 219.4479 154.2437 161.5288 162.8991 253.857 170.1032 270.2889 172.1272 180.8898 262.8741 188.868 263.9009 279.282 314.8083 276.862 259.2016 260.5176 339.3445 218.8792 280.4873 273.5186 278.3839 224.2033 326.9037 205.5325 209.5204 210.0098 235.8363 297.5519 220.2418 235.4098 305.69 234.3276 238.0648 288.991 293.2684 309.7894 312.5278 314.0793 336.1111 294.9578 243.3585 318.5636 295.9882 297.5659 300.1446 322.1363 300.3117 325.7097 305.3595 325.2514 330.6949 323.3548 330.5138 334.1677 335.7285 315.7385 323.6476 326.9252 324.6169 261.6906 339.46 357.0478 343.8 360.657 362.9294 271.0031 308.4873 309.7678 317.6744 315.0336 313.2158 361.145
150.3451 27.97817 27.73886 23.02173 13.64734 9 54.29651 0 146.2365 32.20248 23.57463 37.44329 33.63406 35.60899 25.05993 38.96101 40.45986 64.53251 49.50253 69.86694 44.29447 77.80103 76.31805 78.94618 53.14132 55.97321 55.56303 63.07139 95.21029 115.8836 183.8831 172.667 171.4213 165.4841 170.349 172.6615 211.9283 181.2711 226.2918 183.807 177.1017 222.423 184.6702 223.7057 238.0273 269.993 237.2022 222.6118 223.6605 298.5283 196.1224 240.6013 234.9574 239.1286 200.3522 282.5159 205.2279 200.4894 208.2787 211.9811 258.6523 220.9518 216.8156 266.7363 217.8302 219.825 253.3081 258.0567 271.5769 273.9973 276.519 295.2588 260.4995 232.5344 280.9591 262.9663 264.3218 266.5933 284.5646 267.1506 288.1701 271.9504 288.1753 293.1638 287.2845 293.2989 297.2912 298.2926 281.8865 288.2933 291.2078 289.6992 263.416 302.3128 318.0016 306.7523 321.8105 324.4518 273.4616 281.1779 282.7331 289.4465 288.1481 287.1411 324.848
164.9875 143.3224 140.8117 135.9503 153.9374 147.0964 200.5022 146.2365 0 172.1884 155.6349 177.2994 171.4196 174.3746 158.4198 177.4868 177.6934 201.5874 182.2888 205.3939 169.5113 211.2792 208.8374 211.2461 168.8528 169.5972 166.8304 179.3287 112.4342 233.2536 92.75788 94.12793 96.0554 261.064 260.9204 264.247 152.8725 273.311 152.965 276.1774 243.0454 166.7835 247.6451 168.8101 174.5615 183.2508 180.917 182.9521 182.6356 225.3653 211.0031 182.4902 183.875 184.0678 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 200.552 285.4953 236.9219 206.7583 243.2316 240.0758 209.1738 214.6562 213.6805 214.3569 220.3024 222.4266 219.3946 268.7036 223.762 226.5934 226.8614 227.5467 226.8648 229.4057 229.9823 232.3439 231.8024 234.1862 234.9426 235.5369 240.2041 238.8754 238.7859 238.4902 239.5415 241.2896 322.7339 243.4018 249.4127 247.5654 253.5266 257.2907 332.9039 260.7114 262.8711 264.4945 267.7998 269.5672 266.0267
143.9913 56.80767 57.42048 54.45181 36.62308 38.20995 37.31547 32.20248 172.1884 0 16.98398 5.385165 3.640055 3.605551 14.31782 6.794115 8.602325 32.4157 18.56071 37.67478 20.61553 45.60702 44.1827 46.80278 32.01562 34.9285 36.21119 38.01316 100.439 85.14693 197.3069 184.7094 182.9706 137.4191 143.1472 145.1654 216.5415 153.4043 233.0343 155.8012 155.158 225.5948 163.0056 226.6346 241.9793 277.5915 239.6365 222.2724 223.5554 302.0773 185.1621 243.2488 236.381 241.1898 190.1578 289.6485 181.9774 181.3974 185.6906 201.8539 260.4035 197.3875 203.3027 268.5428 203.0493 206.1117 252.2419 256.6033 272.7215 275.4278 277.0928 298.841 258.4279 214.6305 281.5759 259.7407 261.2757 263.7973 285.1561 264.0438 288.7369 269.0502 288.3401 293.7278 286.5906 293.5886 297.2934 298.7783 279.3582 287.0017 290.2223 288.049 239.686 302.5525 319.925 306.9104 323.5568 325.8711 249.476 273.7079 275.0727 282.6539 280.3967 278.8207 324.3844
