0 178.626 192.3471 185.3346 172.1008 147.2022 150.958 155.8521 174.261 160.5714 158.6851 156.3805 154.4078 153.6214 149.5551 116.2486 110.1625 77.75899 139.828 137.703 135.5568 112.5589 99.13949 95.8526 105.8563 88.67253 89.63786 101.7524 39.66614 40.98128 110.2648 81.32287 107.5105 51.4024 121.9611 65.47131 71.22172 68.70086 91.80459 152.771 98.25191 96.75643 121.6184 153.9838 163.7528
178.626 0 49.80462 52.80152 140.644 44.26652 46.05703 57.91029 85.75547 76.57676 87.54334 95.95952 105.3613 107.8483 112.2071 93.47846 99.9296 106.4378 120.8015 124.0363 125.512 188.2153 178.069 177.1588 236.4847 196.3288 203.8366 247.4934 212.4241 216.3631 224.6132 219.1073 227.561 227.9035 240.3658 233.8568 235.2573 236.9175 260.7566 304.5852 269.8833 250.7873 294.3 282.8223 292.898
192.3471 49.80462 0 8.994443 188.715 46.50833 41.80012 38.0145 45.96194 45.30453 55.44635 64.08315 73.69193 76.38226 82.20468 83.41496 90.79463 132.3499 94.22579 98.11473 100.3307 225.7 213.9098 212.4506 267.1189 186.6936 194.6385 275.0791 220.142 225.1944 212.3239 214.272 216.5006 236.885 227.3482 237.8792 237.3405 240.6407 281.2054 332.1552 289.1375 247.8533 313.1597 269.2079 278.7154
185.3346 52.80152 8.994443 0 189.1818 41.31317 36.0118 29.96859 37.80476 36.32079 46.5511 55.23483 64.88914 67.58143 73.3491 74.9957 82.3612 127.5061 85.2772 89.15716 91.3611 222.4612 210.3426 208.7698 262.3223 177.8702 185.8219 269.7262 212.4034 217.5486 203.3955 205.6268 207.6015 229.2248 218.3966 229.7795 229.093 232.5121 274.7632 326.6844 282.5204 239.2669 306.4482 260.2343 269.7333
172.1008 140.644 188.715 189.1818 0 156.9738 162.8326 178.1773 211.6505 197.2131 205.206 210.7606 217.1821 218.7158 219.908 181.4073 182.829 112.4342 221.1285 222.4179 222.3164 92.75788 94.12793 96.0554 155.04 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 208.9798 222.4266 220.1408 268.7036 241.6171 322.7339 332.9039
147.2022 44.26652 46.50833 41.31317 156.9738 0 6.086141 21.20541 54.67776 40.66519 49.93253 57.0767 65.4797 67.67403 71.05078 49.40234 56.09519 86.19585 78.00593 80.96496 82.21704 181.9648 169.5403 167.8737 221.0176 153.4535 161.1186 228.6313 177.16 181.8127 181.2764 177.8338 184.5031 193.5116 196.9416 196.613 197.026 199.5322 235.0491 285.6754 243.1718 210.4015 267.3035 239.4014 249.3933
150.958 46.05703 41.80012 36.0118 162.8326 6.086141 0 15.48024 48.86972 35.25975 44.96376 52.47133 61.20662 63.50197 67.23046 49.13389 56.1421 91.60922 74.96833 78.1041 79.51415 187.8597 175.3629 173.6663 226.383 153.8871 161.6321 233.7205 180.0923 184.8844 181.3503 179.0175 184.7681 196.589 196.9299 199.0383 199.189 201.9158 239.4207 290.6988 247.405 211.8691 271.4687 239.354 249.2729
155.8521 57.91029 38.0145 29.96859 178.1773 21.20541 15.48024 0 33.47326 19.93996 30.1863 38.24199 47.49017 49.95207 54.33702 45.55808 52.93968 102.3113 63.6275 67.1025 68.84191 200.3587 187.4879 185.6423 236.3995 149.7919 157.6859 242.6724 182.4411 187.6064 176.215 176.6689 180.0838 199.2777 191.5198 199.8911 199.3264 202.6427 245.8987 299.326 253.4204 210.112 277.2201 233.7214 243.4409
174.261 85.75547 45.96194 37.80476 211.6505 54.67776 48.86972 33.47326 0 15.81139 15.98284 21.81354 30.01666 32.56148 38.79339 58.01341 64.27742 130.9236 52.00961 56.00893 58.53418 230.5407 217.1894 215.1377 262.5738 150.4427 158.404 267.03 195.5761 201.3579 173.6749 180.3607 178.4881 212.7581 187.9733 209.7451 207.7402 212.1931 265.8872 322.8123 272.5014 214.3624 295.6256 228.8979 238.0131
160.5714 76.57676 45.30453 36.32079 197.2131 40.66519 35.25975 19.93996 15.81139 0 11.14887 19.92562 29.68164 32.33033 37.64773 44.7462 51.57146 115.1564 49.0408 52.88667 55.05679 214.7301 201.3899 199.3471 247.1943 143.014 150.9928 252.002 183.5756 189.1692 167.7751 171.8139 172.1859 200.6888 182.5916 198.9296 197.4487 201.4949 251.9246 308.0094 258.7991 205.7091 282.1427 224.2354 233.6563
158.6851 87.54334 55.44635 46.5511 205.206 49.93253 44.96376 30.1863 15.98284 11.14887 0 8.836204 18.61527 21.28762 26.83479 42.56044 48.55319 118.5563 38.88728 42.826 45.14687 218.6338 204.9983 202.8236 248.5799 135.3548 143.3311 252.4501 179.6034 185.3979 159.2816 164.9046 163.908 196.788 173.8522 193.8086 191.8743 196.2703 250.4001 307.9417 256.8867 198.8906 279.9187 215.1897 224.4819
156.3805 95.95952 64.08315 55.23483 210.7606 57.0767 52.47133 38.24199 21.81354 19.92562 8.836204 0 9.77908 12.45313 18.12178 41.4883 46.53198 120.6202 30.64817 34.63337 37.06373 220.785 206.9358 204.6592 248.6622 128.6488 136.6065 251.7827 175.6116 181.5488 151.9257 158.7015 156.7007 192.8159 166.3081 188.9062 186.6307 191.285 248.1851 306.8043 254.3609 192.705 277.1248 207.4089 216.6116
154.4078 105.3613 73.69193 64.88914 217.1821 65.4797 61.20662 47.49017 30.01666 29.68164 18.61527 9.77908 0 2.692582 8.782914 42.49575 46.22902 123.6285 22.09072 26.07681 28.65746 223.5755 209.5206 207.1382 249.1465 121.5648 129.4801 251.4319 171.6421 177.7301 143.9957 152.1611 148.9463 188.8306 158.1305 183.8478 181.1767 186.1253 246.1077 305.8659 251.9246 186.1297 274.3583 198.9147 208.0054
153.6214 107.8483 76.38226 67.58143 218.7158 67.67403 63.50197 49.95207 32.56148 32.33033 21.28762 12.45313 2.692582 0 6.266448 42.81128 46.15184 124.2387 19.72942 23.69072 26.30589 224.0675 209.9599 207.5488 248.9905 119.4414 127.3425 251.0463 170.3093 176.4348 141.6548 150.1641 146.6467 187.4867 155.7281 182.2231 179.4499 184.4734 245.2555 305.3087 250.9746 184.1141 273.3153 196.4353 205.5006
149.5551 112.2071 82.20468 73.3491 219.908 71.05078 67.23046 54.33702 38.79339 37.64773 26.83479 18.12178 8.782914 6.266448 0 41.48771 43.89113 123.1808 13.50825 17.44742 20.08003 222.6364 208.4153 205.9401 246.124 113.3573 121.244 247.7096 165.2723 171.4566 135.4135 144.204 140.4258 182.4255 149.4665 176.7345 173.819 178.9455 241.025 301.6192 246.5658 178.1296 268.7374 190.1719 199.2442
116.2486 93.47846 83.41496 74.9957 181.4073 49.40234 49.13389 45.55808 58.01341 44.7462 42.56044 41.4883 42.49575 42.81128 41.48771 0 7.383321 81.69387 39.85669 41.01084 40.9895 181.3005 167.1609 164.7406 207.221 104.9471 112.7561 210.3376 138.9804 144.5011 132.2206 131.1572 135.6941 156.0541 147.7966 155.1232 154.1781 157.7911 207.8915 265.548 214.4929 164.5554 237.668 190.2251 200.1586
110.1625 99.9296 90.79463 82.3612 182.829 56.09519 56.1421 52.93968 64.27742 51.57146 48.55319 46.53198 46.22902 46.15184 43.89113 7.383321 0 80.14175 39.93016 40.36657 39.86092 178.9498 164.6556 162.1439 202.9184 97.78243 105.5634 205.4382 132.0101 137.5995 125.2525 123.7963 128.6261 149.1178 140.8798 147.8776 146.8596 150.5285 201.922 260.2886 208.3394 157.1761 231.3732 183.3311 193.3058
77.75899 106.4378 132.3499 127.5061 112.4342 86.19585 91.60922 102.3113 130.9236 115.1564 118.5563 120.6202 123.6285 124.2387 123.1808 81.69387 80.14175 0 120.0167 120.1499 119.3032 100.1699 86.44202 84.28671 134.8258 131.6435 136.8377 143.0874 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 154.3535 200.2987 163.6154 166.6741 188.0386 214.5951 224.9361
139.828 120.8015 94.22579 85.2772 221.1285 78.00593 74.96833 63.6275 52.00961 49.0408 38.88728 30.64817 22.09072 19.72942 13.50825 39.85669 39.93016 120.0167 0 4 6.576473 218.2155 203.7913 201.1871 238.6504 99.92998 107.8006 239.2697 153.5741 159.8624 121.9269 130.9236 126.9212 170.6605 136.0404 164.195 161.0373 166.3363 230.8008 292.4099 235.9873 164.8097 257.8149 176.8907 186.0329
137.703 124.0363 98.11473 89.15716 222.4179 80.96496 78.1041 67.1025 56.00893 52.88667 42.826 34.63337 26.07681 23.69072 17.44742 41.01084 40.36657 120.1499 4 0 2.692582 217.8302 203.3525 200.7094 237.2551 96.13532 103.9892 237.5416 150.6552 156.9841 117.9668 127.236 122.9837 167.7051 132.0546 160.8975 157.623 163.0049 228.4316 290.3921 233.4823 161.0908 255.1715 172.8908 182.0337
135.5568 125.512 100.3307 91.3611 222.3164 82.21704 79.51415 68.84191 58.53418 55.05679 45.14687 37.06373 28.65746 26.30589 20.08003 40.9895 39.86092 119.3032 6.576473 2.692582 0 216.6293 202.1216 199.4555 235.4703 93.44651 101.3027 235.5807 148.1595 154.5032 115.3511 124.5442 120.3464 165.1946 129.4806 158.2759 154.9718 160.3741 226.1598 288.2822 231.1498 158.3982 252.7791 170.3852 179.5564
112.5589 188.2153 225.7 222.4612 92.75788 181.9648 187.8597 200.3587 230.5407 214.7301 218.6338 220.785 223.5755 224.0675 222.6364 181.3005 178.9498 100.1699 218.2155 217.8302 216.6293 0 14.72715 17.75528 62.28965 199.4492 201.3944 82.02439 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 119.3692 130.6643 130.5067 204.155 150.5075 264.8345 274.2066
