0 172.9044 146.556 145.1292 142.6459 106.1951 75.96878 98.62192 115.7478 102.1092 98.82333 83.76167 63.09812 121.3446 84.65619 85.91978 106.7924 40.35946 42.46246 106.9521 78.7507 104.4217 53.37317 119.0151 65.77647 70.97529 69.02901 157.8371 95.80257 126.1369 151.928 161.7964
172.9044 0 221.343 218.8193 220.149 176.0159 112.4342 188.8228 92.75788 94.12793 96.0554 133.2178 148.4175 161.3435 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.6171 322.7339 332.9039
146.556 221.343 0 2.529822 4.219005 49.78755 124.9968 48.65872 224.5035 210.2938 207.825 214.7557 201.2481 259.4508 114.7946 122.6666 249.6898 167.1239 173.3188 136.6206 145.734 141.6813 184.2715 150.5906 178.4741 175.5095 180.6723 303.5955 179.6403 270.6549 191.1745 200.202
145.1292 218.8193 2.529822 0 4.404543 47.51842 122.6907 46.97502 222.2724 208.0847 205.6289 212.8098 199.4593 257.581 114.8434 122.7416 247.9698 166.1927 172.3514 137.0594 145.6022 142.0422 183.3576 151.1564 177.8679 175.0257 180.0989 302.0082 179.5446 269.4671 191.9158 201.0056
142.6459 220.149 4.219005 4.404543 0 47.27156 122.5022 45.04844 221.7602 207.4951 204.9938 211.4242 197.6932 255.9997 110.696 118.5792 246.0471 162.9583 169.1638 132.7314 141.5747 137.7425 180.1005 146.7922 174.2561 171.2921 176.4534 299.8109 175.4926 266.5868 187.5204 196.6043
106.1951 176.0159 49.78755 47.51842 47.27156 0 75.23962 18.45186 174.7713 160.6214 158.1969 166.8592 155.0806 212.206 103.9471 111.6439 204.1299 134.618 140.0036 131.7808 129.0969 134.9741 151.6113 147.4768 151.4761 150.8642 154.2082 259.4852 162.1951 232.3284 189.9419 199.9706
75.96878 112.4342 124.9968 122.6907 122.5022 75.23962 0 82.48867 100.1699 86.44202 84.28671 100.005 95.21029 145.928 131.6435 136.8377 143.0874 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 188.0386 214.5951 224.9361
98.62192 188.8228 48.65872 46.97502 45.04844 18.45186 82.48867 0 179.2606 164.7588 162.1021 166.6562 152.6461 211.0196 86.1258 93.91906 201.0315 122.8751 128.6659 113.5969 112.4315 116.9558 140.0562 129.2387 137.7297 136.3622 140.3037 255.064 145.9446 223.9045 171.6953 181.6855
115.7478 92.75788 224.5035 222.2724 221.7602 174.7713 100.1699 179.2606 0 14.72715 17.75528 45.17743 66.21933 69.08774 199.4492 201.3944 82.02439 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 150.5075 264.8345 274.2066
102.1092 94.12793 210.2938 208.0847 207.4951 160.6214 86.44202 164.7588 14.72715 0 3.28718 39.18191 57.10127 72.69088 185.3345 187.4587 81.6551 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.4948 252.2328 261.7317
98.82333 96.0554 207.825 205.6289 204.9938 158.1969 84.28671 162.1021 17.75528 3.28718 0 37.16517 54.34381 72.45544 182.0803 184.188 80.50621 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 145.6683 248.9687 258.4744
83.76167 133.2178 214.7557 212.8098 211.4242 166.8592 100.005 166.6562 45.17743 39.18191 37.16517 0 23.32381 46.01316 168.0744 168.6544 46.09772 104.7091 101.0198 188.1804 157.0987 184.716 104.0192 198.459 127.063 135.6245 129.5869 102.4078 163.3593 108.5564 225.4216 234.3699
63.09812 148.4175 201.2481 199.4593 197.6932 155.0806 95.21029 152.6461 66.21933 57.10127 54.34381 23.32381 0 59.11057 146.3728 146.547 49.20366 81.41253 77.69813 165.5472 134.1343 161.9136 80.91971 175.4984 103.8123 112.3299 106.3722 105.7892 140.0652 97.90046 202.0994 211.048
121.3446 161.3435 259.4508 257.581 255.9997 212.206 145.928 211.0196 69.08774 72.69088 72.45544 46.01316 59.11057 0 202.186 201.3973 23.41604 131.1296 125.8068 218.3789 185.704 213.9807 124.6892 226.4392 148.3807 157.5609 150.1912 61.65333 184.3449 90.90554 247.361 255.2935
84.65619 243.0454 114.7946 114.8434 110.696 103.9471 131.6435 86.1258 199.4492 185.3345 182.0803 168.0744 146.3728 202.186 0 7.98088 184.2715 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 178.7023 87.04947 97.32035
