0 174.6816 178.3416 169.527 170.9455 170.14 172.9019 175.8697 165.5852 163.3444 175.283 160.7332 172.4535 160.5412 169.6659 175.1648 172.5347 169.2996 174.2701 173.3713 169.9639 169.8783 166.8003 173.4169 172.0341 151.9668 168.4568 154.2489 154.6476 151.9331 151.6137 162.2285 169.6925 166.6718 148.6206 170.103 146.9483 158.9516 157.3425 155.0281 167.6822 165.1398 154.6141 143.5056 142.8792 168.6265 163.9124 162.9073 151.8383 161.6816 149.4202 157.5817 151.1803 138.576 140.3298 138.1057 159.623 147.7614 135.7318 153.3731 134.4368 133.7787 133.4571 132.2928 159.2306 148.3593 145.199 130.3763 140.5403 139.6157 130.3421 161.9337 155.9493 149.2439 146.7829 149.0136 146.929 151.1972 141.7194 141.0981 152.9026 146.7717 142.3378 156.9148 148.2976 147.4915 144.2103 131.7864 121.862 119.866 149.3232 144.4917 150.8787 141.306 150.5177 142.2938 139.1008 135.3858 148.2046 124.3339 136.3222 145.9872 145.2369 143.8377 125.1447 122.9343 143.2823 141.4939 116.9502 111.8084 124.4557 125.3287 119.8764 134.0668 123.0554 120.942 126.4711 115.0396 135.1813 113.0182 130.6086 120.8627 119.2784 110.805 143.232 132.703 121.8635 71.51821 129.3689 124.0922 119.8765 115.0694 102.1372 141.2689 127.8704 121.1816 109.8986 100.803 112.2602 127.6674 105.6031 124.5862 103.4166 139.3288 122.1795 106.2751 124.6582 122.3276 124.6608 112.8113 99.00492 95.72396 105.3843 110.3163 87.14465 99.74557 87.00658 101.2069 96.65123 88.61086 107.0216 150.512 153.62 44.87933 143.4053 46.9052 110.0032 82.37938 107.6601 57.7243 122.3493 70.29418 75.44052 73.54731 96.25371 102.2725 103.6687 109.3255 158.9263 100.1117 122.1063 125.3919 105.9615 112.4548 121.9691 130.3123 155.7911 113.7181 120.351 113.7669 122.8306 165.7053 116.7242 125.5747 126.8388 120.7293 122.4289 129.3548 130.6741
174.6816 0 24.02082 6.482883 7.615773 5.830952 24.38237 38.83298 14.42221 13.50926 52.15575 16.40122 46.17359 14.14214 41.78516 57.28001 53.75872 46.23851 59.77458 57.87055 50.32892 52.55473 46.76003 62.29767 59.46427 25.9326 56.46238 26.25727 24.16609 23.4094 25.05993 45.27693 64.34672 59.5063 27.73085 68.15424 30.45078 52.00481 48.70832 42.52058 71.58911 67.08204 46.8615 33.10589 32.28002 122.8732 68.88396 67.1193 48.83646 68.96376 46.69047 65.27293 52.40229 37.33631 36.67424 36.67424 71.34424 50.93133 39.56008 65 41.68471 45.70831 41.51205 45.61798 79.92496 63.03174 60.10824 46.23851 61.84735 55.80323 45.01111 90.55385 82.0975 77.49626 68.68042 73.87828 70.83784 80.60397 67.20863 72.13876 93.94551 81.56592 75.66373 97.90812 87.77386 85.91275 84.2526 67.6757 57.07013 57.42822 94.64143 87.11487 111.6426 84.8646 97.6166 87.72685 85.56284 82.87943 100.896 75.80237 90.55385 103.5302 106.3015 104.8046 86.83893 87.92042 113.9517 118.8276 96.56604 99.84989 112.2197 117.1827 113.2254 127.4049 118.4061 118.7034 123.6932 116.211 133.7628 118.036 131.8939 124.4026 123.2234 117.1367 143.7786 135.3237 126.4002 105.7733 134.5037 131.1202 127.4127 123.9758 115.382 144.9724 135.724 130.8014 122.9675 117.841 126.2172 137.9058 123.3552 136.8211 123.266 148.9404 138.6001 128.1288 142.6114 148.8086 159.3113 178.1965 169.2421 168.6898 228.8165 231.6074 220.6762 230.1521 208.1394 232.3812 230.7054 215.3872 242.5077 269.4955 275.3818 217.3315 277.1185 220.7351 236.9653 228.8864 239.4598 232.0453 252.8028 240 242.1673 243.1444 260.8927 263.928 264.6394 269.8185 299.134 259.4807 279.9464 283.1886 272.9267 280.2294 289.3719 292.8566 295.1159 286.2464 294.1307 287.6282 295.4657 305.3199 290.8333 299.0803 299.9083 294.749 295.1373 302.6301 303.4881
178.3416 24.02082 0 28.7349 31.06445 21.37756 5.522681 15.65248 36.67424 33.86001 29.22138 36.05551 23.85372 29.06888 20.51828 34.43835 31.38471 24.83948 37.12142 35.35534 28.6007 30.80584 26.16295 39.82462 37.21559 43.61766 35 24.74761 25.23886 38.27532 41.67733 26.62705 42.57347 38.41875 43.26662 46.32494 46.59667 33.71202 31.56739 28.16026 50.21952 46.2277 31.38471 47.80167 44.59821 145.8297 48.27007 46.75468 34.17601 48.83646 33.95585 46.28415 37.16181 50.24938 38.91015 46.75468 51.62364 37.64306 50.93133 47.20169 44.99915 60.75566 47.59464 59.46427 60.1415 47.01064 45.69464 58.69412 48.87779 44.91102 49.64877 70.29225 62.93648 59.95904 52.47857 56.61272 54.3783 62.482 52.80152 57.24509 75.23544 64.40497 60.03332 78.51751 70.04463 68.41053 67.54628 56.75385 56.51548 58.5235 76.57676 70.21396 93.31426 68.7968 79.30952 71.28113 69.97142 68.42514 82.9759 65.73431 75.29276 85.97965 88.86507 87.61849 74.67262 76.2168 96.82975 102.0049 85.3815 89.56004 98.39334 103.0604 100.2247 111.7721 104.6566 105.3209 109.2749 104 118.0191 106.1249 116.8118 110.9099 110.0227 105.6882 127.1152 119.9604 112.712 113.6002 119.6255 117.0406 114.0395 111.4854 105.7733 128.6002 121.0785 117.1836 111.4271 108.3167 114.1539 123.3086 112.5811 122.6744 112.9004 132.9295 124.8239 117.047 128.5029 135.1185 145.5264 195.1333 185.0925 184.2098 242.0744 245.204 232.4328 242.6211 201.4274 244.8265 242.7385 209.0005 254.7018 284.3254 290.01 218.9795 290.3087 222.991 229.5109 224.7221 232.5941 234.5549 245.22 240.202 241.4664 243.2463 268.6634 272.4059 273.2709 278.6198 311.7899 256.6247 289.4149 292.7071 280.232 287.3648 296.6876 301.4697 287.6852 291.5956 298.6709 289.2145 300.7807 297.7134 292.638 303.8421 304.9721 296.4355 295.8462 307.5614 308.7167
169.527 6.482883 28.7349 0 3.004626 7.507404 28.05996 42.63052 8.207382 7.073032 55.56703 9.984711 49.38989 9.662355 44.71049 60.56975 56.85386 49.07506 62.92875 60.97563 53.19801 55.38677 49.28517 65.32504 62.41283 19.57961 59.09902 25.11584 22.59855 17.68317 18.88636 47.20552 67.00269 61.93298 21.67244 70.79097 24.22694 53.5913 50.04026 43.32083 73.97316 69.29666 47.77057 27.05601 26.71506 117.2877 70.97437 69.13292 49.42699 70.85686 46.82622 66.79592 53.0317 31.50176 33.37705 31.43291 73.04584 51.046 33.96117 66.11375 37.83435 39.44124 36.99925 39.50141 81.5477 63.60839 60.26354 40.3199 61.53365 55.07293 40.70661 92.2751 83.45474 78.32103 69.20039 74.66164 71.40281 81.5947 67.19892 72.18514 95.01913 82.20925 75.88387 99.21539 88.54534 86.62387 84.70947 66.64354 53.62239 53.58197 95.46916 87.60533 112.446 85.10206 98.50902 88.05696 85.63699 82.62785 101.6203 74.37984 90.46562 104.101 106.8115 105.2364 85.85081 86.78534 114.2994 119.0407 95.18768 98.18874 111.4912 116.5129 112.238 127.164 117.6125 117.7951 123.0773 114.9682 133.5279 116.6934 131.4484 123.4937 122.2321 115.6663 143.8175 134.9544 125.5403 100.1301 133.9793 130.3573 126.4504 122.7668 113.4094 144.9047 135.1186 129.8962 121.4867 115.829 124.8694 137.2748 121.654 136.0516 121.4511 148.7328 137.7063 126.4873 141.804 147.8446 158.3382 171.714 162.7702 162.2265 222.4463 225.2163 214.4194 223.8356 205.0749 226.0657 224.4223 212.2296 236.2083 263.0424 268.9355 212.4657 270.7429 215.7561 234.036 225.1867 236.3804 227.0089 249.8834 235.3764 237.717 238.5364 255.0406 257.9878 258.6807 263.8378 292.7891 255.4544 273.8875 277.1232 267.128 274.4492 283.564 286.8885 292.1107 280.7116 288.7132 282.7054 289.9311 302.3493 285.8695 293.6262 294.4085 289.8034 290.3682 297.1487 297.962
170.9455 7.615773 31.06445 3.004626 0 10.19804 30.70016 45.27693 7.071068 7.648529 58.31714 10.44031 52.17279 12.08305 47.53946 63.34824 59.66574 51.92302 65.73431 63.78871 56.04463 58.24088 52.17758 68.15424 65.25335 19.96246 61.98387 28.04956 25.4951 19.0263 19.64688 50.15974 69.8892 64.84597 22.56103 73.68175 24.82438 56.57296 53.03301 46.32494 76.89603 72.23573 50.77401 27.89265 28.07134 115.316 73.92564 72.09022 52.43091 73.82412 49.81967 69.78459 56.0357 32.55764 35.8469 33 76.02631 54.03702 35.22783 69.11584 40.08932 39.85285 38.96473 40.16217 84.53402 66.61081 63.25346 41.23106 64.49448 58 42.75512 95.25755 86.4523 81.3255 72.20111 77.66595 74.4043 84.59905 70.17834 75.16648 98.02312 85.2115 78.87332 102.2155 91.54917 89.627 87.7069 69.52697 55.97321 55.7853 98.47335 90.60353 115.4496 88.09086 101.5135 91.04944 88.61715 85.58621 104.6231 77.20104 93.43447 107.1004 109.8089 108.2312 88.72993 89.64374 117.2902 122.0246 98.0051 100.9554 114.3951 119.4227 115.1086 130.1153 120.5073 120.6752 125.9921 117.8007 136.4789 119.5094 134.3801 126.3725 125.1 118.461 146.7888 137.8931 128.4251 101.2028 136.9023 133.2535 129.3213 125.6025 116.1077 147.8682 138.0326 132.7742 124.2779 118.5179 127.6823 140.1856 124.4046 138.946 124.1793 151.6847 140.5845 129.2478 144.6928 150.7116 161.2026 171.1724 162.4384 161.9545 222.4972 225.211 214.7091 224.0089 207.4608 226.241 224.662 214.5842 236.4149 262.8131 268.7368 214.0584 270.7751 217.2786 236.4603 227.3434 238.7572 228.4929 252.309 237.1034 239.535 240.2714 255.8613 258.7122 259.3839 264.5146 292.8938 257.4709 274.4668 277.6937 268.0019 275.3407 284.427 287.5778 294.5057 281.8244 289.9195 284.2534 291.043 304.7544 287.3917 294.8033 295.5486 291.3366 292.0068 298.3035 299.0803
170.14 5.830952 21.37756 7.507404 10.19804 0 20.5548 35.12834 15.29706 12.74755 48.12022 15.26434 41.97618 10.29563 37.36308 53.15073 49.47727 41.76123 55.54278 53.60037 45.88028 48.08326 42.07731 57.97413 55.08176 24.05203 51.86521 20.43146 18.38478 20.24846 22.67157 40.24922 59.77039 54.78138 25 63.56886 28.04015 46.82414 43.41083 37.01351 66.85058 62.24147 41.40048 30.23243 28.63564 124.476 63.97656 62.16912 43.27817 63.95311 41.01219 60.08235 46.8615 34 31.257 32.57299 66.24198 45.25483 35.8469 59.64059 36.48498 43.20012 36.71852 42.72002 74.79305 57.48913 54.45181 42.94182 56.10095 50 40.04997 85.47514 76.8505 72.04515 63.12686 68.41053 65.29931 75.21303 61.52235 66.46804 88.5934 76.05919 70.03571 92.64988 82.31191 80.43009 78.69244 61.85467 51.62364 52.15362 89.20202 81.56592 106.2024 79.24645 92.20087 82.13404 79.9062 77.15569 95.42536 69.97142 84.8646 98.01275 100.7671 99.24717 81.02469 82.0975 108.3744 113.2166 90.73588 94.02127 106.4343 111.4052 107.4151 121.6963 112.6144 112.9004 117.9237 110.3857 128.0566 112.2074 126.1507 118.6002 117.4138 111.3059 138.1314 129.5936 120.6027 101.8332 128.7488 125.3336 121.6059 118.1524 109.5673 139.3018 129.9577 125 117.1367 112.029 120.3887 132.1363 117.5266 131.0343 117.4415 143.2419 132.8006 122.2988 136.8211 143.0035 153.5061 176.8276 167.4979 166.839 226.3559 229.2422 217.8164 227.4819 202.4846 229.7063 227.9232 209.7556 239.7749 267.5085 273.3377 212.53 274.6683 216.0231 231.2757 223.4301 233.8055 227.3785 247.1098 235.0191 237.0759 238.1525 257.1634 260.3459 261.09 266.3081 296.5514 254.1599 276.5863 279.8412 269.1115 276.3847 285.5671 289.3182 289.4396 282.0727 289.8207 282.8569 291.2902 299.6352 286.0944 294.8101 295.6907 289.9948 290.2482 298.3907 299.3009
172.9019 24.38237 5.522681 28.05996 30.70016 20.5548 0 14.57738 35.53168 32.24903 27.77389 34.12477 21.82888 26.58007 17.67767 32.90137 29.43637 22.14723 35.41892 33.53357 26.16295 28.39894 23.02173 37.98026 35.19233 40.8534 32.44226 19.73857 20.5548 35.10698 38.73629 22.63846 40.24922 35.67212 40.03124 44.05111 43.38491 29.73214 27.20294 23.11926 47.69172 43.41083 26.61766 44.25494 40.70012 144.1743 45.34865 43.70927 29.30017 45.70011 28.78368 42.68554 32.44226 46.30875 33.80089 42.4323 48.33736 32.59601 46.71723 43.22615 39.883 57.01973 42.72294 55.52027 56.92539 42.57347 40.92065 54.52064 43.90184 39.65476 44.5926 67.30899 59.5021 56.00078 48.13003 52.55949 50.10489 58.7069 48.08846 52.65453 71.69875 60.36969 55.61025 75.223 66.19101 64.48643 63.41136 51.58003 51.05389 53.12721 72.84573 66.14 89.71146 64.51744 75.66043 67.10067 65.59344 63.81614 79.22436 60.51859 70.8696 82.13404 84.99706 83.68094 69.73163 71.22149 92.90048 98.01275 80.35235 84.44229 93.77766 98.50691 95.48036 107.5291 100.0425 100.6479 104.7879 99.14888 113.8112 101.2373 112.4656 106.2662 105.3304 100.7398 123.1305 115.6763 108.1041 108.5012 115.2443 112.5078 109.3824 106.6888 100.6206 124.5492 116.6555 112.5722 106.5012 103.1601 109.3021 118.8802 107.5639 118.163 107.8378 128.8031 120.2518 112.0736 123.994 130.5469 140.9841 191.2394 180.9827 180.0368 237.4668 240.646 227.6236 237.9002 196.1186 240.101 237.959 203.673 249.937 279.949 285.5961 213.4725 285.6665 217.496 224.2669 219.2818 227.3071 229.0644 239.9912 234.6796 235.946 237.7237 263.4322 267.2312 268.1091 273.4712 307.0633 251.1439 284.3246 287.6206 274.9627 282.0815 291.4149 296.298 282.4554 286.2036 293.2399 283.7014 295.3853 292.5 287.128 298.42 299.5638 290.9235 290.3248 302.1465 303.3158
175.8697 38.83298 15.65248 42.63052 45.27693 35.12834 14.57738 0 50 46.56716 13.57285 48.25971 8.485281 40.4475 7.071068 18.78829 15.81139 10.29563 21.47091 19.72308 13.45362 15.55635 12.34909 24.18677 21.63331 54.20793 19.79899 29.44109 31.30495 48.08326 51.92302 15.0333 27.10166 23.34524 52.81098 30.80584 56.136 21.22499 20.5548 20.88061 34.82815 31.1127 22.09072 56.46238 52.3259 158.1647 33.24154 31.89044 25.07987 34.05877 26.68333 32.29895 27.01851 57.70615 41.7732 53 37.01351 29.15476 57.45433 34.0147 47.48522 68.65311 51.41255 66.7308 45.34314 35.17101 35.22783 65.19202 39.24403 37.33631 52.3259 55.17246 48.41487 46.44535 40.16217 43.38202 41.78516 48.54894 41.7732 45.60702 60.77311 51 47.75982 63.70243 56.18051 54.70832 54.33691 48 55.07268 57.98276 62.42596 56.82429 78.86054 55.9464 65 58.13777 57.38467 56.61272 68.8186 57.00877 62.76942 71.97569 74.88658 73.78347 64.13267 65.9242 82.92768 88.20431 75.13322 79.76215 86.26268 90.6924 88.54377 98.48858 92.47702 93.34077 96.66437 92.72001 104.6255 94.98684 103.769 98.79271 98.0816 94.83143 113.2119 106.745 100.4639 114.8564 106.6642 104.5299 101.951 99.92998 96.02604 114.826 108.2266 104.9238 100.4241 98.57231 102.8078 110.4627 102.0123 110.0727 102.5695 119.3032 112.4011 106.2309 115.8706 122.654 132.9377 201.8167 191.0049 189.8796 245.7336 249.0984 235.0532 245.7031 192.3798 247.881 245.5056 200.0984 257.5306 288.9995 294.5128 214.8977 293.7325 219.2715 219.9022 217.0369 223.3047 230.9307 235.4779 235.0915 235.7902 238.0583 268.3375 272.5472 273.5142 278.9588 314.7551 249.5721 290.1758 293.4912 279.5443 286.5353 295.9467 301.5974 277.8962 289.56 296.0799 284.7631 298.6905 287.8024 288.3123 301.3785 302.7028 292.0223 290.823 305.1967 306.5436
165.5852 14.42221 36.67424 8.207382 7.071068 15.29706 35.53168 50 0 4.301163 62.59038 5.385165 56.32051 11.6619 51.47815 67.47592 63.63961 55.7315 69.72087 67.74216 59.84146 61.98387 55.70009 72.00694 69.05071 13.72953 65.51336 28.86944 26.07681 14.56022 14 53.16014 73.37915 68.15424 17 77.12976 18.74166 59.16502 55.43014 48.33218 80.08121 75.28612 52.80152 22.09072 23.19483 109.1943 76.844 74.94665 54.12024 76.55064 51.10773 72.17956 57.70615 27.01851 33.83785 28.44293 78.54935 55.22681 30.01666 71.11259 37.22386 33.3654 35.25975 33.95585 86.92526 68.09552 64.3506 35.35534 65.09467 58.25805 39.21734 97.6934 88.56636 82.93373 73.57309 79.25907 75.80237 86.35392 71.02816 76.02631 99.78922 86.60831 79.88116 104.2017 93.03897 91.06591 88.89601 69.31089 53.22593 52.55473 99.985 91.80959 116.866 89.05055 103.0776 92.08692 89.40358 86.05231 106 76.48529 94.02127 108.3074 110.9414 109.2886 88.39118 89.14034 118.2244 122.8007 97.18539 99.80982 114.1983 119.2691 114.6298 130.384 120.2165 120.2601 125.873 117.0342 136.7351 118.6276 134.4173 125.9365 124.5793 117.4436 147.3101 138.0018 128.0352 95.35198 136.8475 132.953 128.8177 124.8439 114.5469 148.2734 137.8876 132.3216 123.2274 116.9038 126.7653 140.0071 123.1117 138.6218 122.762 151.9317 140.1214 128.0039 144.3122 150.1466 160.6042 164.1036 155.4013 154.9331 215.6038 218.2888 207.9663 217.1866 204.4749 219.4197 217.883 211.4853 229.6127 255.8002 261.7336 209 263.869 212.0849 233.5957 223.618 235.7223 223.2241 249.4419 232.3101 234.9404 235.4941 249.6097 252.3529 253.002 258.1046 286.0258 253.3501 267.959 271.1773 261.811 269.17 278.2207 281.1779 291.5135 275.9438 284.1745 279.0878 285.1596 301.795 282.1772 289.0138 289.705 286.1416 287.0157 292.4808 293.2047
163.3444 13.50926 33.86001 7.073032 7.648529 12.74755 32.24903 46.56716 4.301163 0 58.91849 2.915476 52.61654 7.382412 47.71268 63.73774 59.85399 51.90857 65.92799 63.94138 56.00446 58.12487 51.78803 68.16524 65.19586 12.52996 61.58328 24.58206 21.78302 11.51086 12.02082 49.11721 69.42622 64.15996 14.91643 73.16078 17.26992 55.02727 51.26402 44.11916 76.04275 71.22149 48.58498 20.2608 20.5061 112.0304 72.74957 70.84137 49.86482 72.41892 46.82414 67.99551 53.44623 24.90984 29.84125 25.54408 74.38078 50.93623 27.6134 66.87675 33.50603 32.42299 31.89436 32.59601 82.73149 63.81614 60.05414 33.59315 60.79505 53.96758 35.78407 93.50134 84.33564 78.65804 69.28564 74.98333 71.51573 82.08837 66.72706 71.72517 95.52132 82.3195 75.58108 99.95249 88.75387 86.77845 84.59905 65.05767 49.50253 49.0153 95.70005 87.51286 112.5746 84.74963 98.79524 87.78667 85.10288 81.75879 101.7079 72.29454 89.72458 104.0096 106.6419 104.9881 84.15759 84.92644 113.9232 118.5011 93.01882 95.70005 109.9557 115.0229 110.4197 126.1051 115.9849 116.0431 121.6244 112.865 132.4575 114.4771 130.1557 121.723 120.3765 113.3159 143.019 133.7348 123.8164 93.5548 132.5943 128.7245 124.6134 120.6752 110.5283 143.9878 133.6432 128.1113 119.1071 112.8982 122.6225 135.7663 119.0378 134.3968 118.7139 147.6558 135.9136 123.9213 140.0946 145.9538 156.4173 164.7559 155.7393 155.1813 215.3753 218.1433 207.3849 216.7775 200.9042 219.008 217.3764 207.959 229.1561 255.9867 261.8749 206.5297 263.6711 209.7153 229.9827 220.3645 232.1734 220.9129 245.8311 229.6574 232.1605 232.831 248.2589 251.1424 251.8224 256.964 285.7227 250.2983 266.9616 270.193 260.3853 267.72 276.8133 280.0223 287.9522 274.176 282.2739 276.6993 283.3946 298.2218 279.8258 287.1559 287.9002 283.7754 284.5004 290.6553 291.4318
