0 109.2417 65.62251 130.9416 61.83863 93.50787 89.84946 93.28308 77.36526 143.1141 132.3641 131.3048 184.0689 149.2333 159.4619 164.2022 170.8649 195.4497 177.6579 182.3796 180.1304 173.8814 177.0835 200.145 188.8791 201.9596 188.3034 215.9564 197.0628 199.6714 200.2429 208.2222 258.2864 218.2468 217.169 227.0341 219.3165 220.3926 238.5375 222.6287 236.5962 233.7188 227.2685 245.111 245.0661 237.0021 257.7476 268.0741
109.2417 0 163.083 167.6549 112.4342 188.8728 185.0262 187.5475 157.6246 92.75788 94.12793 96.0554 142.7469 126.337 129.9277 135.4768 243.0454 166.7984 247.6451 176.5718 174.4345 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 233.9606 222.4266 268.7036 242.3682 223.5005 267.0351 243.6585 293.1902 270.04 260.2357 281.3773 273.2394 243.089 284.1857 267.4069 322.7339 332.9039
65.62251 163.083 0 99.97649 63.41146 27.91735 24.22853 27.67889 29.67974 163.4026 149.424 147.097 190.4867 152.5322 164.0492 167.2215 110.073 192.5161 117.5098 167.7964 165.8915 133.2952 138.2805 138.6547 133.0735 141.3639 149.9758 154.4729 151.8726 152.047 154.7449 170.3073 252.2057 165.3908 178.6371 204.6791 167.8291 182.6859 182.5561 171.088 197.209 181.3866 176.1912 220.0036 196.5073 193.7388 196.8578 207.0182
130.9416 167.6549 99.97649 0 71.37339 99.38813 97.95605 96.58485 70.29985 111.2686 97.49712 94.21471 112.5956 79.37939 89.31398 89.65455 88.6224 104.0264 90.17909 71.7948 70.29628 45.31344 47.10863 111.5046 83.71136 109.1161 57.77837 123.7804 70.86605 76.17334 74.11465 77.36451 157.4867 101.0526 86.34312 104.7349 99.56687 89.46831 125.6077 102.6404 105.7892 114.052 106.1243 120.1712 119.5184 107.5043 157.0297 166.9217
61.83863 112.4342 63.41146 71.37339 0 82.96479 79.40403 80.97392 47.12749 100.1699 86.44202 84.28671 131.2525 93.95675 105.1375 109.1048 131.6435 138.0458 136.8377 121.2892 119.0798 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 148.5 200.2987 166.6741 157.5001 165.2755 166.5644 160.416 189.3369 169.8146 176.9315 181.2212 173.954 183.2773 189.5601 178.8255 214.5951 224.9361
93.50787 188.8728 27.91735 99.38813 82.96479 0 3.860861 2.803628 37.60194 180.0115 165.5286 162.8866 201.2457 163.6044 175.0851 177.5217 87.37652 199.4908 95.18355 170.6748 169.0108 124.3258 130.1121 114.7619 113.7999 118.1626 141.5059 130.3846 139.1857 137.8093 141.7583 161.253 256.3232 147.3339 168.9552 202.5899 150.6191 173.3385 162.077 153.7658 186.5198 163.332 159.0524 216.1678 180.5124 180.9382 172.8353 182.8108
89.84946 185.0262 24.22853 97.95605 79.40403 3.860861 0 3.74983 34.52535 176.8191 162.3717 159.7568 198.6655 160.9516 172.4497 174.9688 89.56004 197.3384 97.30482 168.9836 167.2872 124.1692 129.8499 117.2535 115.3516 120.5073 141.3153 132.9349 139.646 138.5208 142.272 161.187 254.5611 148.7187 168.9961 201.5862 151.8584 173.335 163.9234 155.029 186.7379 164.7362 160.2904 215.4173 181.5785 181.4805 175.3991 185.4191
93.28308 187.5475 27.67889 96.58485 80.97392 2.803628 3.74983 0 35.22667 177.6511 163.1454 160.4859 198.591 160.9759 172.4498 174.8598 85.88649 196.736 93.64763 167.8747 166.2122 121.7036 127.464 113.524 111.8892 116.8017 138.8763 129.1988 136.7591 135.4814 139.352 158.6578 253.5259 145.3312 166.3911 199.8147 148.5388 170.7617 160.3538 151.6982 184.0118 161.3411 156.972 213.4263 178.3471 178.5455 171.6622 181.678
77.36526 157.6246 29.67974 70.29985 47.12749 37.60194 34.52535 35.22667 0 142.4254 127.9292 125.2847 164.7021 126.8568 138.3819 141.0975 93.94147 164.7423 100.5006 138.6356 136.7808 105.0809 109.7315 123.2971 111.8302 124.8119 121.4331 139.0302 125.1599 126.2537 128.1636 141.8282 223.5096 142.2928 150.3306 175 143.9697 154.2402 161.6083 147.2753 169.1869 158.062 152.1611 190.3699 171.3923 166.7001 180.5404 190.8881
143.1141 92.75788 163.4026 111.2686 100.1699 180.0115 176.8191 177.6511 142.4254 0 14.72715 17.75528 50.36186 40.0762 39.31779 44.4555 199.4492 74.20674 201.3944 89.92916 88.10221 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 157.039 130.6643 204.155 164.3292 134.2013 200.7108 164.4545 229.5071 203.2166 179.9418 213.7216 205.139 153.4345 210.8065 190.1944 264.8345 274.2066
132.3641 94.12793 149.424 97.49712 86.44202 165.5286 162.3717 163.1454 127.9292 14.72715 0 3.28718 54.3652 32.58624 36.07554 41.69201 185.3345 74.13723 187.4587 83.41148 81.38932 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 147.321 134.0484 192.2051 154.9724 129.6054 189.0266 155.4419 217.547 191.6296 171.3551 202.3312 193.784 149.136 200.5328 180.7576 252.2328 261.7317
131.3048 96.0554 147.097 94.21471 84.28671 162.8866 159.7568 160.4859 125.2847 17.75528 3.28718 0 54.3577 30.34174 34.71991 40.34549 182.0803 73.08687 184.188 81.03504 78.98259 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 144.3624 133.5792 188.9881 152.0603 127.5 185.8327 152.5784 214.3273 188.4443 168.5472 199.1634 190.6207 147.0645 197.4885 177.8257 248.9687 258.4744
184.0689 142.7469 190.4867 112.5956 131.2525 201.2457 198.6655 198.591 164.7021 50.36186 54.3652 54.3577 0 37.95975 26.43771 23.77741 198.6876 28.01014 198.6341 59.36965 58.58517 130.9236 126.2509 216.9916 184.9507 213.0408 126.8701 226.1728 150.6044 159.6148 152.7348 131.4627 80.36956 187.0205 136.9185 93.42579 182.2606 135.7161 211.6558 184.1695 148.9872 193.3288 184.8441 111.1994 185.3486 162.0103 249.9399 258.3411
149.2333 126.337 152.5322 79.37939 93.95675 163.6044 160.9516 160.9759 126.8568 40.0762 32.58624 30.34174 37.95975 0 11.53662 15.17331 167.674 46.8236 168.6041 50.85376 48.86113 106.6466 103.3487 188.6546 158.0889 185.4171 107.0935 199.3858 129.7555 138.126 132.3852 117.0462 109.5033 165.839 124.2668 97.17325 162.043 124.3793 191.1307 164.4219 139.9169 174.6814 166.0811 116.7527 170.961 150.1339 227.4559 236.5618
