0 182.1726 185.0636 186.492 186.8227 174.4897 176.7752 187.4357 161.7053 186.9192 170.7899 168.9199 167.0928 192.9652 170.5999 191.5799 179.8357 175.1872 149.9119 156.9434 173.8219 147.8711 145.8966 181.0161 169.6619 165.9471 138.4407 146.7194 128.6459 132.1433 128.2929 151.6745 149.308 148.723 147.5751 115.2623 68.63314 111.1213 97.20452 93.92928 125.2243 131.9864 123.0061 125.795 132.108 121.7603 125.1641 132.4666 135.0003 106.2925 88.45791 90.27819 100.5647 107.4447 150.6691 90.95235 164.459 47.78769 87.67429 49.79441 91.5231 160.3047 111.8878 84.65354 109.6674 60.57473 97.53411 124.4131 73.18547 137.368 78.28346 76.43931 159.8589 102.8359 119.456 136.3448 159.2908 158.1996 172.4237 169.0095 173.1768 168.1438 179.0572 182.8095 184.9772 181.8815 135.4876 178.473
182.1726 0 6.497271 12.47738 15.53487 21.57565 7.367045 23.39042 33.26501 28.4529 14.39801 21.82638 23.76372 43.50094 11.68873 46.17018 29.26516 25.46468 45.53001 25.23055 42.63639 41.1301 45.67059 56.18386 42.34984 162.2592 49.45982 53.34224 55.07623 57.143 57.68619 79.39003 76.60734 82.14818 88.10448 81.96077 123.2252 208.8869 198.3302 197.2814 153.0232 176.2549 172.9576 177.7511 187.8026 189.5477 191.5434 199.7271 202.0963 254.3709 200.4597 208.2117 260.6471 265.6975 296.7348 258.2961 326.9767 223.6676 257.259 228.0505 261.709 309.3617 227.8002 225.4166 231.2969 239.7109 272.8782 243.3244 243.8041 305.7107 244.4536 246.7645 322.9076 258.0528 295.8919 314.265 331.2408 285.7071 341.4034 340.4863 343.2439 295.5685 350.6605 353.4871 355.4505 353.4382 317.5645 353.0261
185.0636 6.497271 0 6.082763 9.219544 28.07134 13.60147 17.24094 39.53198 22.47221 20.35927 28.16026 30.04164 37.36308 15 40.16217 24.20744 21.40093 51.49539 28.58516 38.18377 46.61545 51.31277 51.0392 38.41875 168.7068 54.56189 51.90436 57.00877 57.65865 58.95422 76.37481 73.82412 79.30994 85.26607 82.05486 127.4127 214.4015 203.6686 202.5617 151.2217 174.3932 171.4001 176.1391 186.0839 188.2298 190.1289 198.1722 200.4894 259.1139 200.4894 208.2978 265.0472 270.1851 301.7271 262.4062 331.5143 225.8429 261.2661 230.3606 265.7066 314.3108 227.4921 226.0553 231.1471 242.0434 276.6315 242.9223 245.5402 309.9384 245.9532 248.4651 327.4134 258.9348 299.6239 317.9072 335.3357 285.2272 345.6797 344.6256 347.4665 295.014 354.8098 357.694 359.6721 357.5947 320.5386 356.9905
186.492 12.47738 6.082763 0 3.162278 34.0147 19.23538 11.2361 44.96418 16.55295 25.62226 33.73426 35.53168 31.32092 18.60108 34.17601 19.10497 17.46425 56.49959 31.39179 33.42155 51.10773 55.9464 45.60702 34.1321 174.3762 58.60034 49.74497 57.93962 57.24963 59.23681 72.60012 70.26379 75.67618 81.60863 81.05554 130.2498 218.6618 207.7191 206.5436 148.3139 171.406 168.6802 173.3667 183.209 185.7026 187.5153 195.4292 197.6993 262.4519 199.1607 207.0139 268.0019 273.2343 305.3375 265.0472 334.6011 226.5259 263.7973 231.1731 268.2257 317.8683 225.8339 225.2687 229.6301 242.8703 278.8871 241.1691 245.7824 312.69 245.9675 248.6711 330.466 258.3549 301.8485 320.0312 337.9364 283.3819 348.4749 347.2719 350.2028 293.0977 357.4647 360.4109 362.4045 360.2569 321.972 359.4458
186.8227 15.53487 9.219544 3.162278 0 37 22.09072 8.077747 47.62119 13.41641 28.25774 36.49658 38.24265 28.16026 20.59126 31.01612 16.40122 15.52417 58.89389 32.7838 30.80584 53.23533 58.13777 42.63801 31.76476 177.126 60.46487 48.41552 58.18075 56.79718 59.13544 70.38071 68.15424 73.52163 79.43447 80.22468 131.3659 220.538 209.4769 208.2625 146.4548 169.4993 166.9042 171.5634 181.3529 184.0148 185.7848 193.6334 195.8801 263.7973 198.0631 205.9363 269.1338 274.4176 306.8299 266.0075 335.7971 226.4509 264.6979 231.1644 269.1189 319.3294 224.5637 224.4371 228.4294 242.8662 279.6355 239.8481 245.473 313.7036 245.5402 248.3423 331.6434 257.6204 302.5764 320.7024 338.8643 282.0076 349.5084 348.2237 351.2036 291.6869 358.4201 361.4001 363.402 361.216 322.2732 360.2919
174.4897 21.57565 28.07134 34.0147 37 0 15.13275 44.60101 14.42606 49.36598 11.51086 6.082763 7.516648 64.49806 21.47091 66.91039 48.76474 43.65776 27.89375 25.8414 60.41523 26.92582 30.01666 75.02666 59.05929 140.9682 36.40055 63.31716 54.57105 61.12708 59.19797 92.42535 89.09545 94.62593 100.4306 85.79627 111.4002 191.3426 181.4963 180.6744 161.2452 184.4478 180.2276 185.1513 195.4599 195.928 198.2145 206.7854 209.3036 239.6164 202.4055 209.9164 247.1315 251.8492 280.9755 245.8394 312.8202 218.2132 245.1775 222.1036 249.6478 293.7401 230.6757 225.1777 233.6343 233.6258 261.6582 246.4244 239.754 292.7085 241.2074 242.8216 308.8721 256.8292 284.6832 303.3299 318.6628 288.8826 328.1602 327.7338 330.1893 298.9536 337.855 340.4717 342.3799 340.6024 308.9676 340.8728
176.7752 7.367045 13.60147 19.23538 22.09072 15.13275 0 29.51694 25.94438 34.23449 7.106335 14.56022 16.44688 49.36598 8.944272 51.78803 33.83785 29.06888 38.17147 20.43146 46.14109 33.97058 38.41875 60.41523 45.22168 155.1605 42.52058 53.05716 51.0392 54.59963 54.31943 80.6646 77.62087 83.18639 89.10351 79.62412 116.8118 201.6358 191.1558 190.1348 152.5418 175.801 172.154 177.0028 187.1636 188.443 190.5466 198.8816 201.3082 247.5177 197.851 205.5342 254.0177 259.0077 289.7292 251.873 320.2455 218.8881 250.9123 223.1435 255.3684 302.3793 225.5267 222.1441 228.8493 234.7765 266.7208 241.1395 239.4264 299.1938 240.304 242.4191 316.1977 254.5079 289.7456 308.185 324.8153 283.578 334.8474 334.0276 336.7254 293.5153 344.1933 346.9784 348.9312 346.9654 312.032 346.6933
187.4357 23.39042 17.24094 11.2361 8.077747 44.60101 29.51694 0 54.42451 5.408327 35.17456 43.60333 45.22444 20.13082 26.44334 22.94014 10.30776 12.5 65.02327 36.95981 24.37724 58.77287 63.79067 35.01785 26.10077 183.9747 65.32419 45.38516 59.09526 55.96043 59.16967 64.70467 62.78734 68.005 73.83959 78.17448 134.0755 225.0805 213.7213 212.4076 141.5247 164.421 162.1612 166.7461 176.392 179.479 181.1388 188.8151 191.0007 266.9443 195.016 202.9325 271.7283 277.1412 310.3368 268.1627 338.5272 225.9851 266.7007 230.8641 271.1001 322.7507 221.0546 222.0434 225.0939 242.568 281.2388 236.1996 244.3936 315.9719 244.1603 247.2113 334.3271 255.4496 304.1155 322.0873 340.9021 278.2017 351.8144 350.3199 353.425 287.7846 360.5222 363.588 365.6108 363.3266 322.7092 362.1119
161.7053 33.26501 39.53198 44.96418 47.62119 14.42606 25.94438 54.42451 0 58.54723 19.36348 11.47945 9.501462 73.39467 28.35097 75.33333 56.36883 50.49202 13.46887 25.04441 65.83903 14.01586 16.03468 80.9307 63.64572 129.5643 23.29044 62.61794 47.56866 56.52932 53.13484 92.73918 89.08485 94.44926 99.99051 79.92357 97.56422 177.0879 167.133 166.289 156.9122 179.9086 175.1003 180.0753 190.4877 190.1184 192.5784 201.3524 203.9545 225.2083 193.9178 201.2611 232.8264 237.5067 266.5538 231.6861 298.4414 206.1418 231.0904 209.8319 235.562 279.3159 222.585 215.4401 225.2312 221.2776 247.7333 238.4041 228.2048 278.4559 230.001 231.3107 294.5033 246.5137 270.7476 289.4439 304.4647 280.7832 313.8692 313.5078 315.9216 290.9491 323.6193 326.2072 328.1079 326.3619 295.6819 326.7369
186.9192 28.4529 22.47221 16.55295 13.41641 49.36598 34.23449 5.408327 58.54723 0 39.50316 48 49.52272 15.13275 30.26549 17.72005 7.28011 12.04159 68.61427 39.53198 19.92486 61.98387 67.05222 29.69848 22.2036 187.9513 68.02941 43.00073 59.20304 54.92832 58.68731 60.41063 58.69412 63.79778 69.56605 76.15773 135.0592 227.2642 215.6955 214.3111 137.5391 160.3309 158.2688 162.8066 172.3627 175.697 177.2907 184.8618 187.0107 268.1063 192.1276 200.0654 272.5014 278.0018 311.7363 268.6336 339.3697 224.7221 267.0674 229.7063 271.4498 324.0853 217.8657 219.545 222.009 241.4042 281.3254 232.9187 242.72 316.5008 242.2932 245.5028 335.1384 253.0736 304.1488 322.0093 341.2638 274.8104 352.3579 350.7189 353.9096 284.333 360.9224 364.0467 366.0833 363.732 321.9938 362.3179
170.7899 14.39801 20.35927 25.62226 28.25774 11.51086 7.106335 35.17456 19.36348 39.50316 0 8.514693 10.04988 54.52064 10.12423 56.67892 38.05916 32.62668 31.16529 16.21556 49.11721 26.87936 31.31294 63.87879 47.62877 148.8975 35.53168 52.30022 46.63153 51.61027 50.52623 81.08192 77.81067 83.35588 89.19418 76.58002 110.1022 194.5315 184.0527 183.0362 150.9719 174.2139 170.2425 175.1357 185.3844 186.2246 188.4264 196.8927 199.3703 240.5255 194.2383 201.852 247.1447 252.1002 282.6703 245.1255 313.3126 213.3788 244.214 217.5282 248.6735 295.3291 222.1916 217.9186 225.3542 229.1342 260.1471 237.8728 234.2403 292.3843 235.3094 237.2587 309.2763 250.0245 283.1766 301.6596 318.0605 280.3354 328.0126 327.2516 329.9129 290.3364 337.4115 340.1713 342.1177 340.1801 305.9028 339.996
168.9199 21.82638 28.16026 33.73426 36.49658 6.082763 14.56022 43.60333 11.47945 48 8.514693 0 2.12132 63.03174 18.43909 65.19202 46.52956 41 24.36458 20.26765 57.24509 21.9545 25.6125 72.12489 55.54278 140.644 31.30495 58.18129 48.50773 55.27676 53.19586 87.64385 84.21995 89.72064 95.4706 79.84986 106.4378 188.2153 178.069 177.1588 155.5538 178.7344 174.4276 179.36 189.6863 190.0459 192.3538 200.9525 203.4822 235.5101 196.3288 203.8366 242.687 247.4934 277.2004 241.139 308.5674 212.4241 240.3934 216.3631 244.8612 289.9228 224.6132 219.1073 227.561 227.9035 256.7022 240.3658 233.8568 288.1526 235.2573 236.9175 304.5852 250.7873 279.7329 298.332 314.0143 282.8223 323.6728 323.1281 325.6563 292.898 333.2642 335.9315 337.8535 336.0193 303.5787 336.1343
167.0928 23.76372 30.04164 35.53168 38.24265 7.516648 16.44688 45.22444 9.501462 49.52272 10.04988 2.12132 0 64.50194 19.6596 66.59204 47.81736 42.17227 22.25479 20.05686 58.19364 19.91231 23.50532 73.14711 56.36045 138.8845 29.30017 58.16195 47.46051 54.62985 52.31157 87.81198 84.33564 89.81406 95.52662 79.04745 104.4246 186.1035 175.949 175.0379 155.0371 178.1923 173.7944 178.7358 189.0804 189.3118 191.6468 200.2783 202.8213 233.402 195.1832 202.6666 240.6044 245.4027 275.0808 239.0868 306.4691 210.719 238.3537 214.6264 242.822 287.8042 223.5344 217.7717 226.4343 226.1559 254.693 239.3003 232.238 286.0825 233.6932 235.3052 302.4894 249.3657 277.7229 296.3317 311.9559 281.7497 321.5954 321.0643 323.5838 291.8411 331.1986 333.86 335.7804 333.9528 301.6828 334.0887
192.9652 43.50094 37.36308 31.32092 28.16026 64.49806 49.36598 20.13082 73.39467 15.13275 54.52064 63.03174 64.50194 0 45.04442 3.605551 17.72005 24.04163 82.9513 52.97589 19.23538 75.9276 81.02469 19.92486 23.32381 202.54 81.27115 46.35798 68.0147 61.28393 66.2148 55.74745 55.00909 59.41436 64.7037 79.20227 144.8102 239.1401 227.1964 225.6795 132.9662 155.1934 153.9415 158.2688 167.4173 171.7162 173.0462 180.1709 182.1648 277.8921 191.2694 199.2475 281.4285 287.1167 321.9772 276.8772 348.3769 228.6679 275.0709 233.9273 279.4065 334.1785 215.8946 219.8568 220.3838 245.5789 288.6399 230.5828 245.4588 324.816 244.4688 248.1337 344.0796 253.6794 311.3013 328.8662 349.1619 271.9891 360.6713 358.6959 362.0842 281.2779 368.8929 372.1519 374.2192 371.7123 327.2262 369.8246
