0 97.37383 103.3791 129.3237 112.4342 145.5748 111.8057 94.89208 169.083 114.6653 169.6483 111.7185 187.3593 116.2893 121.2803 97.54271 93.84087 113.5251 125.2234 160.6654 121.9198 118.0807 191.4206 105.3571 92.75788 94.12793 105.9478 103.5974 96.0554 104.1509 111.8119 114.2683 186.7518 125.5664 208.7052 115.1201 196.8932 142.3483 227.0229 240.99 229.4004 231.5173 243.0454 247.6451 217.651 229.7709 235.0167 211.0031 210.6919 271.0162 232.9734 248.7211 235.7191 270.4478 251.0305 234.7421 223.8986 219.5384 218.6536 237.8037 253.0108 285.4953 229.0008 236.9219 243.2316 240.0758 214.4631 218.9636 251.5121 224.0784 222.4266 256.236 268.7036 254.3096 267.0351 245.7086 256.9075 292.9741 263.5179 266.7216 273.2793 281.7365 242.0213 271.7052 322.7339 290.4637 332.9039 269.6706
97.37383 0 11.44914 41.42351 22.08367 58.46786 17.42722 13.12666 76.6757 18.72751 81.34891 14.34816 101.9851 19.2966 24.9687 21.31626 25.70599 16.41648 28.57065 68.79717 24.65514 20.79065 101.5426 25.38281 78.40441 64.99146 31.84044 74.33974 63.031 56.42072 38.0838 43.07625 92.21646 89.90911 112.2836 79.44645 99.91698 77.16055 129.6831 144.1272 132.0302 134.1606 145.9165 150.3358 121.119 132.5623 137.8527 118.9714 120.0836 173.6734 137.3253 151.7854 140.5687 173.0753 156.9096 140.522 134.4184 130.2447 129.7991 143.6623 157.4107 188.1222 142.3034 144.6545 149.8412 147.9003 141.4759 145.5199 159.3528 151.855 184.7852 171.7761 173.7942 162.4244 172.8452 171.0034 164.903 197.3864 172.0892 173.2308 179.6633 187.7424 174.1502 179.7057 225.7035 198.2562 235.9327 191.7608
103.3791 11.44914 0 30.46985 10.96256 47.70498 8.435195 24.39108 77.29444 11.72296 71.0765 13.109 91.40611 14.55602 18.23198 32.16874 36.94119 16.92664 22.3001 59.29562 20.40534 19.39659 91.76477 34.92088 89.85049 76.38179 41.68906 85.58488 74.36954 67.3335 47.32136 52.29829 83.96008 100.5536 105.3289 90.32809 93.63162 85.30755 124.2085 140.3915 126.7912 128.7785 139.8267 144.6856 117.9504 128.2543 133.6257 118.8909 120.6302 168.1315 134.8759 147.9076 138.4701 167.9265 155.3449 139.0293 135.2196 131.1736 130.8999 142.1894 154.8651 182.9268 143.9829 144.157 148.7355 147.4146 146.5785 150.4699 158.7734 156.9492 193.9167 173.8041 171.6427 161.9438 171.1363 175.3674 164.3494 194.6615 171.732 171.9012 178.2289 186.0604 179.741 179.0478 221.4712 197.3947 231.7709 195.2377
129.3237 41.42351 30.46985 0 19.50737 17.30609 24.4388 53.32614 76.72187 25.09007 41.16985 32.97067 61.04777 27.69862 22.63862 59.77344 65.27783 35.53366 22.95561 31.46708 27.84971 33.13183 62.51529 59.81649 118.7924 104.7632 66.52264 113.0247 102.4309 93.7384 70.39117 74.92976 58.36208 125.3826 82.3335 116.1786 72.86862 103.3063 104.4212 124.6194 107.5325 109.1003 118.1287 123.9721 104.4151 111.3529 116.7735 113.5351 116.8653 147.2922 122.6182 131.5809 127.0193 148.0415 144.8209 129.1554 131.5547 127.9958 128.1901 132.2691 141.8008 162.7242 142.3706 136.7504 139.5906 139.9423 154.1463 157.5184 150.7485 164.2388 212.5104 172.3622 159.2329 154.1021 159.8809 180.2496 156.2586 180.4001 163.9941 161.6153 167.5465 174.5976 187.9617 170.3727 203.17 187.8703 213.5476 197.3255
112.4342 22.08367 10.96256 19.50737 0 36.75629 6.85138 34.50935 75.7229 10.06231 60.25747 16.97537 80.4767 14.09689 13.57444 41.65767 46.84165 20.61553 17.18284 48.93428 18.24829 20.57304 81.14678 43.08051 100.1699 86.44202 49.92995 95.26045 84.28671 76.50362 54.81788 59.66574 74.34548 109.1781 96.60148 99.34586 85.51782 91.04944 116.5851 134.1631 119.3508 121.2106 131.6435 136.8377 112.3488 121.5936 127.007 116.1077 118.423 160.3034 129.8075 141.5238 133.696 160.4151 150.9673 134.8003 133.1451 129.2478 129.1395 137.9605 149.6126 175.3416 142.691 140.8119 144.8068 144.0626 148.6607 152.376 155.2788 158.9719 200.2987 172.7022 166.6741 158.5262 166.5644 176.5683 160.854 189.1189 168.3874 167.6678 173.8783 181.4621 182.1879 175.3994 214.5951 193.5018 224.9361 195.4789
145.5748 58.46786 47.70498 17.30609 36.75629 0 41.19475 69.94464 79.77641 41.16157 24.15573 48.74046 43.74258 43.03838 37.21266 75.87256 81.54122 50.70199 36.07781 17.88972 41.60158 47.47101 45.84776 75.04087 134.968 120.7179 81.53133 128.4771 118.2471 108.8846 84.64844 88.88646 45.01046 139.4841 70.20697 130.8499 62.83096 114.5306 94.00396 116.4195 97.40314 98.65046 106.1462 112.5553 98.1883 102.7144 108.0398 112.1022 116.2694 135.5006 116.7006 122.8921 121.5034 136.8479 139.5169 124.5653 130.6256 127.4372 127.8985 127.5812 134.9873 151.1856 142.3917 133.4896 135.2234 136.576 159.0637 162.1005 146.8498 168.8522 222.7552 171.9764 152.5518 150.2562 153.8925 183.3253 152.2291 172.343 160.0567 156.1882 161.7994 168.2932 192.7896 165.7895 192.4906 182.5744 202.8523 198.6418
111.8057 17.42722 8.435195 24.4388 6.85138 41.19475 0 28.88789 70.94195 4.070185 63.9217 10.12411 84.58873 7.969805 9.995156 35.52333 40.91345 13.80005 14.07361 51.53539 13.1792 14.21281 84.2054 36.45437 94.40639 80.47953 43.29338 89.03688 78.22686 70.07767 48.03844 52.86484 75.72321 102.5433 96.90874 92.83368 85.19872 84.22777 115.8138 132.2554 118.4184 120.3908 131.3947 136.2731 109.9727 120.0143 125.3967 112.0014 114.0206 159.7229 127.077 139.7366 130.7747 159.5519 147.8045 131.5366 128.6897 124.7159 124.5274 134.6988 147.0159 174.5448 137.87 137.0335 141.3681 140.2902 142.5717 146.342 151.5936 152.906 193.4559 167.813 163.8952 154.7991 163.5302 170.7735 157.1721 186.7341 164.624 164.424 170.7089 178.4501 176.0087 171.8118 213.208 190.0635 223.5172 190.04
94.89208 13.12666 24.39108 53.32614 34.50935 69.94464 28.88789 0 74.8417 28.89022 91.99116 21.96558 112.9521 27.86054 34.02196 8.590297 12.58172 21.64885 36.83115 78.59417 31.7736 26.2759 111.4001 14.76755 65.66079 52.01644 20.20466 61.22777 49.97867 43.3643 27.04329 31.87834 100.2507 76.9641 118.5618 66.38612 105.5374 66.60335 134.0502 146.3345 136.0997 138.3827 150.904 154.7678 122.8693 135.5311 140.6837 117.1931 117.5765 177.8526 138.0894 154.106 140.9002 176.7843 156.5058 140.155 131.481 127.1998 126.5631 143.2475 158.1384 191.8213 138.3087 143.113 148.9579 146.3209 133.6995 137.8858 157.8023 144.0327 172.8826 167.2105 173.969 160.7418 172.513 163.8794 163.2891 198.1186 170.2104 172.4595 178.9793 187.3052 165.7098 178.1308 228.1165 196.8305 238.2323 185.5155
169.083 76.6757 77.29444 76.72187 75.7229 79.77641 70.94195 74.8417 0 66.87182 84.37846 64.50255 101.6053 63.15589 62.15231 71.54625 75.56256 61.11302 58.77776 70.50813 57.79876 57.92022 90.65407 63.82388 109.4266 95.97722 64.30098 96.61892 92.69018 79.82261 59.8867 59.45921 69.49505 94.09927 70.91338 91.58535 57.43322 57.15611 73.5693 76.73309 74.04902 76.76579 91.54628 92.62166 53.26007 69.09092 73.37525 42.42585 43.45277 113.3546 65.28949 84.50228 67.30471 110.6393 81.96538 65.73486 57.94793 53.88026 53.61832 68.76637 84.89219 125.1103 66.97268 68.2982 74.18531 71.51769 79.53109 82.41686 82.99965 89.16392 151.5746 96.98012 99.84544 85.9828 97.96278 103.8037 88.50834 124.493 95.54767 97.68944 104.2315 112.6549 113.1256 103.3472 157.172 122.018 166.9375 120.6797
114.6653 18.72751 11.72296 25.09007 10.06231 41.16157 4.070185 28.89022 66.87182 0 63.16956 7.927284 84.07289 4.058599 6.618234 34.77946 40.39357 11.01136 10.63015 50.18475 9.124144 10.5119 82.98373 34.82643 93.87359 79.74003 41.59627 87.93569 77.36924 68.7012 45.90479 50.62855 73.56969 100.7173 94.18974 91.26472 82.22985 81.24192 112.6255 128.6704 115.1678 117.1804 128.3988 133.1481 106.2662 116.5386 121.9076 107.9641 109.9602 156.5785 123.2731 136.1846 126.926 156.3018 143.9018 127.618 124.6259 120.6493 120.4585 130.7798 143.2379 171.3128 133.8006 133.031 137.4163 136.2881 138.7417 142.4882 147.6021 149.0662 190.5739 163.7457 160.0703 150.8014 159.6503 166.8372 153.1804 183.0001 160.6206 160.5031 166.8011 174.5724 172.224 167.8323 209.76 186.1057 220.0568 186.0249
