0 164.6895 162.7462 158.7595 158.9127 153.1041 150.7957 148.7098 147.9131 140.3415 129.079 127.0885 166.7391 124.5791 155.9247 124.1065 116.1566 92.18499 56.43302 70.2777 113.3681 105.9171 113.3593 98.89883 53.63905 51.94548 95.70651 52.77561 139.722 87.41271 134.8143 90.51628 86.38244 118.3419 119.1994 161.3797 164.9631 60.03726 141.6005 159.0164 62.9648 113.2472 89.12482 111.884 74.19057 126.8926 84.39677 88.44304 87.64461 172.9375 111.1773 106.4948 107.518 116.6471 112.1502 163.1432 140.3036 133.6975 173.3054 144.6015
164.6895 0 2 24.08319 6.403124 22.47221 26 27.73085 26.41969 61.21479 49.0408 49.57822 152.6109 52.0024 142.4535 50.91169 61.52235 91.21952 116.7305 110.2914 150.3855 144.9112 196.9873 187.1529 132.1855 132.0947 186.331 135.736 262.8678 205.5432 262.8289 213.113 236.3202 255.7655 257.4102 286.6231 292.3448 222.7667 276.2046 295.6794 226.7377 233.6332 228.7903 236.7129 238.2876 249.3428 244.0861 245.3997 247.1368 314.4499 260.6554 270.9387 271.6413 280.6448 276.5747 291.808 301.8663 297.5041 301.8365 302.2003
162.7462 2 0 24 5 21.84033 25.29822 26.92582 25.4951 60.55782 47.80167 48.27007 152.1687 50.65817 141.9185 49.51767 60.10824 89.26926 114.9348 108.3005 148.6272 143.1127 195.6732 185.7549 130.1883 130.0961 184.9088 133.7395 261.3671 203.578 261.2834 211.1435 234.5504 254.126 255.7655 285.1341 290.8415 220.7918 274.6143 294.0881 224.771 231.684 226.7973 234.7531 236.3239 247.3976 242.095 243.403 245.1449 312.8238 258.6566 268.9801 269.6757 278.6767 274.6153 289.8627 300.0021 295.5324 299.8954 300.2016
158.7595 24.08319 24 0 20.22375 6.708204 8 10.04988 11.04536 38.51298 32.20248 33.61547 128.8324 36.30771 118.9153 36.05551 46.09772 97.49359 106.48 113.1556 161.5108 155.1813 178.2134 169.3543 133.6451 133.1953 168.8291 137.2816 246.1133 209.3896 246.7003 216.6268 224.3343 241.139 242.8662 269.6586 275.5591 218.2773 260.7163 280.16 221.6529 238.2316 230.0543 240.7094 232.9485 254.0705 241.0021 243.2057 244.1499 299.4494 260.5979 265.1495 266.2724 275.4064 270.8091 296.3751 292.1391 292.4532 306.5832 300.2815
158.9127 6.403124 5 20.22375 0 17.26268 20.61553 22.13594 20.61553 55.84129 42.80187 43.27817 147.6321 45.67549 137.2866 44.55334 55.15433 87.36132 110.4943 105.7847 147.9944 142.2647 190.6856 180.7961 127.4755 127.3185 179.9618 131.0506 256.4713 201.4274 256.4261 208.9356 230.0382 249.3772 251.0239 280.2295 285.9478 217.2234 269.8036 289.2785 221.1176 229.7058 224.183 232.6585 232.6414 245.4564 238.7572 240.2082 241.8244 308.0567 255.8305 265.2509 266.0075 275.0318 270.8922 287.9138 295.7655 291.9225 297.987 297.0825
153.1041 22.47221 21.84033 6.708204 17.26268 0 3.605551 5.656854 5.385165 38.74597 28.6007 29.68164 130.377 32.33033 120.0807 31.76476 42.19005 90.78546 101.5332 106.5326 154.9 148.5337 176.1051 166.8229 127.122 126.6965 166.1784 130.7565 243.237 202.7733 243.6022 210.029 219.9929 237.5479 239.2509 266.8708 272.7083 212.4618 257.4102 276.8735 215.9282 231.5894 223.6068 234.094 227.2708 247.4261 235.0085 237.1034 238.1456 296.0043 254.2759 259.5622 260.6185 269.7365 265.2208 289.7436 287.3086 286.7618 299.9454 294.17
150.7957 26 25.29822 8 20.61553 3.605551 0 2.236068 3.162278 35.25975 25.23886 26.41969 127.0382 29.09038 116.6715 28.63564 38.94868 90.42677 98.76234 105.5623 155.1216 148.6245 172.5572 163.3265 125.8769 125.3994 162.6999 129.5154 239.8018 201.7622 240.2104 208.9611 216.9621 234.2733 235.9831 263.4208 269.2696 210.2879 254.065 273.5246 213.6773 230.6648 222.2004 233.0772 224.9822 246.509 233.0021 235.2127 236.1502 292.6943 252.6643 257.2047 258.3118 267.4425 262.8642 288.7769 284.4947 284.485 299.0004 292.2892
148.7098 27.73085 26.92582 10.04988 22.13594 5.656854 2.236068 0 2.236068 33.72314 23.02173 24.18677 125.681 26.8561 115.2175 26.40076 36.71512 89.1852 96.56604 104.0096 154.1702 147.6017 170.4494 161.1724 124.1934 123.6932 160.5343 127.8329 237.6145 200.1724 238.0071 207.3449 214.7298 232.0453 233.7541 261.2403 267.0839 208.2402 251.8492 271.3097 211.6058 229.1124 220.4359 231.4822 222.8991 244.9588 231.0087 233.2595 234.1603 290.4716 250.8152 255.101 256.2226 265.3567 260.7605 287.2013 282.2875 282.404 297.4344 290.3377
147.9131 26.41969 25.4951 11.04536 20.61553 5.385165 3.162278 2.236068 0 35.41539 23.43075 24.41311 127.4746 27.04163 116.9359 26.41969 36.89173 87.32125 96.16652 102.4002 152.1433 145.6099 171.2133 161.7907 122.7233 122.2497 161.1094 126.3616 238.0911 198.6001 238.4003 205.8 214.611 232.2456 233.9444 261.7466 267.5665 207.3475 252.1607 271.627 210.77 227.5029 219.0639 229.9152 222.0923 243.3472 230 232.1745 233.1444 290.7252 249.5601 254.3487 255.431 264.5559 260.0078 285.6146 281.9366 281.5906 295.8382 289.249
140.3415 61.21479 60.55782 38.51298 55.84129 38.74597 35.25975 33.72314 35.41539 0 21.91461 23.75395 92.13844 24.30021 81.52077 26.21545 27.18915 103.1031 84.25111 111.7848 170.2752 162.8205 141.673 133.8811 128.3793 127.3862 133.6899 131.911 211.2299 204.6491 212.4875 211.1594 195.4247 208.6942 210.5071 234.4554 240.5148 200.2679 227.1371 246.4449 202.6728 234.0037 220.6836 235.4597 213.3665 249.7363 224.6648 228.1847 227.9022 266.2236 248.5609 244.3919 246.1143 255.3177 250.0101 291.1064 265.5419 272.4311 301.4697 284.8214
