0 170.6758 112.4342 145.8227 108.4861 186.9073 189.7717 92.75788 94.12793 96.0554 132.2388 212.9655 142.6633 145.2568 158.216 243.0454 164.8503 247.6451 172.6417 211.0031 210.6919 271.0162 248.7211 270.4478 196.9314 219.5384 218.6536 205.478 285.4953 236.9219 243.2316 240.0758 228.8495 213.5674 231.6547 222.4266 240.0706 237.7454 268.7036 267.0351 243.3455 258.1705 286.2711 236.3898 241.5276 287.0515 258.6739 240.3415 291.3901 285.4864 290.7839 289.3645 322.7339 295.4759 249.3869 252.979 250.849 294.4267 253.8554 294.2648 260.8867 332.9039 304.3978 309.6107 264.3694 309.0672 306.2198 281.8117 269.6706
170.6758 0 76.99325 81.6926 68.63368 101.2507 99.24058 110.8842 97.471 94.18419 105.7424 70.23548 97.96199 75.94183 85.59123 90.30361 82.40872 91.29642 75.9106 40.88643 42.00091 111.9397 82.98303 109.1858 78.06583 52.48923 52.25789 80.59119 123.6338 66.74333 72.60006 69.96554 65.67976 93.677 69.01894 151.8064 77.84633 76.03731 98.24501 96.36748 80.07094 97.60235 116.177 108.7022 112.0584 116.7871 93.74028 107.5223 121.2415 114.9001 120.4657 118.8552 155.602 125.0449 111.387 114.2316 114.4804 123.7554 111.0634 123.6054 114.9831 165.3611 133.7322 139.0764 117.1718 138.3959 135.5446 116.5808 119.6412
112.4342 76.99325 0 37.46778 17.20465 79.98281 81.78631 100.1699 86.44202 84.28671 122.1147 101.1187 122.6132 107.4895 123.2503 131.6435 125.1 136.8377 125.3635 116.1077 118.423 160.3034 141.5238 160.4151 140.0357 129.2478 129.1395 145.7738 175.3416 140.8119 144.8068 144.0626 142.6682 158.0388 146 200.2987 154.8348 153.0033 166.6741 166.5644 157.0509 174.5834 182.6123 177.4514 181.6602 183.8328 170.4663 178.0702 187.7425 183.6573 187.6406 187.0027 214.5951 192.6266 183.8478 187.0355 186.5503 193.352 184.9459 194.0341 189.8032 224.9361 202.9704 206.9396 192.3538 207.6942 205.2911 193.0389 195.4789
145.8227 81.6926 37.46778 0 51.64405 42.62088 44.71443 135.9332 121.7068 119.2503 153.5573 76.06766 151.9737 134.0177 148.767 106.5766 149.004 113.0366 146.7782 113.1986 117.3937 135.9338 123.5936 137.3374 156.34 128.5589 129.029 160.3837 151.6372 134.5018 136.1821 137.5823 143.5928 173.3423 146.9861 224.01 155.3885 154.013 153.375 154.7568 156.7538 174.8251 166.9992 189.9744 193.5233 168.6194 168.0034 189.1179 171.9535 169.8042 172.3615 172.5109 193.0087 177.4591 193.0639 195.8752 196.1709 179.8265 192.5081 181.2387 196.0199 203.3669 188.7888 191.479 197.9628 193.4094 191.4814 188.9729 199.8086
108.4861 68.63368 17.20465 51.64405 0 93.0336 94.26028 84.34453 70.25825 67.92827 104.9571 105.2093 105.423 90.60905 106.4657 134.8258 108.6002 139.2222 109.4166 109.2016 110.6345 162.5576 140.8013 161.966 125.3555 121.0165 120.669 131.5523 177.012 134.7145 139.646 137.9681 133.4749 143.493 136.7187 183.6049 145.5741 143.5897 163.2368 162.4359 148.0979 165.1621 180.0368 163.6001 167.9848 181.0483 162.1961 164.6845 185.1844 180.2276 184.8378 183.8314 214.6822 189.7077 171.0205 174.309 173.5655 189.6444 172.676 189.977 177.9642 224.9228 199.4618 204 180.7097 204.184 201.5815 185.1486 184.2715
186.9073 101.2507 79.98281 42.62088 93.0336 0 4.609772 176.4433 161.9253 159.2561 190.1085 60.03541 186.7679 166.9618 180.3479 85.08966 179.1766 92.82445 174.8521 120.3131 126.0605 112.8533 110.8659 116.0657 179.3161 136.4304 137.4818 181.5551 128.5527 135.4668 134.2395 138.0699 151.9193 194.6099 155.1233 252.0607 162.465 161.6795 144.2567 147.4239 162.8043 180.3921 154.0519 207.825 210.5704 156.0969 170.9246 205.5 158.5071 158.9536 159.5501 160.6993 171.0179 164.5274 207.4012 209.7102 210.8086 168.8587 205.1371 171.1155 207.0809 181.0539 176.5708 177.5254 208.2961 180.8601 179.6117 188.9477 208.6894
189.7717 99.24058 81.78631 44.71443 94.26028 4.609772 0 177.1807 162.6014 159.8789 189.9079 55.7315 186.2606 166.2077 179.3567 80.50466 177.9916 88.25131 173.4042 117.047 122.8861 108.2436 106.4707 111.463 177.2597 133.1465 134.2386 179.3014 123.9435 131.7004 130.2997 134.2648 148.6132 192.3337 151.7926 250.4607 159.034 158.294 139.9366 143.1746 159.2985 176.8111 149.5836 205.1828 207.8479 151.6394 167.1878 202.7264 154.0203 154.5477 155.0806 156.2594 166.4087 160.05 204.4431 206.705 207.8702 164.4384 202.0396 166.7221 203.8535 176.4462 172.1046 173.0116 205.0098 176.3813 175.1536 185 205.2925
92.75788 110.8842 100.1699 135.9332 84.34453 176.4433 177.1807 0 14.72715 17.75528 39.62323 174.4506 50 56.46238 66.96263 199.4492 74.2159 201.3944 83.48653 144.4611 141.7674 222.6995 193.6311 220.0659 108.8485 147.787 146.3728 117.7455 234.5009 168.5052 176.5814 171.2577 152.919 123.9728 155.0806 130.6643 162.4668 160 204.155 200.7108 166.2077 178.1805 222.7246 146.7413 151.9459 222.8508 181.7613 151.5289 227.522 219.5723 226.2587 223.8928 264.8345 230.2889 161.2762 164.8604 162.2621 227.0705 166.7843 225.9342 174.3681 274.2066 236.9325 243.4461 178.0842 241.302 238.0668 203.9068 184.0924
94.12793 97.471 86.44202 121.7068 70.25825 161.9253 162.6014 14.72715 0 3.28718 43.45368 159.9892 50.82869 51.19462 64.27837 185.3345 70.74524 187.4587 78.63983 132.4055 130.1085 209.0017 180.4159 206.5282 103.3355 136.75 135.4372 112.0516 221.0726 156.9805 164.8046 159.8266 142.9071 119.5804 145.2546 134.0484 152.9747 150.5309 192.2051 189.0266 156.6117 169.4886 210.7142 142.4285 147.5904 210.9393 172.1989 146.6307 215.5809 207.9156 214.4121 212.1844 252.2328 218.5632 155.958 159.5558 157.2404 215.6893 160.8951 214.7195 168.2175 261.7317 225.6115 231.9315 171.83 230.0506 226.871 194.7243 177.5243
96.0554 94.18419 84.28671 119.2503 67.92827 159.2561 159.8789 17.75528 3.28718 0 43.54595 156.8 50.15227 49.2062 62.73152 182.0803 69.00181 184.188 76.59145 129.1869 126.9262 205.719 177.1306 203.2419 101.1002 133.631 132.3301 109.7691 217.7855 153.8059 161.6052 156.6607 139.9112 117.5266 142.2823 133.5792 150.0446 147.605 188.9881 185.8327 153.666 166.6659 207.491 140.3611 145.5099 207.724 169.2525 144.4515 212.3629 204.7224 211.2019 208.9862 248.9687 215.3631 153.6953 157.2928 155.0298 212.5212 158.5284 211.568 165.8011 258.4744 222.4483 228.7493 169.3938 226.8938 223.7201 191.8235 175.0321
132.2388 105.7424 122.1147 153.5573 104.9571 190.1085 189.9079 39.62323 43.45368 43.54595 0 175.1828 13.0384 31.7805 33.54629 195.8009 41.40048 196.1775 52.49762 130.3879 126.1428 215.2719 183.7308 211.5963 77.42093 129.4952 127.7693 86.26703 225.078 151.3275 160.178 153.6296 130.9334 89.89021 132.4387 91.273 138.585 136.1249 187.7984 183.3334 142.5237 151.6779 206.2698 112.0045 117.1827 205.9769 157.5803 117.6308 210.6923 201.7176 209.0574 206.1698 250.4433 212.53 127.9062 131.4063 128.3783 208.0216 134.3317 206.2844 142.2717 259.0989 217.5063 224.6597 146.1232 221.5561 218.163 178.2134 152.6434
212.9655 70.23548 101.1187 76.06766 105.2093 60.03541 55.7315 174.4506 159.9892 156.8 175.1828 0 168.0268 146.0856 155.6752 30.80584 152.0691 36.97154 144.5856 69.81404 76.40026 60.04975 51.0098 61.26989 141.1559 84.95881 86.4523 140.8723 75.64377 78.77182 76.02631 80.97379 99.70233 153.2359 102.5524 217.4575 108.6653 108.3744 84.22143 87.46824 108.2312 124.8626 94.58462 161.8209 163.6016 96.53238 114.0814 158.0506 99.21315 99.08078 100.08 101 116.9796 105.119 157.8765 159.64 161.4435 109.0413 154.1493 111.1902 154.7167 127.3273 117.0385 118.5116 155.3222 121.4318 120.0116 130.3879 154.6254
