0 181.8212 178.6856 178.1813 175.3514 171.8233 165.4139 161.7134 179.1784 147.3917 155.9275 160.8107 159.2543 156.7826 167.8299 166.602 149.6228 145.6471 137.4179 141.9897 136.1882 134.9984 77.6932 140.0148 135.649 112.1508 98.74108 95.45428 89.10749 90.06738 101.3526 39.86636 41.11575 110.6826 81.71309 107.9206 51.48738 122.3653 65.6908 71.47966 68.91788 152.4162 97.05782 113.2317 121.3938 154.346 115.2399 164.1096
181.8212 0 5 4.123106 57.3062 138.5578 51.08816 49.49747 76.94154 48.96047 62.7371 81.46779 92.24962 100.5468 115.1086 116.3873 117.2495 111.5213 107.6476 116.211 115.6763 117.3243 108.7474 125.102 130.9198 188.5206 178.6679 177.8461 200.8781 208.3573 249.0703 215.956 219.8045 229.235 223.4032 232.1314 231.3115 245.0011 237.6089 239.1339 240.6848 306.0842 254.9417 291.1763 296.7533 287.4505 295.3574 297.542
178.6856 5 0 2 52.7731 140.644 46.2277 44.55334 72.44998 44.06291 57.76381 76.57676 87.33919 95.61011 110.2588 111.5213 112.2657 106.527 102.6499 111.2115 110.6797 112.3299 106.4378 120.102 125.9246 188.2153 178.069 177.1588 196.3288 203.8366 247.4934 212.4241 216.3631 224.6132 219.1073 227.561 227.9035 240.3658 233.8568 235.2573 236.9175 304.5852 250.7873 288.5478 294.3 282.8223 292.5491 292.898
178.1813 4.123106 2 0 54.56189 138.6832 47.80167 46.01087 74.24958 44.93274 59.14704 78.1025 88.8364 97.06428 111.8258 113.0708 113.603 107.8147 103.8123 112.4455 111.8302 113.4637 105.5509 121.3033 127.063 186.6789 176.6104 175.7249 196.7562 204.2372 246.3433 212.132 216.0208 225.1121 219.3171 228.0088 227.5434 240.8787 233.6942 235.1723 236.7643 303.4102 250.8909 287.8099 293.4868 283.3277 291.8921 293.4199
175.3514 57.3062 52.7731 54.56189 0 184.9602 12.08305 16.55295 19.69772 32.84113 19.72528 28.23119 38.79827 47.55497 59.5483 61.07373 65.98188 61.68468 61.18823 67.35726 68.88396 70.83078 118.6002 76.52777 83.52245 214.6625 202.2891 200.6271 168.1071 176.0446 260.3536 202.0817 207.2342 193.9192 195.6042 198.0227 218.9087 209.0218 219.4767 218.8264 222.2149 317.2248 229.1882 288.5768 296.3722 250.9908 290.2413 260.5633
171.8233 138.5578 140.644 138.6832 184.9602 0 173.9332 169.9626 202.9764 156.7826 177.9637 197.2131 205.2076 210.5454 227.7377 228.1105 219.8155 213.0136 204.8684 214.6267 210.7185 211.3297 112.4342 220.497 222.4878 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 242.2746 241.6171 322.7339 251.8356 332.9039
165.4139 51.08816 46.2277 47.80167 12.08305 173.9332 0 4.472136 29.15476 20.82586 13.65183 30.41381 41.2559 49.71028 64.03124 65.29931 67.12085 61.91123 59.61543 67.1193 67.62396 69.46222 106.827 76.26598 82.76473 202.5883 190.2425 188.5955 163.0767 170.9437 248.9377 193.352 198.323 189.7139 189.5178 193.5071 210.0214 205.0661 211.5467 211.2936 214.3569 305.896 222.7964 278.548 286.0988 247.3083 280.5316 257.053
161.7134 49.49747 44.55334 46.01087 16.55295 169.9626 4.472136 0 33.01515 16.38 13.45154 32.20248 42.84848 51.0581 66.0303 67.20119 67.92228 62.42596 59.48109 67.41662 67.53518 69.31811 102.45 76.48856 82.76473 198.1161 185.7747 184.1311 161.2514 169.0831 244.6753 190.0973 194.9974 188.1733 187.2672 191.8463 206.7003 203.6064 208.5857 208.4826 211.4218 301.6613 220.4093 274.7854 282.2455 245.9231 276.8863 255.7269
179.1784 76.94154 72.44998 74.24958 19.69772 202.9764 29.15476 33.01515 0 47.33807 27.53597 19.31321 26.40006 34.37524 42.54409 44.29447 52.83513 50.08992 52.34501 56.0803 59.03389 61.03278 129.3754 64.82669 72.24957 227.6928 214.7919 212.9255 161.79 169.7707 268.6336 202.7141 208.2547 186.0136 190.9057 190.5912 219.8022 200.6172 218.2338 216.7602 220.8038 325.0002 224.8361 292.0936 300.5703 241.948 292.8822 251.2195
147.3917 48.96047 44.06291 44.93274 32.84113 156.7826 20.82586 16.38 47.33807 0 21.18557 40.8744 50.07014 57.00675 73.57796 74.38737 71.29105 64.99148 59.85825 69.01584 67.73746 69.25408 86.14665 77.52558 82.82624 181.8647 169.4496 167.7865 153.6197 161.2825 228.6038 177.244 181.8909 181.4511 177.9785 184.673 193.5893 197.1182 196.7162 197.1387 199.6369 285.6521 210.537 260.1567 267.3303 239.5784 262.63 249.572
155.9275 62.7371 57.76381 59.14704 19.72528 177.9637 13.65183 13.45154 27.53597 21.18557 0 20.13741 30.21516 38.07132 53.72497 54.74957 54.5405 48.98193 46.14203 53.96905 54.18171 55.98929 102.1278 63.05169 69.38465 200.1612 187.2937 185.4494 149.794 157.6863 242.5112 182.357 187.5178 176.2339 176.6476 180.0962 199.19 191.5435 199.8273 199.2721 202.5806 299.1691 210.0839 269.1575 277.0963 233.7498 270.6816 243.4726
160.8107 81.46779 76.57676 78.1025 28.23119 197.2131 30.41381 32.20248 19.31321 40.8744 20.13741 0 10.89786 19.55465 33.83785 35 37.77274 33.52611 34.0147 39.29377 41.30375 43.28972 115.1564 48.42004 55.54278 214.7301 201.3899 199.3471 143.014 150.9928 252.002 183.5756 189.1692 167.7751 171.8139 172.1859 200.6888 182.5916 198.9296 197.4487 201.4949 308.0094 205.7091 273.4752 282.1427 224.2354 274.0456 233.6563
