1.5 92.5
33.09374 118.2064
9 64.69231
6 42
7.333333 35.66667
10 38
10 60
13.16667 47.33333
11 99
12 33
15 57
16 55
17 48
17 63
19 25
19 36
20 40
27 49
35.22222 54.33333
39.5122 229.9268
188.207 136.9171
52.28571 74.57143
52.66667 72.33333
53 51
53 53
60 12.5
70 26
71 61
72 28
74 28
75 66
76.5 22
77.5 65
77.5 69.5
79.16667 23.5
81.90909 64.90909
80 68
86 68
88 67
96 54
107 140
132 237
133.3333 222.3333
135 219.5
156 20
157 16
158.5 19.5
159 16
168 15
169 7
174 8
175 13
178 11
185 13.33333
186 10
188.8333 8.666667
192.3333 3.333333
194 1
204 51
211.9 52.13333
214 224
214 235
215.8261 279.8696
259.3643 276.1602
222 124
222 219
224 218
225 130
225 216
227 286.5
229.75 36.9
230 70
234 42
236 134
236.5 232
240 233
244.5714 31.28571
244 239
245 112
246 235
247 103
248.1429 111.1429
255.8077 246.8462
258 271.6
260 211.5
262.5 80
261 215
262 211
268 246
270 219
270 243
273.5 240
275 234
275 253
277 222
278 216
278 228
278 237
279 269
282.7826 225.0217
285.8846 21.46154
282 218
287.5 269.5
288 214
290.5 190
293 187
294 182
295.25 189.75
294 277
295 16.5
296 276
297 179
303.5 183.5
304 186
304 188
304 258.5
