0 176.1395 178.8343 184.5752 177.1396 161.6891 159.5556 153.8451 149.7952 171.9639 144.9273 143.9531 137.2776 137.2157 145.8426 136.4894 154.1457 132.2715 158.2105 156.9479 156.713 125.0503 154.6035 154.3142 145.5307 147.6422 76.68239 137.6638 133.4147 113.3795 99.86259 96.57545 97.0336 96.98042 86.97242 95.97196 85.05794 84.21265 82.39891 79.78908 87.45003 87.17259 88.55 91.56682 103.5373 40.26042 41.8573 109.3569 75.62625 80.71636 106.6973 52.45971 85.2942 82.30593 121.21 65.95464 102.2352 71.5072 69.19462 154.651 96.7887 117.6591 123.4538 153.5995 163.409 111.5125
176.1395 0 29.06888 54.14795 30.26549 20 21.09502 22.56103 26.68333 112.4332 31.257 36.05551 39.88985 42.12811 65.44183 44.27189 83.70069 49.98 103.5975 113.5221 118.1524 82.41966 121.6437 127.4127 126.6935 136.3559 100.6231 143.8967 147.8682 169.1183 160.5466 160.1101 204.7071 206.3904 203.355 207.9718 204.9909 206.7075 207.5379 208.8492 208.4634 221.822 215.5378 225.3996 234.9574 214.0093 217.1474 237.5186 233.2193 228.0088 239.7415 228.3156 244.7611 244.168 253.3676 237.2109 256.2596 239.754 240.3882 291.342 257.9423 275.9855 287.135 295.5128 305.7765 287.1572
178.8343 29.06888 0 25.07987 2.236068 22.02272 24.08319 39.44617 42.43819 140.0711 43.93177 36.23534 44.71465 42.65104 46.20672 42.72002 60.15295 46.57252 79.08715 89.35867 94.11164 67.72001 98.00572 103.9471 104.6148 114.1304 107.7868 123.4068 128.1405 188.7326 178.7127 177.8405 220.2272 221.7747 217.6011 223.0947 218.8384 220.293 220.7918 221.6055 198.4943 234.3886 205.9944 238.2478 248.5558 214.2545 218.1605 226.7979 242.2256 221.199 229.7325 229.6889 253.671 252.5173 242.5539 235.7668 266.5933 237.2109 238.833 305.6173 252.8344 285.7709 295.7203 285.0089 295.0885 287.5887
184.5752 54.14795 25.07987 0 24 43.68066 45.22168 61.68468 63.90618 164.2474 63.97656 51.61395 60.72891 56.51057 40.22513 55.17246 45.06922 56.72742 61.0173 71.29466 76.02631 63.28507 80.30532 86.26703 88.62985 97.65597 119.2015 108.675 114.1271 207.2704 196.3175 195.1442 235.4761 236.9072 231.9078 238.0173 232.8288 234.0684 234.3075 234.7296 192.7511 247.2428 200.5287 251.2867 262.0935 217.3384 221.84 219.9597 252.1929 218.0092 223.5173 233.5209 263.454 261.8587 235.4515 237.1181 277.4112 237.5921 240.0516 319.3258 250.7873 296.0068 304.9139 277.8104 287.6478 290.0366
177.1396 30.26549 2.236068 24 0 21.63331 23.60085 39.35734 42.19005 140.644 43.41659 34.98571 43.61651 41.29703 43.97147 41.23106 58.00818 44.92215 77.01371 87.27252 92.02174 65.52099 95.89702 101.8332 102.4463 111.9706 106.4378 121.2033 125.9246 188.2153 178.069 177.1588 219.3285 220.8642 216.6039 222.1627 217.8101 219.2442 219.718 220.4949 196.3288 233.2574 203.8366 237.135 247.4934 212.4241 216.3631 224.6132 240.8511 219.1073 227.561 227.9035 252.2856 251.0976 240.3658 233.8568 265.2942 235.2573 236.9175 304.5852 250.7873 284.4293 294.3 282.8223 292.898 285.7433
161.6891 20 22.02272 43.68066 21.63331 0 2.236068 18.02776 20.59126 120.9259 21.93171 18 24.67387 24.68693 45.97271 26.07681 65.20807 31.40064 85.27081 94.93782 99.47864 62.42596 102.7825 108.4528 107.3091 116.9707 88.25531 124.138 128.0039 166.7123 156.7564 155.9207 198.658 200.2324 196.2887 201.6042 197.619 199.1381 199.7198 200.6639 189.4228 213.5158 196.6086 217.3039 227.4313 198.4943 201.9926 218.3499 222.5022 209.8476 220.7351 213.3542 234 233.0536 234.1958 221.009 246.4407 223.1098 224.1458 284.3775 240.3794 265.827 276.2218 276.4464 286.6762 271.8515
159.5556 21.09502 24.08319 45.22168 23.60085 2.236068 0 16.49242 18.78829 119.692 19.84943 16.03122 22.47221 22.66667 45.60925 24.18677 65.20587 29.61419 85.28449 94.85695 99.36297 61.40033 102.5977 108.2266 106.903 116.5584 86.03488 123.504 127.2792 164.6572 154.6466 153.7961 196.4688 198.0404 194.0779 199.4072 195.4028 196.9188 197.4968 198.4364 187.8404 211.2865 194.9977 215.0767 225.211 196.4306 199.905 216.8061 220.2709 208.0793 219.1461 211.2558 231.7693 230.8268 232.6539 219.0023 244.2048 221.1447 222.1429 282.1637 238.5231 263.5925 273.9936 274.8766 285.1162 269.78
153.8451 22.56103 39.44617 61.68468 39.35734 18.02776 16.49242 0 4.123106 103.3654 9.055385 20.80865 20.14448 24.58545 57.85873 27.58623 78.60811 33.30165 98.57034 107.6804 112.0045 69.52697 114.9043 120.3038 118.0858 127.647 78.08969 133.3014 136.4991 150.0133 140.5924 139.933 183.6736 185.3106 181.8963 186.8027 183.4182 185.0649 185.809 187 189.8736 199.945 196.7044 203.5927 213.3542 192.0234 195.0231 219.1303 210.7872 207.9639 221 206.1189 222.3263 221.6867 234.9513 215.5226 234 218.3232 218.7184 269.9873 237.203 253.6632 264.6894 276.7947 287.1154 265.0382
149.7952 26.68333 42.43819 63.90618 42.19005 20.59126 18.78829 4.123106 0 102.0758 5.385165 19.69772 17.36663 22.45242 57.4188 25.6125 78.43527 31.14482 98.27399 107.1811 111.4271 67.80118 114.2 119.5073 117.0011 126.5116 73.97973 131.7735 134.8073 146.5776 136.9886 136.2837 179.836 181.4635 177.9754 182.9378 179.4749 181.1077 181.8351 183.0027 186.6253 195.9413 193.4016 199.6021 209.4015 188.0425 191.0105 215.9103 206.6815 204.4016 217.7062 202.0891 218.2201 217.573 231.7196 211.6058 229.9239 214.4621 214.8053 266.077 233.4872 249.5756 260.5811 273.4891 283.819 261.0235
171.9639 112.4332 140.0711 164.2474 140.644 120.9259 119.692 103.3654 102.0758 0 103.9281 119.9526 113.0166 119.2786 156.9844 122.3771 178.3197 125.8832 197.2903 205.061 208.7948 159.9142 210.7718 215.3632 210.9355 219.7151 112.4342 221.2862 222.4878 92.75788 94.12793 96.0554 140.5214 142.5209 145.1532 145.0026 148.2568 150.8149 152.9535 156.2026 243.0454 167.7817 247.6451 169.5914 174.5615 211.0031 210.6919 271.0162 192.4136 248.7211 270.4478 218.6536 202.7091 204.4926 285.4953 236.9219 206.892 243.2316 240.0758 222.4266 268.7036 226.7052 241.6171 322.7339 332.9039 273.7916
