0 190.9819 21.64486 10.44031 24.73863 20.64001 23.08679 26 56.35601 59.48109 28.01785 51.31277 62.17717 58.38493 32.57299 35.63201 35.22783 178.1396 56.74927 54.48853 44.65423 60.959 60.1415 44.12766 50.73058 51.86521 65.8559 61.52235 47.16991 53.95723 47.66812 65.11528 54.12024 66.6033 64.03124 53.45211 66.8431 76.38063 66.90478 64.3506 63.28507 70.60453 79.20859 57.14018 72.8011 73.93578 65.14983 76.02631 67.23095 67.06713 77.66595 65.12296 75.57836 71.16881 68.65858 85.44004 84.72308 84.23925 87.98295 92.17917 88.76936 96.69152 99.64437 95.71311 99.91121 95.00068 103.8695 102.0833 98.84331 107.8378 102.3743 100.7174 107.2054 102.7035 109.11 107.3837 107.7787 135.2479 120.7528 110.218 123.4828 223.4323 212.5533 211.396 150.9603 166.3971 172.9769 172.0465 168.3449 170.7513 175.2826 175.4138 177.0791 176.3236 180.0805 182.8732 184.3936 188.8821 190.6332 198.4495 203.0616 210.9354 278.2265 310.2706 339.5167 231.225 279.2006 235.9068 322.8099 229.546 229.4275 289.4011 233.4202 247.6065 293.8741 293.5319 244.8221 331.8509 250.3438 295.6772 298.5297 250.4496 253.2199 295.7947 299.2608 301.4834 299.5797 305.6681 301.0399 335.4584 347.5701 262.599 320.6244 322.0035 310.9614 347.2305 346.9266 349.6112 327.7575 325.5088 354.8577 286.9706 357.6646 359.5177 357.4143 359.2436 316.8091 358.6377 360.2569 317.7704 364.0124 296.6416 305.3948 320.6988 325.4197 321.4421 323.5015 327.3545 322.2204 324.2345 326.8471 328.3976 324.4457
190.9819 0 180.8194 192.637 176.7141 190.29 174.4888 167.6224 150.8144 149.2905 166.3339 150.3494 146.987 146.1824 158.6534 155.7734 157.7987 165.7827 183.4823 181.2239 171.7888 182.994 180.902 147.0237 166.1444 169.5478 182.1708 178.0223 143.9068 137.2182 151.115 175.8159 163.1452 174.3871 171.6004 146.4232 171.5588 180.2549 168.3795 165.2565 163.8891 169.4512 177.5925 143.2506 168.788 165.9815 150.6045 166.0622 123.7878 124.1949 164.7188 132.1169 149.8358 148.2559 124.5151 161.0245 158.0746 148.0526 159.1393 153.877 145.4045 154.217 158.0309 151.4906 155.5334 145.1142 155.5434 154.1393 148.353 145.0794 122.574 116.9792 132.7958 115.7228 131.7208 122.3905 119.3529 68.31249 149.2078 120.3043 144.5398 111.1688 97.23414 93.96007 123.9846 117.1489 133.904 130.9127 116.9593 118.799 128.6674 125.6263 124.5615 121.5624 128.5277 130.7782 133.5367 121.594 124.9999 132.3178 88.38405 90.23776 107.7469 150.9464 164.7642 48.07329 101.9709 50.11196 160.5969 111.8825 84.72338 110.8114 109.6841 60.90967 112.9821 111.9369 124.4398 162.7811 73.44614 112.7618 116.7261 78.51357 76.70057 111.6419 115.1666 117.7191 114.1839 122.4559 114.8238 160.199 176.2008 103.0186 135.3527 137.1641 122.5157 167.3272 164.7974 169.1533 140.5116 137.363 175.1291 158.2965 177.9318 180.3264 176.7923 179.1518 125.8359 176.0246 177.348 126.9534 181.766 168.2475 120.9084 130.0743 134.4395 130.9973 132.7584 136.4057 132.0457 133.8609 136.0897 137.5072 134.2447
21.64486 180.8194 0 31.50397 4.301163 40.2245 34.53259 31.85122 36.93914 39.90614 34.00735 33.35416 42.71417 39.88107 30.73272 33.72151 36.91206 156.6232 73.22964 70.51596 57.90078 77.21723 75.97697 39.53796 62.42097 64.73407 81.8077 76.69746 41.74326 48.23725 51.72282 79.75274 65.05767 80.91044 77.70779 56.92463 80.51397 91.66515 79.83264 76.44933 74.98333 83.80036 93.92816 60.17059 85.85162 86.37129 73.00685 88.49011 59.66993 60.51859 89.84709 64.90377 84.14447 78.93352 64.82669 96.88395 95.55365 92.83746 99.05806 102.2375 96.95618 106.8469 110.4921 105.3399 110.3098 103.3379 114.2496 112.2252 107.9004 116.3722 106.2309 103.0946 113.4482 104.9881 115.2063 111.5448 111.325 120.907 129.9125 114.1162 131.8806 204.8231 194.5081 193.5362 156.008 170.2366 178.7023 177.4387 172.1119 174.684 180.2845 180.0403 181.5172 180.4231 184.8851 187.834 189.6167 192.5087 194.5829 202.8761 202.2437 209.9382 262.9002 293.3186 324.0211 223.3932 264.731 227.6368 305.9955 229.8639 226.6241 274.9955 233.2177 239.2666 279.7901 279.5756 245.4612 315.6905 243.9518 281.9441 284.5567 244.8316 246.9453 282.3119 285.7315 287.8632 286.3398 291.8947 287.9905 320.0704 331.5517 259.0121 307.1815 308.4465 298.5172 332.4853 332.6019 334.9485 314.8055 312.8682 340.0272 287.8913 342.8155 344.5613 342.728 344.4481 306.138 344.3349 346.0065 307.7215 349.6005 297.8141 298.0981 310.892 314.9008 311.8084 313.5542 317.0118 312.8011 314.6625 316.8793 318.2083 315.0087
10.44031 192.637 31.50397 0 34.1321 10.69626 19.23538 25.07987 64.2573 67.41662 26.57066 58.60034 70.00714 65.76473 34.4093 37.05995 34.9285 187.3238 47.37805 45.34314 37.16181 51.62364 50.9902 45.90479 43.79195 44.28318 56.58622 52.63079 49.09175 55.57412 44.90267 56.40035 47.43416 58.00862 55.75841 50.61746 58.5235 67.26812 58.91731 56.79789 55.9464 62.43397 70.29225 54.33231 64.66065 66.04922 59.61963 68.09552 69.11584 68.47627 69.83552 63.56099 69.43832 65.51336 68.70953 77.82673 77.38863 77.91984 80.49845 85.08819 82.56513 89.50559 92.13034 88.76936 92.58645 88.63933 96.51466 94.84725 92.11406 101.2423 97.96173 97.02062 101.6366 99.0202 103.5857 102.7631 103.4372 139.4453 113.7772 105.6835 116.8118 229.9239 218.6791 217.4011 145.561 161.4466 167.1706 166.3881 163.4166 165.7377 169.7793 170.0735 171.8139 171.2104 174.6425 177.3559 178.7568 183.9242 185.5263 193.1059 200.0625 207.9905 282.5261 315.5396 343.8421 231.534 282.9912 236.4255 327.9775 225.9333 227.2708 293.1382 230.0348 248.129 297.4172 297.0017 241.021 336.5947 249.874 299.015 302.0017 249.5957 252.6842 298.9891 302.4764 304.7478 302.6301 309.0146 303.9803 339.7225 352.2102 260.7264 323.7607 325.2034 313.5474 351.0954 350.5431 353.4247 330.6055 328.1844 358.7659 282.9507 361.5812 363.4969 361.234 363.1267 318.4164 362.2292 363.8159 319.0439 367.6629 292.4915 305.2622 321.8396 326.9327 322.4903 324.7126 328.7704 323.1548 325.2461 328.064 329.7302 325.3859
24.73863 176.7141 4.301163 34.1321 0 42.19964 34.88553 31.241 32.80244 35.80503 33.30165 29.06888 38.60052 35.64267 28.6531 31.48396 35.22783 153.4115 73.92212 71.11259 57.98276 77.82031 76.47876 36.62308 62.09571 64.63745 82.29824 77.02597 38.63936 44.97535 50.06246 79.92496 64.53681 80.99383 77.66595 55.06346 80.44874 91.92388 79.60057 76.05919 74.51845 83.60024 94.03191 58.18075 85.60374 85.97965 71.76698 88.09086 56.0357 57.00877 89.37561 62.29767 82.94897 77.62087 61.66036 96.20811 94.75231 91.59013 98.29039 101.2373 95.60335 105.8454 109.6221 104.2353 109.3446 101.982 113.2646 111.198 106.6677 115 104.0312 100.6578 111.6468 102.528 113.3711 109.3766 109.0516 116.619 128.6206 111.8928 130.4301 200.6838 190.3126 189.3258 153.8733 167.869 176.6494 175.3283 169.7292 172.3253 178.1011 177.792 179.2345 178.0842 182.6609 185.633 187.4593 190.0748 192.2004 200.5648 199.1231 206.7863 258.6001 289.0609 319.7233 219.4561 260.4323 223.6605 301.7321 226.8814 223.2241 270.6972 230.1586 235.2807 275.4959 275.2835 242.5145 311.4049 240.1416 277.6563 280.2642 241.0996 243.1455 278.0297 281.448 283.5776 282.0638 287.6056 283.7199 315.7714 327.2629 255.5 302.8993 304.1616 294.2669 328.1844 328.3037 330.6478 310.5366 308.6098 335.7261 284.9621 338.5144 340.2602 338.4272 340.147 301.9735 340.0368 341.7089 303.5951 345.3013 294.9174 294.187 306.7812 310.7443 307.7093 309.4338 312.8658 308.7167 310.5672 312.7571 314.0716 310.9228
20.64001 190.29 40.2245 10.69626 42.19964 0 16.20525 24.01687 69.83416 72.98363 24.68623 63.57209 75.40696 70.6983 34.94009 36.94333 33.22665 194.0185 36.71417 34.75068 27.79586 40.96352 40.38329 45.55173 34.75509 34.6902 45.93702 42.12137 48.72587 54.62474 39.93445 45.96096 38.54102 47.62363 45.56325 45.33268 48.28675 56.65165 48.8821 47.07664 46.39192 52.26672 59.73784 48.94497 54.50147 56.03936 51.51903 58.04834 68.04124 66.92839 59.84321 59.14398 60.68981 57.21547 65.77697 67.93828 67.68611 68.95629 70.68246 75.51695 73.65874 79.85211 82.25576 79.28436 82.83091 79.57701 86.72791 85.14229 82.766 91.9533 90.41244 90.1 93.11611 92.09566 95.09054 95.00663 95.91173 140.0029 104.191 97.98168 107.4226 232.8472 221.1781 219.7577 137.0183 153.211 158.2852 157.6109 155.1941 157.4446 161.1099 161.5246 163.3181 162.8306 166.0133 168.6641 169.9759 175.6407 177.1271 184.5191 193.3376 201.2968 282.8028 316.8811 344.0792 227.7604 282.7055 232.8459 329.1885 218.6528 221.2266 292.7808 222.9359 244.5322 296.8437 296.3495 233.568 337.3106 245.3267 298.2184 301.3457 244.6913 248.0709 298.0389 301.5447 303.8655 301.5222 308.2152 302.754 339.8949 352.794 254.8842 322.7203 324.2293 311.9378 350.8162 349.9933 353.087 329.2525 326.6527 358.5276 275.2819 361.3497 363.3326 360.8964 362.857 315.7981 361.6421 363.1922 316.0908 367.1354 284.7129 300.9601 318.7519 324.2107 319.3105 321.6916 325.9494 319.8622 322.0273 325.0456 326.825 322.0969
23.08679 174.4888 34.53259 19.23538 34.88553 16.20525 0 8.062258 57.14018 60.20797 8.485281 50.35871 62.39391 57.28001 19.23538 20.92463 17.02939 181.6788 39.10857 36.24914 23.43075 42.95346 41.59327 29.39813 28.53605 30.41381 47.41308 42.19005 32.55764 38.42112 25.67586 45.22168 31.62278 46.40043 43.27817 31.40949 46.09772 57.14018 45.60976 42.52058 41.23106 49.51767 59.40539 35.12834 51.62364 52.36888 42.07731 54.48853 51.85557 50.80354 55.97321 44.38468 52.61508 48.10405 50.08992 63.41136 62.42596 61.3141 65.80274 69.64194 65.79514 74.20411 77.42093 73.06162 77.51935 72.06615 81.48546 79.61156 76.05919 84.97058 79.48899 78.16009 84.11896 80.1561 86.02325 84.43489 84.92497 123.8426 98.05228 87.29834 100.6231 217.3131 205.4699 203.9957 127.8828 143.3911 149.8933 148.9597 145.3444 147.7329 152.2005 152.345 154.0195 153.2873 157.0032 159.7909 161.3072 165.8798 167.6007 175.3831 181.011 188.926 266.6027 300.8034 327.8765 212.6641 266.507 217.635 313.0851 207.1038 208.0625 276.5863 211.1161 229.3338 280.6653 280.1785 222.2784 321.1386 230.7661 282.0638 285.1754 230.417 233.5616 281.9051 285.4085 287.7225 285.4137 292.0616 286.6671 323.6908 336.6096 241.4979 306.6023 308.101 295.9358 334.6192 333.8151 336.8932 313.1932 310.6332 342.3288 264.3231 345.1507 347.1311 344.7028 346.6598 300.1283 345.4678 347.0216 300.5678 350.9558 273.9348 286.2254 303.2935 308.5855 303.898 306.2013 310.3675 304.5078 306.635 309.5545 311.2812 306.7409
26 167.6224 31.85122 25.07987 31.241 24.01687 8.062258 0 50 53.00943 2.236068 43.04649 55.08176 49.83172 11.18034 12.93213 9.848858 174.3763 44.52954 41.48494 27.313 48.08326 46.48656 21.56965 30.88953 33.61547 52.20153 46.61545 24.75884 30.88013 21.86893 49.1935 33.30165 50.11986 46.64762 27.60924 49.39636 61.26989 48.41746 44.82187 43.27817 52.43091 63.13478 31.257 54.40588 54.7403 41.50301 56.85068 44.40721 43.56604 58.13777 39.20459 52.53231 47.50789 43.65776 65.05382 63.70243 61.26243 67.20863 70.43437 65.51336 75.04166 78.64477 73.60027 78.48726 71.87997 82.43349 80.43009 76.27582 84.90583 77.00974 74.96666 82.8553 76.94154 84.69357 82.14165 82.34227 116 98.32217 84.89994 100.4988 209.251 197.4172 195.9496 126.1943 141.2091 148.5564 147.472 143.1363 145.6022 150.5457 150.5257 152.1217 151.2415 155.2707 158.1317 159.7655 163.6595 165.5204 173.5191 177.0706 184.9404 258.8629 292.8701 320.1526 206.5163 258.9073 211.3764 305.1725 203.6477 203.4822 269.0074 207.4729 223.0807 273.1483 272.6848 218.9706 313.3129 225.0778 274.6143 277.6833 224.9644 227.9142 274.5041 278.0018 280.3003 278.0647 284.6138 279.3582 315.9816 328.8115 236.7198 299.2324 300.7096 288.7646 327.0245 326.2957 329.3144 305.9297 303.4337 334.7238 261.1784 337.5441 339.507 337.1246 339.0634 293.3735 337.9601 339.5247 293.9694 343.4312 270.8953 280.3605 296.7603 301.8775 297.4105 299.6352 303.7054 298.0772 300.1666 302.9868 304.6588 300.3082
56.35601 150.8144 36.93914 64.2573 32.80244 69.83416 57.14018 50 0 3.162278 51.0392 7.28011 5.830952 4.816638 40.31129 40.83185 46.87217 124.5569 93.82366 90.66973 75.80237 97.01546 95.18929 38.27858 77.16322 80.80842 100.6231 94.72592 37.58989 39.9197 58.12272 96.54015 78.16009 97.01546 93.14505 60.69348 95.60335 108.4159 93.77766 89.49302 87.59566 97.71898 109.4806 62.26556 99.29753 98.72436 79.82794 100.6578 43.26662 45.80393 101.3903 60.30755 90.35124 84.59905 53.90733 106.4519 104.2017 97.99533 107.7822 108.9082 100.9554 113.2751 117.8346 110.982 116.8771 106.9426 120.4794 118.1905 112.3299 119.2015 101.8847 96.54015 112.5389 98.0816 113.8991 107.2252 105.9729 86.92526 132.9182 109.1238 133.4166 167.8869 157.6078 156.6724 150.4161 161.9877 173.4042 171.6042 163.6704 166.4332 173.6779 172.7947 173.8994 172.2614 177.7892 180.9161 183.0983 183.1696 185.7337 194.6164 185.3483 192.5867 227.1783 256.6825 288.1047 195.829 229.6367 199.4492 269.4072 214.2017 206.1674 239.9271 216.6679 210.8673 244.9694 244.8612 230.0425 279.4011 218.0826 247.4126 249.8159 220.0205 221.2026 247.997 251.3663 253.4132 252.2301 257.3033 254.0492 284.2259 295.3252 236.9309 272.8369 274.0005 265.1132 297.0606 297.4876 299.5797 280.879 279.2347 304.5324 272.338 307.3044 308.9741 307.3321 308.9725 274.5323 309.22 310.9293 276.7996 314.3962 282.5496 270.5587 280.2306 283.4255 281.3414 282.7212 285.7219 282.5774 284.2534 286.0087 287.0836 284.7543
59.48109 149.2905 39.90614 67.41662 35.80503 72.98363 60.20797 53.00943 3.162278 0 54.00926 10.04988 2.828427 5.09902 43.18565 43.59862 49.64877 121.4736 96.69788 93.53609 78.63841 99.84989 98.0051 40.67247 79.86162 83.54639 103.407 97.49359 39.81206 41.74545 60.57433 99.24717 80.77747 99.68952 95.80188 62.96359 98.23441 111.0856 96.36 92.0489 90.13878 100.2846 112.0893 64.41273 101.8332 101.2052 82.10055 103.1213 44.20407 46.8615 103.8171 62.00806 92.52034 86.76981 55.17246 108.7474 106.4519 100.0575 110.0227 111.018 102.9272 115.3527 119.9542 113.0177 118.9506 108.8601 122.5189 120.2206 114.2804 121.0165 103.24 97.74457 114.1096 99.24717 115.434 108.5553 107.2252 84.8646 134.7006 110.3902 135.0926 164.9242 154.7241 153.8156 151.4893 162.8066 174.4506 172.6094 164.4688 167.2423 174.6139 173.6779 174.7484 173.0665 178.6757 181.8121 184.0245 183.8508 186.4537 195.3737 185.3106 192.4916 224.6597 253.9194 285.5336 194.579 227.2466 198.1161 266.6594 214.2463 205.7304 237.5395 216.6218 209.497 242.6273 242.5387 230.0928 276.74 217.0207 245.1224 247.4874 219.0822 220.1533 245.7448 249.1044 251.1359 250.012 255 251.8591 281.6714 292.679 236.2864 270.5735 271.7191 263.0076 294.5929 295.0805 297.1229 278.6844 277.0884 302.0497 272.337 304.818 306.4719 304.8688 306.4931 272.694 306.811 308.5271 275.0564 311.9695 282.569 269.2582 278.5219 281.6026 279.6587 280.988 283.9243 280.927 282.5774 284.2692 285.3086 283.0989
