92.75788 74.43333 92.34074 89.1852 116.7047 110.5995 100.1699 88.12066 92.64988 69.64194 0 14.72715 17.75528 33.62049 38.58756 32.44525 39.66106 38.01316 24.58617 26.39234 40.80441 38.5818 36.77635 42.63801 31.03063 28.16026 29.83287 45.7651 33.61547 35.4683 34.20526 48.16638 51.31277 57.1495 48.50773 48.99093 55.9464 52.21532 51.0098 66.21933 52.61179 57.55867 59.60914 61.66036 64.52294 63.63961 199.4492 201.3944 94.89468 144.4611 141.7674 222.6995 193.6311 220.0659 147.787 146.3728 234.5009 168.5052 176.5814 171.2577 124.6635 130.6643 168.2348 204.155 132.2195 164.6142 136.8941 146.731 146.3087 224.5885 153.1095 151.1688 222.6791 218.1605 229.4422 187.6541 155.9263 233.3686 264.8345 236.4075 160.4649 232.5511 162.9264 234.5229 208.866 164.125 171.691 234.0908 274.2066 175.7626 178.5186 184.0924 196.7257 217.4235
94.12793 60.88107 78.7932 75.82582 103.0232 96.77365 86.44202 74.63336 78.86416 56.14465 14.72715 0 3.28718 33.44703 26.16401 22.52468 27.62648 26.34177 22.1518 22.12339 29.15285 27.73886 26.90828 31.54186 27.77149 26.51834 28.70927 35.22941 29.71345 31.7105 32.16969 38.75851 43.74802 48.78503 45.74446 47.47046 49.23639 49.7875 52.079 57.10127 51.10338 56.06445 57.99545 59.93515 63.4533 61.92648 185.3345 187.4587 87.47127 132.4055 130.1085 209.0017 180.4159 206.5282 136.75 135.4372 221.0726 156.9805 164.8046 159.8266 120.645 134.0484 159.125 192.2051 128.4688 155.5932 133.335 141.4127 141.4325 212.5423 148.6652 146.067 210.8528 206.5015 217.4755 179.2811 150.3747 221.4026 252.2328 224.4551 154.5765 220.7462 157.198 222.8046 198.2975 158.877 165.8302 222.799 261.7317 169.6508 172.2492 177.5243 188.5751 207.6774
96.0554 58.86273 76.7386 73.86643 99.73825 94.55686 84.28671 72.61543 76.68931 54.16872 17.75528 3.28718 0 32.85006 23.00543 19.92346 24.5204 23.30772 21.46928 20.97949 26.10077 24.84899 24.23324 28.57009 26.63175 25.81182 28.04015 32.33204 28.3593 30.33562 31.18092 36.04511 41.35517 46.20115 44.34242 46.31804 46.97074 48.41167 51.44171 54.34381 49.91242 54.82928 56.7186 58.61954 62.2523 60.59909 182.0803 184.188 84.92497 129.1869 126.9262 205.719 177.1306 203.2419 133.631 132.3301 217.7855 153.8059 161.6052 156.6607 118.6602 133.5792 156.246 188.9881 126.5237 152.7284 131.4201 139.1627 139.2623 209.3161 146.5673 143.8515 207.6445 203.3083 214.2553 176.5018 148.0751 218.1822 248.9687 221.2356 152.2145 217.5391 154.862 219.6048 195.2185 156.6246 163.4651 219.6389 258.4744 167.2401 169.8101 175.0321 185.8259 204.6979
125.7901 85.51336 102.512 100.3567 101.9712 118.6117 109.1054 98.76417 101.5924 81.28045 33.62049 33.44703 32.85006 0 31.20263 22.38387 30.40526 28.55766 11.38082 12.49953 29.7213 26.34962 23.08586 28.92523 7.867694 7.065244 4.82941 28.99157 8.545118 8.239819 4.244342 27.3704 25.18577 31.47675 15.50979 15.39594 27.23013 18.85123 18.63315 40.78448 18.99638 23.93849 25.98869 28.04055 30.97541 30.01913 185.3248 186.0375 64.59331 122.196 118.3991 205.6988 174.6675 202.2663 122.6712 121.0425 216.0268 144.2621 152.9041 146.7289 91.27656 100.7293 139.076 180.6295 98.73927 135.3555 103.3642 113.8432 113.1939 201.1474 119.7978 118.1482 198.6309 193.6993 205.7309 157.3045 123.1387 209.624 242.8388 212.6013 127.8741 208.3641 130.2215 210.0879 181.945 131.1396 139.0397 208.5826 251.7312 143.2663 146.1253 151.9067 166.0491 188.9104
115.437 55.60785 71.96049 70.0928 78.39988 87.55712 78.23682 68.39042 70.80254 51.73973 38.58756 26.16401 23.00543 31.20263 0 9.18483 2 2.828427 23.96414 20.93376 4 5.734884 8.514693 7 23.45421 25.96151 27.51363 11.02018 22.82542 23.85372 27.29469 16.03122 23.5372 26.38742 34.20526 37.78595 29.61419 37.89776 46.01087 32.98485 40.60788 44.65423 46.05703 47.50789 51.69772 49.24429 161.5952 163.2529 64.32729 106.3015 103.9471 184.3027 155.0484 181.5709 110.6345 109.3435 195.9584 130.8167 138.6579 133.6634 101.0445 125.721 133.826 166.0911 109.0734 130.3626 114.1096 119.8207 120.3755 186.4537 128.0545 124.6796 184.7187 180.3469 191.3686 154.4412 128.4134 195.2961 226.3744 198.346 132.1968 194.6099 134.9741 196.6571 172.2614 137.186 143.3919 196.638 235.8077 146.9166 149.3337 154.2757 163.878 181.945
115.5675 63.40274 80.20603 78.13894 86.14669 96.23034 86.73155 76.5089 79.2298 59.29891 32.44525 22.52468 19.92346 22.38387 9.18483 0 9.001543 7.001984 14.83154 11.7627 9.257129 6.335526 4.437842 10.37759 14.53368 16.81352 18.44888 13.32187 14.31879 15.67464 18.70012 16.26943 21.5413 26.28377 27.8812 30.95561 27.33181 31.85176 38.41477 34.62698 34.14715 38.6354 40.26923 41.94077 45.96594 43.81432 169.5898 171.0258 65.00278 112.1057 109.333 191.7669 162.0196 188.8589 115.3792 113.984 203.1095 136.0601 144.1528 138.8134 99.34801 119.5184 136.768 171.7482 107.2832 133.2121 112.238 119.4028 119.6061 192.1979 127.0178 124.1318 190.2499 185.7176 197.0338 156.7931 128.2603 200.9594 232.6468 203.9955 132.3469 200.1184 135.0137 202.0826 176.6051 136.8565 143.594 201.6615 241.951 147.3421 149.9001 155.1097 166.0673 185.556
117.3868 57.06032 73.24147 71.44928 77.64861 88.62421 79.40403 69.72266 72.00694 53.2635 39.66106 27.62648 24.5204 30.40526 2 9.001543 0 2 23.81344 20.70963 2 4.268749 7.382412 5 22.7706 25.4951 26.92582 9.024658 21.93171 22.82542 26.40076 14.03567 21.58703 24.38765 32.64966 36.31039 27.65863 36.28002 44.68781 31.04835 39.05125 43.01163 44.37623 45.79301 49.99765 47.50789 160.9627 162.5297 62.36986 104.9952 102.5524 183.4679 154.0519 180.6765 109.1238 107.8147 195.0216 129.4025 137.2953 132.2321 99.04544 124.0393 132.0692 164.7673 107.0747 128.5948 112.1116 117.8346 118.3818 185.1513 126.0573 122.6907 183.3712 178.9665 190.0499 152.6266 126.4358 193.9774 225.1973 197.0247 130.2306 193.2589 133.0038 195.2895 170.6986 135.2036 141.4288 195.1935 234.6002 144.9638 147.388 152.345 162.0494 180.2776
116.9613 58.43597 74.77508 72.91776 79.51431 90.31196 81.02469 71.21271 73.60027 54.56189 38.01316 26.34177 23.30772 28.55766 2.828427 7.001984 2 0 21.81467 18.71423 2.828427 2.981424 5.700877 5.385165 20.87343 23.5372 25 9.386752 20.12461 21.09502 24.59675 14.03567 21.2132 24.50094 31.40064 34.96347 27.29469 35.11467 43.18565 31.62278 37.80212 41.88078 43.30416 44.77723 48.95564 46.52956 162.865 164.4 62.8172 106.527 104.0048 185.2913 155.7947 182.4719 110.4536 109.1238 196.795 130.832 138.7732 133.6441 99.00505 122.9608 133.0428 166.2776 107.0187 129.5486 112.0402 118.0889 118.5591 186.6789 126.1789 122.9187 184.8594 180.4245 191.5632 153.4833 126.7517 195.4906 226.8215 198.5354 130.6139 194.7434 133.3642 196.7587 171.9593 135.4843 141.8272 196.5871 236.2017 145.4115 147.8667 152.8823 162.8742 181.3946
115.3074 75.71736 93.06499 90.69553 99.96393 109.7467 99.9684 89.19041 92.38874 71.33078 24.58617 22.1518 21.46928 11.38082 23.96414 14.83154 23.81344 21.81467 0 3.178399 23.83023 20.55162 17.50943 24.16775 6.451356 4.368066 6.578754 25.80422 9.037699 10.88485 10.20196 26.3454 27.59493 33.78061 24.36144 25.56152 31.6746 28.27083 29.988 43.17268 29.22465 34.22105 36.20677 38.20052 41.52912 40.2005 183.5181 184.7138 70.55693 123.6539 120.3864 205.0861 174.8024 201.9759 125.583 124.064 216.0481 146.7845 155.164 149.4047 100.3787 112.1101 144.3893 182.8774 108.03 140.7289 112.778 122.1936 121.839 203.3905 128.7388 126.6636 201.1688 196.4365 208.1131 163.4434 131.3677 212.0284 244.456 215.0402 135.8848 210.9855 138.3556 212.8358 185.9717 139.6047 147.114 211.8787 253.5818 151.1773 153.9326 159.5145 172.4293 193.8739
115.9405 73.46417 90.68738 88.3962 96.80544 107.1936 97.49131 86.857 89.92898 69.14156 26.39234 22.12339 20.97949 12.49953 20.93376 11.7627 20.70963 18.71423 3.178399 0 20.67742 17.38454 14.3314 20.98942 5.661763 5.676462 7.781745 22.66912 7.695598 9.689628 10.22524 23.39278 25.14403 31.21727 23.66901 25.37278 29.56161 27.68987 30.71192 40.54079 28.99234 33.9444 35.87207 37.81387 41.34304 39.80648 180.3567 181.5697 68.50953 120.7403 117.5382 201.9756 171.7466 198.8858 122.8585 121.3571 212.978 143.9927 152.3337 146.6331 99.25164 112.8857 142.086 180.0365 106.973 138.4411 111.7701 120.75 120.5037 200.544 127.5124 125.2753 198.3613 193.6575 205.2836 161.3179 129.8726 209.2009 241.5284 212.2166 134.3114 208.1871 136.8219 210.0545 183.3982 138.1867 145.5532 209.1779 250.6794 149.5595 152.2793 157.7949 170.3591 191.4738
119.3382 58.54509 74.55409 72.83543 76.94201 89.72319 80.60397 71.08622 73.24616 54.81788 40.80441 29.15285 26.10077 29.7213 4 9.257129 2 2.828427 23.83023 20.67742 0 3.399346 6.670832 3 22.24635 25.17936 26.4764 7.031674 21.18962 21.93171 25.63201 12.04159 19.64688 22.38792 31.14482 34.88712 25.70992 34.70216 43.41659 29.12044 37.53665 41.40048 42.72294 44.10215 48.32056 45.79301 160.3527 161.828 60.41523 103.7111 101.1781 182.6512 153.0751 179.7999 107.629 106.3015 194.1008 128.0039 135.9485 130.8157 97.04638 122.3673 130.3193 163.4572 105.0762 126.8339 110.1136 115.849 116.3884 183.8614 124.0601 120.7021 182.0357 177.5979 188.7431 150.8167 124.4588 192.6704 224.0319 195.7149 128.2653 191.9193 131.0343 193.933 169.1449 133.2216 139.4667 193.7589 233.4036 143.0122 145.4438 150.4161 160.2248 178.6169
119.3132 61.28433 77.50829 75.70484 79.86602 92.87163 83.66932 73.98292 76.27509 57.45046 38.5818 27.73886 24.84899 26.34962 5.734884 6.335526 4.268749 2.981424 20.55162 17.38454 3.399346 0 3.27448 4.068852 18.84822 21.79195 23.07717 7.490735 17.82944 18.6339 22.28353 11.57104 18.40894 22.03389 28.47611 32.08669 24.47902 32.16306 40.42139 29.58979 34.87916 38.92157 40.33368 41.79979 45.98134 43.54946 163.3418 164.7354 60.57686 105.8909 103.1983 185.4419 155.6863 182.5255 109.4024 108.035 196.774 129.9662 138.0056 132.7422 96.33391 119.9944 131.4022 165.5732 104.3355 127.8808 109.346 115.6398 116.0451 186.0087 123.6195 120.4459 184.1029 179.6048 190.8604 151.677 124.3552 194.7868 226.3749 197.8259 128.2792 193.9774 131.0072 195.9597 170.7636 133.0547 139.5047 195.6342 235.6978 143.1365 145.6224 150.698 161.0245 179.958
119.5764 64.08689 80.47399 78.60344 82.61723 95.98568 86.72082 76.90416 79.30006 60.17059 36.77635 26.90828 24.23324 23.08586 8.514693 4.437842 7.382412 5.700877 17.50943 14.3314 6.670832 3.27448 0 6.670832 15.57562 18.56071 19.81161 9.033887 14.57738 15.44345 19.03943 11.85327 17.56417 21.99011 25.9326 29.38726 23.50532 29.73785 37.50333 30.20761 32.31873 36.53081 38.02959 39.57903 43.7104 41.38236 166.14 167.4496 60.71655 107.9004 105.0547 188.0346 158.1028 185.0527 111.0158 109.6107 199.2466 131.7517 139.8803 134.4915 95.56411 117.6157 132.3337 167.497 103.5302 128.7798 108.5104 115.3365 115.6125 187.9588 123.0874 120.0937 185.9745 181.418 192.7799 152.383 124.1471 196.7047 228.5129 199.7379 128.1815 195.8379 130.8683 197.789 172.199 132.7799 139.4234 197.3145 237.7861 143.1363 145.6733 150.8459 161.6679 181.1201
122.2683 60.82761 76.5788 74.96666 75.96856 91.42893 82.46211 73.18641 75.16648 57.2014 42.63801 31.54186 28.57009 28.92523 7 10.37759 5 5.385165 24.16775 20.98942 3 4.068852 6.670832 0 21.78302 25 26.07681 4.055175 20.39608 20.88061 24.73863 9.055385 16.76305 19.38843 29 32.86504 22.80351 32.42283 41.6173 26.24881 35.35534 39.05125 40.30199 41.6173 45.8535 43.26662 159.4804 160.8163 57.48913 101.8283 99.15644 181.4607 151.6476 178.5189 105.4182 104.0625 192.7503 125.9365 133.9589 128.7202 94.04786 119.8781 127.7084 161.5186 102.0784 124.2062 107.1168 112.8716 113.3986 181.9505 121.0646 117.72 180.0555 175.5677 186.8059 148.1111 121.4949 190.7325 222.3061 193.7723 125.3196 189.9316 128.082 191.9193 166.8323 130.2498 136.5256 191.6259 231.6296 140.0875 142.5303 147.5263 157.496 176.1391
121.4614 77.67391 94.64599 92.50135 96.41144 110.763 101.2408 90.90352 93.72566 73.4636 31.03063 27.77149 26.63175 7.867694 23.45421 14.53368 22.7706 20.87343 6.451356 5.661763 22.24635 18.84822 15.57562 21.78302 0 3.807887 4.301163 22.46503 2.701851 4.438468 4.701064 21.88378 21.85635 28.1681 18.11353 19.71153 25.5049 22.10023 25.29229 37.62579 23.33452 28.29311 30.22995 32.18229 35.68534 34.17748 179.938 180.9044 64.27208 118.6427 115.1838 200.9621 170.3447 197.7101 120.0821 118.5281 211.655 141.4231 149.895 143.9953 93.97925 107.4021 138.2762 177.6262 101.6528 134.602 106.4185 115.7433 115.3978 198.1487 122.3165 120.2169 195.8277 191.0291 202.826 157.1838 124.9164 206.7351 239.4462 209.7363 129.4361 205.6203 131.9049 207.4302 180.1802 133.1559 140.6643 206.3027 248.4903 144.7322 147.4917 153.0846 166.134 187.8523
119.4914 79.12665 96.31621 94.04786 100.0572 112.7353 103.0776 92.5 95.52487 74.8131 28.16026 26.51834 25.81182 7.065244 25.96151 16.81352 25.4951 23.5372 4.368066 5.676462 25.17936 21.79195 18.56071 25 3.807887 0 2.236068 25.97649 6.403124 7.81025 6.082763 25.63201 25.6125 31.93966 20.39608 21.33333 29.06888 24.21239 25.63201 41.40048 25 30 32.00391 34.0147 37.26465 36.01389 183.6001 184.6083 67.6757 122.45 118.9832 204.7144 174.1321 201.4795 123.8467 122.2865 215.4377 145.2067 153.688 147.7726 96.54015 107.7764 141.8136 181.4201 104.1393 138.1302 108.8531 118.596 118.1493 201.9431 124.9608 123.0163 199.6121 194.805 206.6161 160.5923 127.8124 210.5245 243.2528 213.5245 132.4009 209.4015 134.8332 211.2061 183.8695 135.9779 143.6139 210.0488 252.294 147.7312 150.5209 156.1698 169.4993 191.4419
121.4878 81.12407 98.25127 96.02083 100.5874 114.5655 104.9571 94.45766 97.41663 76.83749 29.83287 28.70927 28.04015 4.82941 27.51363 18.44888 26.92582 25 6.578754 7.781745 26.4764 23.07717 19.81161 26.07681 4.301163 2.236068 0 26.74156 6.324555 7.211103 4.472136 25.96151 25.23886 31.59704 18.68154 19.35918 28.28427 22.39732 23.4094 41.04875 23.02173 28.01785 30.03748 32.06244 35.23081 34.05877 184.0924 185.0064 66.61081 122.2988 118.7266 204.9736 174.2441 201.6755 123.4058 121.8236 215.5726 144.8447 153.3786 147.3801 94.83143 105.5441 140.8901 181.1139 102.3914 137.1943 107.0794 117.047 116.5386 201.6383 123.2884 121.4331 199.2486 194.4016 206.2837 159.5017 126.2894 210.1877 243.0729 213.181 130.9236 209.0215 133.3304 210.8009 183.2075 134.4061 142.124 209.534 252.0679 146.2754 149.0869 154.7773 168.3597 190.5912
126.3189 63.56185 78.90769 77.45393 74.1943 93.27573 84.54059 75.63087 77.34626 60.09252 45.7651 35.22941 32.33204 28.99157 11.02018 13.32187 9.024658 9.386752 25.80422 22.66912 7.031674 7.490735 9.033887 4.055175 22.46503 25.97649 26.74156 0 20.66667 20.76322 24.74761 5.270463 13.27069 15.3872 26.93408 30.97131 19.19491 30.07908 40.02222 22.2436 33.1629 36.53461 37.64786 38.8387 43.09192 40.40352 157.7544 158.9108 53.4426 98.86748 96.03009 179.3199 149.2206 176.2653 102.0659 100.6783 190.4056 122.7427 130.854 125.4926 90.07466 116.9843 123.9149 158.4656 98.11105 120.3965 103.1558 108.8199 109.3573 178.9258 117.0348 113.6711 176.9495 172.4039 183.7491 144.225 117.4398 187.6741 219.4948 190.7079 121.266 186.8148 124.0273 188.7718 163.3486 126.1961 132.473 188.3409 228.759 136.0402 138.4879 143.496 153.5886 172.4764
123.63 77.71818 94.50033 92.45539 94.30236 110.3596 100.9554 90.81988 93.47727 73.59348 33.61547 29.71345 28.3593 8.545118 22.82542 14.31879 21.93171 20.12461 9.037699 7.695598 21.18962 17.82944 14.57738 20.39608 2.701851 6.403124 6.324555 20.66667 0 2 4.472136 19.64688 19.20937 25.53858 16.03122 18.04008 22.80351 20.08084 24.41311 35 21.58703 26.4764 28.3593 30.26549 33.90655 32.24903 177.792 178.6879 61.58734 116.1077 112.6055 198.6504 167.9434 195.3586 117.4436 115.8836 209.267 138.8092 147.299 141.372 91.59148 106.258 135.5747 175.0321 99.29753 131.9009 104.0865 113.2254 112.9214 195.5556 119.8852 117.72 193.2149 188.4038 200.2235 154.4956 122.3806 204.1312 236.9018 207.1302 126.874 203.0025 129.3561 204.8048 177.4965 130.6484 138.1069 203.648 245.9273 142.1566 144.9053 150.4792 163.4534 185.1513
125.6277 79.04279 95.70952 93.723 93.91326 111.4058 102.0784 92.06655 94.62558 74.96666 35.4683 31.7105 30.33562 8.239819 23.85372 15.67464 22.82542 21.09502 10.88485 9.689628 21.93171 18.6339 15.44345 20.88061 4.438468 7.81025 7.211103 20.76322 2 0 4 19.23538 18.02776 24.38607 14.03567 16.12796 21.26029 18.08978 22.80351 33.83785 19.64688 24.5153 26.38655 28.28427 31.94942 30.26549 177.3415 178.151 59.90826 115.1043 111.5168 197.9873 167.1556 194.6407 116.211 114.6342 208.4956 137.6372 146.1677 140.1766 89.627 104.4737 134.0051 173.903 97.3242 130.3229 102.1078 111.3194 110.9921 194.4274 117.9361 115.8016 192.0417 187.2004 199.074 152.8257 120.4865 202.9784 235.8706 205.9721 125 201.8167 127.4716 203.6001 176.1051 128.7362 136.2291 202.3623 244.8597 140.2943 143.0532 148.6472 161.756 183.6328
