0 173.139 105.7588 134.2615 131.0462 122.7063 112.4342 138.1051 129.5686 120.7846 136.4464 118.7676 113.7286 114.1103 114.8938 142.5542 107.0959 187.0144 147.2283 107.3779 143.9647 125.2234 112.1795 160.3927 124.0766 121.9198 118.6056 103.2651 145.2348 122.6276 173.7448 146.4483 117.4822 116.3765 92.75788 178.3865 94.12793 117.7031 178.5968 128.4575 112.7348 96.0554 125.9327 106.7785 178.5543 109.3088 106.0605 103.8191 110.5864 105.8401 172.1474 114.2683 182.8551 181.2409 109.3193 116.6186 181.2366 178.1297 116.6822 180.316 120.0473 114.1048 185.6528 116.4117 115.4011 117.3685 128.465 126.0241 126.3026 124.4878 119.5273 120.896 123.0671 122.5507 131.3868 132.8915 138.5414 143.7795 145.2598 143.4878 148.8874 146.4692 154.4156 156.103 158.5337 157.1981 158.7984 163.8192 162.3725 163.0835 162.8548 231.5173 243.0454 165.9428 247.6451 211.0031 183.5725 210.6919 271.0162 248.7211 270.4478 197.5991 196.7014 196.2083 250.1789 234.1902 218.6536 200.7291 202.8767 285.4953 255.1485 236.9219 243.2316 240.0758 212.8644 212.6561 215.3392 216.6579 250.6949 250.7708 222.4266 242.5304 222.9328 268.7036 223.2415 259.1725 226.2208 267.2377 230.1025 256.6648 228.188 226.6081 226.3438 262.4371 228.0258 285.1442 239.2989 266.768 260.5017 260.9013 263.8239 270.3567 269.3047 273.8761 235.5271 288.7762 288.4163 241.8382 267.0149 253.5286 289.3292 269.074 293.1882 294.3691 271.044 322.7339 247.0712 292.9861 259.5517 250.849 272.0792 293.7899 299.412 296.6445 332.9039 298.6178 267.0115 269.6706
173.139 0 77.32874 78.98517 78.87575 76.04976 76.46945 78.70058 74.80296 74.88744 77.03388 72.52442 72.27715 66.40966 68.47792 72.37348 69.96228 96.17125 69.73721 67.66818 63.03063 59.32411 63.97038 66.98129 58.56012 58.97908 59.40424 69.87534 59.3953 57.18608 75.2955 57.50741 57.43486 57.72918 115.6464 74.66438 102.0413 98.26247 72.58433 49.3503 60.56599 98.75488 49.721 70.8846 66.78996 70.60712 76.1333 98.25176 67.50393 81.39067 55.49037 65.07982 62.76573 61.14218 84.80944 64.86005 58.75406 53.14013 70.03555 54.16358 62.9664 86.34019 58.65028 76.87689 81.49926 80.78014 54.15532 59.31488 60.72673 66.27386 102.5963 89.75103 87.31391 95.09489 60.50181 64.5174 68.19915 63.70564 59.79178 96.7076 60.71305 79.72834 67.16485 70.77364 66.76305 82.70788 87.96573 74.49651 81.67629 84.82283 87.75054 70.1522 84.88674 77.55575 86.09275 39.92185 85.97345 41.95468 107.055 78.7309 104.487 79.94384 84.26179 87.079 77.23231 61.14485 52.83002 81.13294 81.74008 119.0586 82.83418 65.38913 70.64918 68.64014 97.02727 100.6567 92.4377 91.87246 79.31029 83.08262 157.2507 77.39535 99.80362 95.56462 103.8147 86.77889 96.52328 94.25986 96.01717 85.47019 98.16336 104.1643 105.4373 90.17286 103.0903 113.0376 104.8041 94.1133 89.1309 90.74246 92.37896 97.514 96.58059 101.2371 111.2926 115.9327 115.4637 115.063 96.56307 91.86519 116.2441 98.27406 120.3003 121.3215 100.4994 151.8404 113.8332 119.893 114.2967 117.8262 108.2054 121.1087 126.3981 124.0768 161.6954 126.0888 118.606 121.761
105.7588 77.32874 0 35.19872 31.88916 21.19069 8.867505 38.86134 28.09424 18.21296 36.39109 14.39279 8.097871 10.94594 9.551485 40.56992 11.94289 88.71694 44.39181 17.55981 39.29409 20.08972 16.7393 56.67795 19.6775 18.52191 18.32491 29.05765 39.97576 20.16513 71.20336 40.99204 23.39239 25.28249 91.50365 75.33016 77.90897 93.54314 75.10129 27.99599 34.74484 75.83269 28.57179 48.9649 74.06966 53.44165 57.3005 82.27766 50.06628 64.66085 66.6236 52.83185 77.69025 75.97596 72.83095 56.61592 75.77804 72.42871 63.82809 74.62901 59.31927 79.21506 80.08694 71.53663 75.45806 76.68249 60.61227 63.34309 65.35336 69.20098 98.68958 88.45938 88.08391 94.49371 71.34767 76.75511 85.3509 86.56405 84.94236 110.8837 88.88791 100.656 97.97844 101.7216 100.9112 110.5431 115.1716 109.8082 113.4457 115.9824 117.7445 126.488 137.4848 113.2427 142.372 117.2369 129.8656 119.0741 165.822 145.7471 165.6465 134.72 136.7015 138.0618 152.7721 136.6733 129.427 137.2102 138.7791 180.6411 153.9083 142.4231 146.9117 145.6807 153.1294 155.1493 151.7566 152.1172 156.2811 160.3563 194.2616 154.2286 159.9868 169.6716 162.5065 163.0383 159.699 169.4614 161.2892 162.4637 161.6356 164.4047 165.0257 166.5168 164.4725 189.2997 170.8747 169.9716 166.0299 167.9611 169.2208 173.0076 172.3027 177.0364 172.9977 187.9082 187.8569 178.239 173.6993 168.0639 189.3212 175.3115 192.3785 194.0978 177.594 219.2629 179.8819 194.2937 185.4427 184.0037 185.0933 196.6419 201.1064 199.7517 229.568 201.7985 191.0955 194.1628
134.2615 78.98517 35.19872 0 3.399346 14.01586 26.33544 3.901567 7.676172 17.0815 2.608746 21.5413 28.52874 35.6301 31.35338 9.551033 43.57624 54.26741 14.52201 48.49971 16.84653 29.46985 44.44347 27.46656 32.08669 34.59126 39.71819 61.14645 20.33607 36.51788 39.57131 22.33582 47.46461 50.57228 125.9083 44.33459 111.8908 125.0579 44.77226 41.5077 63.05729 109.5604 45.92264 80.01285 45.7481 83.98826 88.82505 115.2439 80.06803 96.53223 42.87255 81.86303 51.27919 50.06884 104.4361 85.21476 50.84754 49.79179 93.07061 51.60965 87.06639 110.3063 55.56278 101.5228 105.9963 106.8857 85.37011 89.51474 91.72725 96.7155 130.3043 118.9589 118.0984 125.222 96.86703 102.6672 110.8898 110.5556 108.035 139.141 111.5073 126.5038 120.6878 124.7045 122.8192 135.0884 140.1733 132.0103 136.9886 139.8591 142.0688 107.4813 115.7622 135.5454 121.9033 115.7953 150.2727 119.4552 145.0608 130.8354 146.116 151.0923 154.1227 156.1214 145.1226 129.8145 130.9219 153.102 154.2916 160.6373 141.441 138.3434 140.7381 141.4987 169.4593 172.2443 166.544 166.4549 151.4801 158.8176 218.7343 154.698 174.5152 159.4286 177.8245 156.2249 172.6371 160.647 173.0406 157.5451 174.4388 178.9848 179.9469 159.7583 178.4607 181.7111 182.2497 162.1752 160.6878 163.9109 163.609 164.509 164.1967 168.9104 186.9453 174.7767 175.1282 191.4382 169.0556 169.8084 177.2412 170.2 179.1988 181.5563 172.6631 201.5462 191.3606 183.6016 193.1812 195.436 184.9458 187.5207 190.6399 190.7926 211.9217 192.8511 197.591 200.7458
131.0462 78.87575 31.88916 3.399346 0 10.74968 23.02173 7.28011 5.134984 13.86442 5.408327 18.43382 25.3811 32.74063 28.38684 12.04159 40.5216 57.66335 17.02939 45.54119 17.95132 27.28095 41.62932 30.20563 29.83287 32.20248 37.17946 58.18935 21.2132 34.20526 42.72002 23.19483 44.94441 48.02083 122.7844 47.43416 108.822 122.2939 47.80167 39.62323 60.41523 106.5235 43.86342 77.21723 48.55695 81.2515 86.00581 112.305 77.36924 93.69232 45.10543 79.25907 53.90733 52.63079 101.6366 82.66263 53.30338 51.97115 90.48342 53.85165 84.59905 107.5697 58.00862 98.88377 103.3102 104.2353 83.1655 87.20092 89.40358 94.3027 127.5343 116.297 115.4859 122.5439 94.64143 100.4241 108.706 108.5188 106.0754 136.7406 109.6038 124.3262 118.8024 122.8029 121.0165 133.0564 138.105 130.2018 135.0592 137.9021 140.0714 109.5901 118.1524 133.7348 124.1873 116.211 148.6775 119.708 147.4112 132.6084 148.3543 149.8933 152.8275 154.7676 146.2307 130.8062 131.1068 151.9539 153.1829 162.9386 143.0035 139.0899 141.6933 142.2635 168.2987 171.013 165.5295 165.4841 152.3286 159.3681 216.8067 155.046 173.5396 160.8143 176.7767 157.2768 171.8139 161.8989 172.3338 158.418 173.6318 178.0112 178.9413 160.812 177.5444 182.8811 181.5948 163.3327 161.6075 164.7131 164.5603 165.7377 165.3874 170.1112 186.0457 176.4596 176.7739 190.6184 169.9242 170.0647 178.8289 171.1155 180.8922 183.1931 173.5655 203.6813 190.7092 185.0676 192.8969 194.7948 185.4102 188.8439 192.0937 192.1048 214.059 194.1649 197.4335 200.5841
122.7063 76.04976 21.19069 14.01586 10.74968 0 12.33784 17.67924 7.143859 3.162278 15.25797 7.903937 14.70676 22.52169 18.03796 20.17975 29.93697 67.81311 24.60804 35.10302 21.82824 19.35128 31.50485 37.69088 21.54582 23.39278 27.8065 47.72374 23.94902 25.56473 51.45116 25.61683 35.509 38.47366 112.0813 55.90667 98.17218 112.0961 55.98115 32.12822 50.57228 95.9104 35.73358 67.00788 55.87685 71.14949 75.74005 101.8219 67.35148 83.38149 50.48487 69.43742 60.48875 58.99341 91.39049 72.94595 59.28017 57.01949 80.67304 59.0781 75.06812 97.43445 63.87923 88.95067 93.27677 94.27206 74.27015 78.02279 80.1949 84.8718 117.3224 106.2978 105.5867 112.5073 85.6537 91.37773 99.78254 99.95863 97.71842 127.2696 101.3799 115.3858 110.5994 114.5489 113.0216 124.4544 129.4059 122.1695 126.7092 129.478 131.543 113.8195 123.3784 125.6897 128.9941 114.7253 141.1638 117.6898 152.3956 135.5454 152.9157 143.4511 146.1134 147.8892 146.8535 131.1048 128.8224 145.6487 146.9849 167.7009 145.1719 138.5552 141.8281 141.7757 161.9245 164.4388 159.5689 159.6472 152.0775 158.1348 208.3681 153.1844 167.673 162.3232 170.7012 157.6776 166.3838 162.9524 167.2379 158.2271 168.2445 172.1421 172.9804 161.2081 171.8378 183.6078 176.6308 164.0664 161.5608 164.274 164.6083 166.703 166.2264 170.9716 180.3715 178.9531 179.1365 185.1636 169.6874 167.8736 180.9856 171.0284 183.4127 185.5109 173.4298 207.7501 185.7388 186.791 189.0034 189.847 183.837 190.0732 193.7616 193.2903 218.1211 195.3515 193.9129 197.0454
112.4342 76.46945 8.867505 26.33544 23.02173 12.33784 0 30.01666 19.31842 9.42809 27.57263 6.335526 4.753946 13.45791 9.290452 32.01562 18.86796 80.02226 36.05551 24.41311 31.64253 17.18284 21.93171 48.68362 18 18.24829 20.58671 36.71512 32.80244 20.39608 62.96825 34.05877 27.45906 30 100.1699 67.23095 86.44202 101.3639 67.1193 28.28427 41.03657 84.28671 30.36445 56.44909 66.44129 60.7904 65 90.51083 57.2014 72.5069 59.73692 59.66574 70.45566 68.8186 80.62258 63.34386 68.80589 65.8559 70.82549 68.0147 65.79514 86.86915 73.24616 78.81624 82.92768 84.05355 66.14 69.35416 71.44928 75.69016 106.5505 95.96353 95.44108 102.0833 77.23341 82.807 91.35097 92.11158 90.21086 117.7964 94.04786 106.8316 103.2279 107.0727 105.9481 116.3873 121.1652 114.9804 119.0168 121.6594 123.5557 121.2106 131.6435 118.461 136.8377 116.1077 134.6291 118.423 160.3034 141.5238 160.4151 138.398 140.6743 142.2146 150.3343 134.3401 129.1395 140.7693 142.2428 175.3416 150.3064 140.8119 144.8068 144.0626 156.8729 159.1062 155.0806 155.3222 154.5639 159.4745 200.2987 153.8254 163.2728 166.6741 166.012 160.854 162.5608 166.812 163.8428 160.7459 164.4688 167.72 168.434 164.3609 167.6305 187.0223 173.364 167.5741 164.2224 166.4832 167.3597 170.4494 169.8382 174.5848 176.1732 184.2715 184.3177 181.2328 172.0966 168.0476 185.9438 173.5987 188.7432 190.6222 175.9346 214.5951 182.4281 191.2694 187.0309 186.5503 184.6608 194.0095 198.1565 197.1681 224.9361 199.2235 192.3798 195.4789
138.1051 78.70058 38.86134 3.901567 7.28011 17.67924 30.01666 0 10.92557 20.66935 2.692582 24.9761 31.98124 38.74047 34.57329 7.071068 46.87217 50.38911 11.7047 51.66237 15.78765 31.81588 47.43416 24.15474 34.48188 37.12142 42.39472 64.28841 19.41649 38.94868 35.80503 21.37756 50.08992 53.22593 129.2478 40.60788 115.1545 127.9016 41.10961 43.41659 65.79514 112.7797 48.01042 82.92466 42.30183 86.82054 91.76056 118.3259 82.8553 99.48995 40.05621 84.5281 48.01042 46.87217 107.3359 87.81103 47.76243 47.01064 95.70397 48.75449 89.55445 113.1205 52.47857 104.2161 108.7474 109.5901 87.53571 91.80959 94.03191 99.12618 133.154 121.6717 120.7477 127.9531 99.04544 104.8618 113.0044 112.4899 109.8772 141.5097 113.2784 128.6002 122.4296 126.463 124.4588 137 142.1267 133.6507 138.7732 141.6757 143.934 104.6948 112.681 137.186 118.9275 114.8564 151.6443 118.6971 142.0094 128.39 143.1782 151.9901 155.133 157.2005 143.3895 128.2195 130.2306 153.9383 155.0806 157.6315 139.2157 137.0146 139.1761 140.1475 170.302 173.1698 167.2154 167.0748 150.03 157.6956 220.4871 153.8059 175.1371 157.3857 178.5301 154.5477 173.0809 158.749 173.3483 156.0649 174.8628 179.6023 180.6018 158.0775 179.0112 179.8941 182.4927 160.3794 159.154 162.5058 162.0391 162.6346 162.3638 167.0645 187.4727 172.4094 172.8005 191.8702 167.5746 169.0118 174.9746 168.6668 176.8191 179.236 171.1432 198.7008 191.5959 181.4635 192.9911 195.6579 183.9083 185.5353 188.5126 188.818 209.0724 190.8743 197.2536 200.4121
129.5686 74.80296 28.09424 7.676172 5.134984 7.143859 19.31842 10.92557 0 9.892828 8.343743 14.05569 21.06026 27.95981 23.71035 13.08439 35.97501 60.71907 17.65979 40.84362 16.11525 22.14614 36.76776 30.86941 24.70225 27.09615 32.12822 53.48708 18.86447 29.08381 44.38695 20.7413 39.88778 42.97908 118.3415 48.8965 104.2797 117.3918 49.03606 34.51379 55.42444 101.9295 38.73028 72.34029 49.169 76.32683 81.15028 107.576 72.41686 88.85635 44.47417 74.24869 54.04197 52.6232 96.76364 77.62646 53.05926 51.17813 85.46511 53.16673 79.52799 102.646 57.71367 93.89463 98.35074 99.25322 78.036 82.08756 84.29236 89.21436 122.6371 111.3225 110.4824 117.5799 89.51462 95.29971 103.5754 103.3844 100.9457 131.6506 104.4798 119.1954 113.6803 117.6786 115.9074 127.922 132.9701 125.0911 129.9315 132.7719 134.9384 108.4644 117.57 128.6236 123.3796 112.6279 143.6165 115.9463 146.7137 130.8601 147.4303 144.9886 147.8776 149.7922 143.4708 127.9041 127.2663 147.0744 148.3235 162.1283 140.9061 135.8708 138.7343 139.0642 163.4103 166.0899 160.7193 160.6991 149.2259 155.9048 211.678 151.3612 168.7504 158.4357 171.9463 154.4335 167.1178 159.3266 167.7149 155.3419 168.9459 173.2225 174.1341 157.9687 172.7895 180.1827 177.01 160.6281 158.5892 161.5453 161.5806 163.1304 162.7274 167.4624 181.2996 174.5285 174.7828 185.9213 166.8364 166.2765 176.7452 168.0861 178.9754 181.1842 170.5184 202.5233 186.1251 182.7937 188.5953 190.2171 181.8383 186.3581 189.7982 189.6016 212.9005 191.663 193.24 196.3862
120.7846 74.88744 18.21296 17.0815 13.86442 3.162278 9.42809 20.66935 9.892828 0 18.17889 4.775516 11.54797 19.42232 14.9176 22.66912 26.77478 70.59593 26.87419 31.95135 23.28388 17.09207 28.41166 39.75799 19.10207 20.73376 24.92726 44.56705 25.02443 22.93953 53.79488 26.54974 32.58152 35.509 108.9353 58.15688 95.01462 108.9653 58.14255 29.81424 47.52076 92.74951 33.18969 63.88053 57.78312 68.03859 72.60318 98.66187 64.25643 80.23801 51.85932 66.37938 62.15751 60.60436 88.25468 69.90788 60.77669 58.25709 77.61318 60.35635 72.06864 94.31404 65.32398 85.86553 90.17329 91.18053 71.41934 75.10141 77.26506 81.88949 114.1894 103.1983 102.5047 109.4009 82.77211 88.47912 96.90832 97.17084 94.98187 124.2667 98.67399 112.5014 107.893 111.8277 110.3656 121.6452 126.5723 119.4992 123.9592 126.7092 128.7487 114.6453 124.4945 123.0145 129.9751 113.862 138.6142 116.6686 153.4086 135.953 153.7982 141.1768 143.7665 145.4988 146.5627 130.7369 127.7102 143.4093 144.773 168.6339 145.3394 137.9356 141.3997 141.1662 159.6587 162.1196 157.4131 157.5242 151.5263 157.2943 205.578 152.1681 165.5382 162.279 168.5098 157.3114 164.3661 162.7733 165.3098 157.6879 166.2374 170.0046 170.8183 160.8376 169.7436 183.3175 174.7337 163.7924 161.0607 163.6578 164.1334 166.4949 165.9816 170.7294 178.2822 179.1895 179.3336 183.1307 169.1256 166.752 181.12 170.5092 183.6543 185.6905 172.8946 208.4472 183.8357 186.7928 187.3927 187.9483 182.8808 189.9267 193.7427 193.129 218.8115 195.1894 192.4029 195.5289
