0 168.7844 124.4046 199.5777 95.65825 98.91102 107.9893 101.1496 111.0895 190.5321 130.0708 200.4701 119.9411 241.1929 128.9283 132.0041 126.935 134.2686 137.3004 145.5558 149.0252 161.6802 170.1543 242.6407 172.9455 175.1232 254.418 172.3267 176.1001 258.8525 178.5007 185.4252 224.7187 242.583 233.8218 278.9951 220.1193 219.5188 282.1647 259.2267 281.4365 227.0958 261.5696 296.4881 245.9726 252.5282 249.0932 215.8564 264.0573 248.6735 220.2591 268.8339 224.8159 223.4034 262.5268 226.9637 278.3563 269.5311 261.9132 234.7411 247.0627 303.3785 333.2427 301.6828 309.5682 307.5004 261.1101 314.7134 264.5077 308.6944 302.7978 263.5157 312.7499 306.0988 343.3631 305.3334 308.8632 319.6267 269.8713 316.5095 275.9031 314.9929 323.2623 321.0335 289.0441
168.7844 0 65.82103 97.68522 102.5563 88.68736 88.84943 85.4088 71.74311 60.21538 92.91521 67.025 82.66281 78.83435 67.147 73.88224 89.64224 82.50086 70.47396 82.52227 87.96568 83.69734 62.81659 82.62409 63.33119 70.01122 97.05636 66.85833 59.85851 98.83813 61.26176 68.48752 55.93441 75.3567 65.16161 111.0691 52.74151 53.80926 120.3416 92.68068 118.0233 63.86429 92.91684 132.7134 78.56965 84.2804 81.79763 100.3185 95.29007 82.12351 101.7151 100.1933 105.7492 154.3776 98.88527 105.9453 109.5852 101.6295 97.95456 114.3486 120.3523 134.8267 165.9599 132.9958 140.798 138.8224 120.8659 145.9306 123.7315 140.183 134.8109 124.3039 144.1064 137.9901 175.8344 137.4715 140.7047 150.8876 127.607 148.1732 129.9682 146.9295 154.6952 152.6155 131.6146
124.4046 65.82103 0 79.98281 100.1699 86.44202 94.0278 84.28671 76.21736 66.21933 112.533 76.10026 96.38199 120.9745 87.61849 96.51724 107.7033 105.872 97.11448 112.6987 119.0966 122.4296 110.982 121.2106 112.8176 118.8604 131.6435 115.1217 111.8537 136.8377 114.0614 122.5439 114.9826 126.5741 121.9308 171.4449 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 148.2785 175.3416 140.8119 144.8068 144.0626 157.6785 152.9322 145.1689 160.1712 158.747 164.6587 200.2987 163.2876 165.463 166.6741 162.3215 162.2375 174.1854 182.1718 188.279 214.5951 190.3392 197.0913 196.0944 185.5263 201.3579 188.5274 198.2681 194.4865 188.8624 201.4795 197.3271 224.9361 197.3423 199.865 207.3988 192.6759 206.6989 195.4789 206.1892 212.2499 210.7937 197.1243
199.5777 97.68522 79.98281 0 176.4433 161.9253 167.43 159.2561 148.4212 39.25876 180.7733 37.58989 166.4292 88.13203 153.7083 162.2341 176.4462 171.8201 160.6968 175.1521 181.2491 179.5835 160.2693 83.64957 160.9308 167.6211 85.08966 164.3814 157.5436 92.82445 158.9222 165.9435 110.0148 104.2988 110.3246 155.448 120.3131 126.0605 112.8533 110.8659 116.0657 137.4818 126.4359 128.5527 135.4668 134.2395 138.0699 195.8628 134.3447 141.2312 196.5199 140.8402 200.0783 252.0607 161.2083 199.7605 144.2567 148.6444 159.7913 207.5568 210.9146 155.6157 171.0179 164.746 168.503 169.6062 204.8298 170.5733 206.9748 173.2339 173.5432 208.4352 174.5458 175.232 181.0539 176.5255 177.0544 178.0253 209.3496 181.6619 208.6894 182.8941 184.5 184.5434 198.0511
95.65825 102.5563 100.1699 176.4433 0 14.72715 15.29574 17.75528 30.95392 149.8566 34.41598 159.3244 26.5652 181.3549 40.31129 39.64773 31.40064 39.43208 45.33456 50.44799 53.46027 66.4906 78.77182 185.154 81.51159 82.28991 199.4492 80.05623 85.66359 201.3944 87.81799 93.47192 153.3786 176.1391 163.5577 201.0226 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 190.2368 234.5009 168.5052 176.5814 171.2577 121.1466 190.2978 169.7292 125.7072 193.7404 130.1448 130.6643 179.705 132.4387 204.155 191.8861 179.4018 139.8877 152.5647 231.4584 264.8345 225.8163 234.4376 231.4066 168.434 240.2603 171.8257 231.6231 224.1629 170.5315 236.2795 227.6928 274.2066 226.3139 230.5211 243.7853 177.3415 238.5312 184.0924 236.2118 246.0894 243.2447 200.9975
98.91102 88.68736 86.44202 161.9253 14.72715 0 10.91984 3.28718 17.00216 135.1316 35.6118 144.6091 21.64885 167.5188 30.71192 33.10197 31.20185 36.45698 38.40284 47.7412 52.23239 63.67016 71.57669 171.1536 74.36939 76.24715 185.3345 73.53382 77.9004 187.4587 80.22191 86.75957 140.6671 162.9291 150.7619 189.7764 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 177.7556 221.0726 156.9805 164.8046 159.8266 117.1099 178.2044 158.5294 121.4463 181.8984 126.0366 134.0484 169.527 128.1336 192.2051 180.5284 169.1367 136.0249 148.2056 219.2485 252.2328 214.2566 222.7747 219.9103 162.4158 228.4978 165.816 220.3168 213.1523 164.7439 224.8723 216.6462 261.7317 215.3947 219.4711 232.2846 171.2315 227.4325 177.5243 225.2751 234.8522 232.1226 192.6332
107.9893 88.84943 94.0278 167.43 15.29574 10.91984 0 11.02774 19.06598 138.8039 24.70032 148.0096 12.02376 167.4256 25.02763 24.80444 20.36399 26.37244 30.43987 37.70851 41.79749 53.79815 63.98758 171.444 66.75322 67.94794 185.9035 65.51391 70.72755 187.5742 72.93477 78.89761 138.565 161.6123 148.7791 185.7626 129.3882 126.5923 208.5711 179.0931 205.7774 131.0936 175.2888 220.1052 153.2922 161.4163 156.0283 107.8957 175.2109 154.4695 112.3393 178.5845 116.8684 123.137 164.419 119.0569 189.0227 176.6413 164.1117 126.7638 139.1788 216.3939 249.9095 210.5958 219.234 216.175 154.2483 225.0754 157.6464 216.366 208.8799 156.4501 221.0345 212.4119 259.2261 211.0256 215.2404 228.5527 163.1227 223.2534 169.6879 220.9238 230.8234 227.9685 186.008
101.1496 85.4088 84.28671 159.2561 17.75528 3.28718 11.02774 0 13.715 132.141 35.26941 141.5857 20.36374 164.2414 28.04015 31.05876 30.6635 35.15403 36.19584 46.32764 51.09061 62.09871 69.11042 167.8876 71.90426 73.97862 182.0803 71.18462 75.316 184.188 77.66112 84.34009 137.4018 159.6441 147.4917 186.6246 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 174.5012 217.7855 153.8059 161.6052 156.6607 115.1271 174.9771 155.3874 119.4145 178.6913 124.0271 133.5792 166.5012 126.0843 188.9881 177.3666 166.1001 134.049 146.1239 216.0098 248.9687 211.0717 219.5797 216.7308 160.0258 225.2937 163.4253 217.1555 210.022 162.3923 221.7008 213.5117 258.4744 212.274 216.336 229.1037 168.8202 224.2915 175.0321 222.1514 231.6965 228.9787 189.8506
111.0895 71.74311 76.21736 148.4212 30.95392 17.00216 19.06598 13.715 0 119.8562 37.04157 129.1335 20.50695 150.5769 19.04402 25.45945 32.11237 32.80505 29.2138 42.66247 48.43581 57.08686 59.63885 154.2775 62.40012 65.40889 168.5252 62.262 65.18062 170.5545 67.61851 74.92014 123.7838 145.9374 133.8505 173.5121 115.7872 113.6979 192.0279 163.4225 189.5322 119.4511 160.9293 204.071 140.6009 148.2846 143.4947 107.5002 161.5272 142.3319 111.5392 165.3319 116.227 132.4328 153.9695 118.0938 175.582 164.2119 153.5198 126.3498 137.9011 202.5045 235.3502 197.8052 206.2673 203.4875 150.3804 211.9403 153.7685 203.993 196.9995 152.9132 208.4921 200.4695 244.8851 199.2932 203.2901 215.852 159.0595 211.2177 164.8976 209.1547 218.5558 215.8911 178.3955
190.5321 60.21538 66.21933 39.25876 149.8566 135.1316 138.8039 132.141 119.8562 0 148.7279 10.06231 135.7888 61.12882 121.6963 129.697 144.7791 139.032 127.3665 140.9184 146.7413 143.6175 123.0041 59.23681 123.4321 130.0892 67.1193 127.0118 119.7132 73.27774 120.9339 127.6244 73.37575 73.06162 75.50672 123.8084 82.29216 87.70975 96.40681 83.95237 97.52948 99.29753 96.09026 111.9935 99.92497 100.1299 102.7822 156.7881 103.0012 105.513 157.3557 109.463 160.8722 214.0303 125.5539 160.5273 114.7791 116.0044 124.1934 168.302 171.7145 131.2174 153.0998 137.186 142.3938 142.5553 166.2077 145.561 168.4549 145.6168 144.2221 169.8117 147.8005 146.4138 163.4664 147.2175 148.5698 152.4803 171.0468 154.2167 170.8362 154.7288 158.3193 157.6864 162.3607
