1.5 81
180.2214 136.3397
6.333333 82
10 73
12 91
14 69
14 101
15.75 67.5
16 122
18 124
19 75
20 59
20 64
24.76923 64.23077
24 95
25 79
26 53
26 128
27 110
29 55
29 138
30 67
31 75
31 83
32 66.5
32 77
32.5 113.5
33 61
34 63
34.5 116.5
35 61
36 77
36 106
39.5122 229.9268
38 115
44 55
46 59
46 65
47 106.5
47 118
50.5 66.5
50 80
54.57143 51.85714
56 76
57 55
57.5 79
62 33
65 34
65 101
67 27
67 30
71.34783 26.91304
74 38
78.2381 22.66667
78 74
82 64
84.5 72.5
87 12
87.66667 16
90 19
92 26
93 61
94 59
100 32
102 8
102 61
103 59
106 57
106 64
107 8
107 140
110 64
111 66
112 63
133.4583 17.72917
132 237
133.3333 222.3333
135 219.5
181 236
189 221
189 239
192 233
194 227
194.6667 239
196 227
201 228
204 51
207 230
211.9 52.13333
211.3333 198.6667
213.5455 224.9091
214.6667 202.3333
214 235
215.8261 279.8696
222.1667 281.3333
222.8 224.6
222 124
235.7346 265.4938
225 130
229.75 36.9
230 70
234 42
236 134
236.5 222.5
242 217
244.5714 31.28571
245 112
245 215
247 103
248.1429 111.1429
247.5 211.5
251 207
256 209
257 205.5
258 271.6
262.5 80
264 224
285.8846 21.46154
295 16.5
301 135
301 168
302 174
303 167
