0 95.18406 104.1522 99.7319 172.239 120.4416 123.7243 112.4342 120.3208 118.6819 127.3772 106.0677 110.6127 99.34051 111.402 106.3599 124.3239 186.836 111.568 114.9382 92.75788 94.12793 96.0554 203.8205 207.1823 208.4477 143.7892 148.0236 148.5744 151.3699 218.8545 216.4557 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 227.7481 231.9639 241.936 322.7339 294.649 290.6023 304.3811 298.4581 332.9039 263.4915
95.18406 0 10.78859 5.632051 83.46824 31.12578 34.05988 20.72433 29.77971 27.79264 37.40496 10.88955 15.87129 7.4003 16.25314 11.69463 29.89106 100.6644 17.20491 21.09892 81.11986 68.03649 66.22146 109.2389 112.4735 113.6458 104.3667 112.9692 111.6633 114.5504 123.9243 121.6482 147.8717 152.4786 122.8456 124.0985 175.8717 154.5966 175.4304 133.9347 190.4649 148.4476 153.4847 151.6981 177.1629 167.5354 170.8195 178.6009 228.4191 202.7574 200.0369 212.2656 208.138 238.676 192.7331
104.1522 10.78859 0 5.161132 79.76437 20.4099 23.28981 9.942812 18.9963 17.00656 26.61673 6.974623 6.953737 13.41795 9.02247 10.18222 20.17201 89.87652 14.09065 17.94044 90.83724 77.34647 75.32186 99.72004 103.0487 104.2992 110.6803 119.5281 118.0452 120.8575 116.0115 113.9059 139.1093 144.0015 118.6808 120.4746 167.4519 147.3649 167.2778 130.7894 182.2723 143.9013 148.4258 147.159 171.2386 169.3754 172.4547 179.7529 220.8888 196.5834 194.4148 205.9641 202.578 231.1932 192.3329
99.7319 5.632051 5.161132 0 81.52603 25.50871 28.42925 15.09231 24.14769 22.16103 31.77438 7.426679 10.88322 9.666667 11.93501 9.666667 24.77678 95.03683 14.85111 18.9062 86.22709 72.92309 70.9955 104.315 107.6001 108.8138 107.7 116.4379 115.0382 117.888 119.8462 117.6578 143.3566 148.1148 120.715 122.2502 171.5433 150.8866 171.2428 132.3434 186.2592 146.1362 150.9087 149.3921 174.1447 168.5668 171.7456 179.2783 224.5691 199.6157 197.1838 209.0593 205.3195 234.8525 192.6061
172.239 83.46824 79.76437 81.52603 0 79.44549 78.13962 78.04739 77.31107 77.16198 76.84934 74.11874 73.22582 76.93443 70.76037 72.10702 66.10392 101.0239 66.70271 62.65537 112.5151 99.1164 95.8297 69.75959 70.37803 69.97862 91.55843 99.93592 97.28816 98.65918 60.17529 56.76277 88.81053 89.74584 39.46074 40.73043 110.3334 81.331 107.5595 51.12311 121.9968 65.2812 71.06485 68.50877 96.64287 105.9036 107.6291 111.9935 153.9462 122.6426 118.372 132.4523 126.2645 163.7073 117.7035
120.4416 31.12578 20.4099 25.50871 79.44549 0 3.28718 10.54751 2.5 4.031129 6.946222 24.30923 18.29769 33.04921 20.57304 27.04163 13.86943 69.78558 27.06833 28.81406 110.5995 96.77365 94.55686 84.50592 88.06957 89.53351 126.2352 135.3334 133.6198 136.3016 104.9488 103.3102 125.5637 131.1503 116.1303 119.0011 154.5601 137.5364 155.0492 130.0779 169.8472 140.0973 143.4686 143.3233 164.1417 177.3478 180.0458 186.4365 209.8351 188.7306 187.7825 197.7682 196.021 220.2045 196.1154
123.7243 34.05988 23.28981 28.42925 78.13962 3.28718 0 13.34999 4.346135 6.342099 3.659083 26.70164 20.53723 35.59806 22.55857 29.26697 13.68292 66.69499 28.77692 30.14226 112.9848 99.04993 96.77365 81.33914 84.91695 86.39573 127.4912 136.6301 134.8687 137.5185 102.1383 100.5525 122.4972 128.1398 114.3644 117.3807 151.5335 134.8205 152.0808 128.5427 166.8545 138.1143 141.329 141.3313 161.7131 177.0966 179.7266 185.9581 206.9535 186.1958 185.3912 195.1894 193.6334 217.3257 195.1603
112.4342 20.72433 9.942812 15.09231 78.04739 10.54751 13.34999 0 9.055385 7.071068 16.68832 14.04121 8.537499 22.56103 11.31371 17 13.27069 79.95693 18.1506 20.80865 100.1699 86.44202 84.28671 91.49044 94.92102 96.26006 117.4571 126.4604 124.8439 127.5858 109.5536 107.6441 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 166.6741 172.154 175.0413 181.8848 214.5951 191.7081 190.0973 200.9428 198.3053 224.9361 193.0181
120.3208 29.77971 18.9963 24.14769 77.31107 2.5 4.346135 9.055385 0 2 7.648529 22.38353 16.25491 31.257 18.38478 25 11.49396 70.91153 24.76781 26.40076 108.683 94.78162 92.52702 84.15759 87.68124 89.10668 123.8264 132.9344 131.2098 133.8847 103.9423 102.2362 124.964 130.4422 114.2147 117.0043 153.8762 136.4001 154.2628 128.0352 169.0997 138.3112 141.7921 141.5427 162.6999 174.8971 177.6059 184.026 208.9057 187.3873 186.3035 196.4688 194.5379 219.2698 193.8298
118.6819 27.79264 17.00656 22.16103 77.16198 4.031129 6.342099 7.071068 2 0 9.617692 20.42765 14.33721 29.27456 16.55295 23.08679 11.08051 72.88652 23.03861 24.83948 106.7333 92.85592 90.61595 85.60666 89.10668 90.50967 122.2448 131.335 129.6302 132.3183 104.9571 103.2 126.2537 131.661 114.3547 117.0385 155.1073 137.3062 155.4252 128.0039 170.2867 138.6001 142.2006 141.8371 163.3378 174.0488 176.7955 183.306 209.9613 188.1117 186.9037 197.2308 195.1333 220.3208 193.396
