0 22.88509 19.16494 13.88312 18.96468 13.33695 22.66137 115.1421 9.886982 9.214968 16.1427 106.3153 7.88849 16.31168 103.7131 99.51337 13.22961 16.53803 7.565545 136.0053 47.36996 77.55015 62.61722 80.70615 142.6651 132.0568 131.0434 106.5471 118.2816 126.8898 179.8759 183.3935 182.6631 166.0404 172.6358 179.4082 190.8752 200.9664 200.0483 175.1327 196.6575 178.2836 201.925 190.5075 201.0975 203.7129 189.4748 205.3095 211.8636 207.639 217.732 210.3285 198.4053 201.0757 201.5903 258.4584 219.7778 217.6281 221.7866 225.6331 228.3405 235.293 259.4958 245.8018 254.4207 269.8257 253.1386 258.8349 260.8687
22.88509 0 4.21637 17.11724 4.506939 13.34166 4.301163 98.38455 18.02776 15.65248 7.615773 89.8137 17.88854 32.90137 87.46428 84.09072 32.44226 36.24914 28.30194 150.2405 68.44706 100.4191 76.00658 103.4795 140.7302 131.9718 131.5152 127.9062 139.2049 147.7593 184.7647 187.6646 187.4727 186.8502 194.0953 200.6754 198.517 207.5382 206.9396 191.5881 204.7071 194.2087 223.4412 210.6229 209.9774 224.9844 205.061 214.8418 219.6952 217.5144 239.1968 220.5958 215.6965 218.9795 218.9225 262.8912 238.9001 234.1425 240.522 242.1859 246.2702 254.8038 280.6803 265.1358 266.6552 291.0365 269.3641 272.1585 279.8928
19.16494 4.21637 0 13.01708 3.841477 9.15302 6.851602 102.3112 13.81223 11.49396 5.754226 93.70314 13.72751 28.68701 91.32238 87.84662 28.25381 32.05897 24.2235 149.0988 64.26075 96.69425 74.83389 99.8688 142.6094 133.5219 132.9688 124.9391 136.3859 144.9618 185.5185 188.5341 188.2439 184.0872 191.1163 197.7652 198.7698 208.0024 207.343 189.9854 204.8872 192.7315 220.4472 208.0796 210.0007 222.0776 203.6691 214.7404 219.9298 217.3468 236.2238 220.3519 213.9068 217.0387 217.1242 263.7897 236.6468 232.5492 238.3736 240.5869 244.3333 252.4469 277.8115 262.831 266.0328 288.1597 267.8534 271.3055 277.6769
13.88312 17.11724 13.01708 0 15.66246 4.123106 19.55761 115.2765 4 5.830952 14.86607 106.6419 6.082763 16.32483 104.2353 100.6591 16.98529 20.61553 14.76482 149.7943 52.47857 87.80091 76.15773 91.52595 151.7432 141.8928 141.1037 119.2686 131.244 139.8635 191.669 194.9897 194.4351 178.986 185.154 192.0587 203.4945 213.3021 212.4735 189.0106 209.3896 192.1666 214.3655 203.7474 214.0385 216.3354 203.3544 218.4033 224.5551 220.8087 230.1989 223.5811 212.2357 214.8418 215.4166 270.1947 233.3115 231.5002 235.4074 239.5031 242.095 248.7127 272.1371 259.2682 268.0336 282.4434 267.0169 272.5826 274.4103
18.96468 4.506939 3.841477 15.66246 0 11.56774 4.069705 99.72611 15.59848 12.79893 3.132491 91.05802 14.97707 30.45591 88.62738 85.00478 29.48835 33.28382 24.93617 146.0532 65.36675 96.34476 71.79354 99.30414 138.7833 129.6805 129.1281 123.4395 134.7138 143.2655 181.7521 184.748 184.4744 182.3522 189.6281 196.1955 195.1226 204.299 203.6549 187.2373 201.2618 189.8982 218.9763 206.116 206.4257 220.5035 200.7805 211.2092 216.2887 213.84 234.7274 216.8745 211.2944 214.5421 214.5182 260.0007 234.4116 229.7961 236.0475 237.838 241.8343 250.3054 276.1931 260.6421 262.72 286.5503 265.0449 268.1069 275.4094
13.33695 13.34166 9.15302 4.123106 11.56774 0 15.50806 111.2492 5 4.123106 10.77033 102.5987 5.830952 19.60867 100.1798 96.57251 19.55761 23.32381 16.27882 148.2637 55.47071 89.4986 74.33034 93.00538 148.0709 138.3735 137.6345 119.7748 131.5751 140.1867 188.6796 191.9271 191.4367 179.3349 185.809 192.6258 200.8706 210.5329 209.7475 188.0106 206.826 191.0419 215.0741 203.8431 211.5999 216.9239 202.1584 216.0671 221.964 218.528 230.892 221.3651 211.4639 214.2382 214.6576 267.1617 233.0842 230.5407 235.0597 238.557 241.514 248.6222 272.7162 259.1235 266.1748 283.0393 266.0019 270.934 274.1715
22.66137 4.301163 6.851602 19.55761 4.069705 15.50806 0 95.74157 19.6596 16.86713 6.519202 87.09191 19.03943 34.52535 84.6788 81.11874 33.52611 37.31622 28.88771 146.6768 69.35777 99.74217 72.51552 102.5695 136.4789 127.6795 127.2173 125.9782 137.0857 145.6093 180.5007 183.3862 183.2062 184.6415 192.1471 198.6383 194.3515 203.3231 202.7375 188.3149 200.5605 190.8468 221.5033 208.1646 205.8762 222.9361 201.6395 210.7807 215.5331 213.476 237.2281 216.5849 212.5571 215.9595 215.7888 258.6083 236.1488 230.8535 237.6751 238.8997 243.2416 252.1478 278.574 262.4281 262.7975 288.9381 266.0122 268.4125 277.1002
115.1421 98.38455 102.3112 115.2765 99.72611 111.2492 95.74157 0 115.2145 112.2209 101.2216 8.881303 114.2357 129.7675 11.66584 17.05827 127.9471 131.5374 122.5611 171.7863 161.8874 180.7771 119.9194 181.2239 95.21453 97.68769 99.79901 190.0348 196.9375 204.0461 157.6137 157.3007 159.4807 238.6242 250.2726 254.794 181.1214 184.0227 184.9265 217.0756 188.1924 216.6091 278.1385 255.5237 196.4572 277.4925 224.3647 203.6435 200.1388 207.5494 292.5431 212.0607 242.9646 249.4063 246.1013 223.8708 275.0696 255.3528 274.129 262.9008 274.5429 292.4372 329.5444 300.9449 262.8657 339.6902 286.136 273.3621 312.7881
9.886982 18.02776 13.81223 4 15.59848 5 19.6596 115.2145 0 3.162278 14.03567 106.5106 2.236068 14.91643 104.0433 100.2809 14.57738 18.35756 11.40175 145.8393 50.53712 84.64632 72.27724 88.23265 149.1643 139.0931 138.2398 115.5206 127.4402 136.0581 188.3215 191.7003 191.0942 175.1913 181.4663 188.3384 199.905 209.7978 208.9426 185.0108 205.7669 188.1701 210.7002 199.8825 210.3533 212.6241 199.3615 214.6718 220.9457 217.0541 226.5281 219.801 208.2402 210.8578 211.4218 266.8729 229.378 227.5002 231.4542 235.5031 238.1134 244.806 268.4242 255.3507 264.1401 278.7369 263.0171 268.6434 270.4755
9.214968 15.65248 11.49396 5.830952 12.79893 4.123106 16.86713 112.2209 3.162278 0 11 103.5012 2.236068 17.67767 101.0198 97.21754 16.80774 20.61553 12.80625 144.4234 52.80152 85.79627 70.61161 89.20202 146.219 136.2432 135.4225 115.6936 127.4716 136.082 185.8413 189.1692 188.6081 175.2313 181.7471 188.5491 197.6866 207.4764 206.6519 184.0027 203.5927 187.0668 211.0205 199.7223 208.2703 212.8497 198.2044 212.6641 218.7533 215.0872 226.835 217.8818 207.4078 210.1547 210.5992 264.3701 228.9656 226.5245 230.9486 234.5379 237.4279 244.4995 268.6392 255.002 262.4881 278.9646 262 267.1484 270.0537
