0 183.3855 172.3282 169.4668 188.4718 172.5225 167.6974 165.7521 170.1099 169.714 167.2354 161.5633 160.7368 180.84 183.5672 165.8246 168.3278 137.455 158.4439 147.2029 149.1912 173.8504 149.4498 150.8484 150.6406 148.9491 148.7265 160.8668 138.3107 162.5079 156.9332 149.2648 145.4543 142.6553 130.2772 129.8578 145.3871 142.3036 132.5436 69.43609 112.5411 98.63002 95.35452 127.5485 137.0499 128.1137 129.6741 118.848 132.0815 133.3987 115.2443 128.972 128.9524 129.4714 121.9719 120.4651 123.8653 131.143 133.6714 87.05367 88.85646 108.362 151.685 162.773 46.83911 48.99465 161.2628 110.4594 110.0599 83.25112 111.0345 108.241 59.87385 122.9892 72.14086 77.1445 75.39649 120.9464 123.8459 118.4936 131.5511 160.5692 136.746 101.5836 125.4675 149.3592 156.8203 178.1459 179.9616 179.1525 169.9897 166.7715 133.8515 175.0716 185.1958 178.8387
183.3855 0 21.22499 27.89265 51.62364 27.58623 32.80244 36.8728 45.27693 49.17571 161.1185 42.06476 44.65423 75.16648 82.68011 65.05382 69.35416 49.33878 62.00806 55.30233 59.94164 88.09086 66.16615 68.7968 71.56116 70.91721 85.95021 100.5684 83.63014 106.8878 107.2986 104.0433 102.6255 103.2473 97.16995 105.603 117.047 116.2841 115.382 123.7134 208.6552 198.21 197.196 150.8319 155.6535 154.8625 160.3624 155.0806 162.3884 165.3269 156.8694 164.5372 175.6929 186.2525 184.0774 191.531 193.5407 201.7438 204.1201 202.2004 209.9396 266.0169 296.7995 322.7118 224.86 229.2008 309.4483 229.6057 275.1818 227.0198 276.8267 233.0708 240.8527 245.1466 245.1224 245.8373 248.0925 291.8304 294.4427 293.1092 302.0497 323.2135 306.4719 259.5944 300.6676 320.9143 287.5412 345.8453 348.2786 348.5832 343.7745 297.416 316.4617 347.829 356.9023 353.5693
172.3282 21.22499 0 6.670832 69.81762 42.07731 45.39273 48.94444 59.26635 63.05751 139.9072 52.8357 55.33986 90.73313 98.34887 77.86206 82.67103 48.08412 72.90062 61.91672 67.88593 101.8946 74.69311 77.86206 80.68767 79.56915 94.971 111.743 90.20255 118.1461 117.6372 113.1393 111.0518 111.1598 102.5305 111.1328 125.2857 124.0343 121.501 108.9243 189.3264 179.3917 178.5448 155.6607 161.5936 159.6474 165.1674 158.6206 167.4291 170.4198 159.8828 169.0976 179.7902 189.9118 186.9438 193.8529 196.1594 204.7553 207.2836 200.0662 207.5639 249.5045 278.779 305.7505 215.6676 219.5552 291.5326 228.375 259.3309 222.7431 261.0335 231.3061 231.0768 244.1318 237.2225 238.6891 240.2914 276.5366 279.0788 278.4107 286.5947 306.545 290.8617 254.3585 286.0079 305.4546 286.5864 329.6309 332.1333 332.5962 328.5307 296.6669 303.9482 332.377 341.2171 338.4453
169.4668 27.89265 6.670832 0 75.95393 47.80167 50.69517 54.06531 64.62198 68.34654 133.2364 57.59726 60.03332 96.20811 103.8171 82.76473 87.65843 49.82017 77.38863 65.49056 71.70077 106.8925 78.56437 81.8352 84.64632 83.41613 98.77461 116.0172 93.38094 122.4132 121.6594 116.8461 114.5862 114.5513 105.2616 113.8508 128.6934 127.3106 124.3262 104.9238 183.4475 173.714 172.9313 157.9596 164.2011 161.9197 167.4279 160.5241 169.7528 172.7501 161.623 171.2732 181.7966 191.7603 188.559 195.2847 197.6765 206.3732 208.9426 200.0925 207.4966 244.6242 273.3449 300.6829 213.3542 217.0829 286.1315 228.63 254.6782 222.036 256.4001 231.3871 228.5432 244.4287 235.3062 237.019 238.4034 272.068 274.5842 274.1478 282.0638 301.5801 286.2743 253.2908 281.7534 300.9119 286.846 324.8153 327.3408 327.8586 324.0518 296.9802 300.4164 327.8246 336.5806 334.0034
188.4718 51.62364 69.81762 75.95393 0 29.01724 28.86174 27.85455 19.20937 18.82153 205.6737 29.40144 29.20616 26.62705 33.30165 27.07397 28.16026 57.40252 31.62278 41.43083 39.44617 42.05948 40.63693 40.5216 41.97618 42.93309 52.32838 59.13544 57.07013 64.62198 67.05222 67.08204 67.47592 69.26038 70.5762 77.10383 80.60397 81.04937 84.09518 143.0035 238.8389 226.5735 224.9428 119.3241 121.396 123.1917 128.3164 126.1943 129.7112 132.3782 129.062 132.795 144.3918 155.4252 155.0887 163.417 164.6845 171.7058 173.6663 183.8478 191.8286 284.5417 320.1984 341.8652 223.1614 228.5476 332.2759 208.0905 291.3314 212.8121 292.7559 212.6805 240.1604 222.6602 239.37 238.1365 241.9942 305.866 308.656 305.2409 316.4253 341.332 321.2787 246.7088 312.5412 335.006 263.9083 362.1077 364.276 364.0415 356.8427 273.1323 321.6038 361.5218 371.2506 366.1233
172.5225 27.58623 42.07731 47.80167 29.01724 0 6.082763 9.97559 17.80449 21.70829 176.7 15.61338 18.02776 48.75449 56.36488 37.48333 41.86884 35.3532 34.66987 31.02441 34.20526 60.80296 39.77637 42.04759 44.72136 44.31986 58.93221 73 57.87055 79.30952 79.81228 76.8505 75.66373 76.47876 71.8401 80.00625 90.04999 89.47067 89.31965 120.2165 213.0023 201.2699 199.8356 125.1209 129.3561 129.1457 134.5973 130.0807 136.4881 139.3829 132.1855 138.8758 150.2165 160.9627 159.2749 167.0263 168.8342 176.7509 179.0251 181.0249 188.9092 263.1387 296.9831 320.3806 210.9526 215.824 309.3093 207.456 270.9465 207.6174 272.4702 211.341 227.528 222.7327 229.4515 229.2968 232.2813 286.4472 289.1686 286.6671 296.8922 320.2729 301.5725 240.9071 294.1088 315.6533 264.8907 341.883 344.17 344.1675 338.0021 274.5729 306.374 342.415 351.8775 347.536
167.6974 32.80244 45.39273 50.69517 28.86174 6.082763 0 4.085855 13.92839 17.6706 177.2388 9.597453 12.08305 45.54119 53.14132 32.80244 37.44329 31.21403 29.20616 24.96692 28.16026 56.60389 33.85203 36.23534 38.94868 38.46102 53.25556 67.89698 51.86521 74.24958 74.51845 71.28113 69.97142 70.71068 65.80274 74 84.38009 83.72574 83.38465 116.8461 210.8673 198.895 197.3784 119.148 123.4828 123.1747 128.6343 124.0403 130.545 133.4474 126.1269 132.9003 144.2221 154.9516 153.227 160.9641 162.7821 170.7178 173 175.0114 182.9021 259.5169 293.8942 316.8034 205.6453 210.5825 306.1474 201.3946 267.0749 201.7176 268.5759 205.2949 222.2836 216.6623 223.9129 223.6605 226.7249 282.3632 285.1009 282.4057 292.8378 316.5864 297.5584 235.0558 289.8224 311.567 258.8134 338.0015 340.2617 340.2062 333.8154 268.4926 301.5294 338.2854 347.8078 343.3005
165.7521 36.8728 48.94444 54.06531 27.85455 9.97559 4.085855 0 10.92801 14.39819 179.2476 5.663749 8.054566 42.41959 49.98148 29.001 33.73915 30.33596 25.14438 21.47046 24.25365 52.9525 29.81823 32.16242 34.86941 34.40056 49.16996 63.89881 47.89537 70.26097 70.47284 67.19756 65.8867 66.63308 61.87497 70.03093 80.29471 79.6456 79.3603 116.2343 211.1231 198.9824 197.406 115.1491 119.4319 119.1743 124.6282 120.1157 126.5262 129.4243 122.2381 128.9035 140.2412 150.9875 149.3151 157.0835 158.8784 166.7814 169.0526 171.5456 179.4503 258.615 293.4104 315.9258 203.1823 208.191 305.6041 197.7858 265.9629 198.4746 267.4442 201.7383 219.8863 213.0143 221.1759 220.8001 223.9654 281.0659 283.817 280.9527 291.5641 315.619 296.3184 231.889 288.3455 310.2623 255.1247 336.8677 339.1049 339.0045 332.4197 264.7789 299.5305 336.939 346.5121 341.8606
170.1099 45.27693 59.26635 64.62198 19.20937 17.80449 13.92839 10.92801 0 3.905125 190.0068 10.46157 10 31.62278 39.21734 19.84943 24.08319 38.39334 18.68154 22.95678 22.56103 43.01163 26.00692 27.29469 29.61419 29.76995 43.01204 55.60576 44.18144 61.84658 62.68174 60.37384 59.61543 60.74537 58.30952 65.9242 73.82412 73.53911 74.46476 123.8103 220.0295 207.6356 205.9642 110.3778 113.8859 114.3696 119.7335 116.1034 121.4578 124.2876 118.5327 124.1068 135.595 146.4923 145.3221 153.3366 154.9322 162.5235 164.6845 170.3555 178.3133 265.3771 300.9952 322.7027 205.9126 211.1421 313.0675 195.7745 272.2591 198.2826 273.6951 200.01 222.8004 210.7517 222.9462 222.1216 225.6512 286.9233 289.7042 286.435 297.4693 322.2027 302.2995 231.9747 293.7635 316.0823 252.5659 343.07 345.2535 345.0496 338.0082 262.0558 303.5556 342.6441 352.3331 347.3359
169.714 49.17571 63.05751 68.34654 18.82153 21.70829 17.6706 14.39819 3.905125 0 192.9503 12.75517 11.5434 28.02231 35.58441 16.00781 20.18044 40.0004 15.6285 22.6093 21.07724 39.11841 23.62224 24.5204 26.66927 27.01851 39.67256 51.8001 41.51205 58.01939 58.94277 56.81769 56.18051 57.39556 55.58102 63.00992 70.31536 70.10884 71.31795 124.8169 221.6309 209.1056 207.3849 107.2007 110.5271 111.1803 116.5176 113.1072 118.2 121.0118 115.6125 120.9101 132.4245 143.3501 142.3034 150.3741 151.9186 159.4286 161.5619 168.0841 176.0516 265.914 301.8998 323.2299 204.8884 210.1934 313.9116 193.25 272.5899 196.2938 274.0059 197.5633 221.8316 208.1499 221.579 220.6043 224.254 287.0631 289.8556 286.4197 297.626 322.6444 302.4868 230.0543 293.7197 316.1981 249.8682 343.3413 345.5014 345.2535 338.0227 259.3116 302.9625 342.7058 352.441 347.3017
