53.53504 55.22681 160.2328 47.43416 52.22308 54.12947 19.23538 33.83785 18.02776 30.40148 17.46425 16.03122 15.53222 33.12099 15.20896 21.2132 14.03567 41.4367 48.76474 11.3719 43.68066 14.21267 32.89377 40.5216 50.9902 48.83646 7.071068 29.83287 46.38965 49.65772 3.282953 28.28427 34.23449 54.14795 19.23538 31.14482 47.09565 49.52272 11.04536 35.01428 54.00231 13 8 0 42.25074 4.013865 59.03389 51.08816 56.14268 32.38827 7.211103 34.52535 40.4475 160.2095 38.63936 42.57934 44.55334 50.53492 12.80625 54.58938 27.51363 10.81665 12.41974 39.05125 44.91102 56.7186 45.35416 52.17279 40.80441 67.26812 52.88667 56.61272 22.14877 29.78125 50.54921 50.07772 47.42362 33.13608 59.2084 42.75512 43.17407 67.50424 70.72482 60 73.63763 61.03278 62.20129 74.09453 64.03124 65.27634 68.06614 72.41434 93.50936 76.00126 75.43209 93.40771 74.67262 74.28492 76.32169 77 104.0625 79.22997 80.30567 101.136 87.31552 83.54639 93.52005 102.4207 115.9371 195.686 184.074 182.6889 237.794 256.1247 229.4559 234.5235 175.0343 222.6309 220.2746 232.07 182.7753 216.3631 236.3578 239.7082 237.2551 247.1457 280.3151 285.6393 199.4492 283.9489 204.0221 202.4739 200 254.2007 205.9126 256.8112 215.7128 256.8132 259.4648 218.036 249.0181 219.0639 219.4949 221.9888 263.2052 262.3909 254.8921 257.9341 264.8717 268.6236 260.5921 265.5297 270.6972 304.3461 262.9544 272.9176 232.715 276.5231 277.6727 272.8608 271.1549 279.3313 247.6149 279.5461 282.315 284.263 286.2447 284.5224 275.9366 248.9848 260.4475 283.8943 269.1797 286.277 287.9601 270.3465 267.1516 289.1539 270.15 270.0907 278.1888 288.2189 278.539 291.7095 274.1824 290.9983
29.37899 29.63317 147.0721 27.44312 26.89098 24.21002 43.71642 23.95047 45.10682 25.4583 41.9598 46.202 44.15456 20.96724 50.72043 31.22699 45.53707 14.61592 14.07569 48.04524 12.25255 52.47023 15.9099 11.71004 12.8501 10.89151 43.85345 15.10381 7.28869 9.229331 43.70434 14.87027 9.280356 12.495 61.33616 11.71004 5.755432 7.458217 53.26467 7.356969 11.77391 55.25057 50.25062 42.25074 0 39.67874 16.84117 9.171968 14.25219 11.29712 38.67978 10.05609 6.174545 118.0408 7.976528 6.754628 6.973163 10.49934 33.16813 14.07569 68.80861 37.29108 35.47711 9.727538 8.923284 16.29801 10.89151 13.86092 12.19119 26.95598 16.29801 20.46033 44.70158 64.50563 87.61572 86.36687 83.52021 51.11873 94.24783 54.00116 52.75533 101.645 100.2653 73.17872 102.9521 75.15733 77.75362 102.6602 77.60235 80.75039 86.01526 92.01377 125.4318 98.19991 95.1006 123.6512 90.38321 88.40602 90.35278 87.61064 81.61265 91.05226 93.73166 130.0601 109.1014 100.3799 117.4058 127.2836 139.9972 160.9833 150.8128 149.9171 208.4781 226.1179 203.5218 207.6984 184.2298 199.6601 197.9293 207.1717 191.3393 195.2322 211.4607 214.4111 212.6596 220.9788 250.0696 255.7756 192.1097 256.4622 195.5572 213.2554 204.1694 231.0262 215.5206 233.3519 206.8964 234.074 237.1542 229.1045 229.7567 214.7501 216.9473 217.8957 242.1066 241.745 236.4596 238.6758 243.9152 247.7979 241.3682 245.4875 249.7171 277.9613 244.4312 251.9526 234.4784 255.5203 257.4902 253.2245 252.2234 258.7163 251.8559 259.9214 262.3063 263.8151 265.366 264.7841 259.308 249.2657 271.2777 269.4775 267.6722 271.5964 273.5994 281.5326 271.6287 275.4671 274.5754 274.2091 270.883 276.5264 272.3291 279.6574 278.6918 279.3692
53.06704 54.67581 156.3878 47.11806 51.59807 53.12982 22.00253 33.55261 21.06603 30.29347 20.0444 19.35057 18.57492 32.47221 19.09425 21.81997 17.39093 40.11373 47.1322 15.2435 42.09645 18.22392 31.60345 38.93727 49.08609 46.89468 10.65103 28.16815 44.25808 47.46461 7.211103 26.28265 32.10573 51.80841 22.48209 28.96166 44.73751 47.04903 14.24001 32.57982 51.45251 15.95131 11.08051 4.013865 39.67874 0 56.34221 48.33333 53.34271 29.40144 3.282953 31.47662 37.45368 157.3949 35.55903 39.5362 41.52643 47.53128 8.875685 51.57626 29.28784 6.863753 8.407999 35.83915 41.76655 53.66977 42.10041 48.99093 37.43142 64.11795 49.56926 53.20819 18.92935 29.22902 50.94005 50.26706 47.53712 30.00185 59.19426 39.36298 39.68347 67.36825 69.80051 57.06234 72.70221 58.18744 59.49603 73.04869 61.17825 62.6028 65.65905 70.2224 93.11701 74.13143 73.27649 92.74218 72.12104 71.5893 73.63725 74.04803 100.0489 76.38972 77.60441 100.3076 85.48749 81.17539 91.97886 101.0484 114.5257 191.8501 180.1857 178.7849 233.8007 252.1388 225.442 230.5111 172.3672 218.6288 216.2779 228.0576 180.0745 212.3796 232.3455 235.695 233.244 243.1319 276.3303 281.6484 195.8472 279.9373 200.3774 199.9745 197.018 250.2001 203.326 252.8084 212.0631 252.817 255.4736 215.5803 245.0716 215.618 216.1391 218.5563 259.2305 258.423 250.9637 253.9897 260.8993 264.6538 256.649 261.5724 266.7254 300.3323 259.026 268.9463 229.6171 272.5517 273.7151 268.9122 267.2198 275.3666 244.6891 275.5989 278.3613 280.3018 282.2767 280.574 272.056 245.812 258.0167 280.0788 265.919 282.454 284.1475 267.9528 264.2577 285.3631 267.2548 267.1749 274.6412 284.4967 275.042 287.9755 271.2959 287.2794
34.0147 33.24154 143.3183 35.22783 31.75295 26.92582 59.80803 37.44329 61.35145 39.87794 58.18935 62.64184 60.58259 34.98571 67.367 47.16991 62.0967 25.6125 19.20937 64.79753 22.02272 69.2315 30.8707 23.85372 15 15.55635 60.67125 31.32092 15.26434 12.33784 60.54016 31.57531 25.70992 7.81025 78.16009 28.44293 13 10.12423 70.06426 24.18677 5.59017 72.02777 67.02984 59.03389 16.84117 56.34221 0 8.062258 3.605551 27.16616 55.14526 25.31798 19.41649 101.206 21.58703 17.72005 15.81139 10.46157 49.36598 7.81025 85.28775 53.46027 51.54852 22.13594 16.55295 7.615773 17.49286 12.04159 22.36068 13.0384 14.42221 15.81139 59.29352 79.82611 102.9347 101.5157 98.67117 64.00781 108.9554 64.81512 63.25346 115.9955 113.3711 82.73452 115.9332 84.8646 87.72685 115.434 86.97701 90.52072 96.26006 102.4903 138.7984 109.2317 105.4751 136.5284 99.72462 97.33576 99.15644 95.42536 75.80237 99.09283 102.1763 142.4307 119.6704 109.6586 128.4251 138.4088 150.6357 147.187 137.7663 137.1104 196.8172 214.062 193.383 197.1376 188.8597 190.8554 189.4146 197.4601 195.6336 187.2752 201.7176 204.4725 203.0394 210.6181 237.8101 243.6571 190.0658 245.3503 193.0026 218.1455 206.6035 221.8941 219.9386 224.0826 204.0613 225.1089 228.3528 233.9545 222.3083 213.6773 216.5664 216.8793 233.7905 233.6236 229.3142 231.1644 235.648 239.5622 233.8531 237.5984 241.4042 267.2279 237.1919 243.6329 235.6507 247.1639 249.4688 245.4588 244.7611 250.5055 253.862 252.121 254.3307 255.6465 257.0078 256.9085 252.7687 249.7221 275.7207 263.7973 267.2755 265.7941 267.9179 286.0511 273.5855 270.0537 276.4923 276.0072 268.1194 271.9298 270.0019 274.8941 280.6154 274.7817
32.55764 32.24903 143.0565 32.31099 30.10399 26.07681 52.80152 31.82766 54.23099 33.81198 51.07837 55.36244 53.31276 29.06888 59.89 40.24922 54.70832 20.80865 16.49242 57.19196 17.49286 61.61169 24.41311 18.43909 13.0384 12.36932 52.95281 24.16609 10.29563 8.825468 52.67616 24.04163 18.38478 7.615773 70.25667 20.88061 7.211103 4.743416 62.1289 16.49242 4.609772 64.07027 59.07622 51.08816 9.171968 48.33333 8.062258 0 5.09902 19.10497 47.09565 17.26268 11.40175 109.1213 13.60147 9.848858 8.062258 4.447221 41.30375 5.830952 77.23341 45.39824 43.4885 14.31782 9.219544 7.81025 10.63015 8 15 18.02776 11 14.31782 51.45228 71.86939 94.99064 93.60437 90.75792 56.60389 101.1452 58.0517 56.58622 108.2776 106 76.48529 108.6025 78.56844 81.34494 108.1665 80.80842 84.21995 89.80535 95.96789 131.3697 102.5284 98.99495 129.2478 93.60556 91.36329 93.23626 89.87213 76.40026 93.4633 96.40021 135.3163 113.1459 103.5857 121.7539 131.7118 144.1232 152.5025 142.6016 141.7965 200.8482 218.3322 196.5401 200.5349 184.7728 193.2732 191.6739 200.3809 191.6972 189.2327 204.6583 207.5235 205.9126 213.9089 242.2084 247.9734 189.0238 249.0812 192.2108 213.9705 203.4945 224.5084 215.9676 226.773 203.4158 227.6335 230.7899 229.8067 224.0179 212.191 214.7557 215.3685 235.9682 235.6968 230.8679 232.912 237.8003 241.6994 235.604 239.5496 243.5837 270.7496 238.7991 245.817 233.1335 249.3692 251.4958 247.3479 246.4894 252.6341 250.9767 254.0315 256.3353 257.7546 259.2181 258.861 254.0177 247.5428 271.7693 264.6091 265.5031 266.6693 268.7322 282.0714 270.7323 270.7323 273.6585 273.227 267.479 272.1969 269.1505 275.2462 277.7805 275.0455
34.78505 34.20526 141.5479 35.35534 32.42299 27.89265 57.77543 36.23534 59.23681 38.422 56.0803 60.40695 58.35452 33.6006 64.97163 45.18849 59.77458 24.75884 19.23538 62.2874 21.26029 66.70832 29.15476 22.67157 15.23155 15.26434 58.0517 29.15476 14.14214 11.74261 57.75908 29.12044 23.4094 8.246211 75.32596 25.96151 11.40175 8.514693 67.18631 21.58703 4.924429 69.11584 64.12488 56.14268 14.25219 53.34271 3.605551 5.09902 0 24.02082 52.03845 22.09072 16.12452 104.0729 18.24829 14.31782 12.36932 6.863753 46.17359 4.472136 82.1523 50.24938 48.31408 18.68154 13 5 13.89244 8.602325 18.78829 13.45362 11.18034 13.15295 55.8028 76.40038 99.49484 98.05327 95.21029 60.41523 105.4416 61.22091 59.66574 112.4505 109.7725 79.19596 112.3321 81.32035 84.17244 111.8302 83.45058 86.97701 92.69844 98.92194 135.2036 105.6465 101.9117 132.9248 96.20811 93.84162 95.67131 92.00543 74.33034 95.65941 98.71677 138.8254 116.1034 106.1508 124.8439 134.8258 147.0721 148.0709 138.3735 137.6345 197.0025 214.3754 193.1269 197.0006 185.809 190.246 188.7314 197.0901 192.6258 186.4537 201.3579 204.1666 202.6475 210.4305 238.1944 243.9982 188.0106 245.3874 191.0419 215.0741 203.8431 221.382 216.9239 223.6068 202.1584 224.5551 227.7586 230.892 221.382 211.4639 214.2382 214.6576 233.0772 232.8626 228.32 230.2564 234.9234 238.8312 232.9469 236.7826 240.6928 267.1617 236.2224 242.9239 233.0842 246.465 248.6888 244.616 243.8463 249.7719 251.1778 251.2887 253.5411 254.9041 256.3123 256.0957 251.6446 247.2707 272.7162 262.4881 264.967 264.5118 266.6102 283.0393 270.9133 268.6894 273.8266 273.3587 266.2273 270.3963 268.0298 273.3955 277.9496 273.2471
36.40055 37.16181 144.6132 32.75668 34.07712 32.75668 37.64306 24.33105 38.60052 24.19194 35.60899 39.11521 37.16517 21.2132 42.82304 26.24881 38.07887 20.24846 23.43075 39.70793 19.72308 44.01136 16.03122 17.46425 23.43075 21.26029 35.1141 12.36932 17.80449 20.35245 34.27989 9.848858 9.219544 23.76973 51.62364 8.062258 17 18.66815 43.41659 6.708204 22.67708 45.27693 40.31129 32.38827 11.29712 29.40144 27.16616 19.10497 24.02082 0 28.01785 2.236068 8.062258 128.0064 6.324555 10.19804 12.16553 18.1506 22.2036 22.2036 58.13777 26.30589 24.41823 7.211103 12.64911 24.33105 13.41641 19.92486 9.899495 34.9285 21.0238 25.05993 33.44385 53.23192 76.35153 75.08292 72.23573 40.31129 82.95175 44.10215 43.04649 90.36692 89.20202 63.63175 91.91572 65.51336 67.95587 91.67879 68.09552 71.02112 76.02631 81.88656 114.2847 87.81624 85 112.6144 80.77747 79.01424 81.00617 78.79086 81.41253 82.0816 84.53402 119.1491 98.85848 90.73588 106.9626 116.7776 129.642 166.2348 155.4013 154.2927 211.6247 229.5627 205.4191 209.9244 176.5276 200.525 198.5797 208.7163 183.7942 195.4738 213.0164 216.1134 214.1145 223.0022 253.6447 259.2138 188.2897 259.025 192.0521 205.3426 197.6082 232.0453 207.8485 234.4717 203.5313 234.9553 237.9012 221.1802 229.506 210.238 212.0024 213.3389 242.4706 241.9628 235.9682 238.4471 244.2376 248.0871 241.1353 245.5219 250.06 280.1663 243.9877 252.2955 228.5613 255.8828 257.5953 253.1482 251.9246 258.9614 245.4234 259.8557 262.3664 264.0173 265.7085 264.764 258.3215 243.7357 263.4948 267.86 262.6158 270.0602 271.9743 273.6974 265.1886 273.6512 268.1529 267.8544 267.3013 274.1474 268.4642 277.3856 272.2591 276.9783
53.90733 55.44367 153.1051 48.10405 52.31873 53.53504 25.01999 34.65545 24.18677 31.56343 23 22.56103 21.70829 33.30165 22.36767 23.70654 20.61553 40.31129 47.01064 18.5181 42.04759 21.40093 31.90611 38.91015 48.70318 46.48656 13.92839 28.17801 43.68066 46.81049 10.46157 26 31.62278 50.9902 24.69818 28.4605 43.93177 46.11399 16.55295 31.7805 50.42073 18.02776 13.41641 7.211103 38.67978 3.282953 55.14526 47.09565 52.03845 28.01785 0 30 36 155.9664 34.0147 38.01316 40.0125 46.01932 6.324555 50.03998 30.14963 3.605551 5.315073 34.1321 40.11234 52.08647 40.31129 47.26521 35.51056 62.39391 47.67599 51.1957 15.94554 28.18086 50.48322 49.64989 46.87217 27.01851 58.37862 36.22154 36.49658 66.43231 68.24954 54.14795 71.13719 55.3263 56.7186 71.40028 58.30952 59.84146 63.06346 67.76309 91.93476 71.88666 70.83784 91.35097 69.42622 68.80589 70.85901 71.11259 96.93812 73.51682 74.8131 98.78512 83.25863 78.58753 89.94443 99.12618 112.5656 189.1692 177.4163 175.9865 230.7943 249.1549 222.3196 227.4143 169.5671 215.4345 213.0717 224.9055 177.2539 209.1531 229.1921 232.5511 230.0826 240.0104 273.349 278.6488 192.6032 276.8474 197.1218 197.27 194.0412 247.002 200.5692 249.6157 208.8061 249.6097 252.2578 212.9003 241.814 212.4265 212.9836 215.3699 255.9941 255.1803 247.6974 250.7309 257.6606 261.4127 253.3895 258.3215 263.4862 297.2032 255.7597 265.7066 226.5795 269.3121 270.4645 265.6558 263.9564 272.1213 241.739 272.3417 275.1081 277.0537 279.034 277.3175 268.7769 242.7374 255.348 276.796 262.8033 279.1711 280.8647 265.306 261.3236 282.0815 264.3199 264.2291 271.413 281.2238 271.8308 284.7006 268.3654 284.007
36.68787 37.33631 143.1552 33.37664 34.31108 32.64966 39.82462 25.70992 40.80441 25.81182 37.80212 41.34005 39.38591 22.56103 45.05899 28.3196 40.31129 20.61553 23.02173 41.93948 19.69772 46.23851 17.26268 17.72005 22.62742 20.51828 37.33631 13.92839 16.97056 19.26713 36.46155 11.6619 10 22.36068 53.75872 9.486833 15.81139 17.21918 45.54119 7.071068 21.02974 47.38143 42.42641 34.52535 10.05609 31.47662 25.31798 17.26268 22.09072 2.236068 30 0 6 125.9758 4.123106 8.062258 10.04988 16.05546 24.08319 20.09975 60.07495 28.16026 26.23452 5 10.44031 22.2036 11.18034 17.72005 7.81025 32.75668 18.78829 22.82542 34.71354 54.77112 77.90093 76.58401 73.73602 41.10961 84.33898 44.40721 43.26662 91.66925 90.21086 63.81222 92.90048 65.73431 68.24222 92.61749 68.26419 71.28113 76.40026 82.32588 115.3776 88.38236 85.42833 113.6002 80.99383 79.14702 81.12336 78.72103 79.60528 82.06535 84.59905 120.0354 99.35794 90.97252 107.5639 117.4138 130.2022 164.0274 153.2206 152.1225 209.5376 227.4557 203.4355 207.9116 176.1619 198.6442 196.722 206.7668 183.3875 193.6621 211.0663 214.1495 212.1745 221.009 251.5304 257.1092 187.0722 256.9877 190.78 205.0402 196.9568 230.1521 207.4801 232.5683 202.2375 233.0772 236.0381 220.8832 227.7586 209.1531 211.0024 212.2631 240.6512 240.1604 234.252 236.6981 242.4232 246.277 239.3872 243.7417 248.2438 278.1614 242.2664 250.4795 227.768 254.065 255.8079 251.3822 250.1859 257.1575 244.7491 258.0891 260.5848 262.219 263.8939 262.9924 256.6729 242.861 263.1633 266.3006 261.6455 268.4893 270.4163 273.3811 264.5184 272.1213 267.479 267.1647 266.0545 272.7028 267.2677 275.9247 271.5879 275.5358
35.35534 35.69314 141.8444 33.01515 32.88237 30.36445 44.65423 27.73085 45.79301 28.57009 42.72002 46.52956 44.5337 24.59675 50.52042 32.64966 45.61798 20.02498 20.24846 47.51968 18.11077 51.86521 19.23538 17.02939 18.86796 17 43.01163 17.02939 13.41641 14.94062 42.30183 15.6205 11.6619 17.20465 59.68249 12.72792 11.40175 12.10372 51.47815 8.602325 15.43535 53.33854 48.37355 40.4475 6.174545 37.45368 19.41649 11.40175 16.12452 8.062258 36 6 0 119.9782 2.236068 2.236068 4.123106 10.0885 30.06659 14.14214 66.06815 34.1321 32.19084 3.605551 5 16.27882 6.403124 12.08305 6.082763 26.92582 13.60147 17.80449 40.13955 60.47328 83.59758 82.22598 79.37884 45.80393 89.83353 48.16638 46.8615 97.04252 95.13149 67.20119 97.77781 69.2026 71.8401 97.41663 71.61006 74.8131 80.1561 86.20147 120.4159 92.49968 89.27486 118.461 84.40379 82.3787 84.31489 81.49233 77.07788 84.95129 87.66413 124.7177 103.3247 94.40339 111.7229 121.6306 134.2569 159.2011 148.6356 147.6186 205.548 223.3465 199.985 204.3165 178.059 195.6656 193.8442 203.476 185.1739 190.9791 207.7715 210.789 208.9258 217.5063 247.3724 253.0082 186.5261 253.2555 190.0553 207.0813 198.0808 227.1079 209.3514 229.4777 201.4349 230.0978 233.1223 222.9304 225.322 209.0096 211.1161 212.1459 237.9181 237.4974 231.9353 234.252 239.7102 243.5805 236.9436 241.168 245.5219 274.588 239.9271 247.7579 228.4781 251.3344 253.2015 248.8634 247.7761 254.4838 245.7865 255.566 258.0009 259.5665 261.1743 260.4477 254.6075 243.3299 265.1064 264.56 261.8262 266.7068 268.6801 275.3602 265.5598 270.4848 268.5088 268.1511 265.3771 271.3647 266.7508 274.5295 272.6243 274.2043
121.2079 119.3133 163.6797 126.3188 120.4369 115.5933 159.496 134.9727 161.2906 138.1932 158.1647 162.9365 160.883 133.3893 168.0447 146.9851 162.6354 123.1914 115.1489 165.7274 119.8729 170.1676 130.5484 122.6542 111.6451 113.4474 161.7717 131.964 114.978 111.6303 161.7448 132.617 126.6497 106.7852 179.3638 129.5326 113.6179 110.9746 171.2498 125.3683 106.399 173.1883 168.196 160.2095 118.0408 157.3949 101.206 109.1213 104.0729 128.0064 155.9664 125.9758 119.9782 0 121.9527 117.9536 115.954 109.9484 149.9345 105.9376 185.9275 153.9277 151.9268 121.9279 115.928 103.9281 115.9364 108.937 120.9524 93.99156 109.0192 106.1912 157.2635 178.2707 200.7828 198.9846 196.2197 158.6748 205.1027 155.3616 153.4064 210.9608 204.9901 167.7069 207.0595 169.9155 173.0775 205.9923 170.8485 174.9589 181.2834 187.479 230.0224 195.1784 189.8566 226.3094 181.752 178.4841 179.6808 173.5834 112.4342 177.345 181.1991 230.2987 203.2897 190.2754 212.7682 222.3937 232.1382 92.75788 94.12793 96.0554 152.2359 163.7642 161.6363 161.4888 243.0454 169.4746 170.3528 168.3111 247.6451 172.4869 171.6709 172.5325 173.7173 174.5615 183.2508 189.7506 211.0031 199.4633 210.6919 271.0162 248.7211 193.6118 270.4478 194.5274 218.6536 197.6468 201.6855 285.4953 205.8246 236.9219 243.2316 240.0758 209.9502 211.1673 214.0357 213.1951 211.9459 215.657 215.5527 216.3174 216.7634 222.4266 220.3944 218.7132 268.7036 221.6296 226.0488 224.2056 225.6555 225.6644 289.8276 229.9727 230.7627 230.6129 230.5213 233.7922 239.0531 277.8107 322.7339 254.6633 289.3436 255.7025 258.423 332.9039 307.9549 262.095 310.4677 309.384 276.567 268.9598 280.8651 270.6473 314.3707 271.6408
36.67424 37.10795 141.2774 34.0147 34.22353 31.95309 43.60046 27.85678 44.65423 28.41215 41.6173 45.27693 43.30416 24.69818 49.10003 31.82766 44.29447 21.0238 21.93171 46.01652 19.41649 50.32892 19.31321 18.02776 20.80865 18.86796 41.4367 16.64332 15.26434 16.99673 40.58462 14.86607 11.7047 19.41649 57.87055 12.20656 13.45362 14.30035 49.64877 8.544004 17.6706 51.47815 46.52956 38.63936 7.976528 35.55903 21.58703 13.60147 18.24829 6.324555 34.0147 4.123106 2.236068 121.9527 0 4 6 12.00463 28.01785 16.03122 64.03124 32.06244 30.10399 2 6.324555 18.11077 7.211103 13.60147 5.09902 28.63564 14.76482 18.86796 37.90716 58.26801 81.38932 80.00903 77.16217 43.60046 87.60214 46.09772 44.82187 94.80677 92.91394 65.21503 95.56411 67.20119 69.81404 95.21029 69.63476 72.8011 78.1025 84.12733 118.1905 90.38496 87.20665 116.2497 82.41966 80.43165 82.37718 79.64923 76.96753 83.08262 85.75547 122.5255 101.2373 92.41753 109.6038 119.5031 132.1575 160.2061 149.5066 148.4461 206.1189 223.977 200.3023 204.7004 176.4596 195.7735 193.9086 203.7216 183.6058 190.9607 208.0192 211.0663 209.1531 217.8486 248.0281 253.6358 185.6906 253.7058 189.2829 205.4453 196.7054 227.2466 207.7619 229.6367 200.6913 230.2086 233.2059 221.2939 225.2044 208.0385 210.0595 211.1662 237.9244 237.4742 231.7693 234.1388 239.7082 243.5717 236.8296 241.1079 245.5239 274.9654 239.7707 247.76 227.2317 251.3404 253.1557 248.781 247.6489 254.4661 244.4408 255.4858 257.9459 259.5402 261.1762 260.3767 254.3423 242.1606 263.5004 264.1685 260.7513 266.3316 268.2872 273.7449 264.2139 270.0537 267.1666 266.822 264.594 270.8212 265.9116 274.0075 271.2803 273.6585
36.12478 36.34556 140.4787 34.1321 33.63406 30.80584 46.87217 29.52965 48.02083 30.51639 44.94441 48.76474 46.76804 26.41969 52.75237 34.82815 47.85394 21.2132 20.61553 49.74254 19 54.08327 21.09502 18.24829 18.78829 17.08801 45.22168 19.10497 13.60147 14.63633 44.47221 17.80449 13.60147 16.27882 61.81424 14.86607 11.18034 11.33578 53.60037 10.63015 14.15097 55.44367 50.48762 42.57934 6.754628 39.5362 17.72005 9.848858 14.31782 10.19804 38.01316 8.062258 2.236068 117.9536 4 0 2 8.006941 32.01562 12.04159 68.02941 36.05551 34.09179 4.472136 2.828427 14.14214 4.472136 9.848858 5.830952 24.73863 11.40175 15.6205 41.61396 62.10681 85.21476 83.80202 80.95678 46.87217 91.30244 48.79549 47.42362 98.42928 96.25487 67.62396 98.87619 69.6563 72.34639 98.47335 72.00694 75.28612 80.72174 86.81496 121.5936 93.21986 89.87213 119.5408 84.81156 82.71185 84.6286 81.63333 75.39231 85.13551 87.92042 125.7 103.9663 94.81034 112.45 122.3806 134.924 157.0032 146.4703 145.4656 203.4822 221.2572 198.0328 202.332 177.792 193.8254 192.0292 201.5602 184.8622 189.2142 205.8543 208.8564 207.0193 215.5412 245.2732 250.9193 185.3888 251.239 188.8597 206.8637 197.5171 225.2488 209.067 227.6071 200.2124 228.2542 231.2942 222.7121 223.618 208 210.1928 211.1446 236.1356 235.7329 230.2629 232.5446 237.9328 241.807 235.2366 239.4264 243.7417 272.6044 238.2478 245.9776 227.7592 249.5516 251.4505 247.1356 246.0772 252.7153 245.1827 253.8366 256.2553 257.8031 259.3935 258.7122 253.002 242.5238 264.841 263.0456 260.9181 265.1801 267.1666 275.1077 264.9547 269 267.8992 267.5257 264.1855 269.9682 265.6106 273.1156 272.0165 272.8095
36.01389 36.12478 140.1205 34.36568 33.51492 30.41381 48.54894 30.52868 49.73932 31.70568 46.64762 50.53712 48.53092 27.45906 54.59682 36.40055 49.65884 21.58703 20.22375 51.62093 19.10497 55.97321 22.2036 18.68154 18.02776 16.49242 47.12749 20.51828 13.15295 13.74369 46.42317 19.41649 14.86607 14.86607 63.78871 16.40122 10.44031 10.12423 55.57877 12.04159 12.5 57.42822 52.46904 44.55334 6.973163 41.52643 15.81139 8.062258 12.36932 12.16553 40.0125 10.04988 4.123106 115.954 6 2 0 6.009252 34.0147 10.04988 70.02857 38.0526 36.0867 6.324555 2 12.16553 4 8.062258 7.071068 22.80351 9.899495 14.14214 43.48685 64.03362 87.13336 85.70557 82.86133 48.54894 93.16188 50.20956 48.79549 100.2513 97.94386 68.88396 100.551 70.93659 73.66139 100.1249 73.24616 76.57676 82.07314 88.19609 123.3086 94.66885 91.24144 121.2023 86.05231 83.90024 85.8021 82.68011 74.67262 86.21324 89.05055 127.3048 105.3613 96.04686 113.8991 123.8426 136.3302 155.4156 144.9697 143.9939 202.1806 219.912 196.9188 201.1672 178.4881 192.875 191.114 200.5006 185.5195 188.3667 204.7926 207.7715 205.9733 214.4062 243.9088 249.5739 185.2701 250.0205 188.6796 207.5981 197.952 224.2699 209.7451 226.612 200.0025 227.2972 230.3584 223.4447 222.8475 208.0096 210.2879 211.1622 235.2616 234.8829 229.5321 231.7693 237.0654 240.9447 234.4616 238.6064 242.8703 271.4383 237.5079 245.1061 228.0488 248.6765 250.6175 246.3331 245.312 251.8591 245.5772 253.0316 255.4293 256.9535 258.5208 257.8992 252.3529 242.7298 265.5314 262.5052 261.0245 264.6252 266.6271 275.8084 265.3469 268.4939 268.2872 267.8992 264.0038 269.5629 265.4826 272.6905 272.4059 272.4059
36.67576 36.45698 138.8823 36.05243 34.2008 30.34981 53.87434 34.31391 55.16138 35.94479 52.03951 56.08426 54.05887 31.39179 60.30553 41.5184 55.2821 24.00231 20.55345 57.40759 20.92314 61.78277 26.40286 21.38016 17.33333 16.45533 52.97589 25.42527 13.92041 13.01708 52.36305 24.74761 19.60725 12.0185 69.76946 21.62817 10.76001 8.847473 61.56659 17.15938 8.795517 63.42537 58.46176 50.53492 10.49934 47.53128 10.46157 4.447221 6.863753 18.1506 46.01932 16.05546 10.0885 109.9484 12.00463 8.006941 6.009252 0 40.00556 4.055175 76.01827 44.03155 42.05585 12.11519 6.227181 6.227181 7.031674 3.800585 11.94897 16.97384 6.741249 10.46157 49.06549 69.75878 92.82301 91.34671 88.50675 53.55164 98.65903 54.45895 52.93182 105.6273 102.9099 72.62078 105.4717 74.72691 77.5464 104.9751 76.90976 80.38311 86.04714 92.24757 128.3398 98.91353 95.25288 126.0692 89.69083 87.38818 89.24187 85.75223 72.48065 89.36846 92.35499 131.9935 109.4309 99.65496 118.1233 128.0981 140.4068 150.5018 140.3143 139.4239 198.087 215.6853 193.3799 197.4767 180.3851 189.8235 188.1678 197.1216 187.295 185.6236 201.4053 204.3146 202.6321 210.7987 239.6204 245.3402 184.71 246.1575 187.9329 209.5943 199.0488 221.1209 211.5698 223.4139 199.1593 224.2115 227.3348 225.4282 220.3174 207.8207 210.3547 210.9955 232.4194 232.1123 227.1177 229.2214 234.2423 238.1353 231.9138 235.9232 240.0336 267.7244 235.0633 242.268 228.692 245.8267 247.892 243.6995 242.7896 249.0645 246.5295 250.3886 252.7229 254.1769 255.6751 255.2308 250.1735 243.1152 267.3716 260.6462 261.1029 262.7222 264.7693 277.6767 266.2851 266.7354 269.2114 268.7802 263.2162 268.1047 264.8555 271.1724 273.3333 270.9522
