0 177.0092 172.3255 156.3744 154.1473 144.7116 145.374 154.1702 172.4532 170.3556 160.994 157.6328 161.3354 159.8471 156.525 161.1061 159.7207 154.1296 159.124 161.4011 159.3321 153.6896 152.8323 149.3597 146.3335 135.1564 140.1534 76.65718 136.7127 114.0305 100.4904 97.20332 86.72227 87.84742 104.2891 40.10432 41.82206 108.6929 80.13134 106.0561 52.50435 120.5841 65.74393 71.21818 68.98743 155.3553 96.40399 123.983 153.0754 162.897
177.0092 0 139.273 30.70016 31.97655 32.59601 44.94596 59.81087 89.52374 88.3544 78.32305 78.17648 83.32167 84.57245 88.80337 88.94099 97.24454 96.78227 100.005 103.0073 103.5302 103.2594 105.7178 101.8455 113.7962 101.7177 109.5559 106.2191 122.9004 187.3833 177.3172 176.432 197.1357 204.6249 247.0395 212.6981 216.5976 225.4698 219.7601 228.3824 228.1239 241.2321 234.2317 235.6915 237.2996 304.1083 251.3628 294.1462 283.6837 293.7707
172.3255 139.273 0 151.9344 150.9276 124.9516 156.7452 179.0208 213.7279 211.8252 198.9844 197.0225 203.2883 203.529 205.2117 207.7533 213.7277 210.4028 215.6229 219.1569 218.5242 215.3632 216.8591 211.8675 219.7108 203.3623 212.8376 112.4342 221.4448 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.6171 322.7339 332.9039
156.3744 30.70016 151.9344 0 2.236068 27.29469 14.49617 30.99877 64.19502 62.62587 50.9902 50.14292 55.9017 56.82429 60.38358 61.29437 69.11584 67.88487 71.71123 74.94665 75.16648 74.20243 76.52614 72.34639 83.92734 71.21798 79.30952 92.76314 92.45539 184.7079 172.9756 171.5554 168.1814 175.8132 235.8495 189.6629 194.0953 196.1053 192.1666 199.2787 205.7669 211.7876 209.7737 210.4899 212.7404 293.0545 224.5089 277.3022 254.2506 264.256
154.1473 31.97655 150.9276 2.236068 0 26.07681 12.97968 30.89644 64.56005 62.93648 51.07837 50.08805 55.9464 56.79789 60.19468 61.26989 68.96376 67.55614 71.51573 74.79305 74.94665 73.81734 76.10026 71.8401 83.28193 70.29225 78.51751 90.60905 91.5478 182.8333 171.0426 169.6032 166.3731 173.9869 233.6921 187.4807 191.901 194.3643 190.213 197.4968 203.5706 210.0622 207.6391 208.3867 210.6101 290.893 222.5022 275.0682 252.5271 262.5476
144.7116 32.59601 124.9516 27.29469 26.07681 0 32.8401 54.84758 89.44272 87.66413 75.18643 73.66011 79.81228 80.36168 82.9629 84.77028 91.76056 89.45349 94.05583 97.49872 97.30879 95.27329 97.26896 92.5905 102.8486 88.00568 97.08244 73.82412 108.8531 159.7623 148.6906 147.5102 170.763 177.9351 215.6015 181 184.6998 199.719 191.2302 202.0718 196.1556 215.5666 203.1207 205.0098 206.2344 272.7848 221.9127 261.6075 257.7952 268.0322
145.374 44.94596 156.7452 14.49617 12.97968 32.8401 0 22.28057 57.00122 55.13443 42.45946 40.83444 47.01211 47.52689 50.17904 51.93078 58.98988 56.91684 61.34443 64.75702 64.65142 62.92699 65.05553 60.55691 71.5278 57.8919 66.39633 86.27556 79.1421 181.9463 169.5406 167.8811 153.8456 161.5086 228.7498 177.4546 182.0993 181.6759 178.2044 184.8985 193.7975 197.3426 196.9335 197.3587 199.8547 285.8012 210.7618 267.5129 239.8028 249.796
154.1702 59.81087 179.0208 30.99877 30.89644 54.84758 22.28057 0 34.72161 32.8698 20.37785 19.19382 25.13478 25.91184 29.39913 30.3824 38.11724 37.07738 40.72477 43.94796 44.19378 43.502 45.92665 42.04867 54.13989 43.58429 50.43898 103.1136 64.17884 201.1995 188.3204 186.4712 149.9175 157.8179 243.4042 182.8996 188.0818 176.2723 176.8868 180.1673 199.7497 191.5576 200.2734 199.6725 203.0181 300.0434 210.3563 277.8228 233.7395 243.4458
172.4532 89.52374 213.7279 64.19502 64.56005 89.44272 57.00122 34.72161 0 2.236068 15.13275 17.8273 12.08305 13.0384 15.97773 11.40175 16.12452 20.75764 18.50676 19.23538 21.09502 25.07987 27.51818 27.65863 38.38481 39.81206 39.81206 132.4009 52.08647 232.112 218.7165 216.6454 149.9066 157.8593 268.0672 195.8188 201.6383 172.899 179.9806 177.7667 213.0094 187.1176 209.7475 207.6463 212.1725 323.761 213.9842 296.1866 227.9283 237.0005
170.3556 88.3544 211.8252 62.62587 62.93648 87.66413 55.13443 32.8698 2.236068 0 13.0384 15.64649 9.848858 10.81665 13.97255 9.433981 15 19.28665 17.56417 18.68154 20.39608 24 26.51886 26.30589 37.40088 38.07887 38.47077 130.173 51.0098 229.8978 216.4945 214.4207 148.4891 156.4488 265.859 193.8917 199.6923 171.6857 178.4433 176.505 211.0782 185.9777 207.9543 205.9126 210.3933 321.5708 212.4459 294.1165 226.898 236.0132
