0 31 53.5757 40.0125 13.34166 3.605551 43.46391 40.79216 20.05305 18.97367 19.60867 45.65085 49.35788 156.7321 49.67897 68.24222 70.21396 53.90733 56.63921 54.70146 47.38143 62.42195 50.7554 51.15662 58.94754 52.80076 53.5 65.72649 60.82146 78.97626 61.52235 65.9242 84.44501 82.41966 88.09202 72.02777 94.09543 198.777 84.21401 95.63472 89.35883 110.1136 117.4389 98.98737 112.0045 111.234 115.395 122.8007 111.1261 117.7837 127.9531 125.9246 129.3561 125.1319 206.0146 195.8168 194.8801 253.0138 256.125 204.7877 212.4803 255.2802 254.4725 264.6091 260.9866 260.1692 225.7366 229.9565 232.4129 229.1397 269.9407 235.7647 241.5802 248.0106 246.3575 247.2671 249.3553 281.3006 261.5076 291.7354 310.5206 290.4408 300.3635
31 0 37.19954 9.055385 44.10215 29.15476 13.56875 12.04159 18.85802 41.14608 30.70016 23.76973 27.9428 126.9113 38.01316 95.34149 97.08244 41.19466 42.57934 44.02556 59.81639 48.44069 61.0173 57.70615 77.2678 63.51472 61.83243 69.33246 79.588 102.2411 72.40166 61.29437 106.2015 103.5857 108.7661 77.62087 114.5797 191.3665 91.7878 110.8016 97.16995 130.1153 135.8205 113.0243 127.4127 126.2458 131.8218 110.44 123.1666 133.2216 143.8089 140.9113 144.8447 134.3317 183.1529 174.2313 173.6843 234.6423 237.9937 211.1232 218.4322 238.6483 238.8247 247.4773 245.1224 244.6324 221.5085 224.9822 239.8436 232.2972 255.4858 242.4417 236.326 255.6688 244.0184 246.0732 247.1521 268.7322 263.1031 279.1187 298.4302 298.0306 308.2081
53.5757 37.19954 0 35.22478 62.10815 50.08117 30.09453 28.22575 33.7387 48.99105 37.43643 14.23052 10.9645 112.4736 7.685366 95.51704 96.5949 6.548272 5.964767 10.44928 46.73661 11.32544 44.86583 38.43191 66.51033 47.02151 43.09257 43.1012 68.94392 94.75539 53.55401 28.69802 95.94744 92.73354 96.65735 51.81352 101.6548 154.2689 65.96184 91.28197 70.99058 115.318 118.4721 91.98656 106.9009 105.3465 112.25 73.32412 99.18004 112.3852 122.8926 119.1336 123.4494 106.9296 152.5415 142.2411 141.3136 200.1381 203.3457 179.5394 186.5008 203.1881 202.9268 212.2795 209.3234 208.6976 184.8942 188.1963 208.7104 198.5392 219.1719 210.7575 199.4647 224.5509 207.8513 210.278 211.017 231.9276 228.3751 242.3332 261.5535 266.5568 276.8508
40.0125 9.055385 35.22478 0 53.03772 38.0526 6.119187 7 26.06962 49.0408 37.7955 21 24.69818 118.0457 37.85499 103.2473 104.9238 40.31129 41.04875 43.64917 65.05382 46.50269 65.69458 61.61169 83.35954 68.20352 66.00189 71.96403 85.73943 109.1799 76.83749 61.84658 112.7385 110 115.0121 80.5295 120.7295 189.1167 94.89468 115.6244 100.2397 136.0294 141.2705 117.5266 132.1363 130.874 136.7808 107.28 127.0276 137.9058 148.5295 145.4166 149.459 137.3062 176.2413 167.7316 167.3059 228.9651 232.3812 212.8215 219.9919 233.4802 233.9492 242.1425 240.1687 239.777 220.0818 223.3226 241.7587 232.9979 250.9283 244.1311 234.5464 257.6049 243.0741 245.4588 246.2384 264.7055 263.257 275.0574 294.4895 299.8502 310.0827
13.34166 44.10215 62.10815 53.03772 0 15 56.09912 53.23533 30.53072 16.55295 24.90984 56.30275 59.6473 168.7068 57.00877 56.0803 58.13777 61.22091 64.2028 61.24745 44.55334 69.58807 48.70432 50.92151 51.84894 50.30626 52.14643 65.61292 53.369 68.52919 58.21512 69.33974 74.63618 72.94518 78.73956 70.61161 84.72148 200.4316 81.30191 88.76936 86.14523 100.7224 108.6898 92.57699 104.6948 104.1201 107.5639 127.4127 105.3803 110.3676 120.2082 118.596 121.758 120.4159 214.4015 203.6686 202.5617 259.1872 262.1793 200.4894 208.2978 260.6645 259.421 270.1851 266.0075 265.0472 225.8429 230.3606 227.4921 226.0553 274.3028 231.1471 242.0434 242.9223 245.5402 245.9532 248.4651 284.7876 258.9348 295.2099 313.7062 285.2272 295.014
3.605551 29.15476 50.08117 38.0526 15 0 41.13528 38.32754 16.72199 17 16.14001 42.48529 46.11724 154.0752 46.09772 68.26419 70.17834 50.32892 53.07542 51.10039 44.72136 58.84301 47.92819 48.04165 57.14729 50.03719 50.53959 62.53567 59.10372 78.1425 58.85576 62.39391 83.35202 81.21576 86.82859 69 92.82274 195.3046 81.3941 93.62158 86.57944 108.8118 115.9139 96.85298 110.0727 109.252 113.6002 119.2015 108.8118 115.8706 126.115 123.9758 127.4755 122.5765 202.566 192.3172 191.3668 249.4253 252.5332 202.0916 209.7593 251.6764 250.867 261.0077 257.381 256.5638 222.396 226.5855 229.8275 226.2211 266.34 233.118 238.2016 245.4541 243.1152 244.0861 246.1211 277.7211 258.5 288.156 306.9512 287.8987 297.8477
43.46391 13.56875 30.09453 6.119187 56.09912 41.13528 0 3.431877 27.29291 50.36974 38.47438 15.95131 19.28327 113.5805 33.52279 104.2502 105.8385 35.57777 36.01543 39.10278 63.67714 41.24251 63.88618 59.29681 82.55154 66.38045 63.8255 68.73674 84.97075 109.0597 74.76259 57.55384 112.2132 109.3684 114.2111 77.41519 119.8262 183.484 91.83197 113.6564 97.13278 134.8831 139.7266 115.3182 130.0517 128.7224 134.8621 101.4615 124.3494 135.7796 146.4096 143.146 147.2598 134.0415 170.2873 161.6924 161.2483 222.8507 226.2648 208.7529 215.8475 227.3641 227.8458 236.0235 234.0608 233.6745 214.6876 217.8527 237.7856 228.4326 244.8478 240.0391 229.0359 253.6347 237.837 240.3417 241.0112 258.6847 258.4396 269.0312 288.4788 295.8018 306.0594
40.79216 12.04159 28.22575 7 53.23533 38.32754 3.431877 0 24.04423 47.07441 35.10698 14 17.73697 116.0112 31.04835 100.8811 102.4597 33.37664 34.05877 36.77295 60.30755 39.50316 60.57594 56.0803 79.13793 63.07392 60.58259 65.78675 81.5552 105.6279 71.50524 55.08176 108.7886 105.9481 110.8006 74.43118 116.4233 182.1666 88.83693 110.3902 94.15413 131.5029 136.3948 112.1004 126.8109 125.495 131.5903 100.439 121.2477 132.5481 143.1782 139.9464 144.0451 131.1259 171.1432 162.309 161.7969 223.0336 226.4155 206.1892 213.3233 227.2972 227.6406 236.0381 233.8931 233.4609 213.0845 216.3331 235.176 226.1526 244.4995 237.4889 227.5632 251.0244 236.0763 238.4722 239.2411 258.1046 256.3323 268.4677 287.8664 293.2316 303.4769
20.05305 18.85802 33.7387 26.06962 30.53072 16.72199 27.29291 24.04423 0 23.11114 11.85854 25.86745 29.41471 138.2911 30.6125 77.21804 78.87411 34.7437 37.25755 36.11267 41.68483 43.19867 43.41739 41.11721 58.51549 45.86333 44.80095 54.21761 60.81221 83.42137 54.89649 50.02125 87.34463 84.73857 89.94387 61.91224 95.77617 182.9151 75.59845 92.7045 80.96681 111.3716 117.2704 95.18206 109.3464 108.2572 113.5743 104.767 105.885 115.1722 125.7105 122.9863 126.8252 117.9709 186.0057 175.9138 175.0218 233.6924 236.8589 196.0794 203.5547 236.3729 235.8275 245.5853 242.2893 241.5618 211.3543 215.2397 224.4505 218.5992 251.6607 227.3359 226.7612 240.2201 232.9273 234.4134 235.9982 263.6401 250.1562 274.0706 293.0564 282.6671 292.7629
18.97367 41.14608 48.99105 49.0408 16.55295 17 50.36974 47.07441 23.11114 0 12.51 46.17359 48.79549 159.2534 42.94182 54.23099 55.9464 47.01064 50.11986 46.45697 29 55.06814 32.80413 34.48188 40.14738 34.62831 36.00347 49.20992 42.10998 61.99395 43.04649 53.00943 66.7994 64.53681 70.07896 54.58938 76.05667 183.9034 66 76.6942 71.02816 92.00543 98.96297 80.01562 93.10746 92.30926 96.60228 111.2115 92.17917 98.89894 109.1238 107.0187 110.4943 106.3673 199.985 188.8709 187.6493 243.3927 246.3331 186.1881 193.9203 244.5731 243.2 254.1535 249.8039 248.8051 209.5543 214.0093 213.6529 211.0095 257.938 217.0829 225.6834 229.2163 229.5125 230.0978 232.4621 268.2872 243.6314 278.7069 297.1768 271.6276 281.5249
