0 177.5665 162.2201 160.0668 181.8702 170.0418 137.1716 146.8081 134.8741 159.7094 155.9466 160.3983 158.9296 129.9078 156.6841 133.8825 129.6469 149.039 113.3309 139.3834 76.22971 140.0165 110.5482 97.09566 93.80859 90.45391 91.51133 100.7788 41.58936 42.74234 112.2335 83.39024 109.5177 53.01607 123.9902 67.43324 73.25289 70.65769 152.2 98.843 121.9005 156.0863 109.8505 165.8581 112.332 119.7666
177.5665 0 20 22.02272 57.58472 140.644 43.26662 43.82466 46.04346 59.46427 57.66536 76.57676 87.39812 56.08921 95.5255 76.53757 81.39564 112.384 95.51963 116.6062 106.4378 121.2033 188.2153 178.069 177.1588 196.3288 203.8366 247.4934 212.4241 216.3631 224.6132 219.1073 227.561 227.9035 240.3658 233.8568 235.2573 236.9175 304.5852 250.7873 294.3 282.8223 284.271 292.898 286.8179 291.7238
162.2201 20 0 2.236068 70.45566 122.9096 25.29822 44.19777 27.85678 66.21178 63.23532 83.18654 93.34959 50.77401 100.7522 76.38063 80.43165 115.6537 91.58603 118.1059 88.95504 122.6958 168.2409 158.1957 157.3317 188.8094 196.0293 228.5366 198.6454 202.2004 217.6885 209.4755 220.1272 213.5884 233.5312 221.0362 223.056 224.1649 285.5188 240.138 276.9702 275.8124 270.3516 286.0302 272.8892 278.4411
160.0668 22.02272 2.236068 0 71.25307 121.6794 23.08679 43.77239 25.63201 66.30988 63.21811 83.19255 93.24815 49.64877 100.5491 75.66373 79.61313 115.2008 90.42677 117.4564 86.72946 122.0379 166.1927 156.0926 155.2136 187.2111 194.4033 226.3184 196.5731 200.105 216.1307 207.6945 218.5246 211.4829 231.9762 219.0205 221.0814 222.1532 283.3068 238.2714 274.7408 274.2316 268.2629 284.4596 270.7997 276.3894
181.8702 57.58472 70.45566 71.25307 0 192.0738 79.62412 40.75822 82 22.36068 25.92523 30.26549 39.99646 55.44367 48.40215 49.98 55.18378 67.53116 73.37575 75.50497 126.6057 79.56287 222.7128 210.3502 208.6894 172.4906 180.4543 268.2033 208.5569 213.806 197.7531 200.5692 202.0396 225.4595 212.6774 225.4884 224.6108 228.1833 325.0307 234.2952 303.6486 254.4227 278.4421 263.8773 280.96 283.2645
170.0418 140.644 122.9096 121.6794 192.0738 0 114.2426 156.7767 112.4171 182.3549 178.3162 197.2131 205.2385 151.4423 210.5335 179.3284 180.6192 219.5821 181.0521 217.3461 112.4342 221.2862 92.75788 94.12793 96.0554 243.0454 247.6451 174.5615 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 241.6171 322.7339 270.6791 332.9039 272.8483 283.1803
137.1716 43.26662 25.29822 23.08679 79.62412 114.2426 0 42.53755 2.828427 68.11755 64.07808 83.18654 91.75668 39.82462 97.77497 68.42514 71.08622 109.4537 77.7946 109.6038 63.69458 114.0099 147.299 136.3399 135.2082 169 175.9038 204.2474 174.1838 177.5528 198.2167 187.7232 200.1799 188.8597 214.0487 197.0406 199.4242 200.2018 261.3644 217.5 251.731 255.9817 245.7356 266.2879 248.267 254.1157
146.8081 43.82466 44.19777 43.77239 40.75822 156.7767 42.53755 0 44.40449 25.63244 21.54053 40.92575 50.19884 16.90129 57.06583 32.978 37.64458 71.4562 52.02804 74.17775 86.33058 78.78357 181.9972 169.5925 167.9333 153.8838 161.5474 228.8056 177.5066 182.1518 181.7117 178.2475 184.9358 193.8501 197.3779 196.9834 197.4073 199.9043 285.8571 210.8067 267.5686 239.838 248.8948 249.8307 251.4409 255.1643
134.8741 46.04346 27.85678 25.63201 82 112.4171 2.828427 44.40449 0 70.02857 65.92777 84.85281 93.2378 40.71855 99.09682 69.35416 71.82792 110.3941 77.89737 110.2769 61.09828 114.6484 144.5164 133.5286 132.3905 167.9434 174.7857 201.4572 172.1046 175.4109 197.1986 186.2901 199.0779 186.6869 213.0197 195.0923 197.5702 198.2615 258.5671 215.8709 249.1194 254.8749 243.5939 265.1929 246.1229 252.0637
159.7094 59.46427 66.21178 66.30988 22.36068 182.3549 68.11755 25.63244 70.02857 0 4.511423 17.20465 27.9362 36.24914 36.11017 27.89265 33.2453 53.71247 51.41984 59.5063 107.1868 63.95506 205.234 192.3726 190.5289 152.0296 159.9534 247.4126 186.2149 191.4497 178.0962 179.3544 182.0989 203.1059 193.2954 203.3347 202.608 206.0559 304.0279 212.9184 281.5537 235.3854 256.2226 245.0332 258.7441 261.2
