18.54545 135.3636
23.5 138.5
24 146
24.5 133
25.5 149
29.375 151.75
29 148
39.5122 229.9268
61 89.8
68.16667 89.66667
70 94.6
71.66667 86.66667
73 96.66667
72 101.5
76.84615 94.92308
75 84
77 82
178.9927 136.3698
103.375 77
107 140
111.375 77.75
113 72
118 66
120.3333 67
124.25 50
124 36
134.7857 64.85714
129.3333 51.66667
134 54.4
132 237
133 26
133.3333 222.3333
141.2985 235.7612
135 51
140.2333 75.66667
135 219.5
155.2432 238.7568
154 234
161 209
163.6667 244.2
168.8261 233.7391
167 218
169 226
170.3333 246.6667
174 247
177.7 248.4
177 232.5
179.5 244.25
183.1364 251.5909
197.95 260.1125
188 250
202 192
203.25 199.25
203 203
204 51
209.8 204.9333
208 192.25
211.9 52.13333
212 194
214.5 202
216.3077 279.5385
214 282
227.1143 281
222 124
224 254.5
224 257.6667
225 130
227 286.5
229.75 36.9
228 261
229.6667 256.3333
230 70
231 262
232 259
234 42
236 134
244.5714 31.28571
245 112
247 103
248.1429 111.1429
258 271.6
262.5 80
265.6 86.5
269.4179 71.85075
268.25 144.25
270 86
270.5 139.5
275.4737 143.2632
273 139
276.5 80
276.5 82.5
279 93.33333
279 100
281.5 83
285.8846 21.46154
282.5 81
284 98.66667
283 176
284.75 91.25
284.5 114
285 48
286 175
288.6667 85.83333
290.3333 92.5
288.5 114.5
288 174
290 172
295.7273 109.9091
292 170
295 97.8
293 116
295 16.5
295.5 116.5
299.2 113.8
300 99.5
300 108
302 110.5
303 55
304 100.5
