0 7 189.1553 5.374838 2 9.340771 7.071068 9.013878 8.602325 17.20465 14.42437 25.94224 13.0384 16.98588 15.0333 18.66815 17.02939 20.12461 19.95133 22.82542 22.7684 21 26 25.62226 24.5153 59.5399 61.40033 163.5265 67.64681 78.31312 66.22437 59.4138 57.38467 58.79626 61.7171 73.75636 64.44377 51.12739 77.33693 75.16515 56.41757 78.34397 89.64374 79.9062 66.57327 87.20665 83.46556 93.06694 89.18341 86.31338 70.17834 85.21297 79.64923 71.19691 87.72685 73.92564 81.93941 89.627 90.88896 96.15092 102.9272 114.0395 126.4792 211.4639 201.0321 200.0206 155.5956 203.9828 211.7422 268.8215 299.6277 256.7431 316.1769 227.2664 258.3626 261.1992 231.6398 262.9087 312.2759 231.2777 266.9939 229.0022 234.7978 243.2982 283.7358 283.4519 285.3945 246.7879 247.4207 248.0726 250.3818 326.0205 261.6548 292.2542 292.9334 291.7689 295.6569 294.7168 300.1766 302.5574 307.3532 312.6931 300.1883 306.8355 308.9845 310.8858 314.0064 315.5321 289.1597 311.8092 299.0088
7 0 186.9386 11.96755 7.28011 3.201562 13 14.15097 7.28011 23.25941 18.56239 20 15.26434 19.69568 17 22.10204 18.78829 24.08319 21.84923 26.90725 25.84956 22.13594 29.41088 28.46928 26.83282 65.74192 67.53518 156.7321 73.44334 84.08891 71.47553 64.44377 53.00943 63.65532 66.46804 79.20227 60 51.24404 82.80097 80.46366 59.16707 83.6587 95.21029 85.04117 70.60453 92.61749 88.67074 98.31773 94.46629 91.5478 74.20243 90.23996 84.21995 74.88658 92.65528 77.66595 85.88985 93.8616 94.78058 99.47864 106.8316 118.2286 122.8007 206.0146 195.8168 194.8801 158.0285 204.7877 212.4803 264.6091 294.7907 253.16 311.6598 225.7366 254.8298 257.6238 229.9565 259.3569 307.487 232.4129 263.522 229.1397 235.7647 241.5802 279.8732 279.6355 281.5546 248.0106 246.3575 247.2671 249.3553 321.7607 261.5076 289.1963 289.8224 288.8069 292.4791 291.6248 296.9529 299.2424 304.1135 309.2604 297.2945 303.6593 306.1006 307.6833 310.8134 312.3884 290.4408 309.3639 300.3635
189.1553 186.9386 0 188.2709 187.2709 183.9576 186.2172 183.8924 180.9047 185.1333 179.2739 171.0916 177.3106 174.9325 175.4471 175.2314 173.5867 175.7824 171.397 174.7978 171.761 169.5008 170.7527 169.2436 168.6742 188.5159 187.5526 169.5401 182.1867 183.2273 173.2614 170.7123 137.6368 168.7033 166.9397 176.5242 131.8713 140.8846 177.1065 174.0581 149.8735 174.4886 180.745 171.4015 157.4084 177.1346 172.8187 174.6281 174.8107 173.58 156.3732 169.6661 162.2181 152.1455 167.9713 151.9312 152.7646 155.9887 150.3448 140.6158 149.2592 154.7137 72.58259 113.3127 99.55166 96.26895 118.2764 86.63359 88.15035 106.7356 150.3161 81.77646 155.6675 43.82937 82.19517 85.53646 45.84095 86.59754 159.7275 109.4501 88.8101 81.66345 107.0559 56.66179 111.4321 110.2344 112.4622 121.7198 69.26497 74.44575 72.51744 158.4547 99.18266 107.077 108.287 105.7 111.6602 109.8213 116.5615 119.9629 123.7018 131.248 113.4118 122.498 122.0155 126.7258 129.6661 130.657 155.0101 122.8367 164.9105
5.374838 11.96755 188.2709 0 4.714045 13.66768 2.357023 4.844814 10.5935 11.86966 10.45393 29.19855 10.96459 13.9741 12.86684 14.9462 14.79489 15.93389 17.34775 18.45415 19.10207 18.91795 21.9899 22.01641 21.33594 54.16538 56.02579 167.4746 62.30375 72.97069 61.01368 54.28525 58.71305 53.73288 56.69117 68.4852 65.78163 48.94171 72.05939 69.93346 52.43756 73.10571 84.33794 74.72096 61.85646 81.93832 78.25635 87.83954 83.94861 81.09391 65.45652 80.05918 74.66964 66.63749 82.60482 69.33413 77.23004 84.77749 86.19394 91.72725 98.21179 109.1874 126.9037 213.5335 202.8533 201.7634 151.5879 200.9193 208.7169 269.6082 301.0139 256.9602 317.2399 225.8205 258.5346 261.4075 230.3082 263.0955 313.6099 227.9912 267.1083 226.363 231.6151 241.9867 284.1928 283.8671 285.8302 243.4408 245.616 246.0804 248.5488 326.8331 259.1939 292.0012 292.7255 291.4351 295.505 294.492 300.0626 302.5214 307.2505 312.7564 299.7942 306.6783 308.5791 310.75 313.8613 315.3443 285.7629 311.0422 295.5647
2 7.28011 187.2709 4.714045 0 9.013878 5.830952 7.433034 7.071068 16.12452 12.65158 25.07987 11.04536 15.03729 13.0384 16.80774 15.0333 18.35756 17.96447 21.09502 20.88061 19 24.16609 23.71708 22.56103 58.59181 60.41523 163.0671 66.4988 77.15965 64.86751 57.98276 55.9017 57.31492 60.20797 72.47068 62.96825 49.13019 76.05919 73.82818 54.5412 77.01371 88.40814 78.51751 64.89992 85.91275 82.10055 91.71966 87.84577 84.95881 68.50547 83.7929 78.1025 69.46222 86.27862 72.20111 80.25714 88.00568 89.19842 94.36631 101.2423 112.4144 124.8079 210.2308 199.7212 198.6863 153.7075 201.9926 209.7502 267.2396 298.197 255.0392 314.6628 225.322 256.6501 259.4937 229.7063 261.1992 310.8315 229.2997 265.2706 227.0022 232.8132 241.3669 282.0815 281.7889 283.7358 244.8142 245.4486 246.0894 248.4079 324.4462 259.656 290.466 291.1529 289.9674 293.886 292.9334 298.4125 300.8072 305.5912 310.9614 298.3773 305.0639 307.1719 309.1181 312.2371 313.7555 287.1894 309.9435 297.0425
9.340771 3.201562 183.9576 13.66768 9.013878 0 14.22146 14.86607 6.020797 24.19194 18.5152 16.91892 14.5 18.90952 16.00781 21.56965 17.61391 23.75395 20.6189 26.57536 25.04496 20.57304 28.69233 27.5 25.65638 66.50752 68.23672 154.1912 73.85351 84.46317 71.50005 64.34477 49.81215 63.45274 66.19101 79.34261 56.80009 48.97264 82.94727 80.5 57.88387 83.70003 95.41095 84.96028 69.90887 92.71057 88.62985 98.29316 94.46867 91.52186 73.4932 90.08052 83.7929 74.00169 92.4297 76.80007 85.11565 93.22687 93.96008 98.36793 106.0012 117.5383 119.6338 202.8824 192.6538 191.7094 156.4617 202.5864 210.2549 261.4101 291.5994 249.9945 308.4588 222.8862 251.6684 254.4587 227.0732 256.1938 304.2934 230.3186 260.3657 226.7206 233.6113 238.6886 276.688 276.453 278.3707 245.9441 243.6109 244.5838 246.6171 318.5605 259 286.0826 286.7024 285.705 289.3514 288.5069 293.8201 296.1001 300.9788 306.1066 294.201 300.5316 303.0082 304.5525 307.6837 309.264 288.3883 306.3352 298.3362
7.071068 13 186.2172 2.357023 5.830952 14.22146 0 2.5 10.19804 10.29563 8.097067 28.86174 8.944272 11.68418 10.77033 12.58968 12.64911 13.60147 15.10151 16.15549 16.74515 16.76305 19.64688 19.6596 19 52.7731 54.58938 167.3173 60.67886 71.34151 59.15654 52.34501 57.38467 51.73973 54.67175 66.70832 64.44377 46.68932 70.29225 68.10139 50.10432 71.28191 82.61961 72.83543 59.68249 80.1561 76.39699 86.00149 82.11991 79.24645 63.28507 78.1425 72.62231 64.41273 80.65978 67.1193 75.05566 82.66196 84.01536 89.47067 96.04166 107.0747 125.2078 212.4076 201.6281 200.5075 149.2649 198.5674 206.3664 268.0019 299.6117 255.1803 315.7223 223.6515 256.7416 259.6247 228.16 261.3063 312.1878 225.6344 265.2984 224.0357 229.2597 239.8416 282.4819 282.1436 284.1127 241.0838 243.3865 243.8237 246.3149 325.2312 256.8818 290.0905 290.8264 289.5038 293.6205 292.5884 298.1879 300.6676 305.3785 310.9293 297.8473 304.7917 306.6289 308.8689 311.9776 313.4494 283.4062 309.0065 293.2085
9.013878 14.15097 183.8924 4.844814 7.433034 14.86607 2.5 0 10.01249 9.340771 5.640257 28.3593 6.800735 9.207063 8.5 10.11187 10.30776 11.2361 12.6546 13.86542 14.2706 14.39618 17.24094 17.18284 16.5 51.68414 53.4439 166.8345 59.29312 69.94065 57.47527 50.55937 55.76065 49.88236 52.77547 65.12488 62.80326 44.22498 68.71863 66.44584 47.71208 69.63496 81.10025 71.10731 57.56084 78.5573 74.70107 84.32856 80.46074 77.56449 61.16576 76.37081 70.67708 62.21133 78.84954 64.93266 72.92826 80.61793 81.87964 87.21382 93.91619 105.0298 123.2 210.9342 200.0587 198.9083 146.8886 196.0746 203.8721 266.0663 297.8662 253.0874 313.8676 221.238 254.637 257.5291 225.7615 259.205 310.4231 223.1555 263.1785 221.5361 226.7736 237.4453 280.4501 280.1004 282.0749 238.6101 240.932 241.353 243.8577 323.298 254.3855 287.8824 288.6282 287.2781 291.4348 290.3864 296.0106 298.5084 303.2033 308.7932 295.6083 302.6041 304.3871 306.6859 309.7923 311.2543 280.9375 306.6941 290.7447
8.602325 7.28011 180.9047 10.5935 7.071068 6.020797 10.19804 10.01249 0 19.23538 12.75 18.68154 8.485281 12.88875 10 15.57241 11.6619 17.80449 14.69883 20.61553 19.0263 14.86607 22.67157 21.50581 19.72308 61.09828 62.76942 157.1193 68.16346 78.74184 65.60947 58.41233 48.83646 57.48913 60.20797 73.4983 55.9017 44.12161 77.10383 74.60965 52.02156 77.81031 89.58795 79.02531 63.89053 86.83893 82.70732 92.37368 88.56004 85.60374 67.47592 84.12045 77.78175 68.00735 86.4523 70.80254 79.10523 87.20665 87.95657 92.43917 100 111.5213 117.8855 203.2166 192.6704 191.6279 150.7846 197.588 205.2921 260.2249 291.1262 248.1633 307.6101 219.3171 249.7884 252.6203 223.618 254.3325 303.7618 225.1708 258.4274 222.0811 228.5432 235.2616 275.1363 274.8545 276.796 240.7601 239.7186 240.5203 242.7007 317.4261 254.5314 283.7613 284.4293 283.298 287.1393 286.2167 291.6505 294.0153 298.8244 304.1332 291.7345 298.3186 300.5335 302.364 305.4865 307.022 283.186 303.4881 293.1028
17.20465 23.25941 185.1333 11.86966 16.12452 24.19194 10.29563 9.340771 19.23538 0 8.310385 37.05401 13.34166 12.31747 13.92839 10.6066 14.76482 9.433981 15.38578 10.44031 13.44619 17.80449 14.56022 15.89025 16.64332 42.48529 44.29447 175.2616 50.44228 61.10874 49.2355 42.63801 61.58734 42.2019 45.22168 56.63921 68.50547 44.30521 60.20797 58.12573 43.36292 61.28984 72.47068 62.96825 50.9902 70.0928 66.4718 76.03168 72.13376 69.29646 54.56189 68.34654 63.24555 56.0803 70.93659 58.69412 66.31576 73.57309 75.2826 81.34494 87.23531 97.94386 126.9055 216.8894 205.671 204.4071 141.9084 193.0932 200.9589 269.987 302.6955 256.0957 318.179 221.382 257.568 260.5168 226.1084 262.1545 315.1607 219.6715 266.0023 219.3855 223.5039 237.8108 283.8204 283.4025 285.4085 234.9826 240.3768 240.4413 243.2451 327.2035 252.5495 290.056 290.878 289.3137 293.7771 292.6055 298.4125 301.0399 305.6174 311.4819 297.5315 304.9262 306.2822 309.0405 312.1282 313.5163 277.1724 307.9562 286.8732
