0 177.0564 18.24829 27.28553 60.29925 70.70007 41.67733 82.8734 35.28172 85.23497 93.40771 37.82195 138.3934 103.1237 106.0047 55.30769 101.8779 68.93012 67.2328 62.98016 63.56099 65.32313 100.024 94.76286 106.3549 108.6238 89.88882 114.3897 191.7316 155.9263 182.2651 181.5551 182.4829 184.2715 194.3631 202.1289 204.4358 234.4376 213.0303 215.5574 208.1466 215.6196 250.06 253.7972 282.1197 244.1803 313.0557 222.6432 226.4178 294.9343 236.5134 230.5862 239.4034 237.8949 262.6119 252.2804 267.0824 244.4606 270.224 277.3536 246.0732 247.5472 279.1218 286.3429 286.8318 287.5835 278.6992 310.6995 289.8068 295.4657 296.9394 262.052 290.2912 288.9792 315.7927 317.657 315.3075 310.118 328.6584 329.8742 328.0774 294.7292 331.5675 331.6896 326.9557 310.5431 309.5561 332.1807 339.2285 304.8217 307.6882 315.3363 343.353
177.0564 0 171.5397 177.8198 192.2057 186.7634 167.9639 183.6849 153.6154 181.1463 184.7103 147.7518 167.7924 182.1068 178.5696 134.5227 172.6663 144.4289 142.9996 124.3493 121.5685 121.1498 147.0626 145.3884 145.7881 142.8092 111.2834 68.45461 114.601 123.9662 100.588 97.32007 118.2912 113.9678 129.7888 117.8066 121.2159 110.8659 128.5644 131.1098 84.87314 86.87657 104.8929 111.4169 154.7039 88.16856 166.4725 47.65341 50.18504 164.3066 108.6997 82.03199 106.6295 61.26914 100.4714 121.4427 104.5808 72.62862 107.3072 119.7516 77.31251 75.88621 120.9511 132.6462 131.7137 127.8072 111.8312 163.6214 129.4192 138.7536 141.1501 101.2829 126.9314 118.5463 158.8683 161.0519 155.2307 145.3925 174.6048 176.953 172.8705 155.7827 178.1491 176.9887 169.1176 142.1472 139.9399 173.0864 183.7045 165.7852 132.1293 140.7515 181.7156
18.24829 171.5397 0 44.63743 78.05767 87.7069 56.921 99.20181 45.73183 101.2423 109.4806 45.98369 120.2884 118.6276 121.0785 62.06401 116.4994 79.85838 77.78335 67.57588 67.1193 69.25396 111.6654 106.2121 117.7572 119.6187 95.18929 105.9906 176.8276 163.8353 168.0701 167.5746 188.9047 190.192 201.3753 207.5984 210.1166 221.3594 218.9495 221.5762 209.9905 217.1972 238.4722 241.8677 268.4255 233.8568 300.6746 218.1857 221.5085 281.3205 238.8779 230.4365 241.3069 232.7767 252.7331 254.7208 257.1886 241.0187 260.3459 266.6608 243.2961 244.1733 268.4772 275.0568 275.7073 277.042 269.3385 298.395 279.3224 284.431 285.7726 260.8587 280.232 280.2035 304.5685 306.374 304.5124 300.0779 316.9555 318.0252 316.5214 296.999 319.7624 320.0391 315.7483 301.1611 300.433 321.0997 327.6172 307.2186 300.3415 307.5386 332.5541
27.28553 177.8198 44.63743 0 33.50373 43.41659 17.33494 55.80771 24.22602 58.36523 66.45675 30.08322 162.609 76.53757 79.76528 44.85175 76.10702 49.45733 48.54122 54.74486 56.89025 57.79514 77.92436 73.09241 84.4077 87.16722 77.69492 121.3693 207.9002 137.6318 197.1989 196.1052 165.7905 168.2335 176.7385 186.4786 188.4741 246.8451 196.6589 199.0289 197.4652 205.2235 259.7085 264.0123 295.3563 251.7231 323.7169 221.0713 225.4917 307.9549 224.7755 222.5006 228.286 237.1592 269.2555 240.2928 273.7161 241.0985 276.8077 285.2622 241.6951 244.0509 286.9364 295.2139 295.42 295.1665 284.3594 321.2343 297.2785 303.8462 305.5397 255.1769 297.0396 293.6026 324.3894 326.3472 323.1633 316.7141 338.0334 339.5033 337.1957 282.6708 341.1107 340.9582 335.4676 316.0324 314.6212 340.4475 348.3942 292.5273 309.8717 318.1988 351.0787
60.29925 192.2057 78.05767 33.50373 0 14.30035 28.30194 28.42534 47.13385 32.20248 38.8973 52.84411 195.6471 50.28419 54.81788 59.39768 53.28331 48.96285 49.86231 69.11223 72.47068 72.27109 65.42364 62.28965 71.4658 75.02083 82.8734 143.5584 235.8495 128.082 224.2957 222.9131 157.8354 161.2452 166.9281 179.5665 181.0249 271.3982 188.3664 190.4337 197.4968 205.4581 281.6558 286.4489 320.3029 271.7425 346.1543 231.9353 237.0084 332.6413 222.75 225.4285 227.0551 248.6966 288.21 237.6401 292.6175 249.5376 295.6298 305.3211 248.9096 252.2837 306.8892 316.1301 316.0609 314.8242 302.1775 343.5668 316.8091 324.2221 326.1181 259.0931 315.8496 310.266 344.8376 346.8746 342.888 335.2185 359.1592 360.867 358.0765 279.3172 362.3824 361.9641 355.764 333.4082 331.5675 360.4719 369.2587 288.7287 323.7839 332.7777 370.5013
70.70007 186.7634 87.7069 43.41659 14.30035 0 32.68792 14.1598 50.76318 17.90251 24.78911 55.65968 202.5198 36.06938 40.52777 57.91918 39.05054 42.34416 43.90046 66.70832 70.35979 69.69178 53.05681 50.56184 58.79677 62.47099 75.85842 142.3534 237.391 115.4145 225.2955 223.7258 145.3289 148.9446 153.9756 167.1893 168.5185 270.5781 175.6456 177.6415 186.8596 194.8386 279.3215 284.3633 319.5688 268.4446 343.8983 224.7944 230.0967 331.7171 211.4169 215.5331 215.9224 241.7364 284.3246 226.0886 288.691 241.4011 291.6548 301.9247 240.3383 244.0608 303.4345 313.1393 312.9281 311.1981 297.7033 341.2592 313.1142 320.9307 322.9249 249.3757 311.8052 305.2352 341.5296 343.6022 339.2195 330.9736 356.1686 357.9979 354.9605 267.4772 359.4614 358.9046 352.3528 328.6373 326.6045 356.9125 366.11 276.7603 317.5193 326.7698 366.62
41.67733 167.9639 56.921 17.33494 28.30194 32.68792 0 42.57934 18.87326 44.38468 52.63079 24.54588 169.8321 61.74545 64.40497 33.45698 60.20059 32.67049 32.06634 43.61766 46.52956 46.81999 60.59761 55.75841 67.07876 69.83284 63.12686 116.0431 207.5476 120.5404 196.0193 194.6567 148.9463 151.5289 159.6997 169.8267 171.7469 243.5077 179.8302 182.1648 182.2745 190.1069 254.4661 259.1139 292.3567 245.204 318.8613 209.6879 214.4062 304.7544 209.1432 208.1946 212.8497 226.1084 262.103 224.5462 266.5371 228.7575 269.5849 278.8046 228.8864 231.6353 280.414 289.3134 289.3415 288.4688 276.5597 316.3042 290.5047 297.6054 299.4295 241.2494 289.831 285.1701 318.2106 320.2202 316.5309 309.3438 332.3008 333.9281 331.3032 266.8302 335.4758 335.1492 329.2005 308.0162 306.3658 334.0135 342.4982 276.6031 300.0417 308.707 344.2822
82.8734 183.6849 99.20181 55.80771 28.42534 14.1598 42.57934 0 58.82176 4.123106 10.81665 62.83709 211.1886 21.92031 26.40076 61.21849 25.38591 41.3686 43.54595 68.67678 72.47068 71.36137 43.08002 41.76123 48.13481 51.92422 72.47068 143.9618 241.1079 104.1201 228.5386 226.7956 134.1343 138.0145 142.1443 156.1029 157.2578 271.9062 164.083 165.9789 177.9017 185.8769 279.1165 284.3959 320.869 267.2901 343.6376 219.7134 225.2488 332.8066 201.5465 207.3692 206.2862 236.7995 282.5261 215.9212 286.8397 235.1702 289.7464 300.5878 233.6236 237.7265 302.0348 312.1926 311.8373 309.6066 295.2647 340.9513 311.4482 319.6623 321.753 241.3364 309.7822 302.2003 340.2073 342.3127 337.5325 328.7075 355.1455 357.0952 353.8118 256.8964 358.5038 357.8072 350.9074 325.8297 323.6001 355.3083 364.9109 266.0117 313.1581 322.6655 364.6714
35.28172 153.6154 45.73183 24.22602 47.13385 50.76318 18.87326 58.82176 0 59.84814 67.94262 6.140033 152.3877 75.58902 77.27483 21.5488 72.15108 34.24852 32.31486 30.94673 32.81463 33.88477 65.96471 60.53759 72.11103 74.09943 55.8856 98.51802 188.7501 120.6491 177.3246 176.0064 147.4069 149.3372 159.1559 167.318 169.5465 225.3517 178.0532 180.5486 175.4588 183.1078 237.0561 241.5521 274.1182 228.4452 301.3051 196.8969 201.2864 286.581 203.3065 199.5525 206.5265 212.9498 245.7287 218.9688 250.1811 217.1106 253.2576 262.0263 217.8623 220.0833 263.6729 272.2401 272.361 271.8313 260.6125 298.7795 273.9124 280.7148 282.4695 231.9104 273.5021 269.6757 301.2935 303.2761 299.8651 293.1233 315.157 316.7071 314.24 261.4273 318.2845 318.0447 312.3344 292.2277 290.747 317.2406 325.44 271.4131 285.6907 294.0616 327.7195
85.23497 181.1463 101.2423 58.36523 32.20248 17.90251 44.38468 4.123106 59.84814 0 8.246211 63.54919 212.0269 18.50676 22.67157 60.77623 21.32552 39.98785 42.29953 67.78274 71.58911 70.36176 39.33166 38.27532 44.2398 48.03775 70.0928 142.6885 240.3373 100.08 227.6376 225.8456 130.0961 134.0037 138.0507 152.0716 153.209 270.4404 160.0069 161.895 174.1551 182.1271 277.2382 282.5774 319.376 265.1735 341.7229 216.6956 222.2791 331.2525 197.6557 203.7474 202.4278 233.8055 280.2428 211.9882 284.5417 231.9052 287.4335 298.4125 230.2629 234.4398 299.8433 310.1117 309.72 307.365 292.8212 339.025 309.1876 317.498 319.6123 237.7273 307.4345 299.6131 338.0237 340.1367 335.2592 326.2955 353.033 355.0127 351.6681 252.9083 356.4071 355.6754 348.6904 323.2893 321.014 353.051 362.752 262.0043 310.266 319.8281 362.3275
