0 179.8599 164.895 186.9159 178.2803 185.313 186.0273 161.22 182.6877 173.6517 176.586 178.8927 141.3252 170.9264 164.921 144.2211 170.9121 161.2877 174.6668 133.4662 171.04 142.5887 148.5932 152.8877 148.7388 146.6715 147.1654 147.0978 146.2918 147.5498 146.0243 143.4281 133.4663 128.6882 149.2322 66.29368 132.2409 127.6993 111.7924 97.74267 94.47785 122.2858 87.6606 89.74051 109.9937 153.0416 161.7642 49.89276 52.16495 162.7805 111.6169 84.98749 109.5701 63.08906 124.3898 75.06777 79.91168 78.32498 162.3689 104.0675 138.74 135.7246 158.7272 138.093 168.7244 128.1149
179.8599 0 31.4086 37.98157 38.03246 39.84972 44.74651 19.41649 46.15463 38.83298 45.27693 56.79268 45.27693 52.80152 160.1447 37.12142 70.20862 66.09537 85.10288 50.26341 78.32305 56.1555 63.81222 70.60453 69.89278 69.64194 72.94518 83.2892 80.70936 92.41753 91.26336 90.00694 95.71311 98.65343 121.3217 123.1747 145.9536 143.1258 207.8702 197.4577 196.4542 164.1585 202.3116 210.0413 265.4091 296.1034 315.4299 224.6353 228.9541 308.7592 229.765 227.0352 233.2059 240.6013 245.3187 244.9653 245.7173 247.9407 322.1142 259.5694 311.7002 311.2897 287.7221 313.9574 297.6075 303.2161
164.895 31.4086 0 67.32681 64.99817 68.64765 73.28881 21.27205 73.75127 64.15996 71.20744 82.5836 23.6326 76.52777 128.7385 40.32989 93.03897 86.3086 107.9352 52.61743 100.7224 68.21393 79.51415 88.05964 85.90984 84.90289 88.50141 98.96889 96.12752 108.1504 106.595 104.6148 107.5012 109.1238 136.4264 102.8227 156.304 152.704 179.7735 170.2138 169.4853 171.5707 200.7598 208.0967 241.7488 270.0246 290.5004 212.397 216.0104 282.8361 229.4348 222.1947 232.0743 227.4214 245.2545 234.6199 236.5048 237.7357 298.113 253.1882 291.006 291.5772 287.6318 294.3472 297.799 291.617
186.9159 37.98157 67.32681 0 8.780848 2.863564 7.324616 48.2535 10.31746 13.48332 13.77679 22.32762 73.06572 23.19052 194.6245 48.43346 38.45322 39.15764 51.90472 54.88571 46.24824 45.36651 44.68781 47.01064 48.64977 49.6004 51.69913 59.9788 58.18075 67.8174 67.33795 67.21644 75.94208 80.23777 95.09823 139.7033 124.0004 122.226 232.8609 221.1317 219.6908 144.8095 192.0963 200.0581 282.4312 316.6555 333.9207 226.8621 231.9711 328.9432 217.3502 220.0582 221.652 243.6539 232.2467 244.3313 243.653 247.0673 339.0678 253.7358 323.7888 321.979 273.9371 324.472 283.3571 303.1531
178.2803 38.03246 64.99817 8.780848 0 7.070884 9.509147 44.73514 8.802426 4.702664 7.549663 18.80579 68.03501 16.60254 190.5717 41.509 33.45516 32.27698 47.87358 46.81022 41.54796 36.58611 36.38354 39.49159 40.7279 41.51326 43.83657 52.63856 50.65742 60.86531 60.22798 59.86883 68.16414 72.30367 88.78635 131.9211 116.8909 114.9199 226.0514 214.11 212.5984 137.3287 183.6946 191.6484 274.4214 309.0352 326.0319 218.0861 223.2024 321.2647 209.1599 211.4791 213.3892 234.8837 224.1349 235.5614 234.9064 238.3008 331.0099 245.1196 315.3349 313.4407 265.9346 315.923 275.4121 294.3831
185.313 39.84972 68.64765 2.863564 7.070884 0 4.924429 49.16299 7.5 11.6619 11.04536 19.51504 73.4983 20.39608 195.4699 48.02083 35.59846 36.35273 49.11721 53.81537 43.41083 43.38479 42.19005 44.28318 46.01087 47.01064 49.0408 57.21093 55.44367 65 64.53681 64.44571 73.24616 77.57899 92.23937 138.8524 121.1876 119.4362 232.5726 220.7326 219.2538 142.0422 189.5943 197.5599 281.4285 315.9169 333.0053 224.9289 230.0782 328.168 214.7519 217.6718 219.0822 241.754 229.6198 242.2313 241.4808 244.9531 338.0299 251.3807 322.405 320.5016 271.2745 322.9818 280.6782 301.0515
186.0273 44.74651 73.28881 7.324616 9.509147 4.924429 0 53.53737 4 13.20038 9.656604 15.43006 77.39024 18.00694 199.6998 50.98284 31.7805 33.64409 44.8135 55.74828 39.38591 43.56248 40.89315 42.00298 44.13899 45.33487 47.06644 54.64589 53.05893 62.07455 61.73532 61.84254 71.01584 75.50662 88.80031 140.969 118.2329 116.6415 235.4894 223.4968 221.964 139.3709 188.014 195.9891 283.2336 318.1497 334.9486 224.9028 230.144 330.3407 212.8185 216.4515 217.2539 241.8 227.5715 241.7938 240.8573 244.479 339.7648 250.2449 323.5139 321.4288 269.0719 323.8835 278.4044 300.5965
161.22 19.41649 21.27205 48.2535 44.73514 49.16299 53.53737 0 53.53737 43.41659 50.48762 61.69378 26.62705 55.36244 146.3712 22.47221 71.77221 65.10629 86.66314 36.03419 79.45124 48.29948 58.89822 67.20119 65.29931 64.44377 68.0147 78.5478 75.74299 87.78383 86.31338 84.5 88.23831 90.32442 116.3712 103.7738 137.8554 134.5288 189.4017 178.6968 177.6126 154.3535 188.0984 195.6799 246.0183 276.9741 296.126 206.7124 210.8578 289.5967 216.1693 211.5325 219.2578 222.4635 231.8786 227.6071 228.7094 230.6294 302.7329 243.5513 292.3594 292.0347 274.3438 294.7138 284.3734 285.5679
182.6877 46.15463 73.75127 10.31746 8.802426 7.5 4 53.53737 0 11.2361 6.103278 12.01551 76.61103 14.00893 199.2885 49.30771 28.17801 29.66871 41.62031 53.23312 35.93397 40.12094 36.98986 38.00329 40.15283 41.36726 43.07261 50.66399 49.06373 58.14852 57.78624 57.86623 67.01679 71.50699 85.03316 138.4494 114.3228 112.6998 233.5621 221.4411 219.8636 135.4114 184.036 192.0118 280.4661 315.6654 332.2641 221.2629 226.5353 327.8124 208.8198 212.5165 213.2586 238.1832 223.5715 238.0257 237.0406 240.7008 336.9473 246.3219 320.3455 318.1706 265.0748 320.6127 274.4103 296.8202
173.6517 38.83298 64.15996 13.48332 4.702664 11.6619 13.20038 43.41659 11.2361 0 7.071068 18.47723 65.62012 14.14214 188.4863 38.07887 31.51587 29.05667 46.30875 42.57612 39.65476 31.88479 32.06244 35.73514 36.67424 37.33631 39.81206 48.93625 46.84015 57.38467 56.64804 56.136 64.13267 68.16524 85.62436 127.7811 113.2127 111.1261 222.4275 210.3716 208.8211 133.4166 179.2261 187.1745 270.1296 304.9533 321.8027 213.3846 218.504 317.1502 204.8135 206.9034 209 230.1847 219.8327 230.8679 230.2281 233.6097 326.6888 240.5208 310.8006 308.8612 261.6918 311.3378 271.2015 289.6895
