0 112.1189 14.02575 17.96503 14.00962 11.06838 11.21702 6.557174 8.080885 8.402918 126.8844 62.59703 91.00426 78.27774 81.38752 79.50595 76.31192 92.821 84.67923 79.9967 96.71453 95.04035 79.13491 75.46357 91.89934 82.05352 77.59948 87.31424 84.92888 79.74089 81.88735 77.92911 94.07542 72.35112 86.19395 83.98123 61.42445 92.16241 82.07723 78.4034 89.0181 84.64704 80.48616 86.77586 79.90547 81.97447 84.05202 92.08422 83.09567 91.11632 94.33054 144.5588 133.6073 132.481 153.418 168.4572 191.2194 193.4247 175.2979 193.8864 195.4967 172.5435 175.8404 197.7131 186.7895 199.5905 187.1113 213.534 214.0929 195.5481 198.0366 198.7182 220.8398 230.2005 258.7744 216.0461 216.3574 234.0631 217.5038 241.5541 237.3847 219.295 235.1577 222.7956 242.0591 224.4964 243.7857 244.7047 233.3741 243.5874 235.6536 239.1636 255.3873 240.8516 240.1311 247.8836 249.4943 249.8082 251.6609 251.6423 265.7055
112.1189 0 117.9536 125.4359 121.4268 117.2612 118.9361 111.9812 119.1037 120.2268 162.4359 172.0603 198.1491 183.1813 185.873 183.8188 179.4298 198.6809 189.1971 183.5332 202.7942 200.8925 181.991 177.3032 196.9408 185.1519 179.5275 191.1344 188.0155 181.752 183.9769 178.8478 198.3993 170.4308 188.4273 185.6294 112.4342 195.3274 182.0441 177.6586 191.0144 185.4384 179.8896 187.6675 178.4392 180.6716 182.9041 192.697 174.818 186.1956 184.6226 92.75788 94.12793 96.0554 132.7042 243.0454 164.4913 166.5007 247.6451 168.4878 181.1892 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 240.4436 236.9219 243.2316 240.0758 214.719 218.3708 222.4266 251.0351 268.7036 222.8926 267.0351 251.091 225.253 243.6585 289.7708 271.7344 231.9064 272.3854 232.7935 243.5098 288.5697 268.3914 289.3645 296.4375 322.7339 297.4933 295.7799 303.814 255.337 254.3103 255.5345 259.7315 332.9039
14.02575 117.9536 0 7.566373 4.301163 3.073181 4.123106 8.485281 9.055385 11.18034 140.3728 64.03124 93.08598 82.07314 85.26576 83.54639 81.05554 95.58766 88.4138 84.38602 99.24717 97.74457 83.86895 80.80223 95.12229 86.55634 82.80097 91.28527 89.32245 84.81156 86.83317 83.52395 97.58074 79.25907 90.90655 89.02247 75.39231 96.26006 87.84899 84.59905 93.723 90 86.53323 92.00543 86.28441 88.20431 90.13878 97.22268 91.33044 98.11218 102.4597 157.0032 146.4703 145.4656 167.2005 177.792 205.061 207.2704 184.8622 207.7619 209.5066 185.3888 188.8597 206.8637 197.5171 209.067 200.2124 222.7121 227.2709 208 210.1928 211.1446 234.8417 244.2238 272.6044 228.7523 227.7592 248.0832 229.1456 255.2395 251.4065 232.5355 246.1958 234.4462 256.0703 236.2224 257.8003 258.6171 244.3686 256.6889 246.7752 249.904 264.841 251.6446 251.0299 258.6987 263.2551 263.6001 265.4628 265.3394 275.1077
17.96503 125.4359 7.566373 0 4.272002 8.407999 7.158911 14.39618 10.30776 11.41271 141.0764 57.68232 86.74243 76.37572 79.57701 77.93106 75.73804 89.44971 82.65138 78.90025 93.01747 91.57647 78.52547 75.73804 89.14034 81.10025 77.66112 85.59352 83.80483 79.60057 81.5552 78.54935 91.6856 74.94164 85.50585 83.76903 77.59671 90.58835 82.91981 79.88899 88.30204 84.87196 81.73891 86.81158 81.64711 83.48203 85.3361 91.95923 87.61564 93.69232 98.61161 162.4569 151.5689 150.446 171.0124 174.4083 208.7061 210.9034 181.6135 211.3061 212.4012 185.0304 188.7306 203.317 195.075 205.7237 200.1855 219.1622 227.3306 207.1358 209.0054 210.2478 236.9971 246.6506 276.2651 228.1657 225.8329 250.4396 227.4334 256.2205 253.7962 232.6879 243.9422 232.7364 258.3046 234.581 260.0735 260.2721 242.0811 256.6096 244.59 247.4091 261.4234 249.1892 248.6589 256.2543 264.4211 264.8514 266.7419 266.3424 271.6487
14.00962 121.4268 4.301163 4.272002 0 4.196559 2.915476 10.12423 6.964194 8.631338 138.6691 59.73692 88.79471 77.86206 81.05708 79.35049 76.91879 91.31539 84.19323 80.21534 94.96578 93.46925 79.72766 76.72353 90.86941 82.39235 78.70515 87.07755 85.14693 80.70006 82.70732 79.46855 93.34077 75.38236 86.7554 84.90289 74.48825 92.05705 83.80699 80.61327 89.56841 85.90984 82.52575 87.90051 82.3195 84.21698 86.13071 93.10344 87.65415 94.21518 98.74462 158.3304 147.5219 146.4283 167.3455 174.2599 205.1012 207.3029 181.3807 207.7366 209.0706 183.157 186.7418 203.2772 194.3515 205.5541 198.1477 219.1263 225.254 205.5298 207.5729 208.6596 233.965 243.5082 272.6607 226.4172 224.8138 247.3262 226.2932 253.7063 250.6696 230.5662 243.1142 231.5956 255.242 233.402 256.9951 257.4557 241.2727 254.6058 243.7222 246.7235 261.3065 248.4804 247.9002 255.5396 261.8229 262.2146 264.0928 263.8191 271.5589
11.06838 117.2612 3.073181 8.407999 4.196559 0 1.943651 6.119187 6.227181 8.43274 137.3002 62.73843 91.74118 80.37482 83.55853 81.80532 79.17982 94.11223 86.73971 82.58195 97.82354 96.28488 82.00068 78.81906 93.55762 84.73554 80.84622 89.57182 87.52682 82.88412 84.932 81.50068 95.96585 77.00289 89.05491 87.10785 72.36098 94.53101 85.8021 82.47289 91.87733 88.03093 84.43604 90.06171 84.12953 86.07813 88.04039 95.30317 88.87647 95.86854 100.0339 154.6699 144.0066 142.9628 164.4023 175.2107 202.2345 204.4418 182.2468 204.9173 206.5634 182.3525 185.8102 204.3175 194.7317 206.4698 197.1576 220.1643 224.2117 205.0011 207.2256 208.1484 231.823 241.2295 269.7847 225.7296 224.8852 245.0824 226.2409 252.1677 248.409 229.4729 243.3722 231.5407 253.0588 233.3076 254.7923 255.5663 241.5508 253.635 243.9401 247.1223 262.2549 248.8556 248.2259 255.9071 260.1865 260.5336 262.3972 262.2679 272.5308
11.21702 118.9361 4.123106 7.158911 2.915476 1.943651 0 7.28011 5 7.071068 136.6607 60.80296 89.81091 78.49204 81.67772 79.93122 77.33693 92.19544 84.85281 80.72174 95.90099 94.36631 80.1561 77.00649 91.65288 82.87943 79.02531 87.69265 85.66505 81.05554 83.09633 79.701 94.06912 75.29276 87.20665 85.27602 72.09022 92.65528 84.01058 80.70936 90.02777 86.21485 82.66196 88.23831 82.37718 84.31489 86.26703 93.47326 87.27113 94.15413 98.4124 155.4252 144.6394 143.5557 164.6238 173.6923 202.408 204.6118 180.7542 205.061 206.5188 181.4663 184.9784 202.7742 193.396 204.9634 196.3517 218.6223 223.43 204.0025 206.1553 207.1429 231.5753 241.0565 269.9655 224.7967 223.6588 244.8903 225.0596 251.6147 248.2262 228.7139 242.0804 230.3606 252.8339 232.1422 254.5781 255.187 240.252 252.823 242.6623 245.7824 260.7405 247.5237 246.9109 254.5781 259.6811 260.05 261.9208 261.7212 271.0097
6.557174 111.9812 8.485281 14.39618 10.12423 6.119187 7.28011 0 7.615773 9.433981 133.3884 65.51336 94.3027 82.21922 85.37125 83.54639 80.61017 96.40021 88.61715 84.17244 100.2098 98.6002 83.4386 79.98125 95.65694 86.27862 82.07314 91.35097 89.1207 84.17244 86.27862 82.54847 97.94897 77.42093 90.50967 88.4138 67.6757 96.26006 86.77237 83.24062 93.3381 89.19641 85.27602 91.28527 84.81156 86.83317 88.86507 96.57251 88.62985 96.26006 99.84989 148.6001 138.0056 136.99 158.8081 174.3846 196.6977 198.9095 181.2888 199.4217 201.3579 179.1005 182.3952 203.5995 193.0622 205.5651 193.6621 219.432 220.6376 202.0891 204.5507 205.2574 226.9816 236.244 264.2309 222.6008 222.765 240.1317 223.9508 247.9888 243.4404 225.8335 241.5005 229.2444 248.1693 230.9567 249.882 250.9907 239.7082 250.1372 242.0124 245.4465 261.3668 247.1457 246.4467 254.183 255.893 256.1894 258.0359 258.0717 271.6731
8.080885 119.1037 9.055385 10.30776 6.964194 6.227181 5 7.615773 0 2.236068 131.7766 57.98276 86.83893 75.00667 78.17448 76.38063 73.59348 89.02247 81.3941 77.07788 92.80086 91.21403 76.41989 73.10951 88.34733 79.20859 75.16648 84.17244 82.02743 77.23341 79.30952 75.74464 90.68627 71.02112 83.48653 81.46779 67.54258 89.10668 80.01736 76.6094 86.31338 82.32861 78.60025 84.38602 78.23682 80.21222 82.20097 89.65071 82.74207 89.88882 93.91486 152.5516 141.4999 140.3326 160.7047 169.0089 198.4036 200.6016 176.0344 201.01 202.2004 176.4795 180.0056 198.1284 188.5126 200.2623 191.387 213.9742 218.4734 199.0025 201.1591 202.1429 227.0124 236.5761 265.9631 219.8015 218.7081 240.3877 220.0902 246.7804 243.734 223.7661 237.1661 225.3908 248.2942 227.1673 250.05 250.492 235.3423 247.8555 237.7394 240.9025 256.0503 242.6376 242.0124 249.6898 254.8809 255.2665 257.143 256.891 266.3292
8.402918 120.2268 11.18034 11.41271 8.631338 8.43274 7.071068 9.433981 2.236068 0 130.0504 56.0803 84.87638 72.91776 76.08055 74.27651 71.44928 87.00575 79.30952 74.95332 90.80198 89.20202 74.27651 70.93659 86.29745 77.07788 73 82.07314 79.90307 75.0733 77.15569 73.5612 88.61715 68.7968 81.34494 79.30952 66.18912 87 77.82744 74.4043 84.17244 80.1561 76.40026 82.21922 76.02631 78.00641 80 87.48857 80.50621 87.66413 91.67879 152.2662 141.0693 139.8544 159.7905 166.7843 197.4259 199.6196 173.8153 200 200.9975 174.5623 178.1264 195.8996 186.3438 198.0404 189.5257 211.7458 216.6279 197.0102 199.1231 200.1461 225.6106 235.243 264.9803 217.8508 216.5877 239.0361 217.9924 245.1103 242.3907 221.937 235.0156 223.2935 246.9109 225.0778 248.6765 248.9689 233.1888 245.9868 235.595 238.7321 253.827 240.4704 239.852 247.5237 253.2494 253.6533 255.5357 255.2254 264.1046
126.8844 162.4359 140.3728 141.0764 138.6691 137.3002 136.6607 133.3884 131.7766 130.0504 0 124.7769 126.986 114.1657 113.9779 112.8157 108.4659 123.15 115.2878 110.7361 125.7997 124.1718 108.5788 104.9144 119.9504 110.175 105.687 114.1802 111.1345 106.501 107.3554 103.2297 118.5915 95.70788 109.1816 106.842 67.60663 114.1738 101.9726 99.3621 109.5496 104.8062 100.1975 105.7594 98.03266 98.89954 99.809 106.9155 84.36672 93.0336 83.62275 106.1898 92.33834 89.05912 72.3576 93.4742 95.88426 97.46231 95.20723 96.2466 87.04191 49.93684 51.32507 116.6848 89.05661 114.3645 61.66093 129.0574 87.92617 75.65965 81.17968 78.89874 101.6551 113.3212 156.0244 92.92796 106.2699 116.3227 104.6937 115.2408 119.8511 92.85053 127.3506 109.4859 122.9168 110.2806 124.9456 121.2087 126.1783 117.6057 126.9289 134.1635 162.3911 135.1553 133.385 141.4069 123.7073 124.324 126.2772 125.3767 172.2814
