0 100.5908 137.3797 181.4414 112.4342 145.5931 94.82448 97.56038 186.9073 174.6001 92.75788 94.12793 106.1749 105.8263 96.0554 109.5288 106.1213 106.0049 108.1293 106.0605 103.0701 103.8191 104.4907 113.1403 117.0646 114.2683 117.1369 126.0793 118.8097 121.5022 132.2388 134.29 161.5355 163.5237 243.0454 247.6451 172.4869 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 255.1485 236.9219 243.2316 240.0758 222.4266 268.7036 255.2152 262.2031 236.1533 236.3663 293.7757 322.7339 294.9572 267.2715 273.9651 332.9039 274.0843 306.0849 309.1549 269.6706 308.7596
100.5908 0 47.60236 85.70269 19.01406 55.07097 11.58301 22.75654 98.09552 83.96544 81.20642 67.61191 32.73491 77.25577 65.55548 33.98851 39.50027 43.50252 43.00438 47.55172 56.59606 72.09414 60.81506 39.16911 63.36368 43.98394 47.3686 89.15423 47.02626 48.58967 104.5746 78.81028 112.7692 114.675 142.5946 147.0704 103.3378 116.7449 118.0127 170.4279 148.7913 169.8851 127.8787 184.9283 156.16 142.3467 147.3967 145.597 185.7376 171.1351 161.0445 168.4247 165.4624 166.881 195.0722 222.667 196.8529 179.5436 185.3777 232.9096 187.8484 209.1333 212.2662 190.5478 212.1957
137.3797 47.60236 0 85.51753 28.91393 8.248376 59.04672 68.46597 51.31779 37.80306 128.0499 113.9473 74.85246 122.2158 111.5679 74.53869 81.9879 86.25987 84.93242 90.53185 100.9171 117.1033 105.0284 78.39334 104.1772 83.29775 85.77305 130.795 84.48974 84.87058 146.8401 115.8318 147.4873 149.1363 112.8506 119.0444 128.8556 114.2279 118.0191 142.1651 128.2713 143.2778 129.5358 157.7648 139.0108 136.5028 138.7381 139.6429 219.3228 157.1139 154.4286 161.9625 182.9469 185.0975 176.9796 198.7582 180.3206 180.6527 185.0987 209.1319 190.1342 194.7987 197.9489 199.6297 198.5458
181.4414 85.70269 85.51753 0 85.12835 84.30219 87.76473 83.91282 100.5828 90.25861 121.5732 108.3079 76.60016 107.1354 105.0231 73.35936 78.92055 80.85887 78.36591 82.97203 91.83566 103.9655 93.65348 71.13172 82.94011 72.07078 70.64484 101.151 68.45189 66.13819 114.8027 79.40076 95.3871 96.10017 81.01686 81.49185 64.04832 31.15432 33.35839 101.5834 72.10936 98.62296 44.43779 112.9466 75.29126 56.64803 62.0536 59.89652 155.4009 87.33132 75.34235 82.72681 101.3103 103.9246 113.003 144.5435 113.7206 96.34213 101.468 154.2919 105.4564 124.6705 127.7534 114.1919 127.4363
112.4342 19.01406 28.91393 85.12835 0 36.70339 30.59412 41.1244 79.98281 66.09505 100.1699 86.44202 49.5101 95.67137 84.28671 50 56.60389 60.79679 59.90826 65 74.68601 90.51083 78.88853 54.67175 80.05821 59.66574 62.69968 106.389 61.89709 62.93648 122.1147 94.06912 127.4049 129.2217 131.6435 136.8377 114.0614 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 150.3064 140.8119 144.8068 144.0626 200.2987 166.6741 159.4318 166.9498 173.5723 175.2956 189.1798 214.5951 191.5959 181.1995 186.5261 224.9361 190.0421 204.8341 207.9928 195.4789 208.1889
145.5931 55.07097 8.248376 84.30219 36.70339 0 66.37677 75.27415 43.29542 29.61109 134.8675 120.6129 80.93089 128.4425 118.1394 80.37269 88.00946 92.27145 90.80999 96.53432 107.1073 123.3666 111.1641 83.93313 109.6063 88.75265 91.0296 136.1816 89.61596 89.79586 152.2843 120.4122 151.342 152.9288 106.0366 112.4393 131.1976 111.9216 116.087 135.3904 122.7498 136.7307 127.7157 151.073 133.9339 133.3155 135.0541 136.4025 222.5865 152.396 150.9357 158.4333 183.3528 185.6196 171.5135 192.3696 175.0745 178.2447 182.4292 202.7318 187.8622 189.8202 192.9593 198.4572 193.6558
94.82448 11.58301 59.04672 87.76473 30.59412 66.37677 0 12.34695 109.1936 94.97661 69.64194 56.14465 23.94264 66.10131 54.16872 26 30 33.67863 33.6006 37.48333 45.80393 60.95088 50.01 31.38471 53.74636 35.77709 39.36051 78.88794 39.46201 41.4367 94.02127 70.17834 104.3072 106.265 149.8065 153.8628 97.74457 118.3089 118.9285 177.0485 153.9123 176.1391 128.1601 191.1876 160.4244 144.1804 149.8166 147.4034 177.0524 174.5 162.7836 170.0338 161.1092 162.3224 199.1607 227.9315 200.5617 179.185 185.2998 238.0887 187.1149 212.2287 215.3346 188.0957 215.1061
97.56038 22.75654 68.46597 83.91282 41.1244 75.27415 12.34695 0 117.2318 102.8786 59.60602 45.50844 12.22313 54.58539 43.22896 14.87851 17.72485 21.33373 21.33039 25.15125 33.84059 49.42231 38.05956 20.13113 41.40247 24.06819 27.70402 66.63732 28.10429 30.32898 81.90286 58.00876 92.13811 94.10929 151.2152 154.7042 87.03678 113.5409 113.511 177.5558 152.7136 176.1897 122.0536 191.1833 158.2089 139.4802 145.6791 142.6552 164.7933 171.227 157.8826 164.969 151.0011 152.0708 196.5781 226.6043 197.5567 172.2217 178.5692 236.6349 179.7919 208.5274 211.5956 179.3323 211.2016
186.9073 98.09552 51.31779 100.5828 79.98281 43.29542 109.1936 117.2318 0 14.38074 176.4433 161.9253 121.3693 168.6516 159.2561 120.2799 128.2 132.3707 130.6187 136.5476 147.4322 163.71 151.3124 123.0742 147.951 127.5745 129.2942 174.0181 127.5774 127.2213 190.1085 156.0937 184.0306 185.3712 85.08966 92.82445 158.9222 120.3131 126.0605 112.8533 110.8659 116.0657 137.4818 128.5527 124.4076 135.4668 134.2395 138.0699 252.0607 144.2567 150.3829 157.3242 201.4959 204.2306 157.5508 171.0179 162.5031 182.654 185.2761 181.0539 192.6947 178.57 181.5441 208.6894 182.8746
174.6001 83.96544 37.80306 90.25861 66.09505 29.61109 94.97661 102.8786 14.38074 0 162.0634 147.5447 107.0006 154.3121 144.8774 105.9334 113.8444 118.0218 116.2851 122.2057 133.0785 149.361 136.9699 108.7791 133.7568 113.3103 115.0832 159.9099 113.3937 113.0939 176.0167 142.2517 170.7451 172.1341 86.81334 94.13693 146.5352 112.4139 117.7875 115.6559 109.4633 118.1336 129.3969 131.5013 122.3351 129.6272 129.3273 132.4104 239.5434 141.9101 145.5508 152.7318 191.559 194.1832 157.4046 173.779 161.8834 176.5082 179.6271 183.9931 186.4776 177.5788 180.6291 200.9525 181.7416
92.75788 81.20642 128.0499 121.5732 100.1699 134.8675 69.64194 59.60602 176.4433 162.0634 0 14.72715 55.53602 16.26117 17.75528 57.21888 49.25444 45.46702 47.67599 41.7732 31.04835 17.86645 28.30194 55.9017 38.83996 52.63079 52.65216 34.57191 54.86575 56.64804 39.62323 49.40648 69.87131 71.77221 199.4492 201.3944 87.81799 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 195.5556 168.5052 176.5814 171.2577 130.6643 204.155 184.858 190.8151 147.6257 147.3473 231.1385 264.8345 230.4886 188.3249 195.5556 274.2066 193.458 238.3212 241.1327 184.0924 240.0638
94.12793 67.61191 113.9473 108.3079 86.44202 120.6129 56.14465 45.50844 161.9253 147.5447 14.72715 0 40.83878 13.11344 3.28718 42.49183 34.52857 30.77021 33.01347 27.16411 16.71991 9.789393 14.70676 41.25396 26.93702 38.16048 38.45091 32.89591 40.6834 42.63671 43.45368 41.23779 67.76594 69.79116 185.3345 187.4587 80.22191 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 182.8667 156.9805 164.8046 159.8266 134.0484 192.2051 173.8112 180.0113 142.5318 142.5798 219.0325 252.2328 218.6517 179.3669 186.4767 261.7317 185.0411 227.0578 229.9258 177.5243 228.9735
106.1749 32.73491 74.85246 76.60016 49.5101 80.93089 23.94264 12.22313 121.3693 107.0006 55.53602 40.83878 0 47.53056 38.01316 3.354102 7.158911 11.42366 10.40433 15.69235 26.19637 42.486 30.23326 8.01561 30.70124 11.88486 15.50806 56.88077 15.89025 18.17278 72.63092 46.32764 80.43165 82.37718 148.0887 151.0104 74.88825 105.1202 104.5622 173.4279 147.1334 171.6399 112.5178 186.5218 151.6946 130.9628 137.5909 134.0847 153.2776 163.7513 149.1304 156.0652 138.9972 140.0184 189.6029 220.6383 190.2216 161.9136 168.408 230.5342 169.2314 200.5898 203.6204 167.9144 203.0939
105.8263 77.25577 122.2158 107.1354 95.67137 128.4425 66.10131 54.58539 168.6516 154.3121 16.26117 13.11344 47.53056 0 13.15447 48.384 40.52632 36.30944 38.03735 32.10714 21.33669 5.163199 17.34614 45.7844 24.3163 41.66547 40.78888 20.30422 42.86912 44.17317 30.44029 33.14833 55.71058 57.69746 186.1566 187.7359 71.63178 128.9457 126.0481 208.6154 178.9684 205.7581 130.3721 220.0376 180.4011 152.694 160.8763 155.4058 120.948 188.5132 168.8621 174.7482 132.1877 132.0385 215.563 249.5588 214.7735 172.0662 179.295 258.8362 177.2312 222.3697 225.1615 168.1998 224.0567
96.0554 65.55548 111.5679 105.0231 84.28671 118.1394 54.16872 43.22896 159.2561 144.8774 17.75528 3.28718 38.01316 13.15447 0 39.5506 31.56343 27.72183 29.92073 24.02603 13.46291 8.823831 11.44771 38.14774 23.85748 34.96069 35.19233 31.97039 37.42325 39.36051 43.54595 38.74597 66.3193 68.35934 182.0803 184.188 77.66112 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 179.6003 153.8059 161.6052 156.6607 133.5792 188.9881 170.6827 176.9085 140.3211 140.4284 215.8014 248.9687 215.442 176.5021 183.5926 258.4744 182.2533 223.9001 226.7736 175.0321 225.8332
109.5288 33.98851 74.53869 73.35936 50 80.37269 26 14.87851 120.2799 105.9334 57.21888 42.49183 3.354102 48.384 39.5506 0 8 12.09339 10.44031 16.27882 27.16616 43.43052 31.03869 5.385165 30.0799 10 13.46291 56.56029 13.46291 15.52417 72.47068 44.82187 78.81624 80.73568 145.3616 148.1887 72.18033 101.789 101.2126 170.5291 144.0451 168.6802 109.165 183.5417 148.4992 127.6244 134.2721 130.7442 151.7615 160.4688 145.7833 152.7145 136.1299 137.1929 186.3572 217.4881 186.9465 158.5978 165.0818 227.3681 165.9397 197.2739 200.3023 164.7786 199.7689
106.1213 39.50027 81.9879 78.92055 56.60389 88.00946 30 17.72485 128.2 113.8444 49.25444 34.52857 7.158911 40.52632 31.56343 8 0 4.272002 3.605551 8.544004 19.23538 35.52759 23.19052 7.81025 23.88197 8.246211 11.5434 49.82162 12.85496 15.52417 65.51336 40.31129 74.43118 76.40844 152.5057 155.1443 71.17584 106.4002 105.3945 177.2957 150.2431 175.2855 112.7697 190.0815 154.2077 132.0606 139.0144 135.1287 147.0713 165.5725 149.9797 156.7674 135.659 136.5304 191.7316 223.3869 192.0963 161.2242 167.869 233.1872 168.2379 202.0025 205 165.7468 204.3713
106.0049 43.50252 86.25987 80.85887 60.79679 92.27145 33.67863 21.33373 132.3707 118.0218 45.46702 30.77021 11.42366 36.30944 27.72183 12.09339 4.272002 0 2.5 4.272002 15.07481 31.33943 18.96444 10.59481 20.06888 8.845903 11.18034 45.69736 13.0384 15.69235 61.32088 37.12479 71.14949 73.14711 155.4711 157.9565 69.50719 107.6859 106.4249 179.9516 152.5 177.8208 113.4471 192.5623 156.129 133.2 140.3326 136.233 143.5842 167.0928 150.9542 157.6494 134.1 134.8745 193.4095 225.401 193.6292 161.2777 168.0067 235.1436 168.1019 203.264 206.2408 164.8947 205.5532
108.1293 43.00438 84.93242 78.36591 59.90826 90.80999 33.6006 21.33039 130.6187 116.2851 47.67599 33.01347 10.40433 38.03735 29.92073 10.44031 3.605551 2.5 0 6 17 33.14529 20.71714 8.246211 20.35952 6.403124 9.013878 46.48072 10.73546 13.41641 62.26556 36.71512 70.83078 72.80968 153.0261 155.489 68.06614 105.2616 104.0433 177.4674 150 175.3283 111.1396 190.0669 153.6392 130.8014 137.9058 133.8407 143.4662 164.6398 148.5869 155.301 132.6151 133.44 190.9398 222.907 191.1753 159.1422 165.8463 232.6526 166.0271 200.8482 203.8284 163.0859 203.1505
106.0605 47.55172 90.53185 82.97203 65 96.53432 37.48333 25.15125 136.5476 122.2057 41.7732 27.16411 15.69235 32.10714 24.02603 16.27882 8.544004 4.272002 6 0 11 27.17738 14.76482 14.14214 16.48245 11.18034 12.37942 41.60292 14.53444 16.97056 57.14018 34.17601 67.97794 69.99464 158.4961 160.8329 68.06614 109.1238 107.6151 182.6688 154.8419 180.4217 114.2804 195.105 158.1423 134.4656 141.7674 137.4613 140.1405 168.7076 152.0425 158.6415 132.6603 133.335 195.1666 227.4775 195.2434 161.4443 168.2528 237.1608 168.0744 204.6069 207.562 164.1493 206.8166
103.0701 56.59606 100.9171 91.83566 74.68601 107.1073 45.80393 33.84059 147.4322 133.0785 31.04835 16.71991 26.19637 21.33669 13.46291 27.16616 19.23538 15.07481 17 11 0 16.29755 4.219005 25.07987 14.02855 21.58703 21.73131 33.61702 23.96351 25.94224 48.27007 32.01562 63.89053 65.94884 168.6179 170.7434 69.42622 116.6748 114.6909 192.3254 163.9177 189.8973 120.6027 204.4766 166.6433 141.598 149.2146 144.5111 134.5257 176.4518 158.7718 165.1569 133.4457 133.8428 203.1477 236.023 202.9507 166.1453 173.1185 245.5916 172.3079 211.7664 214.6742 166.6433 213.8121
103.8191 72.09414 117.1033 103.9655 90.51083 123.3666 60.95088 49.42231 163.71 149.361 17.86645 9.789393 42.486 5.163199 8.823831 43.43052 35.52759 31.33943 33.14529 27.17738 16.29755 0 12.43262 41.01475 21.05961 37.04875 36.40275 23.22356 38.53518 40.00262 34.92005 32.56087 57.97767 60.00217 182.4632 184.1979 71.49832 126.5947 123.9218 205.2838 175.9563 202.5434 128.6523 216.912 177.733 150.6805 158.73 153.4471 124.7556 186.2937 167.1247 173.1438 133.1587 133.1396 213.2726 246.9923 212.6363 171.3717 178.5469 256.351 176.7886 220.5516 223.375 168.5628 222.3315
104.4907 60.81506 105.0284 93.65348 78.88853 111.1641 50.01 38.05956 151.3124 136.9699 28.30194 14.70676 30.23326 17.34614 11.44771 31.03869 23.19052 18.96444 20.71714 14.76482 4.219005 12.43262 0 28.6007 12.9871 24.75884 24.42642 29.63665 26.62048 28.34784 44.10215 29.91321 60.78322 62.84465 171.1473 173.1178 68.11314 117.7608 115.5517 194.5166 165.7625 191.9719 121.1033 206.4789 168.16 142.4423 150.2025 145.3121 130.8841 177.5625 159.4046 165.6836 131.7199 132.019 204.3624 237.5261 204.0245 165.8748 172.9098 247.0276 171.8377 212.5625 215.4456 165.4962 214.5277
113.1403 39.16911 78.39334 71.13172 54.67175 83.93313 31.38471 20.13113 123.0742 108.7791 55.9017 41.25396 8.01561 45.7844 38.14774 5.385165 7.81025 10.59481 8.246211 14.14214 25.07987 41.01475 28.6007 0 25.79685 5 8.20061 52.41167 8.077747 10.19804 68.44706 39.69887 73.60027 75.50662 144.931 147.4834 66.91039 98.81295 97.94386 169.5703 142.436 167.5231 105.5462 182.3066 146.4138 124.5351 131.4002 127.6207 146.5748 157.8742 142.5394 149.3807 130.9823 132.0084 183.9837 215.5815 184.3909 154.4871 161.0497 225.3869 161.6818 194.4016 197.4082 160.0156 196.8073
117.0646 63.36368 104.1772 82.94011 80.05821 109.6063 53.74636 41.40247 147.951 133.7568 38.83996 26.93702 30.70124 24.3163 23.85748 30.0799 23.88197 20.06888 20.35952 16.48245 14.02855 21.05961 12.9871 25.79685 0 20.88124 18.69152 26.61812 20.37753 20.98679 42.68444 18.39162 51.63545 53.6664 161.8614 163.4197 55.42237 105.7681 103.2949 184.344 154.9016 181.5437 108.5009 195.8816 156.7164 130.1365 138.0481 132.9594 123.6581 165.5327 146.8851 153.0743 119.4281 119.8451 192.4477 226.0054 191.9333 152.9007 159.9456 235.4 158.8508 200.1681 203.0268 152.709 202.0578
114.2683 43.98394 83.29775 72.07078 59.66574 88.75265 35.77709 24.06819 127.5745 113.3103 52.63079 38.16048 11.88486 41.66547 34.96069 10 8.246211 8.845903 6.403124 11.18034 21.58703 37.04875 24.75884 5 20.88124 0 3.640055 47.49767 4.609772 7.28011 63.56099 34.82815 68.8186 70.74072 147.3296 149.6526 63.3877 98.85848 97.65244 171.5033 143.8089 169.2838 104.8094 183.9864 147.3228 124.4026 131.5029 127.4443 141.7616 158.2474 142.2038 148.9314 127.741 128.6723 184.5671 216.6134 184.7837 153.0335 159.6997 226.341 160.0125 194.4454 197.4259 157.5436 196.7502
117.1369 47.3686 85.77305 70.64484 62.69968 91.0296 39.36051 27.70402 129.2942 115.0832 52.65216 38.45091 15.50806 40.78888 35.19233 13.46291 11.5434 11.18034 9.013878 12.37942 21.73131 36.40275 24.42642 8.20061 18.69152 3.640055 0 45.16154 2.236068 4.609772 61.28009 31.51587 65.40069 67.30899 146.8886 149.0254 59.80176 96.80522 95.40047 170.6797 142.5877 168.3308 102.2998 182.9663 145.7781 122.218 129.4537 125.2318 138.3742 156.349 139.8904 146.5504 124.2007 125.1112 182.7902 215.1221 182.8859 150.1349 156.8479 224.7944 157.0135 192.3311 195.2953 154.2247 194.5755
126.0793 89.15423 130.795 101.151 106.389 136.1816 78.88794 66.63732 174.0181 159.9099 34.57191 32.89591 56.88077 20.30422 31.97039 56.56029 49.82162 45.69736 46.48072 41.60292 33.61702 23.22356 29.63665 52.41167 26.61812 47.49767 45.16154 0 46.66486 46.81919 16.131 21.77065 35.52441 37.48444 181.9067 182.6408 55.50559 119.023 115.2922 202.347 171.3709 198.938 118.093 212.7259 171.2953 141.2438 149.8497 143.7353 101.8416 177.581 156.3248 161.7322 113.1657 112.826 204.7676 239.7139 203.4106 156.3753 163.7161 248.6384 160.8794 209.8539 212.5294 150.1215 211.2238
118.8097 47.02626 84.48974 68.45189 61.89709 89.61596 39.46201 28.10429 127.5774 113.3937 54.86575 40.6834 15.89025 42.86912 37.42325 13.46291 12.85496 13.0384 10.73546 14.53444 23.96351 38.53518 26.62048 8.077747 20.37753 4.609772 2.236068 46.66486 0 2.692582 62.7953 32.1753 65.82743 67.70894 144.6591 146.79 59.04447 94.74835 93.40905 168.4449 140.3754 166.1001 100.4154 180.7392 143.608 120.205 127.398 123.2286 138.8229 154.253 137.925 144.6122 123.2989 124.2637 180.6661 212.945 180.7906 148.4739 155.1556 222.6264 155.426 190.2978 193.2673 152.9485 192.562
121.5022 48.58967 84.87058 66.13819 62.93648 89.79586 41.4367 30.32898 127.2213 113.0939 56.64804 42.63671 18.17278 44.17317 39.36051 15.52417 15.52417 15.69235 13.41641 16.97056 25.94224 40.00262 28.34784 10.19804 20.98679 7.28011 4.609772 46.81919 2.692582 0 62.93648 31.241 64.53681 66.38712 142.8041 144.8338 56.7186 92.19544 90.80198 166.3835 138.1304 163.9756 97.7548 178.5809 141.2268 117.6138 124.8439 120.6301 137.5128 151.744 135.302 141.9747 120.865 121.8615 178.1965 210.5798 178.2807 145.7815 152.4631 220.2391 152.7383 187.7232 190.6882 150.3363 189.9714
132.2388 104.5746 146.8401 114.8027 122.1147 152.2843 94.02127 81.90286 190.1085 176.0167 39.62323 43.45368 72.63092 30.44029 43.54595 72.47068 65.51336 61.32088 62.26556 57.14018 48.27007 34.92005 44.10215 68.44706 42.68444 63.56099 61.28009 16.131 62.7953 62.93648 0 36.01389 34.98571 36.47259 195.8009 196.1775 63.00794 130.3879 126.1428 215.2719 183.7308 211.5963 127.7693 225.078 182.7786 151.3275 160.178 153.6296 91.273 187.7984 165.4196 170.3737 114.134 113.3162 214.9535 250.4433 213.1783 162.3122 169.7292 259.0989 165.9518 218.6618 221.2261 152.6434 219.7513
134.29 78.81028 115.8318 79.40076 94.06912 120.4122 70.17834 58.00876 156.0937 142.2517 49.40648 41.23779 46.32764 33.14833 38.74597 44.82187 40.31129 37.12479 36.71512 34.17601 32.01562 32.56087 29.91321 39.69887 18.39162 34.82815 31.51587 21.77065 32.1753 31.241 36.01389 0 34.1321 36.10055 160.228 160.8926 39 97.7548 94.3027 180.5831 149.693 177.2005 97.8366 191.0355 149.8833 120.6027 129.0349 123.2033 106.9624 156.7618 136.2783 141.9895 101.8644 102.1219 183.9185 218.555 182.8004 138.9541 146.1677 227.5989 144.2532 189.842 192.5876 136.2975 191.403
161.5355 112.7692 147.4873 95.3871 127.4049 151.342 104.3072 92.13811 184.0306 170.7451 69.87131 67.76594 80.43165 55.71058 66.3193 78.81624 74.43118 71.14949 70.83078 67.97794 63.89053 57.97767 60.78322 73.60027 51.63545 68.8186 65.40069 35.52441 65.82743 64.53681 34.98571 34.1321 0 2.061553 175.0257 174.208 33.73426 104.1393 98.95454 191.273 158.6726 186.9358 98.43272 199.5298 155.7691 122.1966 131.3202 124.1556 72.99562 158.4243 134.624 138.9492 79.2626 78.56561 185.3025 221.4529 182.9125 128.4494 135.8823 229.622 131.5903 187.1069 189.5284 117.6605 187.8686
