0 191.1525 189.8043 188.4941 186.8079 186.7613 188.4871 189.214 188.4934 185.9938 166.5698 185.8333 182.3081 163.3485 172.9943 182.9921 183.5159 174.146 172.8923 180.1994 167.0422 178.6928 165.6161 178.1241 151.1291 138.6117 178.4232 134.827 143.7163 175.4496 147.2377 145.1263 147.134 167.4403 140.9046 168.0993 147.0199 168.6923 145.2537 115.5632 157.9768 130.7835 159.2033 158.8593 147.7878 128.1707 126.0559 155.2548 152.4697 114.3994 123.9439 153.8247 119.7662 117.6968 152.632 115.9874 112.7904 117.4685 123.1797 107.0131 129.9725 141.3241 148.6946 111.0656 140.3278 112.7914 106.9653 129.6553 127.7952 139.3531 116.9567 114.7961 104.5294 66.62188 127.938 121.1216 107.5788 137.048 123.1372 114.5338 117.1424 116.6747 113.0696 137.0159 120.3634 118.8689 136.1497 123.6357 117.0128 119.4227 132.5556 131.8271 112.678 98.62344 136.827 95.35916 125.3012 128.9261 131.6065 125.7736 127.4838 123.5931 130.1862 131.9301 128.0184 130.9289 117.0332 119.6486 116.6073 127.2669 125.1525 112.5635 130.7689 128.6346 121.6182 115.0998 127.3669 117.324 113.3317 120.7626 117.679 120.125 118.1254 128.6109 126.111 117.1059 120.1087 125.1194 119.3618 122.7798 130.1931 112.4845 114.9499 86.77391 101.0444 88.86482 98.07905 98.84782 110.7057 153.8024 102.7226 100.6095 104.9357 168.8118 49.51545 103.6655 106.1007 51.89023 106.0066 163.5149 110.7583 84.19478 108.7266 62.87602 117.1746 121.3191 106.2255 123.553 74.60766 111.865 79.37629 77.86523 163.272 123.0899 127.9008 103.4311 132.8753 134.2358 141.9474 158.8431 161.1567 171.0308 172.6242 134.9075 142.3843 173.0425 171.3011 175.237 179.0247 157.9578 174.6334 181.0304 142.0151 183.4852 185.6746 183.8133 133.0866 186.7553 129.8185 133.1476 167.9628 134.902 128.5173 130.4715
191.1525 0 3 6 10 4.669047 3 9.219544 12.04159 8.944272 49.64877 13.20038 10 54.32515 20.80865 19.70406 22.02272 18.56071 18.68154 21.9545 24.83948 39.82462 188.4969 46.15734 42.57934 53.70114 63.03174 56.43711 51.44475 68.56566 56.87266 58.21512 61.49187 71.56116 61.03278 75.30106 69.6807 77.66595 78.42381 77.49194 84.53402 76.0884 87.70975 89.94443 85.44004 80.09994 80.00625 90.33825 91.28527 84.0119 84.02381 94.37161 88.66917 91 101.9804 93.00134 95.04736 96.0833 97.73945 97.41663 100.2247 105.0048 109.252 100.005 106.8925 101.0198 101.1496 105.1594 104.1393 108.7842 103.8906 103.1746 103.2376 140.8581 107.4895 106.066 105.0107 111.3194 107.5174 106.6338 109.2177 107.5639 109.2932 115.7411 112.9436 112.1472 117.6435 114.1403 113.9912 117.6001 126.2418 128.1601 231.3115 220.077 138.1919 218.8019 142.1267 144.1007 145.8801 144.3087 145.7738 144.8102 147.5263 149.0403 147.9628 155.4381 151.608 154.1493 154.0657 157.8924 158.3824 157.4182 162.7821 163.717 162.5946 161.8533 166.8652 165.7377 165.0606 167.3865 168.7787 171.2104 170.8362 174.0208 173.4416 172.6268 174.1551 176.1477 184.7343 186.3169 193.8639 273.7243 275.5381 201.0895 272.5674 209.0218 273.0073 274.5269 283.9384 316.9521 279.6355 278.7426 282.2798 345.8476 232.8132 282.9912 284.957 237.7162 285.9545 329.3907 226.8946 228.3725 231.0195 249.4193 298.1359 302.3524 292.1387 241.9604 251.1036 297.7129 250.7987 253.9092 341.1342 310.5497 314.3406 261.8497 319.1003 320.732 329.2567 343.0233 344.8594 353.2775 354.5434 324.3594 330.9574 355.4603 354.3586 357.4983 360.8102 283.8622 359.0003 362.989 332.0241 366.0833 368.1223 367.1648 324.2376 370.3423 320.732 324.2376 293.3875 326.0199 311.3612 312.278
189.8043 3 0 3 7 3.224903 4.242641 11.6619 14.42221 10.63015 46.69047 15.20691 10.44031 51.38309 18.43909 21.59282 24.04163 18.56071 18.11077 23.60085 23.02173 41.7732 185.5546 48.13003 42.19005 51.94047 65.06919 54.99225 51.13768 70.50709 57.29311 58.54912 62.09871 73.23933 61.20457 77.01461 70.51399 79.40403 79.34415 76.65507 85.95929 76.29184 89.1852 91.41663 86.53901 80.30567 80.09994 91.70605 92.57429 83.60024 84.14868 95.71311 88.74245 91.04944 103.3102 93.0336 95 96.25487 98.15294 97.18539 100.896 106.0424 110.4943 100.02 107.912 101.1237 101.0309 105.8702 104.7855 109.7862 104.1933 103.3925 103.0776 138.8524 108.1712 106.5317 105.0107 112.272 108.0602 106.9008 109.6016 107.912 109.5536 116.709 113.4603 112.6144 118.596 114.7563 114.4246 118.1303 127.1299 129.0349 228.8274 217.6669 139.1761 216.4168 142.8741 144.9207 146.7515 145.0655 146.564 145.5232 148.3678 149.9133 148.7616 156.2792 152.1907 154.7805 154.6391 158.66 159.11 157.913 163.6001 164.4939 163.2483 162.39 167.6097 166.3069 165.5597 168.0126 169.3465 171.8139 171.406 174.7606 174.1407 173.1733 174.7484 176.8191 185.2722 186.9037 194.5308 271.5621 273.3629 201.0224 270.5624 208.9409 271.0609 272.5913 281.9397 314.7355 277.7139 276.8473 280.3621 343.8392 231.8124 281.1139 283.0662 236.6601 284.0863 327.1976 227.0215 228.0636 231.0779 248.3647 296.2735 300.4863 290.4238 242.149 250.3198 295.9899 250.122 253.1443 339.1489 308.8756 312.6228 261.4656 317.3704 319.011 327.5622 341.2038 343.0233 351.3915 352.6471 322.7786 329.3217 353.5774 352.4954 355.6093 358.9053 284.1267 357.175 361.0872 330.48 364.1977 366.2308 365.3012 322.8885 368.484 319.462 322.9257 293.6941 324.6968 310.5266 311.4786
188.4941 6 3 0 4 4.123106 6.708204 14.31782 17 12.80625 43.73786 17.5 11.6619 48.44814 16.27882 23.71181 26.24881 19.03943 18.02776 25.4951 21.47091 43.84062 182.6142 50.20458 42.0119 50.29724 67.17887 53.67632 51.00551 72.52069 57.86623 59.03389 62.84306 75 61.52235 78.80514 71.4636 81.21576 80.366 75.9276 87.46428 76.6123 90.73588 92.96236 87.72685 80.62258 80.30567 93.15042 93.94147 83.29466 84.38009 97.12878 88.91694 91.19759 104.7091 93.16249 95.04736 96.51943 98.65597 97.04638 101.6514 107.1541 111.8034 100.1249 109.0046 101.3163 101.0012 106.6607 105.513 110.8603 104.5813 103.6967 103.0049 136.8832 108.9312 107.0794 105.0964 113.2961 108.683 107.251 110.0659 108.3421 109.8954 117.7455 114.0537 113.1592 119.6161 115.447 114.9348 118.7341 128.082 129.9731 226.3559 215.2717 140.2177 214.0473 143.6802 145.7978 147.6787 145.8801 147.411 146.2942 149.2649 150.841 149.6162 157.1732 152.83 155.467 155.2683 159.4804 159.8906 158.4629 164.4688 165.3217 163.9543 162.9801 168.4043 166.9281 166.1114 168.6898 169.9654 172.4674 172.0262 175.5484 174.8885 173.77 175.391 177.5387 185.8569 187.5367 195.2414 269.416 271.2033 201 268.5759 208.9031 269.1338 270.6751 279.9589 312.532 275.8115 274.9717 278.4634 341.8453 230.8463 279.2562 281.1948 235.6374 282.2375 325.0173 227.188 227.7938 231.1753 247.3419 294.43 298.6386 288.73 242.3745 249.5696 294.2873 249.4795 252.4127 337.1785 307.2216 310.9244 261.1154 315.6596 317.309 325.8865 339.4009 341.2038 349.5211 350.7663 321.218 327.7054 351.7101 350.648 353.7358 357.0154 284.4226 355.3656 359.2005 328.9559 362.3272 364.3542 363.4529 321.5618 366.6408 318.2153 321.6364 294.031 323.396 309.7189 310.7062
186.8079 10 7 4 0 7.334848 10.44031 18.02776 20.61553 16.12452 39.81206 20.83867 14.14214 44.54835 13.89244 26.80019 29.41088 20.35927 18.68154 28.3196 19.92486 46.75468 178.6968 53.10838 42.10701 48.30955 70.0928 52.13905 51.10345 75.3077 58.86 59.90826 64.041 77.46612 62.16912 81.30344 72.90275 83.73769 81.87976 75.13322 89.58795 77.21902 92.91394 95.13149 89.44272 81.21576 80.75271 95.18929 95.88013 83.0542 84.85281 99.12618 89.30597 91.5478 106.6771 93.48396 95.25755 97.01546 99.46356 97.00515 102.7862 108.7474 113.6486 100.4042 110.5712 101.7104 101.1002 107.8355 106.6068 112.4011 105.2295 104.2353 103.0437 134.3168 110.0636 107.9352 105.3435 114.7693 109.6358 107.8461 110.8084 109.0413 110.4762 119.2309 114.962 114.0044 121.0785 116.4818 115.7325 119.6513 129.4488 131.3202 223.0807 212.1019 141.6933 210.9129 144.8447 147.0544 149 147.0544 148.6271 147.411 150.5457 152.1611 150.841 158.4456 153.7693 156.4672 156.193 160.6549 161.0124 159.2812 165.7046 166.503 164.9758 163.849 169.5406 167.8362 166.9281 169.671 170.8691 173.4157 172.9306 176.6727 175.9602 174.6425 176.3236 178.5721 186.7086 188.4516 196.2564 266.5802 268.3491 201.0398 265.9568 208.9197 266.5952 268.1511 277.3464 309.6147 273.3057 272.5022 275.9624 339.2098 229.6127 276.8104 278.7302 234.3267 279.8035 322.1308 227.4713 227.4951 231.3655 246.0285 292.0017 296.2043 286.5048 242.7326 248.6222 292.0497 248.6765 251.4896 334.5752 305.0483 308.6908 260.7015 313.4087 315.0698 323.6819 337.0237 338.8038 347.0519 348.2829 319.1692 325.5807 349.2449 348.2097 351.262 354.5194 284.8658 352.9783 356.7086 326.9557 359.8569 361.8757 361.0125 319.8281 364.2071 316.5896 319.9531 294.5272 321.6971 308.6839 309.7185
186.7613 4.669047 3.224903 4.123106 7.334848 0 3.405877 10.77033 13.29662 8.820431 45.85194 13.53699 7.602631 50.44028 16.19877 19.64306 22.20811 15.41752 14.88624 21.37756 20.20891 39.74167 184.5581 46.10531 38.96665 49.10206 63.08407 51.9798 47.91725 68.40797 54.21162 55.44006 59.08172 70.88018 58.0517 74.68367 67.59089 77.09345 76.45932 73.46292 83.38465 73.14218 86.64641 88.87407 83.74843 77.15569 76.92594 89.08647 89.89994 80.37537 80.98024 93.07309 85.56336 87.86581 100.6588 89.84681 91.80087 93.09458 95.05577 93.96702 97.88973 103.2095 107.7822 96.82975 105.0685 97.94897 97.82254 102.8791 101.7684 106.9327 101.0636 100.2417 99.86491 136.2028 105.1675 103.4495 101.8177 109.392 105.0038 103.7615 106.4937 104.7941 106.4124 113.8358 110.3941 109.5317 115.7143 111.7256 111.331 115.068 124.2143 126.1126 226.706 215.443 136.307 214.1603 139.8921 141.9704 143.8249 142.0873 143.6001 142.5265 145.427 146.9871 145.8012 153.3373 149.1429 151.7505 151.5878 155.6849 156.1179 154.8344 160.6468 161.5223 160.2261 159.3251 164.6238 163.2532 162.482 164.9795 166.2921 168.772 168.352 171.7721 171.1356 170.1111 171.7026 173.8028 182.2062 183.8548 191.5114 269.0554 270.8691 197.8171 267.9134 205.7339 268.3647 269.8866 279.2855 312.2839 274.9985 274.1122 277.6438 341.1933 228.6591 278.3656 280.3278 233.5209 281.3315 324.7218 223.8456 224.8399 227.8899 245.2252 293.5146 297.7301 287.567 238.985 247.1243 293.1382 246.9125 249.946 336.484 305.9945 309.768 258.2407 314.5231 316.1582 324.6934 338.4151 340.2461 348.65 349.9131 319.8456 326.4188 350.8336 349.7373 352.8699 356.1778 280.9789 354.3904 358.3574 327.528 361.4559 363.4933 362.5435 319.8478 365.7225 316.3909 319.8703 290.5564 321.6458 307.3397 308.2859
188.4871 3 4.242641 6.708204 10.44031 3.405877 0 7.615773 10.29563 6.403124 49.25444 10.96586 7 53.83514 19.23538 17.35655 19.79899 15.57241 15.81139 19.41649 22.62742 37.53665 187.9388 43.89191 39.62323 51.34503 60.82763 53.86363 48.47229 66.27405 53.89341 55.22681 58.54272 69.06519 58.03447 72.83028 66.78666 75.21303 75.55723 74.63243 81.88406 73.09203 85.08819 87.32125 82.63776 77.10383 77.00649 87.65843 88.56636 81.04937 81.02469 91.67879 85.66926 88 99.28243 90.00139 92.0489 93.08598 94.76286 94.42987 97.29337 102.1812 106.5129 97.00515 104.0625 98.02041 98.15422 102.2375 101.2028 105.9481 100.9022 100.1798 100.2447 138.6579 104.561 103.097 102.011 108.4666 104.561 103.6425 106.2379 104.5801 106.3015 112.8938 109.983 109.1788 114.7911 111.198 111.018 114.642 123.3694 125.2837 229.6519 218.3137 135.3514 217.0052 139.2157 141.2091 143.0035 141.4001 142.8741 141.8908 144.6409 146.1643 145.0655 152.5529 148.6607 151.2118 151.1167 154.9871 155.467 154.4555 159.8906 160.8143 159.6621 158.8978 163.9543 162.7882 162.0987 164.4483 165.829 168.2676 167.8869 171.1089 170.5198 169.6732 171.2104 173.2195 181.7795 183.3712 190.9351 271.6616 273.489 198.0909 270.3516 206.0235 270.7397 272.2499 281.7162 314.9455 277.3464 276.4316 279.9873 343.6315 229.9935 280.6653 282.642 234.917 283.6212 327.358 223.8966 225.3908 228.0197 246.6191 295.7972 300.0167 289.6895 238.9653 248.2136 295.2694 247.881 251.014 338.8976 308.0716 311.8926 258.8769 316.6607 318.286 326.792 340.6494 342.4982 350.9558 352.23 321.8198 328.4529 353.136 352.0185 355.1788 358.5038 280.8727 356.6304 360.6799 329.4617 363.7609 365.8046 364.8246 321.5665 367.9979 318.022 321.5478 290.4019 323.3357 308.4846 309.3912
189.214 9.219544 11.6619 14.31782 18.02776 10.77033 7.615773 0 2.828427 3.605551 56.0357 4.609772 8.062258 60.48875 24.73863 10.96586 13.0384 15.11622 16.97056 13.60147 26.41969 30.80584 194.3371 37.10121 38.62642 53.95195 53.90733 55.50766 47.05383 59.5084 50.50248 52.03845 54.64659 62.76942 55.22681 66.4624 62.2971 68.7968 70.82863 74.32362 76.05919 70.07932 79.15807 81.3941 77.49194 74.06079 74.24284 81.939 83.00602 79.55501 78.16009 86.00581 82.90892 85.28775 93.62158 87.32268 89.56004 90.04999 91.13726 92.39589 93.05912 97.12363 101.0198 94.33981 99.0404 95.13149 95.81884 97.90046 97.01546 100.9604 97.52051 97.00515 98.0051 141.4496 100.2846 99.32271 99.36423 103.5809 100.6032 100.3383 102.6475 101.0792 103.0049 107.9676 106.0719 105.385 109.8954 107.0561 107.2986 110.6893 118.6002 120.5404 233.9444 222.3456 130.361 220.9485 134.7331 136.565 138.2462 136.8941 138.2932 137.4809 139.9464 141.4001 140.4635 147.8513 144.5337 146.9728 147.0077 150.4427 151.0099 150.5208 155.2321 156.2442 155.3641 154.8628 159.4522 158.6758 158.1455 160.2069 161.7166 164.0732 163.7681 166.6111 166.1114 165.605 167.0359 168.8698 177.7201 179.201 186.5821 274.7981 276.6681 195.4329 272.9762 203.3916 273.1776 274.6525 284.3132 318.2419 279.7016 278.7049 282.3288 346.2294 229.7063 282.8798 284.8973 234.7765 285.8059 330.5696 220.7527 223.3047 225.0356 246.465 297.9564 302.1854 291.4001 235.6671 247.3297 297.0017 246.7164 250.0784 341.4234 309.6494 313.6001 256.9557 318.4023 320 328.422 342.6543 344.5533 353.1629 354.4686 323.113 329.9058 355.3322 354.1539 357.3933 360.7672 277.3781 358.6467 362.9325 330.6433 365.9617 368.0231 366.9564 322.1878 370.1123 318.4211 322.0637 286.807 323.8827 307.6992 308.5121
188.4934 12.04159 14.42221 17 20.61553 13.29662 10.29563 2.828427 0 5 58 2.692582 9.219544 62.37699 26.30589 8.381527 10.29563 14.84924 17.20465 11.18034 27.313 28.01785 196.0116 34.30015 37.57659 54.12774 51.08816 55.30999 45.79369 56.70317 48.56439 50.15974 52.53808 60.03332 53.46027 63.71224 59.99794 66.03787 68.45165 73.34848 73.40981 68.20883 76.48529 78.72103 75 72.1734 72.44308 79.30952 80.41144 78.16009 76.32169 83.38465 81.09597 83.48653 91 85.52923 87.82369 88.14193 89.05055 90.80198 90.79648 94.64143 98.43272 92.54188 96.56604 93.26307 94.12359 95.60596 94.76286 98.49365 95.5 95.04736 96.33795 141.5344 98.0051 97.18539 97.56664 101.1385 98.4124 98.33842 100.5609 99.0202 101.005 105.513 103.8906 103.2376 107.4477 104.8094 105.1713 108.4932 116.1809 118.1271 234.6103 222.9026 127.8828 221.4684 132.382 134.1715 135.8234 134.5362 135.9154 135.1481 137.5391 138.9748 138.0797 145.44 142.2744 144.6824 144.7524 148.0709 148.6607 148.3122 152.83 153.8644 153.0555 152.6254 157.0891 156.4161 155.9295 157.9122 159.4561 161.79 161.5054 164.2475 163.7712 163.3554 164.7574 166.5443 175.4702 176.9209 184.2522 274.9727 276.8596 193.582 272.9469 201.5468 273.0751 274.536 284.271 318.4746 279.5657 278.5375 282.1871 346.1787 228.6154 282.6889 284.7218 233.7349 285.6029 330.7662 218.7519 221.6236 223.0807 245.416 297.7415 301.9735 291.0155 233.619 246.0325 296.6243 245.3263 248.7633 341.3449 309.2121 313.2108 255.3199 318.0252 319.6123 328.0015 342.3741 344.292 352.9589 354.2767 322.5678 329.4189 355.1239 353.9223 357.1918 360.5842 275.2688 358.369 362.7451 330.0561 365.754 367.822 366.722 321.3985 369.8708 317.5531 321.2367 284.6687 323.0666 306.4247 307.2063
185.9938 8.944272 10.63015 12.80625 16.12452 8.820431 6.403124 3.605551 5 0 53 4.716991 4.472136 57.38079 21.37756 10.96586 13.45362 11.85327 13.45362 13.0384 22.82542 31.14482 191.0662 37.50333 35.73514 50.39655 54.45181 52.06594 44.32339 59.87696 48.56439 50.01 52.96461 62.68174 53.03772 66.43982 60.94636 68.8186 69.62491 71.30919 75.591 68.00082 78.77182 81.00617 76.55064 72 72.06247 81.3941 82.34683 76.90254 76.02631 85.42833 80.73551 83.09633 93.03763 85.11903 87.28115 88 89.35883 89.94443 91.59148 96.13532 100.3195 92.13577 98.03061 93.0215 93.48396 96.49093 95.52487 99.92998 95.6308 95.02105 95.63472 137.9021 98.84331 97.62172 97.1558 102.489 98.99495 98.41466 100.8588 99.24717 101.0792 106.9018 104.4426 103.6967 108.8118 105.5462 105.5746 109.083 117.4436 119.3692 230.3411 218.7401 129.3406 217.3436 133.4166 135.3403 137.0876 135.5913 137.0328 136.1249 138.7516 140.2462 139.2157 146.6622 143.028 145.5266 145.4931 149.1643 149.683 148.9178 154.0195 154.9815 153.9513 153.3118 158.1518 157.1655 156.5535 158.7648 160.2069 162.6069 162.2621 165.3096 164.7604 164.0732 165.5597 167.4873 176.1858 177.7245 185.2041 271.2287 273.0957 193.2589 269.4531 201.2083 269.6757 271.1549 280.7935 314.6624 276.2101 275.2237 278.8391 342.7112 226.7377 279.4065 281.4187 231.7693 282.3367 326.9958 218.7884 220.9117 223.0022 243.4625 294.4911 298.7189 288.0017 233.7734 244.5343 293.6001 244.0082 247.2989 337.9132 306.274 310.2032 254.5059 315 316.6023 325.0385 339.2123 341.1041 349.6927 350.9943 319.789 326.5529 351.8636 350.6936 353.9223 357.2898 275.5781 355.2035 359.4565 327.3408 362.4928 364.5518 363.4969 319.0016 366.6553 315.2856 318.9012 285.0548 320.7133 304.8788 305.72
