0 194.0659 194.4557 198.4078 188.6411 192.0806 196.3995 170.8268 189.9896 196.0813 195.5589 191.7466 191.6682 187.4305 190.2733 184.8509 184.8527 152.3835 178.9678 163.3137 165.6536 175.1167 176.2713 182.6611 184.6911 179.5536 188.2346 179.7892 176.3919 172.4182 180.4491 172.979 174.9156 176.914 175.5483 141.5263 173.1086 144.0834 170.623 150.5164 176.9012 171.2715 143.3438 171.9466 145.0902 142.4928 155.5122 154.7381 152.6812 167.0254 162.0476 131.5544 130.5854 162.76 155.0765 154.6187 161.5157 162.3362 158.9521 123.9714 157.6552 152.4159 124.6368 155.7377 158.6276 164.8204 158.5472 150.8873 118.9295 155.7971 161.6865 156.5442 152.1975 148.8642 150.6349 124.5652 137.304 121.0283 139.9994 128.7197 158.2274 147.9173 70.67012 140.9239 141.4542 134.4914 108.561 94.82332 91.53964 120.064 134.2632 119.3069 138.0752 135.5326 125.4857 125.3875 86.8059 128.7762 135.9668 86.68976 138.4736 105.9244 94.94027 91.38545 92.91346 94.74336 103.1126 146.4271 95.52846 46.65778 48.1036 156.0044 114.1824 86.21525 104.3764 111.7503 58.51938 102.0032 126.3882 110.8121 115.712 113.0177 72.37389 77.90675 75.61314 101.0459 102.9839 118.4037 121.9806 126.6381 155.4657 103.0615 112.0682 138.3639 114.8393 146.5102 137.1087 139.1932 153.7029 137.5422 160.5299 162.2709 164.1194 159.4148 132.3986 136.9416 163.0847 134.1733 133.4462 174.8921 133.5522 170.2494 172.6924 124.5979 126.2743 169.2789 129.0416 174.2467
194.0659 0 5.385165 23.08679 7.28011 15.81139 25.07987 38.60052 18.43909 29.96665 32.64966 30.97131 36.43595 38.28838 43.60046 36.76955 40.30858 55.9464 48.25837 33.13608 177.9261 47.43416 53.80753 59.39697 62.96825 57.71698 69.52697 60.87693 57.62812 54.08327 62.96825 56.0357 59.20304 63.18623 61.22091 52.96359 60.50826 51.41984 61.29437 52.7097 68.11755 63.24555 52.95281 65.21503 53.23533 55.01363 62.40548 60.72891 61.13101 71.02112 67.53518 63.60031 64.19502 70.71068 66.12866 74.2783 76.53757 78.39005 81.41253 74.1485 83.18654 83.48291 75.53807 85.86617 88.82708 94.03191 92.19985 88.23831 81.67772 92.13034 96.89685 96.02965 92.61209 94.16903 96.66437 88.20431 92.17917 90.04999 95.50916 95.52487 110.8264 108.3374 134.4656 134.2609 137.1368 137.2443 222.8475 211.9321 210.7635 155.0032 161.9136 158.9025 167.6082 167.2872 165.4207 187.9081 249.0984 189.6629 197.4856 253.6218 199.7223 268.7341 265.8515 202.0619 209.9356 271.7425 277.4617 309.579 273.3057 230.2694 234.9574 322.1106 228.5495 228.4294 287.4056 232.422 246.6577 288.21 243.8272 296.0828 299.6081 298.0604 249.3692 249.4674 252.244 290.4497 292.9413 303.8717 309.0178 312.474 334.6929 261.6032 305.1885 327.0526 308.2353 333.7559 327.0382 328.6716 340.3741 328.3469 345.8005 349.2757 349.2005 285.9779 324.4935 328.422 349.0129 326.5854 326.3526 359.4245 326.6975 356.6247 358.4826 318.6283 320.3362 295.6506 322.0078 363.6073
194.4557 5.385165 0 17.72005 5.830952 10.63015 19.69772 42.95346 13.45362 24.59675 27.29469 25.73368 31.20076 33.24154 38.41875 31.89044 35.39112 59.5063 43.60209 32.01562 182.4169 43.04649 49.23667 54.48853 57.98276 52.94573 64.44377 56.0803 53.00943 49.73932 58.13777 51.62364 54.6443 58.50214 56.61272 52.97139 56.02901 50.92151 56.93856 50.55801 63.41136 58.83026 52.20153 60.74537 51.97115 53.96758 59.02636 57.48913 58.0517 66.7308 63.56099 63.32456 64.07808 66.64083 62.64184 70.59479 72.44998 74.24284 77.38863 73.24616 79.20227 79.74466 74.33034 81.939 84.74816 89.69392 88.10115 84.50444 80.50621 88.14193 92.66067 91.98566 88.76936 90.45333 92.84934 86.00581 89.05055 88.02272 92.17917 92.77931 106.6794 104.5466 136.1249 130.6331 133.4934 133.8096 225.7875 214.6677 213.4321 151.9901 158.5213 155.9134 164.1417 163.8841 162.2745 184.8777 251.0717 186.561 194.2719 255.4858 196.4688 270.8228 267.6602 200 207.9031 273.3587 279.206 311.8518 274.8982 229.8978 234.6955 324.3289 226.1899 226.7973 288.82 230.176 246.4001 289.4581 241.3778 297.4054 301.0149 299.4011 248.6001 248.5015 251.4416 291.4961 293.9503 305.2032 310.266 313.8041 336.4229 260.1216 305.8709 328.2194 308.8689 335.0373 328.1052 329.7787 341.7053 329.3358 347.2305 350.5986 350.648 283.428 325.3383 329.3418 350.4069 327.3912 327.0856 360.9224 327.3901 358.0014 359.9005 318.9248 320.6747 293.038 322.0062 364.7688
198.4078 23.08679 17.72005 0 20 9.219544 3.162278 59.13544 9.433981 7.81025 10.63015 10.96459 15.7779 19.31321 23.02173 19.41649 22.21556 73.76313 31.40001 36.06938 198.2885 32.38827 37.16517 40.31129 43.26662 39.60114 49.0408 42.48529 40.49691 38.83298 44.29447 40.26164 42.37924 45.43677 44.01136 58.26225 44.11632 54.81788 45.60702 48.94091 50.08992 47.12749 55.21775 48.70318 53.33854 55.91511 52.0267 51.15662 52.34501 55.36244 53.75872 67.20119 68.41053 56.29387 55.00909 61.81408 61.84658 63.32456 66.94027 74.70609 68.88396 70.46688 74.73286 71.80529 73.90027 77.62087 77.10585 75.13322 80.82234 77.62087 80.99383 81.16051 78.8543 81.03583 82.9759 82.56513 82.02439 85.14693 84.29116 87.14356 95.21817 94.59387 144.3607 121.0496 123.8245 124.952 237.3563 225.6728 224.246 144.5856 149.6429 148.5698 154.9468 154.9322 154.3017 177.2092 259.7249 178.6197 185.8805 263.7973 187.9202 279.7803 275.7753 195.7396 203.7087 280.8719 287.0993 321.2925 282.3349 231.2336 236.3726 333.5869 220.769 223.9129 295.6772 225.1422 248.0504 295.7972 235.5871 303.9605 307.8246 306.0082 248.5558 247.8003 251.2774 297.2003 299.5316 311.7707 316.5644 320.3514 344.1726 257.6398 310.3949 334.2317 313.2315 341.3971 333.8038 335.601 348.2104 334.7866 354.0353 357.0645 357.5024 277.1684 330.3407 334.5744 357.0952 332.2665 331.7303 367.9198 331.9055 364.625 366.6502 322.1878 324.0698 286.5349 324.2992 370.7091
188.6411 7.28011 5.830952 20 0 11.18034 21.2132 39.20459 13 25.70992 28.16026 25.82419 31.18619 32.44996 38.07887 30.61046 34.18379 54.78138 41.69758 26.4764 178.5532 40.60788 47.13014 53.15073 56.85068 51.26646 63.60031 54.45181 50.9902 47.20169 56.58622 49.20366 52.49762 56.6083 54.56189 47.17832 53.72383 45.22168 54.40588 45.59838 61.55485 56.40035 46.57252 58.41233 46.52956 48.44069 55.1372 53.45091 53.85165 64.07027 60.41523 57.58472 58.30952 63.63175 58.87274 67.0574 69.46222 71.34424 74.30343 67.68309 76.05919 76.2721 68.88396 78.71467 81.73891 87.09191 85.1194 81.02469 75.04832 85 89.88882 88.92147 85.42833 86.94906 89.47067 81.09871 84.89994 83.00602 88.23265 88.28363 103.7617 101.1336 130.384 127.0157 129.8942 129.9731 220.4949 209.2723 208.0054 147.7329 154.6383 151.6344 160.3387 160.0125 158.1423 180.6371 245.3915 182.387 190.2057 249.7779 192.4422 265.1735 261.9389 195.0231 202.9086 267.5986 273.4703 306.2582 269.1338 224.2075 228.9803 318.7166 221.4113 221.5784 283.0283 225.3198 240.6844 283.6477 236.664 291.6025 295.222 293.6001 243.0226 242.9918 245.8752 285.6711 288.1236 299.4011 304.4553 308.0016 330.6823 254.8298 300.0417 322.4016 303.0413 329.2294 322.2809 323.9568 335.9025 323.5081 341.4396 344.7948 344.8594 278.79 319.5074 323.512 344.6114 321.5603 321.2554 355.1408 321.5606 352.2036 354.1078 313.1214 314.867 288.448 316.2436 358.9502
192.0806 15.81139 10.63015 9.219544 11.18034 0 10.04988 50.03998 3.162278 14.56022 17.08801 15.16209 20.62515 22.62742 27.80288 21.40093 24.85521 64.56005 33.30379 28.84441 189.0888 33.10589 39.01602 43.93177 47.38143 42.5 53.8145 45.60702 42.72002 39.81206 47.63402 41.59327 44.41846 48.13003 46.32494 51.00224 45.8939 48.02083 46.95743 44.45011 53.00943 48.76474 48.76474 50.60632 47.53946 49.90491 50.53492 49.25444 50.08992 56.79789 54.08327 60.53924 61.58734 57.00877 53.93515 61.51697 62.76942 64.4748 67.77905 69.07966 69.64194 70.53859 69.57011 72.44998 75.04166 79.64923 78.36015 75.28612 75.73804 78.54935 82.73452 82.30853 79.37884 81.24124 83.48653 79.30952 80.75271 81.61495 83.54639 85.09407 96.84266 95.18929 136.4734 121.4578 124.292 124.908 228.6416 217.085 215.7041 143.6941 149.6462 147.6482 155.1532 154.9871 153.7596 176.5109 251.7936 178.0842 185.6212 255.9727 187.7578 271.7646 268.0168 193.1657 201.1075 273.3093 279.4155 313.1468 274.7981 226.0133 231.0087 325.4969 218.835 220.6581 288.3401 223.0022 242.7056 288.6399 233.865 296.7305 300.5079 298.7608 243.9611 243.5077 246.7391 290.2706 292.6476 304.539 309.4285 313.1294 336.5516 254.2071 303.9112 327.203 306.811 334.2469 326.8884 328.6411 341.011 327.9623 346.7333 349.8811 350.1842 275.7271 323.6819 327.8307 349.8342 325.6563 325.2076 360.5551 325.4324 357.3883 359.3702 316.2056 318.035 285.2337 318.7177 363.7159
196.3995 25.07987 19.69772 3.162278 21.2132 10.04988 0 60.00833 9.219544 5 7.81025 7.803133 12.70778 16.15549 20 16.27882 19.05338 73.97973 28.24015 34.71311 198.8394 29.27456 34.00368 37.21559 40.22437 36.45888 46.09772 39.35734 37.33631 35.69314 41.18252 37.10795 39.21734 42.29066 40.8534 56.78382 40.95424 53.15073 42.44997 46.5587 46.95743 43.9659 53.41348 45.54119 51.31277 53.94905 49.07251 48.25971 49.49747 52.20153 50.63596 65.43699 66.70832 53.15073 52 58.72498 58.69412 60.16644 63.78871 72.56032 65.73431 67.34728 72.44998 68.65858 70.74072 74.46476 73.94466 72.00694 78.50637 74.46476 77.83315 78.00018 75.70997 77.90468 79.83107 79.83107 79.00633 82.46211 81.22192 84.21401 92.05705 91.44397 143.0874 117.9025 120.6752 121.8236 236.677 224.8753 223.4083 141.5097 146.5094 145.4957 151.8042 151.7959 151.1985 174.1143 258.4434 175.5135 182.7573 262.4519 184.7918 278.548 274.3902 192.8419 200.8136 279.3797 285.6711 320.1401 280.8291 228.869 234.047 332.3962 217.7849 221.1176 294.0697 222.1824 245.7173 294.1054 232.5777 302.3012 306.2058 304.3567 246.0285 245.204 248.7363 295.4082 297.72 310.1113 314.8603 318.6864 342.7039 254.871 308.4234 332.478 311.2362 339.6969 332.0015 333.8173 346.5321 332.9462 352.4046 355.378 355.8792 274.1276 328.4342 332.7011 355.4448 330.3407 329.7711 366.3182 329.9276 362.9625 365.0079 320.0391 321.9383 283.4806 322.0248 368.9366
170.8268 38.60052 42.95346 59.13544 39.20459 50.03998 60.00833 0 51.0098 64.03124 66.1211 62.98589 67.76655 67.46851 73.5459 64.7611 68.06454 20 72.68023 40.49691 139.4699 69.857 76.76099 84.8646 88.95504 82.00152 96.20811 85.08819 80.5295 75.13322 87.32125 77.36924 81.3941 86.09588 83.63014 43.80801 81.85505 46.32494 81.49233 58.44324 90.78546 83.72574 49.09175 85.95929 52.80152 52.55949 74.77373 72.34639 71.50524 89.58795 83.81527 53.48832 52.81098 87.41853 78.74643 87.40658 92.80086 95 96.67471 66.48308 97.94897 96.12024 69.857 99.90495 103.9675 111.2115 107.2721 100.4191 74.84818 106.2168 112.9292 110.342 105.3803 105.7204 108.8944 88.19297 99.0202 88.54942 103.7111 99.0202 125.2298 119.6035 105.0952 142.8006 145.7 143.9514 186.8074 176.6557 175.7448 157.4293 167.3858 160.9969 173.5756 172.6992 168.6476 189.5542 216.8133 191.8802 200.5008 221.8152 203.0394 235.8474 234.2413 195.5633 203.0549 241.0187 246.0996 275.7873 242.6891 211.2865 215.2046 288.5104 223.8923 218.2155 257.5966 226.8083 226.7377 259.2393 239.6539 266.6927 269.7795 268.5703 232.7767 234.2136 235.8417 262.5205 265.1977 274.4012 279.9464 282.9735 303.188 249.8384 279.1595 298.321 282.4624 304.4158 298.8244 300.2416 310.7612 300.5377 315.6834 319.6742 318.9875 282.1059 297.4727 300.9801 319.0611 299.7666 299.9333 328.9377 300.5 326.7341 328.3848 294.7304 296.1828 292.1921 299.8683 334.7704
189.9896 18.43909 13.45362 9.433981 13 3.162278 9.219544 51.0098 0 13.0384 15.29706 12.82792 18.21928 19.84943 25.23886 18.43909 21.93812 64.7611 30.24381 27.01851 189.6506 29.96665 35.93397 41.03657 44.55334 39.51266 51.08816 42.63801 39.66106 36.67424 44.68781 38.47077 41.34005 45.10543 43.26662 49.24573 42.79311 46.04346 43.82921 41.74102 50 45.65085 46.64762 47.50789 45.18849 47.62877 47.42479 46.17359 47.04253 53.66563 50.92151 58.5235 59.64059 53.85165 50.80354 58.36078 59.61543 61.32699 64.62198 66.70832 66.48308 67.37779 67.06713 69.28925 71.89054 76.53757 75.21178 72.12489 73.22056 75.39231 79.60528 79.15614 76.2168 78.07991 80.32434 76.41989 77.64664 78.77182 80.41144 82.05486 93.70432 92.02717 135.1037 118.2962 121.1301 121.7539 227.9232 216.2419 214.8191 140.5774 146.4923 144.5337 151.9951 151.8321 150.6254 173.3862 250.4596 174.9514 182.4771 254.5742 184.6104 270.4848 266.5802 190.213 198.1593 271.7646 277.937 311.9546 273.2398 223.58 228.6154 324.2673 215.8103 217.8073 286.681 220 240.3081 286.8955 230.8202 295.0203 298.8394 297.0589 241.3732 240.8527 244.1385 288.425 290.7827 302.83 307.6752 311.4161 335.0405 251.3886 301.8874 325.4022 304.7638 332.5011 325.0385 326.8103 339.2882 326.0741 345.0594 348.1512 348.5183 272.6593 321.7266 325.9095 348.1408 323.6819 323.1996 358.9122 323.4057 355.6836 357.6861 314.0064 315.8532 282.1547 316.3937 361.9009
196.0813 29.96665 24.59675 7.81025 25.70992 14.56022 5 64.03124 13.0384 0 2.828427 4.533824 8.153993 12.16553 15.26434 13.0384 15.24078 77.27872 24.4365 36.05551 202.4165 26 30.10399 32.64966 35.51056 32.12865 41.23106 34.9285 33.24154 32.14032 36.67424 33.37664 35.17101 37.98026 36.68787 57.71152 36.98986 53.75872 38.63936 45.70134 42.54409 40.02499 53.75872 41.48494 51.22499 53.96758 46.48058 45.89118 47.29693 48.27007 47.16991 65.79514 67.17887 49.49747 49.16299 55.46088 54.91812 56.29387 60.01666 72.11103 61.98387 63.86667 71.69379 64.93843 66.82253 70.2282 69.97366 68.46897 77.65468 70.61161 73.68175 74.05422 72.00694 74.32007 76.11833 77.88453 76.05919 80.65358 78.02564 81.61495 87.91189 87.66413 144.17 114.1403 116.8867 118.2286 238.6483 226.6728 225.145 138.2317 142.8636 142.2252 148.076 148.1249 147.7633 170.7204 259.4533 172.0523 179.1812 263.3515 181.1767 279.6355 275.2181 190.2761 198.2543 280.0179 286.421 321.3513 281.4427 227.7586 233.0257 333.542 214.8953 218.8744 294.4962 219.3855 244.6753 294.3756 229.5828 302.6301 306.6089 304.6999 244.5179 243.5159 247.1903 295.4877 297.7613 310.4384 315.1032 319.0016 343.3712 252.6999 308.1461 332.6238 310.91 339.9426 332.0542 333.9057 346.8177 332.9248 352.7776 355.647 356.2654 270.9895 328.2834 332.6154 355.7808 330.1515 329.5148 366.7424 329.6335 363.2751 365.3576 319.39 321.3258 280.2789 321.0997 369.041
