0 177.8705 20.22375 23.76973 39.62323 55.57877 10.44031 62.8172 57.45433 59.07622 139.3542 63.1229 55.15433 43.08132 43.93177 44.64303 48.33218 46.17359 47.05582 46.87217 48.08326 56.93856 55.71383 92.358 69.1333 65.8635 86.97701 98.02022 79.40403 103.2473 106.1022 112.4656 112.5389 115.101 116.9316 114.7693 138.6831 137.6118 144.17 155.2063 158.2182 192.463 182.9542 182.2313 162.2899 165.4962 170.9883 176.8757 207.9279 215.4138 245.5489 245.0816 254.3423 282.7689 298.6974 254.527 222.7667 256.2145 226.5657 259.5799 295.5778 236.2612 230.4713 262.5648 239.1757 238.0525 252.0218 244.524 246.0996 247.6063 273.6458 324.9941 273.9069 311.2625 261.989 298.958 294.4745 302.7689 303.16 304.5591
177.8705 0 171.8282 168.5683 183.4508 189.7568 168.7863 186.741 167.6922 165.1234 166.6091 163.4841 154.8898 144.0733 133.9389 133.3452 141.9183 132.0006 130.8902 131.0065 130.0315 141.3224 136.4626 167.6643 145.3736 136.3077 150.1932 148.8205 131.5683 150.7052 146.6748 147.1509 145.0416 143.5734 142.7553 68.35451 140.4225 137.3055 143.5132 137.9432 137.8488 112.5806 98.613 95.34134 129.3525 126.0768 129.0234 125.5524 86.93393 88.84708 99.5396 97.54823 109.2512 152.4884 156.8282 102.0141 47.85448 102.4992 50.09692 102.7358 162.1185 110.564 83.59961 103.2317 108.4169 61.01897 123.1964 73.07755 77.99027 76.33425 105.4591 181.0737 102.6539 161.5991 102.2828 125.7737 157.2497 126.3457 126.4913 167.2219
20.22375 171.8282 0 4.242641 59.13544 75.16648 24.04163 81.88406 74.09453 75.23962 119.3333 78.95885 69.11584 51.62364 41.48494 40.79216 57.28001 41.4367 43.24639 44.38468 43.41659 67.20863 64.01908 108.2266 81.43076 75.66373 100.439 111.1864 89.14034 116.6062 118.8553 125.1739 124.964 127.2841 128.9729 105.7592 149.9133 148.4992 155.5892 165.614 168.5052 176.1391 167.4332 166.9528 171.4789 174.201 179.8055 185.0676 210.2974 217.4888 232.8846 232.5941 241.3732 267.8125 284.6073 242.3902 218.1467 244.1875 221.443 247.8811 280.712 239.2068 230.6339 251.1459 241.6113 232.6972 255.0512 241.0332 243.3475 244.1912 263.4862 310.7943 264.3936 297.8714 260.9947 289.7004 297.3154 294.7168 295.244 307.5406
23.76973 168.5683 4.242641 0 62.00806 78.02564 26.30589 84.48077 75.89466 76.89603 115.5933 80.50155 70.23532 51.73973 39.56008 38.60052 57.38467 39.05125 41.00305 42.37924 41 67.47592 63.88939 109.6586 82.04655 75.74299 101.2423 111.8728 89.10668 117.3243 119.4114 125.7 125.4193 127.6724 129.3213 102.1812 150.0133 148.5194 155.7241 165.4872 168.3449 171.8982 163.2112 162.7398 171.0585 173.6663 179.2875 184.4017 208.4059 215.5346 228.8236 228.5476 237.2867 263.6045 280.4411 238.3716 215.0581 240.1782 218.2773 243.9006 276.5072 237.3983 228.32 247.1907 239.704 229.4907 253.2469 238.1029 240.5327 241.2708 259.6555 306.6202 260.6338 293.7478 258.4594 285.9632 295.4495 291.122 291.6659 305.6963
39.62323 183.4508 59.13544 62.00806 0 16.03122 36.12478 23.4094 25.07987 27.85678 175.7746 32.03904 32 40.22437 60 62.42596 41.59327 64.63745 63.90031 61.84658 65.80274 43.17407 47.1197 58.13777 46.5531 50.35871 58.69412 69.40361 61.03278 73.82412 77.80105 83.86 84.5281 87.44856 89.47067 129.1898 111.8258 111.4854 116.7262 129.3561 132.5028 218.5772 207.4694 206.2408 138.5785 142.6219 147.7193 154.6383 196.0918 203.9581 262.9282 262.0935 272.2499 304.7335 318.5702 270.6622 224.2432 272.0941 228.9498 274.721 317.2243 222.6591 222.3803 277.0763 226.4972 240.6512 237.9648 243.2982 243.3865 246.1708 285.3769 344.8969 284.2974 329.4741 255.5372 308.4979 280.1479 309.7822 309.8903 289.8435
55.57877 189.7568 75.16648 78.02564 16.03122 0 52.03845 9.219544 22.80351 25.70992 191.3749 28.71411 34.88553 50.44799 72.94518 75.591 50.20956 77.82673 76.78053 74.43118 78.77182 48.54894 54.07159 48.30114 46.58173 53.7122 53.46027 63.13914 61.61169 66.76077 71.2794 76.86677 77.88453 80.9089 82.96987 139.3018 104.9952 105.0809 109.444 122.711 125.873 231.3979 219.8649 218.4908 132.9097 137.3172 142.1267 149.4657 195.2562 203.2052 272.7824 271.8272 282.2428 315.9679 329.0699 280.0589 228.6001 281.3969 233.6172 283.7573 328.3203 220.7881 222.8946 285.8833 225.0022 245.312 235.7716 246.4488 245.9431 249.2174 293.1638 355.3389 291.6059 339.3779 256.4825 315.3918 277.5731 315.7341 315.7356 287.0475
10.44031 168.7863 24.04163 26.30589 36.12478 52.03845 0 58.21512 50.15974 51.42956 139.8639 55.26753 46.2277 32.69557 35.1141 36.24914 38.01316 38.01316 38.53894 37.94733 39.81206 46.87217 45.36618 84.59905 59.65337 55.75841 77.98718 88.9467 69.33974 94.26028 96.89816 103.2594 103.2376 105.7272 107.5174 106.8878 129.0736 127.914 134.618 145.4166 148.4049 188.0877 178.024 177.1391 152.2662 155.3963 160.9099 166.7093 197.5171 205.0144 238.8017 238.2478 247.7357 277.2615 292.6437 247.5096 213.2651 249.143 217.175 252.3525 289.997 225.8291 220.2045 255.2082 228.7575 228.7051 241.587 234.7701 236.2118 237.8359 265.7536 318.9769 265.7706 304.8064 251.8358 290.7046 284.041 294.1088 294.4571 294.1228
62.8172 186.741 81.88406 84.48077 23.4094 9.219544 58.21512 0 19.20937 21.63331 196.3397 23.50532 32.55764 51.47815 75.39231 78.18568 50.21952 80.41144 79.11542 76.55717 81.15417 46.69047 52.89976 39.39543 41.86051 50.47772 46.01087 55.14525 56.64804 58.46366 63.11764 68.51642 69.63476 72.67221 74.73286 138.946 96.56604 96.77293 100.8811 114.2847 117.4436 232.9378 221.045 219.5478 124.7397 129.2478 133.9589 141.4107 188.6796 196.6478 271.8846 270.845 281.4321 316.0563 328.5807 278.8297 224.4037 280.101 229.5779 282.2762 328.2884 213.7584 216.8433 284.2451 218.1124 241.2488 228.6016 241.5988 240.8007 244.3114 290.8539 354.7843 289 338.4428 250.5738 312.507 270.224 312.2963 312.2371 279.6127
57.45433 167.6922 74.09453 75.89466 25.07987 22.80351 50.15974 19.20937 0 3 183.1248 6.964194 13.45362 34.48188 59.43904 62.36986 32.20248 64.53681 62.93846 60.16644 65 27.58623 34.00997 35 23.79711 31.38471 33.61547 44.35203 38.83298 48.8774 52.75497 58.86 59.48109 62.3879 64.40497 120.1041 86.76405 86.40602 91.70605 104.2785 107.4244 215.1767 203.012 201.4255 113.5473 117.6435 122.7029 129.6919 173.0462 180.9728 252.7929 251.734 262.3604 297.3027 309.5954 259.6709 205.9369 260.9321 211.0095 263.0851 309.4774 199.0065 200.3247 265.042 203.0616 222.6971 214.1488 223.6538 223.1412 226.4185 271.6708 335.7742 269.8629 319.3339 233.8402 293.4372 256.1608 293.4212 293.3888 265.756
59.07622 165.1234 75.23962 76.89603 27.85678 25.70992 51.42956 21.63331 3 0 183.0099 4.301163 11.6619 33.73426 58.85576 61.81424 31.01612 63.95311 62.26757 59.43904 64.32729 25.6125 32.23857 33.28663 20.87189 28.84441 30.8707 41.69882 35.90265 46.32494 50.10326 56.25389 56.82429 59.70971 61.7171 118.2286 84.07735 83.67198 89.06739 101.5529 104.6948 213.7849 201.5165 199.8931 110.7249 114.7911 119.8708 126.8267 170.0471 177.974 250.6895 249.6097 260.2768 295.4471 307.5838 257.484 203.1576 258.7287 208.2547 260.8372 307.5862 196.0104 197.3449 262.757 200.0625 219.9386 211.157 220.785 220.2385 223.543 269.236 333.7413 267.3668 317.2084 230.8706 290.8843 253.176 290.7662 290.7232 262.776
139.3542 166.6091 119.3333 115.5933 175.7746 191.3749 139.8639 196.3397 183.1248 183.0099 0 185.4377 172.9275 149.9342 125.0074 122.0094 154.0246 120.0523 122.1269 125.151 120.1604 163.264 156.724 211.2962 178.5938 167.9475 197.2131 205.3552 177.3948 210.6063 210.5091 215.7528 214.589 215.7187 216.6545 112.4342 231.5971 229.0429 237.2708 241.9154 243.9341 92.75788 94.12793 96.0554 241.8853 242.1543 247.4874 249.2912 243.0454 247.6451 169.5224 170.5908 174.5615 183.2508 205.134 181.5846 211.0031 183.9394 210.6919 189.5132 195.8372 271.0162 248.7211 194.3541 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 213.9449 228.7529 219.1301 222.4266 268.7036 243.3994 322.7339 255.8285 257.1846 332.9039
63.1229 163.4841 78.95885 80.50155 32.03904 28.71411 55.26753 23.50532 6.964194 4.301163 185.4377 0 12.74755 35.67212 60.84817 63.83181 32.38055 65.92799 64.13462 61.24133 66.18535 25.73908 32.63346 29.33428 18.35521 27.6134 26.65521 37.43107 33.20392 42.02975 45.8358 51.97115 52.55949 55.45494 57.46738 118.1122 79.82794 79.45124 84.79682 97.32677 100.4714 214.4446 202.0117 200.3279 106.5856 110.691 115.7433 122.7457 166.6268 174.567 250.0725 248.9508 259.6969 295.2948 307.1368 256.6953 200.8992 257.9058 206.074 259.92 307.3666 192.4002 194.1816 261.7599 196.5159 217.7441 207.4926 218.2029 217.5144 220.9337 267.9002 333.2494 265.8844 316.5354 227.7833 289.2569 249.4508 288.8676 288.7949 259.0179
55.15433 154.8898 69.11584 70.23532 32 34.88553 46.2277 32.55764 13.45362 11.6619 172.9275 12.74755 0 23.02173 48.16638 51.15662 19.64688 53.23533 51.41255 48.50773 53.46027 14.14214 20.60344 39.84972 15.1464 18.97367 31.82766 42.86666 29.06888 48.10405 50.98696 57.34544 57.48913 60.12695 62.00806 106.6677 84.05355 83.21658 89.40358 101.0198 104.1009 202.1485 189.8584 188.2319 109.1238 112.8051 118.1059 124.6154 164.1097 171.9689 239.3559 238.3044 248.9177 283.8761 296.142 246.2722 193.9407 247.5437 198.8819 249.7301 296.0393 190.8116 190.4442 251.7206 194.579 210.5825 206.1812 212.2499 212.0495 215.0695 258.5498 322.3222 256.8599 305.9038 223.6856 280.5625 248.4396 280.8505 280.8558 258.1961
43.08132 144.0733 51.62364 51.73973 40.22437 50.44799 32.69557 51.47815 34.48188 33.73426 149.9342 35.67212 23.02173 0 25.17936 28.16026 5.656854 30.26549 28.53507 25.70992 30.59412 15.81139 12.72452 61.98387 31.0389 24.04163 50.56679 60.74224 37.53665 66.24198 67.96816 74.19232 73.81734 76.00164 77.62087 89.19641 98.31073 96.87621 104.0048 114.0219 116.9316 181.4663 169.6591 168.2149 120.2082 123.1463 128.7051 134.3019 165.5597 173.157 222.9041 222.0293 232.28 265.541 278.8554 230.5125 186.2713 231.9265 190.6725 234.516 277.9177 193.6083 189.2644 236.8549 196.7054 202.3388 209.3189 206.4946 207.28 209.4709 245.2468 305.1539 244.297 289.4815 221.5 268.6346 251.7841 270.3868 270.5587 261.8172
43.93177 133.9389 41.48494 39.56008 60 72.94518 35.1141 75.39231 59.43904 58.85576 125.0074 60.84817 48.16638 25.17936 0 3 29.01724 5.09902 3.905125 3 5.830952 38.47077 32.31511 86.37129 54.04188 44.27189 73.24616 82.46064 55.9017 87.92042 88.79191 94.68104 93.94147 95.70397 97.06184 72.06941 115.9353 114.0395 121.758 130.0961 132.7742 158.6443 147.4705 146.2575 134.3577 136.5174 142.1724 146.7549 168.8668 176.0264 204.9079 204.2474 214.0093 245.1603 259.6289 213.2838 179.0112 214.8563 182.7184 217.9021 257.7426 197.84 189.2644 220.6337 200.1724 194.1778 213.6883 201.1219 203.0099 204.2353 230.7899 285.9792 230.7054 271.2039 219.9256 255.6082 255.904 259.0232 259.3839 266.1452
44.64303 133.3452 40.79216 38.60052 62.42596 75.591 36.24914 78.18568 62.36986 61.81424 122.0094 63.83181 51.15662 28.16026 3 0 32.01562 2.236068 2.5 4.242641 3.605551 41.4367 35.22827 89.35883 56.98998 47.12749 76.15773 85.30634 58.60034 90.75792 91.57103 97.42946 96.66437 98.39334 99.72963 70.66116 118.4314 116.4989 124.2578 132.4387 135.0926 156.157 145.095 143.921 136.5174 138.6001 144.2567 148.7347 169.8499 176.9505 203.1434 202.5142 212.2004 243.0295 257.6637 211.6247 178.7177 213.2187 182.3321 216.3273 255.6389 198.8926 189.842 219.1124 201.1368 193.7524 214.7417 201.0398 203.0616 204.167 229.506 284.0142 229.5387 269.3714 220.2867 254.5032 256.899 258.1356 258.5208 267.1577
48.33218 141.9183 57.28001 57.38467 41.59327 50.20956 38.01316 50.21952 32.20248 31.01612 154.0246 32.38055 19.64688 5.656854 29.01724 32.01562 0 34 32.03514 29.06888 34.05877 10.29563 7.422261 57.42822 25.78269 18.38478 45.31004 55.32318 31.89044 60.82763 62.44734 68.64765 68.24222 70.40064 72.00694 89.10668 92.65528 91.21952 98.35141 108.3744 111.2879 183.0027 170.9275 169.3879 114.6211 117.5968 123.1463 128.7983 160.9534 168.5978 222.5899 221.6506 232.0388 265.9781 278.8771 229.9565 183.393 231.322 187.9255 233.776 278.2701 188.8422 185.0973 236.0005 192.0339 199.6121 204.5192 203.2142 203.7965 206.1602 243.9057 305.1385 242.7365 289.1857 217.5368 266.9067 246.9815 268.2629 268.3915 256.983
46.17359 132.0006 41.4367 39.05125 64.63745 77.82673 38.01316 80.41144 64.53681 63.95311 120.0523 65.92799 53.23533 30.26549 5.09902 2.236068 34 0 2.5 5.385165 2 43.28972 36.97418 91.26883 58.79222 48.76474 77.87811 86.90997 60.00833 92.34717 93.07257 98.8863 98.0867 99.77099 101.0792 68.8767 119.5701 117.5968 125.3994 133.4054 136.0331 153.9415 142.904 141.7401 137.2953 139.3018 144.9586 149.3352 169.5936 176.647 201.1672 200.5517 210.2047 240.9092 255.6033 209.695 177.5528 211.2989 181.1077 214.4365 253.5276 198.6861 189.2749 217.247 200.8606 192.5019 214.5337 200.01 202.1213 203.1461 227.7586 281.9533 227.853 267.3641 219.5592 252.8495 256.6407 256.6028 257.0019 266.9124
47.05582 130.8902 43.24639 41.00305 63.90031 76.78053 38.53894 79.11542 62.93846 62.26757 122.1269 64.13462 51.41255 28.53507 3.905125 2.5 32.03514 2.5 0 3.041381 2.061553 41.14912 34.74172 89.16978 56.59257 46.44621 75.60589 84.56159 57.57821 89.99028 90.67366 96.46891 95.65694 97.32677 98.62682 68.44158 117.078 115.101 122.9075 130.9055 133.5337 154.7619 143.5693 142.3534 134.8082 136.8256 142.4825 146.8784 167.497 174.5802 201.1181 200.4701 210.2029 241.2685 255.7728 209.5382 176.2278 211.1204 179.8506 214.1957 253.8553 196.5598 187.3933 216.9539 198.7769 191.2753 212.4085 198.5403 200.5623 201.6673 227.2427 282.1233 227.2317 267.3896 217.8073 252.1756 254.5465 255.7445 256.1235 264.8103
46.87217 131.0065 44.38468 42.37924 61.84658 74.43118 37.94733 76.55717 60.16644 59.43904 125.151 61.24133 48.50773 25.70992 3 4.242641 29.06888 5.385165 3.041381 0 5 38.11824 31.70037 86.14523 53.55239 43.41659 72.56721 81.54414 54.626 86.97701 87.68839 93.50134 92.70383 94.39412 95.70789 69.46222 114.2804 112.3299 120.1083 128.2264 130.874 157 145.6728 144.41 132.2762 134.3577 140.0143 144.4991 166.0271 173.1672 202.5 201.8167 211.6341 243.0671 257.3784 210.8009 176.0284 212.3587 179.747 215.3638 255.6213 195.0261 186.3169 218.0625 197.3271 191.2119 210.875 198.1237 200.01 201.2366 228.0899 283.727 227.9517 268.843 216.9453 252.8277 253.0702 256.164 256.5171 263.3178
