0 18.80425 52.90231 29.01724 21.2132 33.13608 13.60147 7.81025 22.19234 25 21.54066 26 27.85678 14.86607 16.27882 31.7805 15.26434 16.15549 18.20027 31.82766 33.19267 53.39007 57.42822 151.8904 193.344 43.34487 52.55473 50.27149 59.68249 60.41523 64.14047 100 85.27602 90.5221 88.62985 87.00575 90.60353 93.34821 95.97135 99.48869 98.5523 102.8008 120.3536 202.1806 192.1611 191.2806 159.778 159.914 170.9634 241.9194 205.5067 247.1639 249.3772 213.1468 261.6735 291.3896 310.8701 224.771 228.8777 304.1188 233.349 229.3687 236.5798 240.4704 272.472 249.0008 245.7173 246.8117 248.74 318.2796 292.1181 261.5172 291.1374 291.4554 301.427
18.80425 0 40.91321 10.21763 3.405877 14.43607 32.00312 13.60147 5.770615 8.402381 7.694154 10.91788 12 30.68876 13.97856 49.43278 29.61419 28.77846 29.30614 22.00454 47.70159 38.82396 43.10452 133.6751 188.7786 52.57228 61.56947 56.61115 70.99577 71.07461 75.26221 115.3846 97.99592 103.3105 101.1002 99.30357 102.8251 105.6612 108.5325 112.0661 110.8381 114.8355 112.2969 187.9771 178.7028 178.0513 169.3098 169.157 178.7638 231.2873 208.8717 236.6001 238.8292 216.28 250.8804 278.7244 299.0745 221.7142 225.3712 291.5638 237.3936 230.8012 240.1641 236.7995 263.7275 253.1889 243.8135 245.6029 246.9197 307.1751 283.4237 262.0085 282.8091 295.6108 305.7402
52.90231 40.91321 0 36.50271 37.58026 33.69186 60.79496 45.10839 35.14355 32.65174 33.77944 29.99573 29.07842 54.71284 36.68849 71.43083 52.02286 49.34836 47.40523 21.0777 61.99024 8.986395 9.049559 108.4035 150.6206 53.7306 58.94668 49.96227 71.09794 69.59741 73.9679 120.9065 97.21693 102.1182 99.28671 97.23499 100.1521 102.9293 106.1829 109.4252 107.5185 110.4738 72.16696 149.3663 139.2598 138.3955 155.3028 154.4702 160.4395 190.4196 181.0759 195.7246 197.9522 187.9553 210.0439 238.6667 258.5539 184.7842 187.9581 251.4384 210.3053 199.541 212.239 199.1576 222.9419 226.1344 207.9872 210.5863 211.1673 266.4215 242.6396 229.0673 242.1148 268.0397 278.3509
29.01724 10.21763 36.50271 0 8.246211 4.472136 42.10701 23.34524 8.746428 7.81025 11.40175 10.29563 9.486833 40.26164 21.09502 59.22837 38.8973 37.69615 37.79219 21.84033 56.47987 32.44226 36.71512 123.7494 186.6674 59.24056 67.88225 61.89687 78.1025 77.89737 82.21922 123.9435 105.423 110.7305 108.3893 106.527 109.9864 112.8445 115.8123 119.3315 117.9741 121.8277 108.6692 180.3469 171.5281 171.0124 174.8056 174.5064 183.3371 225.6302 211.0095 230.9719 233.2059 218.2705 245.0979 271.8488 292.6663 220.327 223.7253 284.7372 239.8126 231.8361 242.3304 235.0319 259.0772 255.6476 243 245.1653 246.1443 301.1454 278.7705 262.4581 278.3613 297.9726 308.1708
21.2132 3.405877 37.58026 8.246211 0 12 34.0147 15.13275 2.54951 5 5.09902 7.615773 8.602325 32.01562 13.45362 50.9902 30.67572 29.54657 29.76995 19.10497 48.39855 35.41892 39.69887 130.8384 185.8416 52.10353 60.959 55.56278 70.76722 70.71068 74.96666 115.9741 97.94897 103.263 100.9864 99.15644 102.6499 105.4983 108.4182 111.9464 110.6551 114.5862 109.11 184.5887 175.2994 174.6461 168.4429 168.2335 177.557 227.9232 206.9034 233.2381 235.4676 214.2722 247.5096 275.3187 295.677 218.9155 222.5242 288.1584 235.5111 228.5432 238.21 233.9316 260.4477 251.3205 241.1327 243.0021 244.2473 303.7925 280.1446 259.6117 279.5514 293.7202 303.8704
33.13608 14.43607 33.69186 4.472136 12 0 46.01087 27.07397 11.7686 9.848858 13.92839 11.40175 9.899495 43.73786 23.76973 62.80127 42.2019 40.80441 40.67247 21.47091 59.38367 28.88771 33.10589 119.3333 184.2307 61.01457 69.42622 62.98589 80 79.64923 84.02381 126.5622 107.4151 112.7087 110.3007 108.4066 111.8258 114.6904 117.7051 121.2106 119.7855 123.5557 105.7592 176.1391 167.4332 166.9528 175.6958 175.324 183.7675 221.9482 210.2974 227.2972 229.5321 217.4888 241.3732 267.8125 288.7529 218.1467 221.443 280.712 239.2068 230.6339 241.6113 232.6972 255.7049 255.0512 241.0332 243.3475 244.1912 297.338 275.3924 260.9947 275.0509 297.3154 307.5406
13.60147 32.00312 60.79496 42.10701 34.0147 46.01087 0 19.0263 34.53259 37.12142 33.24154 37.48333 39.45884 7.615773 25.29822 18.35756 10.29563 13.0384 15.69235 40.24922 22.57525 62.90072 66.64083 163.6083 193.4544 36.72117 45.39824 45.45572 50.32892 51.5461 54.78138 87.32125 74.33034 79.46855 77.80906 76.32169 79.92496 82.57656 85.00882 88.48164 87.74331 92.11406 123.7093 209.8047 199.1856 198.1168 150.3064 150.627 162.5561 246.4549 199.905 251.6287 253.8228 207.67 266.2818 297.4775 316.1933 223.618 228.0351 310.0907 227.1743 225 230.7054 239.7019 275.4269 242.6793 243.6473 244.2396 246.5992 323.0194 294.9847 257.6941 293.721 285.0476 294.8936
7.81025 13.60147 45.10839 23.34524 15.13275 27.07397 19.0263 0 15.50806 18.11077 14.31782 18.68154 20.61553 17.08801 8.602325 35.90265 16.12452 15.6205 16.65083 24.04163 34.4267 45.63442 49.64877 144.8566 186.9711 41.38975 50.60632 47.02009 59.03389 59.40539 63.41136 102.0833 85.56284 90.86391 88.7764 87.04596 90.60905 93.41425 96.18992 99.72462 98.61485 102.7278 113.1459 194.3708 184.368 183.4973 158.474 158.4692 168.8564 234.3886 201.6135 239.6435 241.8595 209.1745 254.126 283.6515 303.2124 218.8173 222.8048 296.3904 229.7357 224.8044 232.7939 234.3608 265.2433 245.4532 240.1041 241.4063 243.1532 310.7017 284.9035 256.6578 283.9894 287.9181 297.9551
22.19234 5.770615 35.14355 8.746428 2.54951 11.7686 34.53259 15.50806 0 2.915476 2.915476 5.147815 6.363961 31.97655 12.34909 51.05389 30.43846 29.09467 29.09038 16.56804 47.79619 33.24154 37.50333 129.6985 183.2933 50.68476 59.43484 53.78403 69.47302 69.32893 73.62404 115.2063 96.74968 102.06 99.74091 97.89024 101.3632 104.218 107.1681 110.691 109.359 113.2453 106.5856 182.5007 173.1225 172.4449 166.7108 166.4692 175.636 225.5272 204.6179 230.8387 233.0676 211.9703 245.1255 273.0786 293.3662 216.3805 219.983 285.9095 233.2602 226.1471 235.929 231.3882 257.9661 249.075 238.6179 240.5047 241.7341 301.4333 277.6626 257.1697 277.0569 291.4638 301.6227
25 8.402381 32.65174 7.81025 5 9.848858 37.12142 18.11077 2.915476 0 4.123106 3 3.605551 34.23449 13.92839 53.33854 32.55764 31.04835 30.84234 15.0333 49.54771 30.43846 34.71311 126.9016 181.4137 51.5213 60.10824 54.08841 70.43437 70.17834 74.51845 116.7262 97.80082 103.1031 100.7336 98.85848 102.3035 105.1644 108.1504 111.6647 110.2825 114.1096 104.3552 179.6552 170.3239 169.6622 167.003 166.7108 175.6146 222.9484 203.8431 228.2652 230.4951 211.1529 242.5283 270.3249 290.6773 214.6742 218.2155 283.1629 232.5663 225.0622 235.1616 229.5931 255.566 248.3922 237.0527 239.0335 240.1786 298.8013 275.2635 255.9282 274.6962 290.7519 300.9306
21.54066 7.694154 33.77944 11.40175 5.09902 13.92839 33.24154 14.31782 2.915476 4.123106 0 4.472136 6.324555 30.14963 9.848858 49.25444 28.44293 26.92582 26.74416 14.31782 45.45545 32.59601 36.79674 130.5428 181.086 47.876 56.58622 50.87785 66.70832 66.52819 70.83784 112.712 94.02127 99.329 96.99098 95.13149 98.59513 101.4522 104.415 107.9352 106.5859 110.4536 104.7521 181.8928 172.3346 171.6049 163.8078 163.5619 172.7209 224.1897 201.8143 229.4907 231.7175 209.1789 243.8217 272.1394 292.2567 214.0327 217.681 284.9496 230.4339 223.4502 233.1223 229.107 256.3299 246.2455 236.1715 238 239.2814 300.1964 276.0235 254.5413 275.3634 288.641 298.7947
26 10.91788 29.99573 10.29563 7.615773 11.40175 37.48333 18.68154 5.147815 3 4.472136 0 2 34.0147 13.15295 53.08484 32.14032 30.41381 29.95413 12.04159 48.56585 28.29311 32.52691 126.1901 178.4499 49.61295 58.0517 51.77408 68.60029 68.24954 72.62231 115.395 96.02083 101.3126 98.9002 97.00515 100.4241 103.2887 106.3038 109.8089 108.3846 112.1606 101.5135 177.5979 168.1286 167.4283 164.6238 164.3 173.0506 220.3838 200.9602 225.6945 227.9232 208.2574 239.9854 268.0254 288.2614 211.6837 215.2324 280.8492 229.7076 222.1036 232.28 226.6142 252.8339 245.5367 234.0534 236.0339 237.179 296.3026 272.5307 252.9452 271.9357 287.8861 298.0709
27.85678 12 29.07842 9.486833 8.602325 9.899495 39.45884 20.61553 6.363961 3.605551 6.324555 2 0 36.01389 15.13275 55.08176 34.1321 32.38827 31.89436 12.36932 50.47747 26.87936 31.14482 124.2427 178.1488 51.20004 59.5483 53.09635 70.21396 69.81404 74.20243 117.2007 97.65244 102.9381 100.505 98.6002 102.0049 104.8708 107.9004 111.4002 109.954 113.7014 100.8811 176.1391 166.763 166.0911 165.8584 165.5068 174.1049 219.3468 201.5267 224.6642 226.8942 208.7933 238.9247 266.7398 287.0752 211.5325 215.0279 279.5751 230.3258 222.4455 232.8476 226.3846 252.0099 246.1608 234.0192 236.0763 237.1525 295.1958 271.7076 253.1664 271.1549 288.4866 298.6842
14.86607 30.68876 54.71284 40.26164 32.01562 43.73786 7.615773 17.08801 31.97655 34.23449 30.14963 34.0147 36.01389 0 21.0238 19.10497 2.828427 5.656854 8.20061 34.78505 18.3266 57.55432 61.09828 159.3203 185.8544 30.08506 39.05125 38.33478 45.17743 46.09772 49.64877 85.44589 70.43437 75.67199 73.80549 72.20111 75.80237 78.53379 81.13261 84.64632 83.73503 88.00568 116.2497 203.2142 192.4116 191.2884 145.3616 145.5696 157.0175 239.1025 193.2563 244.2642 246.4549 200.9861 258.9363 290.4137 308.9627 216.1041 220.4949 302.9971 220.7222 218.0206 224.154 232.1573 267.8843 236.2828 236.2414 236.9072 239.2035 315.6848 287.4335 250.5978 286.1503 278.6916 288.5849
