0 183.1074 6.617848 25.96151 10.44031 60.11032 13.15295 60.51859 57.3188 34.82815 23.76973 28.63564 80.77747 78.65431 76.72353 85.08819 146.0944 82.29216 76.94154 90.56075 43.74802 86.04198 100.2397 70.00714 53.13266 65.21503 55.34799 101.5135 87.78383 76.05919 78.87332 87.68124 93.45098 67.2045 108.4066 85.91275 69.42622 73.76313 82.52575 101.0359 76.90254 83.64359 103.7111 82.71034 90.31919 88.86507 87.19232 107.3359 93.60556 120.8265 107.7868 106.5129 128.8839 117.6308 139.23 197.6487 187.856 160.0383 187.0461 158.9796 169.3074 167.8392 171.9309 175.7057 182.3253 192.1955 198.9509 201.1616 209.6359 212.1155 249.2007 246.917 206.526 214.098 246.0447 249.954 251.2231 258.2344 287.3699 255.3282 256.3616 260.3891 223.7543 247.088 254.2833 257.4422 260.8697 227.7213 300.1371 234.6081 265.6558 229.7869 264.1969 237.6931 263.473 239.2697 271.5161 270.8967 270.3128 269.2954 272.6408 275.6674 272.9469 277.7791 281.7747 250.3158 281.6026 283.9446 245.0816 276.8863 278.3738 280.8149 282.8162 246.3981 248.1328 279.6516 280.6083 284.9516 283.0477 286.3429 287.1781 282.8427 284.7876 286.531 293.529 288.5732 285.412 284.431 287.832 289.9465 293.232 315.2646 299.955 294.4164 261.6548 289.7999 293.4212 296.2499 298.3798 296.1773 298.4464 303.1452 302.9538 307.6118 308.1432 309.3558 312.57 306.3495 310.2803 313.353 313.8232 319.8307 315.0873 313.2284 326.3334 328.2834 323.631 323.4872 292.781 332.1509 337.1383 338.6517 339.7543 311.6103 340.8985 343.3846 306.4719 337.855 340.4717 307.23 340.4823 343.5477 347.5888 302.8073 308.8612 313.7037 315.1813 309.8855 315.5978 313.3209 314.6462 315.2428 347.1876
183.1074 0 176.4988 185.4191 172.6671 198.2983 171.3252 194.7199 187.2579 172.8258 165.3025 162.7665 193.4695 191.4504 187.9782 192.5057 162.8524 188.3286 184.3467 189.8838 149.105 183.199 189.7612 161.4099 141.0284 152.2969 140.7868 180.7992 165.4892 153.8673 153.689 161.2466 156.225 127.3967 176.605 153.4706 126.382 127.1737 133.9686 154.4547 122.1769 124.0122 152.238 120.5064 124.5478 122.5456 117.2929 141.9605 118.8643 146.9745 126.7858 124.4414 153.3259 69.39084 142.6089 105.157 91.43306 146.1407 88.14883 139.6802 139.5764 136.6404 142.8101 125.05 129.5392 139.9733 128.619 132.0142 139.2472 141.763 100.1644 93.22168 94.77906 96.32135 86.33944 88.79869 88.13274 100.6371 143.7285 94.33529 93.60391 96.97781 48.92831 73.20098 85.22499 90.13955 96.36945 50.00803 153.4314 117.5777 99.73984 89.50756 94.68586 115.1249 90.93109 60.1194 102.4732 100.6478 98.88994 96.44054 101.8651 105.5521 100.7869 108.1478 114.101 129.7473 113.0573 115.7286 74.76509 103.3228 106.4224 110.291 113.4495 80.51871 77.99144 106.9699 108.48 112.8617 112.3223 116.3835 118.0516 110.5446 113.5905 114.8796 125.3474 116.9945 111.7488 108.2551 113.4702 116.7187 121.0863 153.4504 129.9814 120.92 105.9268 113.304 118.7738 123.0579 125.9593 122.3117 124.7904 130.9046 129.3825 135.094 134.6829 136.4731 140.023 130.3288 135.1413 138.6374 140.6957 147.0639 141.4006 136.4953 155.6239 158.8083 152.102 151.3338 162.6085 162.6616 169.4879 171.356 172.9168 131.8974 172.7016 175.305 123.878 166.9671 170.6645 124.4811 169.277 173.4152 178.5585 172.4486 125.8407 130.8822 132.6101 126.8211 132.7428 130.2372 131.5395 132.1675 173.0323
6.617848 176.4988 0 26.57757 3.846546 60.78336 7.479223 60.75251 56.80545 32.53914 18.82085 23.81648 80.11739 77.8846 75.70249 84.2128 143.001 81.15116 75.59532 89.32471 38.26062 84.4008 98.74829 66.75282 47.46808 61.11298 49.80472 99.39788 84.82635 72.25705 75.08431 84.43643 89.87551 61.24931 105.9127 82.15279 63.50992 68.07934 77.51136 97.34425 71.04181 78.10005 99.89321 76.95599 84.96284 83.37829 81.40908 103.0004 88.04915 116.7001 102.7734 101.39 124.982 111.165 134.8309 192.2482 182.2449 155.5898 181.3754 154.3355 164.5685 163.0287 167.2608 170.5211 177.1973 187.2307 193.6423 195.9069 204.4511 206.9588 243.1353 240.7662 200.5149 208.053 239.7965 243.6941 244.9363 252.0543 281.5374 249.0846 250.0921 254.1181 217.1598 240.6331 247.9109 251.1027 254.5819 221.1152 294.2781 228.7082 259.354 223.5201 257.8334 231.7192 257.0594 232.6606 265.1715 264.5307 263.9263 262.8836 266.2683 269.3102 266.5511 271.4333 275.4694 244.4413 275.2813 277.6326 238.5359 270.4706 271.9881 274.4573 276.4819 239.8936 241.5917 273.2543 274.2219 278.5707 276.6892 280.0024 280.8539 276.4558 278.4227 280.1598 287.2307 282.2056 279.003 277.9752 281.4123 283.5498 286.8587 309.1236 293.6304 288.0187 255.2904 283.3419 287.0009 289.8597 292.0064 289.7742 292.0492 296.7798 296.5621 301.2449 301.758 302.9832 306.2069 299.9116 303.8629 306.9462 307.4493 313.4691 308.7029 306.7799 320.0204 321.9984 317.2983 317.1414 286.9041 325.8692 330.9012 332.4239 333.5377 305.0975 334.6531 337.1442 299.8875 331.548 334.1906 300.6406 334.1705 337.262 341.3311 296.9577 302.2469 307.112 308.5983 303.2725 309.005 306.7089 308.0369 308.6303 340.8146
25.96151 185.4191 26.57757 0 28.16026 34.2965 23.76973 34.56154 31.60345 15.13275 21.93171 23.02173 55.03635 52.99528 51.2884 59.48109 168.8927 56.93856 51.86521 65.25527 36.57716 61.26899 75.16648 49.24429 45.50033 47.80167 46.56393 77.33693 65.60488 56.85948 59.5063 66.28725 72.90863 60.27529 84.8646 66.18912 61.98387 64.19502 68.31179 80.69232 68.46897 72.5069 83.72574 73.10951 77.68026 77.10383 77.57899 89.15716 82.0975 101.6016 92.64988 91.98369 108.773 124.8079 120.7684 212.8497 201.9354 141.5459 200.7716 141.2887 151.9243 150.7846 154.2312 160.3886 166.6568 175.6506 184.109 186.0108 194.0598 196.3797 259.7865 256.7372 196.4306 204.245 254.8804 258.6445 259.6046 267.7256 299.6521 264.1751 264.9193 268.9136 222.2521 253.1808 261.5836 265.1613 269.2007 226.8149 312.1975 223.3998 273.8047 222.0811 271.5769 227.0683 270.1481 238.5037 279.1147 278.2175 277.3536 275.9746 279.866 283.0874 279.8464 285.3388 289.8224 238.8227 289.4581 291.905 241.8119 283.4784 285.3945 288.21 290.5047 242.1611 244.7265 286.5048 287.6126 292.017 290.4238 293.9409 294.9784 289.831 292.0719 293.7244 301.6227 295.8082 292.0719 290.3532 294.3234 296.771 300.3748 324.9581 307.7093 301.2125 255.0025 295.6654 299.8833 303.1468 305.5037 302.8878 305.2364 310.3627 309.808 314.7968 315.0734 316.4569 319.7906 312.4932 316.7321 319.9573 320.8941 327.0506 322.0093 319.1781 334.1564 336.4342 331.2175 330.9048 281.1216 340.3311 345.8052 347.4147 348.633 316.3621 349.4669 352.0014 309.2782 345.7224 348.6388 309.8342 348.2847 351.6547 356.0056 290.9042 309.9262 316.1898 318.0098 311.0964 318.0252 314.6109 316.157 316.4806 354.1839
10.44031 172.6671 3.846546 28.16026 0 62.01814 5.830952 61.74545 57.39725 32.31099 16.97056 21.93171 80.52329 78.23362 75.91113 84.48077 140.843 81.27115 75.61085 89.36582 35.63082 84.21137 98.61541 65.60488 44.64616 59.4138 47.07441 98.88377 83.81527 70.72482 73.5527 83.24062 88.45103 58.15019 105.1523 80.62258 60.44005 65.19202 75.11658 95.82928 68.00735 75.3077 98.29039 74 82.30364 80.62258 78.42512 101.0445 85.23497 114.8697 100.3444 98.88377 123.2926 107.3313 132.8006 188.8544 178.7518 153.513 177.8546 152.1266 162.2899 160.7016 165.028 167.93 174.6439 184.7881 190.9567 193.2589 201.8503 204.3771 239.4368 237.0338 197.3069 204.8174 236.0275 239.9208 241.1536 248.3103 277.9365 245.3171 246.3153 250.3408 213.4127 236.8005 244.1004 247.3024 250.7987 217.3476 290.6652 225.5827 255.566 220.1022 254.0256 228.5366 253.237 228.8864 261.3695 260.7221 260.1115 259.0618 262.4576 265.5042 262.7337 267.6308 271.68 241.3335 271.4866 273.841 234.8531 266.6477 268.1735 270.6511 272.683 236.2562 237.9142 269.4364 270.4071 274.7574 272.8828 276.2015 277.0582 272.6408 274.6143 276.3494 283.4436 278.3963 275.1818 274.1423 277.5883 279.732 283.0477 305.3935 289.8344 284.2006 251.7861 279.5085 283.1766 286.0437 288.1952 285.9545 288.2312 292.971 292.7456 297.4357 297.9434 299.1722 302.3987 296.0828 300.0393 303.1255 303.6379 309.6614 304.8885 302.9486 316.228 318.2153 313.4996 313.3385 283.7908 322.0873 327.1349 328.6609 329.7787 301.254 330.8838 333.3767 296.0439 327.7575 330.4088 296.7983 330.3784 333.4786 337.5574 293.8643 298.4229 303.2705 304.7544 299.4462 305.1639 302.8812 304.2059 304.8032 337.0033
60.11032 198.2983 60.78336 34.2965 62.01814 0 57.01973 4.031129 11.0617 33.67863 51.09061 49.18587 24.45915 23.30772 23.47871 29.44911 201.7434 28.72716 26.10077 36.40055 54.73091 35.33373 46.61813 39.77751 59.85925 46.51075 59.18995 51.9158 47.87745 48.75705 50.31153 50.58903 58.2205 71.5334 60.82146 54.64659 72.23053 71.14246 67.24024 65.37584 76.13311 75.58439 68.85674 78.33422 77.56162 78.46177 82.06857 77.50645 83.10385 86.63545 86.338 86.80582 91.43611 145.0181 106.0389 239.0173 227.1405 125.7716 225.6468 127.0089 137.787 137.2744 139.4435 149.5234 154.9911 162.2286 173.3033 174.6489 181.7997 183.8022 280.7797 276.9319 192.648 200.6246 274.0151 277.5775 278.1835 287.4496 322.1433 283.223 283.638 287.5539 229.622 269.2438 278.9252 282.9368 287.6217 234.8537 334.3688 217.3595 291.9747 221.1476 288.9001 221.8248 286.6814 246.5122 296.6096 295.4052 294.2299 292.4504 296.928 300.3402 296.5354 302.7293 307.7259 232.075 307.147 309.6909 246.5365 299.777 302.1676 305.3854 307.9939 245.5998 249.2222 303.0747 304.3456 308.7787 307.5569 311.2957 312.5548 306.5245 309.0845 310.6175 319.4761 312.7303 308.3654 305.8059 310.4005 313.2112 317.1502 344.4428 325.125 317.5803 254.951 311.0004 315.8754 319.6142 322.2131 319.1414 321.5618 327.1395 326.1691 331.5 331.4793 333.0499 336.4955 328.0034 332.5675 335.9448 337.417 343.6995 338.3508 334.4048 351.4514 354.0907 348.2603 347.7546 273.5179 357.9951 363.9918 365.701 367.0439 330.1927 367.5178 370.0922 320.8228 362.9907 366.2339 321.1261 365.4611 369.1616 373.8425 282.8224 319.3118 327.277 329.5004 320.6528 329.0232 324.2318 326.0383 326.0188 370.3843
13.15295 171.3252 7.479223 23.76973 5.830952 57.01973 0 56.55528 51.95297 26.57066 11.40175 16.40122 74.95332 72.63952 70.26023 78.84795 145.1859 75.58439 69.89278 83.64957 30.82567 78.4361 92.84934 59.81639 40.10087 53.8145 42.3934 93.05912 78.00641 65.05382 67.88225 77.46612 82.74359 54.06272 99.32271 74.95332 56.29387 60.72891 70.03214 90.15681 63.78871 70.6983 92.65528 69.64194 77.51487 75.96052 74.1114 95.60335 80.65358 109.3528 95.29428 93.91486 117.7012 107.042 127.4127 190.8507 180.4316 148.1595 179.4359 146.8758 157.0987 155.5538 159.7975 163.0537 169.7248 179.7516 186.1929 188.4489 196.9845 199.4893 240.2082 237.6068 193.3805 200.948 236.3493 240.2082 241.364 248.8051 279.1638 245.6471 246.573 250.5923 211.2652 236.4413 244.043 247.351 251.002 215.3369 291.8377 221.4906 255.7264 216.6679 253.9941 224.5551 253.0316 226.9207 261.3963 260.6799 260 258.861 262.3928 265.4892 262.589 267.6514 271.8235 237.2072 271.5824 273.9639 232.3489 266.4301 268.0616 270.6326 272.738 233.5487 235.3843 269.2842 270.2924 274.6601 272.8608 276.2359 277.143 272.5234 274.5706 276.2843 283.604 278.3424 274.9855 273.7663 277.3522 279.5783 282.9735 305.9627 289.9138 284.0423 248.5986 279.1218 282.9364 285.9108 288.1189 285.7761 288.0733 292.9198 292.6055 297.3785 297.8242 299.0953 302.3524 295.7719 299.8048 302.9294 303.5556 309.6179 304.7704 302.5942 316.335 318.4038 313.5474 313.3449 279.6722 322.2844 327.4542 329.0046 330.1515 300.6127 331.1799 333.6855 294.9441 327.8796 330.6055 295.6522 330.4853 333.6615 337.818 289.7089 296.9263 302.101 303.6647 297.9832 303.9819 301.4382 302.8139 303.3496 336.9158
60.51859 194.7199 60.75251 34.56154 61.74545 4.031129 56.55528 0 7.546154 32.16364 49.92494 47.67075 21.96588 20.51828 20.24846 26.87936 200.7501 25.70019 22.59425 33.63406 52.19887 32.02169 43.89191 35.78407 56.89446 42.73757 56.09724 48.70832 43.98295 44.7493 46.28715 46.63153 54.26058 68.19783 57.50217 50.62114 68.82223 67.54628 63.32456 61.45934 72.54309 71.77918 64.93458 74.60898 73.63914 74.58217 78.29432 73.5153 79.19912 82.76021 82.30735 82.77983 87.68587 142.0581 102.1886 236.6062 224.6109 121.9969 223.0768 123.1666 133.9496 133.411 135.6365 145.5816 151.0761 158.3813 169.3722 170.7352 177.9196 179.9347 277.749 273.8293 188.6173 196.5939 270.8219 274.3656 274.9424 284.3 319.243 280.0179 280.4055 284.3132 225.7709 265.8195 275.5876 279.6301 284.3633 231.0249 331.4306 213.346 288.6945 217.1232 285.5565 217.8038 283.2817 242.6778 293.2755 292.0488 290.8513 289.0441 293.5617 296.9865 293.1425 299.3848 304.4183 228.0728 303.8231 306.3735 242.5995 296.3554 298.7783 302.024 304.6547 241.633 245.2788 299.6707 300.9527 305.3861 304.1916 307.9452 309.2204 303.1279 305.7098 307.2336 316.1602 309.3477 304.9402 302.3252 306.9597 309.7943 313.7555 341.2498 321.774 314.1568 250.9308 307.5102 312.4268 316.1969 318.8119 315.7095 318.134 323.7414 322.7422 328.0953 328.0537 329.6369 333.0893 324.5189 329.1029 332.4893 333.9978 340.2871 334.9186 330.9001 348.083 350.7485 344.8746 344.3552 269.5362 354.6523 360.6872 362.4038 363.7561 326.6045 364.2018 366.7785 317.1159 359.6172 362.8836 317.4071 362.0802 365.8039 370.5084 278.8517 315.5095 323.5468 325.7887 316.8572 325.2883 320.438 322.2549 322.2212 366.9336
57.3188 187.2579 56.80545 31.60345 57.39725 11.0617 51.95297 7.546154 0 26.35231 44.34461 41.63465 23.46155 21.39185 19.83963 27.88269 195.0479 25.53647 20.97883 33.84811 45.02345 30.6558 43.94062 29.32197 49.43134 35.48396 48.58578 47.29106 39.75061 38.37244 40.13865 41.90598 49.45089 60.65293 55.60675 45.03085 61.28712 60.09252 56.39395 56.9271 65.08541 64.57059 60.34438 67.27886 66.72414 67.536 71.03247 68.32602 72.22265 78.38997 76.26343 76.57095 83.9405 134.5751 97.90358 229.4234 217.3466 118.0524 215.7862 118.8849 129.6782 129.0017 131.5156 140.6779 146.3453 154.0305 164.5229 165.9963 173.375 175.4588 270.2378 266.3008 182.6448 190.6126 263.2795 266.8216 267.3967 276.763 311.7749 272.4744 272.8602 276.7676 218.6385 258.2924 268.045 272.0851 276.8172 223.8477 323.9481 207.7537 281.1484 210.8146 278.0146 212.0946 275.7489 235.511 285.7326 284.5085 283.3145 281.5128 286.0229 289.4459 285.6083 291.843 296.8733 222.6145 296.2793 298.8292 235.7027 288.8277 291.2435 294.4845 297.1124 234.8591 238.4056 292.1389 293.4185 297.8519 296.6526 300.4042 301.6776 295.5945 298.1724 299.6978 308.6158 301.8117 297.4135 294.816 299.4373 302.2655 306.2218 333.7073 314.2331 306.6297 244.552 300.0046 304.9067 308.6683 311.2795 308.1846 310.6081 316.2084 315.216 320.5637 320.5272 322.1073 325.5582 317.0112 321.5881 324.9715 326.4697 332.7573 327.3939 323.4006 340.5447 343.2066 337.3393 336.8226 264.2667 347.1105 353.1421 354.8583 356.2103 319.1496 356.6575 359.2341 309.7619 352.0797 355.3427 310.0667 354.544 358.264 362.9657 273.672 308.284 316.2195 318.44 309.6209 317.9666 313.1987 314.9995 314.988 359.4144
34.82815 172.8258 32.53914 15.13275 32.31099 33.67863 26.57066 32.16364 26.35231 0 18 15.52417 48.6621 46.28715 43.77785 52.39275 168.7367 49.0408 43.32436 57.08108 23.94902 51.91874 66.30988 35.60899 31.88228 32.89377 32.50846 66.88797 53.03772 42.54409 45.27693 53.15073 59.3008 46.27574 73.60027 52.15362 47.80167 49.49747 53.18364 67.01679 53.93515 57.50869 69.89278 58.30952 62.56108 62.03225 62.74153 74.68601 67.02984 87.51656 77.62087 76.90254 95.07398 114.6298 106.4707 206.1698 194.6284 127.2959 193.2621 126.8089 137.3827 136.1653 139.7721 145.4734 151.7976 160.9522 169.1521 171.0935 179.2081 181.5544 250.3158 246.9028 181.3339 189.1575 244.5915 248.2781 249.0965 257.7014 290.9451 253.8632 254.4745 258.4425 208.4346 241.7282 250.6013 254.3472 258.6426 213.1385 303.3418 208.268 263.1539 207.1545 260.6012 211.9457 258.8841 224.8399 268.2126 267.2003 266.2217 264.6979 268.8048 272.1002 268.6503 274.4053 279.0878 223.6901 278.6413 281.1279 227.561 272.1489 274.2353 277.2003 279.614 227.7213 230.4438 275.2744 276.4417 280.8615 279.4011 283.004 284.1254 278.6485 281.0071 282.6181 290.8818 284.7148 280.7508 278.7436 282.9298 285.5066 289.2335 314.8923 296.8097 289.9276 240.1755 284.0229 288.4666 291.899 294.3442 291.5647 293.9409 299.2324 298.5297 303.6445 303.8161 305.2671 308.6438 300.9269 305.2795 308.5597 309.6837 315.8906 310.7362 307.5247 323.237 325.6517 320.2031 319.8203 265.9919 329.5546 335.2331 336.8828 338.1509 304.2663 338.8453 341.3971 296.5299 334.8029 337.8432 297.0206 337.3335 340.8284 345.3071 275.7794 296.6484 303.3299 305.256 297.859 305.1442 301.3918 303.0004 303.2441 342.8896
