0 56.4993 66.53188 33.68172 32.44657 64.01986 61.18967 77.57781 19.69965 74.33887 108.6552 150.7813 88.47845 86.10028 49.0935 11.14499 69.76266 47.99437 111.6564 88.30436 118.7135 90.76574 81.19607 55.00181 99.01498 109.8843 86.26889 54.00158 56.21488 123.7374 118.2472 106.7898 100.6898 98.30849 62.78953 69.81288 64.98051 103.1759 67.00497 100.8339 99.50459 101.7404 100.9238 116.0441 92.96024 114.6993 99.17348 106.5233 91.38028 91.83916 87.94992 95.74399 93.6311 136.0267 134.3062 71.40635 151.5901 148.84 149.0296 138.8622 137.9796 151.7958 150.2201 157.4404 154.3972 154.5026 158.1578 162.2729 166.438 182.3046 184.4966 187.2885 193.3669 196.8029 180.1811 194.4288 201.1072 187.0588 196.5059 209.4661 238.2019 206.7997 208.5324 261.9232 183.9292 199.2696 202.5681 203.8115 201.8883 213.8661 187.1123 213.1481 250.9661 209.4119 198.6425 229.9981 211.3429 222.1406 224.6372 198.3174 227.0838 228.9596 230.6737 232.0698 225.2406 233.7889 207.1171 229.2528 233.5011 209.7074 210.2965 235.7192 231.5622 238.6289 237.34 239.0982 239.1524 273.8828 266.2538 244.1115 228.1744 246.7083 246.8418 250.8995 253.5451 277.5476 254.6106 256.1945 252.9141 259.2718 261.1715 291.68 263.3469 267.1435 263.3155 264.8061 277.4551 265.0873
56.4993 0 14.31782 38.0526 35.22783 14.53444 15.75793 40.40111 36.87818 39.32239 157.2252 194.3399 60.1415 59.40118 47.88896 62.28965 55.54028 51.0098 87.11487 71.02816 93.08598 73.81734 68.47627 60.66712 83.11899 88.39118 73.92564 66 67.02984 101.2373 97.58074 93.08964 87.92042 87.13208 74.16873 76.11833 75.32596 91.80959 77.41447 92.28218 92.17917 94.02127 94.82616 104.8618 92.29437 104.561 96.49953 101.5332 95.21029 96.84007 96.12817 100.1012 100.6606 127.063 125.9246 121.5936 148.6077 146.8605 205.5262 195.2141 194.2428 152.0691 151.608 157.4706 156.0801 161.1862 165.2755 170.1213 174.9771 192.8145 194.5379 241.9132 247.8588 251.6068 202.6746 248.0726 254.8651 210.3748 249.948 263.6001 294.0255 260.1922 261.8396 316.9447 223.9866 250.2039 254.0256 255.5386 252.9229 267.0974 228.2389 265.7536 306.7022 230.2685 227.1079 283.3573 233.6365 274.8854 277.63 239.8708 279.8732 281.9313 283.4784 284.9882 245.8588 286.5414 244.5179 281.0925 286.0424 245.3813 247.5091 288.1605 283.1317 291.0756 289.0069 290.878 290.7387 328.9928 320.6636 295.5757 259.5173 298.4359 298.1879 302.1672 304.8885 331.6206 305.6276 307.6118 303.2227 310.0016 312.0597 345.9024 314.0064 288.285 313.498 312.3396 298.2017 304.8213
66.53188 14.31782 0 52.00961 49.0102 3.640055 7.83023 27.9866 46.95743 27.73536 170.2576 196.2551 48.41487 48.13003 46.08294 70.60453 48.18079 49.72927 75.00667 61.26989 80.62258 63.95311 60.08328 58.2795 72.98101 76.83749 65.19202 64.53681 65.11528 89.14034 85.91275 83.00086 78.26238 77.87811 71.56815 72.00694 72.33948 82.29216 74.24284 83.38465 83.57033 85.23497 86.37708 94.89468 85.2599 94.82616 88.77139 93.04837 89.10668 90.93404 91.03914 93.87359 95.05203 116.9701 115.9741 127.0039 139.3099 137.8006 214.8302 203.963 202.8133 143.3876 143.1712 148.6472 147.6279 153.7335 157.8512 162.7828 167.72 185.7627 187.3606 248.6383 254.4661 258.4434 198.3633 254.0964 260.9404 206.1866 255.8378 269.9037 301.7605 266.0169 267.6061 323.8251 224.4482 254.7175 258.7856 260.4323 257.4743 272.8003 229.0196 271.0904 314.3139 225.2671 224.1093 289.0926 228.9651 280.2731 283.1562 240.7094 285.2718 287.4322 288.8754 290.4484 240.6702 291.899 243.9713 285.9545 291.2786 244.297 246.8824 293.3334 287.8435 296.2431 293.7516 295.6772 295.4353 335.9334 327.0392 300.1933 257.0627 303.1848 302.7359 306.6627 309.4156 337.7281 309.9843 312.1698 307.2344 314.2006 316.3325 352.0944 318.1588 282.9502 317.4177 315.0698 292.717 304.6851
33.68172 38.0526 52.00961 0 3.605551 51.19814 50.47091 73.85289 24.16609 71.63972 119.9969 184.3532 90.80198 89.22163 61.55539 44.18144 78.37977 62.62587 117.2391 96.83491 123.8911 99.62429 91.67879 72.30837 108.8794 117.1367 97.30879 74.43118 76.32169 130.8625 126.2458 118.1648 112.2943 110.6345 83.86298 89.05055 85.75547 115.6244 87.98295 114.6298 113.864 116 115.9655 129.0736 110.3098 128.2225 115.8351 122.3479 110.8016 111.8302 109.2182 115.6125 114.6381 150.7481 149.2816 105.019 169.5826 167.2603 176.1051 167.3018 166.794 171.3272 170.2381 176.9548 174.6224 176.9548 180.8535 185.3409 189.8552 206.7271 208.751 218.4903 224.6642 227.7938 209.0383 226.3537 232.936 216.2402 228.5476 241 267.6371 238.8389 240.6159 292.4792 217.1866 232.3317 235.4676 236.6178 234.917 245.9776 220.5108 245.5789 280.5285 237.9331 229.4559 261.994 240.3539 254.4838 256.8497 231.7801 259.3935 261.1728 262.9677 264.3033 253.7766 266.1015 240.0187 261.9637 265.914 242.2973 243.1734 268.1725 264.3651 271.0738 270.0981 271.8124 271.9357 304.3062 297.4107 276.9278 259.8678 279.428 279.6927 283.7693 286.3861 308.9567 287.5522 289.0069 286.0489 292.2892 294.1415 322.9435 296.3781 296.05 296.4675 298.3756 306.2715 298.4292
32.44657 35.22783 49.0102 3.605551 0 48.06506 47.19971 70.40064 21.18962 68.14873 122.3265 182.7373 87.23531 85.6417 58.0695 42.57934 74.78451 59.20304 113.6486 93.2309 120.3079 96.02083 88.09086 68.93838 105.2782 113.5341 93.723 71.19691 73.06162 127.2635 122.6418 114.5717 108.706 107.0561 80.62258 85.70298 82.49242 112.0446 84.72308 111.072 110.3177 112.45 112.4322 125.495 106.8469 124.6515 112.3439 118.8276 107.4151 108.4666 105.9204 112.2375 111.3174 147.187 145.7258 103.846 166.0911 163.7834 176.7767 167.7306 167.1534 167.8869 166.8173 173.5108 171.2075 173.6433 177.5528 182.0584 186.5905 203.5169 205.5286 218.3598 224.5106 227.7213 206.228 226.0199 232.6335 213.4667 228.1776 240.7862 267.9338 238.4722 240.2353 292.5335 215.3346 231.5621 234.7765 235.9682 234.1645 245.5891 218.7419 245.0796 280.8029 235.0693 226.9207 261.6463 237.5479 254.0177 256.4295 230.0543 258.9401 260.7532 262.5205 263.8773 250.9083 265.6483 238 261.358 265.4247 240.1687 241.1444 267.6686 263.7206 270.5735 269.4736 271.2066 271.3006 304.3949 297.314 276.2788 257.4961 278.8207 279.0287 283.0972 285.7271 308.7932 286.8471 288.3609 285.2455 291.5476 293.4233 322.8227 295.6298 293.213 295.6552 297.2491 303.4209 296.6092
64.01986 14.53444 3.640055 51.19814 48.06506 0 4.190764 26.20115 44.57858 25.54408 168.6192 192.6348 46.38157 45.91568 42.44612 67.71447 44.99043 46.08959 73.18641 58.61954 78.97626 61.33718 57.11611 54.66489 70.45814 74.78803 62.3077 60.90361 61.49187 87.3284 83.91811 80.47938 75.61911 75.13488 67.97242 68.5 68.76227 79.61941 70.67708 80.56829 80.69232 82.39691 83.47005 92.35394 82.10055 92.22391 85.73103 90.15681 85.82103 87.62562 87.63918 90.60905 91.71226 114.4825 113.4471 123.6214 136.6327 135.0676 211.9794 201.0078 199.8262 140.5747 140.3077 145.8672 144.7696 150.6926 154.8071 159.7263 164.6519 182.6674 184.2858 245.3615 251.1737 255.1789 194.934 250.7374 257.5858 202.7476 252.4644 266.5732 298.6137 262.6352 264.2182 320.557 220.8082 251.2215 255.3081 256.9655 253.9808 269.4054 225.3802 267.6607 311.1471 221.911 220.5816 285.6989 225.5754 276.847 279.7428 237.0701 281.8461 284.0158 285.4492 287.0279 237.3369 288.4688 240.3419 282.4823 287.8376 240.6808 243.2547 289.8866 284.3592 292.7956 290.2693 292.199 291.9491 332.6718 323.7099 296.7006 253.5054 299.7019 299.2378 303.1604 305.9154 334.3681 306.4719 308.6718 303.6993 310.6771 312.8138 348.7424 314.6319 279.639 313.8762 311.4695 289.4244 301.0502
61.18967 15.75793 7.83023 50.47091 47.19971 4.190764 0 24.75505 41.97991 23.56507 166.7186 188.4579 44.3882 43.69282 38.26627 64.41516 41.46627 41.90242 71.35694 55.78362 77.34541 58.53898 53.86847 50.52289 67.7592 72.67264 59.15921 56.73017 57.33509 85.4799 81.85238 77.76538 72.75859 72.14785 63.85775 64.51211 64.67467 76.71579 66.60565 77.48105 77.52621 79.27996 80.26402 89.60085 78.57043 89.39414 82.35213 86.96443 82.12376 83.89763 83.79029 86.93712 87.94147 111.7757 110.6924 119.7072 133.6799 132.0466 208.6632 197.5733 196.3551 137.4529 137.1233 142.7841 141.5903 147.2848 151.3946 156.2972 161.2074 179.1859 180.8295 241.5571 247.3516 251.3878 191.0322 246.8407 253.6938 198.8331 248.5514 262.7077 294.9532 258.7128 260.2889 316.7596 216.619 247.1736 251.2803 252.9492 249.9356 265.4681 221.1895 263.6851 307.4635 218.1004 216.5521 281.7626 221.7224 272.8751 275.7848 232.8794 277.8746 280.0546 281.477 283.0619 233.5542 284.4922 236.1733 278.4597 283.8491 236.5318 239.0887 285.8917 280.3234 288.7998 286.2356 288.1698 287.9111 328.8812 319.8442 292.6556 249.4365 295.6676 295.1869 299.105 301.8622 330.4679 302.4055 304.6208 299.6086 306.5988 308.7407 344.8508 310.55 275.8819 309.7787 307.3114 285.6901 296.8726
77.57781 40.40111 27.9866 73.85289 70.40064 26.20115 24.75505 0 60.5 3.605551 185.8485 185.3451 20.52438 20.57304 37.78362 77.68044 27.56457 41.48795 47.03456 35.0464 52.77547 37.5 36.00347 46.00272 46.01439 48.90041 40.25233 53.10603 52.71859 61.17393 57.94178 55.94166 51.70348 51.79044 57.06356 54.60082 57.01973 55.81442 58.38878 57.60425 58.14852 59.5504 61.09214 67.82514 62.00806 67.96506 64.39262 67.57403 67.15095 69.21886 70.65143 71.54369 73.65102 89.66744 88.78204 124.5803 112.5389 111.2486 219.2744 207.1991 205.6429 117.1633 117.1932 122.2589 121.6069 128.7566 132.8768 137.8731 142.8714 161.0446 162.4908 246.7737 252.292 256.7358 177.1193 250.6716 257.5656 185.0575 252.1136 266.9443 301.7518 262.0692 263.5228 321.7681 210.5831 248.1678 252.6979 254.6021 250.9766 268.5428 215.6716 266.0832 313.949 202.8924 204.5953 284.7847 207.0151 275.3021 278.4523 227.3571 280.2878 282.6455 283.8631 285.5565 217.9723 286.7843 228.211 279.8647 285.9178 227.645 230.9663 287.8285 281.4364 290.7082 287.3713 289.3946 288.9468 333.9461 323.8644 293.5153 238.1607 296.7528 295.9024 299.7003 302.5 333.9229 302.7251 305.3003 299.3096 306.6044 308.8705 348.401 310.4485 259.9077 309.2543 304.6445 269.4587 289.2374
19.69965 36.87818 46.95743 24.16609 21.18962 44.57858 41.97991 60.5 0 57.53477 125.5519 164.1131 73.97973 71.92009 39.18721 26.07681 58.06366 39.62323 99.0202 76.92204 105.9481 79.60528 70.83078 48.87228 88.53941 98.0867 76.32169 50.47772 52.43091 112.0045 106.9299 97.29173 91.26883 89.30845 59.90826 65.43699 61.85467 94.3027 64.07027 92.80086 91.83137 94.02127 93.723 107.6476 87.3284 106.6068 93.09006 99.90495 87.32125 88.23831 85.38516 92.06655 90.87293 128.8449 127.2831 87.32125 146.7251 144.2775 168.6683 158.3474 157.3984 148.0709 146.8639 153.7173 151.2118 153.1176 156.9841 161.4226 165.8945 182.6658 184.7079 205.8009 211.816 215.4112 185.054 212.4618 219.2005 192.3094 214.4435 227.7477 257.3609 224.7221 226.4155 280.664 195.9235 216.0417 219.5837 220.9525 218.7099 231.7175 199.572 230.7054 270.0782 213.8812 205.9951 247.9214 216.3747 239.7707 242.3849 211.0024 244.7386 246.7007 248.3385 249.7884 229.7197 251.4319 218.1124 246.4731 251.0463 220.0091 221.2282 253.2203 248.6622 256.1347 254.4897 256.3006 256.2674 292.6709 284.6948 261.1762 236.8232 263.8939 263.856 267.8824 270.5642 295.8315 271.4853 273.249 269.4736 276.0235 277.9951 310.0395 280.0714 272.0293 279.8303 280.1785 282.2344 277.2219
74.33887 39.32239 27.73536 71.63972 68.14873 25.54408 23.56507 3.605551 57.53477 0 182.7295 182.1313 20.86265 20.40221 34.19527 74.24453 24.82215 37.91108 47.79383 34.00368 53.80753 36.5821 34.17967 42.60575 45.40463 49.24683 38.73306 49.70161 49.36851 61.92132 58.38878 55.40418 50.88467 50.75677 53.89109 51.70348 53.91892 54.9659 55.34663 56.46459 56.87926 58.38022 59.78503 67.30713 60.13319 67.32941 62.81727 66.34945 65.01731 67.04663 68.25046 69.5018 71.43626 89.30985 88.35299 120.9969 111.8928 110.5 215.6832 203.598 202.0396 116.2809 116.2164 121.4465 120.6493 127.4608 131.5836 136.565 141.5495 159.6977 161.187 243.2062 248.7313 253.1664 175.035 247.1401 254.0339 182.9587 248.5905 263.4032 298.1604 258.5542 260.012 318.2118 207.6084 244.7432 249.2554 251.1499 247.5505 265.0382 212.6552 262.6028 310.3627 201.0297 202.2554 281.2841 205.0738 271.8221 274.9637 224.3463 276.809 279.1603 280.3859 282.0753 216.1804 283.3112 225.4246 276.4277 282.4535 224.9539 228.1973 284.3699 278.0128 287.2512 283.9476 285.9672 285.528 330.3892 320.3352 290.1056 235.7509 293.333 292.5 296.3043 299.1024 330.4126 299.3434 301.9011 295.9599 303.2396 305.4996 344.8888 307.09 258.2009 305.9187 301.4403 267.8003 286.4407
