0 182.7186 176.8654 168.7348 169.7621 166.5831 162.9305 169.9533 168.3911 167.6848 166.9994 151.578 150.3124 148.2791 171.4789 145.3686 168.2321 137.068 145.1234 166.7198 154.0571 160.7906 157.8957 155.4743 163.3642 151.6081 159.2847 142.3044 156.1164 156.3732 130.0302 126.0117 124.675 154.5419 149.6304 147.4755 143.2869 139.8319 137.0063 125.0367 151.6097 146.3376 128.6193 129.8518 127.3032 135.4544 125.1371 119.6223 127.0572 113.952 120.2987 76.29357 124.8045 127.7177 102.2149 121.6504 113.8076 112.9291 99.40247 96.11535 124.5173 105.6677 92.40818 87.84411 88.96837 103.3469 147.1823 150.1293 40.71153 139.4099 42.27318 109.8005 81.18907 91.51984 107.1517 52.84608 95.81242 121.6704 90.95469 66.41754 98.95938 71.98417 69.65672 100.1832 97.27573 103.7455 112.7558 106.9191 119.165 124.0594 125.4827 116.0906 154.0833 120.8652 163.8942 119.8753
182.7186 0 6.105735 35.90265 21.0238 16.54959 35.8469 23.81701 22.47221 21.47091 20.61553 38.20995 59.9333 59.94164 145.6031 43.86342 62.62587 51.85557 47.02954 71.42215 58.61832 70.00714 70.74249 68.06247 80.01562 66.4003 77.78175 65.83258 91.60928 85.94911 65.60869 64.62971 64.28063 89.90273 87.45856 89.81091 87.65843 86.28441 86.95401 90.07774 110.6345 115.9634 102.8834 104.9488 104.6566 111.4599 104.6518 105.0021 109.5901 104.5335 111.5023 112.712 114.4902 118.596 106.7333 117.6308 114.9478 194.4891 184.406 183.5109 152.7293 235.372 234.4014 200.4445 208.0155 253.8858 283.5882 289.2654 217.9931 289.5116 222.009 228.5362 223.7253 256.6281 231.6139 233.5744 265.7085 244.2472 263.8655 239.207 270.1407 240.4683 242.2508 276.0906 255.6252 281.3279 286.6671 283.7904 293.3752 296.9714 298.7507 295.4702 286.7124 302.3673 296.7427 302.5401
176.8654 6.105735 0 31.92303 16.25054 10.46752 31.07217 22.54174 20.52998 19.0966 17.77301 32.36789 54.89335 54.77116 141.3898 37.90092 62.18746 45.81572 43.22643 70.83967 56.67648 68.91067 69.40158 66.47541 79.14657 64.42888 76.59817 62.97308 90.21534 84.57027 61.53844 60.05231 59.51538 88.40464 85.62173 87.84577 85.39602 83.7704 84.26079 86.67226 108.9242 113.9593 99.91536 102.0683 101.638 108.9091 101.5189 101.5864 106.6062 100.8173 108.2039 106.6231 111.4328 115.6956 102.4758 114.4477 111.3835 188.7053 178.5196 177.5971 149.646 229.3479 228.3201 195.9675 203.4854 247.7936 277.5964 283.2608 212.3485 283.4424 216.3083 224.2242 218.8293 250.526 227.1913 227.8558 259.6164 239.9713 257.7888 233.7274 264.0524 235.0963 236.7842 270.0313 250.5505 275.2845 280.5881 277.7378 287.2962 290.8836 292.6644 289.4489 282.43 296.3999 292.4995 296.6577
168.7348 35.90265 31.92303 0 16.03122 28.1346 6.324555 51.09061 48.27007 46.32494 44.38468 19.31321 26.1725 26.90725 109.7005 24.5153 89.5377 32.06244 61.13464 97.56646 80.28143 94.37161 94.15147 90.62284 104.8833 87.46428 101.5332 82.84744 114.0847 108.6566 75.71327 71.21798 69.40461 111.9933 108.1665 109.859 106.4002 103.8557 103.5857 102.5914 131.244 135.0764 117.3797 119.8593 118.8024 127.9426 118.1397 116.7809 123.7619 114.4126 123.7603 93.55747 128.082 132.9662 112.681 130.384 125.4193 163.3554 154.4988 153.9878 165.24 207.5114 208.3867 202.2498 209.2647 228.3528 254.8317 260.7441 207.0024 262.7211 210.1166 231.3672 221.4362 233.8568 233.4995 221.2736 243.8237 247.2136 242.9033 230.2629 248.4854 232.8605 233.4442 255.83 251.2076 261.6385 265.4524 263.7461 272.1213 275.2036 277.065 276.4249 289.2897 284.7543 299.5701 286.8039
169.7621 21.0238 16.25054 16.03122 0 12.67105 14.86607 35.30227 32.57299 30.67572 28.79236 19.23538 38.91015 38.94868 125.1552 25.4951 74.32362 34.0147 48.61184 82.57358 66.14941 79.75588 79.76528 76.41008 90.2358 73.60027 87.13208 70.061 100.1173 94.58462 65.04229 61.7171 60.41523 98.11473 94.64143 96.54015 93.43447 91.21952 91.24144 91.60786 117.9237 122.2334 105.8915 108.2555 107.4477 115.8871 107.0047 106.233 112.4455 104.5287 113.1126 96.79876 117.0043 121.6594 104.2785 119.6202 115.434 174.2297 164.5263 163.7597 154.7942 216.3007 216.0602 196.1632 203.4383 235.7711 264.2241 269.9941 206.7003 270.9196 210.2617 224.9513 217.175 239.7082 227.4841 221.6506 249.2007 240.7853 247.7761 229.0546 253.744 231.0346 232.1798 260.3459 247.9743 265.859 270.4958 268.1585 277.1949 280.5602 282.3792 280.3273 283.1158 287.9236 293.3108 289.0199
166.5831 16.54959 10.46752 28.1346 12.67105 0 25.3421 22.98852 20.13841 18.19035 16.25491 23.27851 47.69929 47.25345 135.441 28.27052 61.67027 35.82674 37.08399 69.90284 53.64244 67.1135 67.16687 63.85966 77.58472 61.16826 74.52442 58.134 87.60867 82.05164 54.48598 52.0726 51.19136 85.63521 82.28946 84.26479 81.31762 79.26468 79.43271 80.55985 105.612 110.1063 94.47516 96.76676 96.09833 104.1387 95.78042 95.35431 101.0968 94.06632 102.1398 96.16248 105.7697 110.2825 94.77986 108.5521 104.8438 179.3002 168.8606 167.8664 143.7932 219.2971 218.0747 187.7247 195.1509 237.4992 267.6352 273.2624 202.327 273.2401 206.2116 216.2226 209.9084 240.09 219.0104 217.7343 249.159 232.016 247.3221 223.9298 253.5913 225.4526 227.0044 259.5648 241.3424 264.8233 270.122 267.2731 276.8301 280.4221 282.2019 278.9994 274.4404 285.9916 284.5672 286.3344
162.9305 35.8469 31.07217 6.324555 14.86607 25.3421 0 48.21048 45.27693 43.28972 41.30375 13 24.18677 24.41311 110.4887 18.24829 85.72631 26 56.0248 93.53821 75.7509 90.07774 89.71343 86.09588 100.5808 82.76473 97.08244 77.70956 109.3627 104.0012 70.00357 65.29931 63.41136 107.2311 103.2473 104.8475 101.2571 98.6002 98.23441 96.87621 126.1943 129.8375 111.7587 114.2639 113.1459 122.4594 112.4322 110.9494 118.0889 108.4631 117.9396 88.07383 122.3479 127.2792 106.5317 124.5793 119.4738 160.5522 151.2852 150.6594 159.3432 203.8063 204.267 195.9311 202.9419 224.154 251.3896 257.2446 201.0224 258.8119 204.1984 225.0542 215.1325 229.1659 227.1783 215.3927 239.0021 240.9001 237.9454 224.1807 243.6329 226.7157 227.3566 250.7848 244.9556 256.5217 260.5475 258.6774 267.2265 270.3868 272.237 271.236 282.9695 279.4011 293.2512 281.2552
169.9533 23.81701 22.54174 51.09061 35.30227 22.98852 48.21048 0 3.041381 5.024938 7.017834 43.64917 69.40641 68.6604 157.5512 46.98138 39.70202 52.59515 26.53352 48.30971 34.82676 46.42467 47.02393 44.26342 56.61493 42.60575 54.15025 42.68879 67.88254 62.2254 45.02499 45.8939 46.38157 66.13811 63.64157 66.00189 63.9316 62.69968 63.50787 67.52962 86.82885 92.15337 79.65708 81.62414 81.48159 87.85393 81.61648 82.37735 86.36116 82.46211 88.66714 105.5047 91.33044 95.25886 85.97238 94.61633 92.52702 195.546 184.1968 182.9002 129.5241 232.3817 229.6851 179.8506 187.5643 248.5483 281.1032 286.497 203.0105 285.0368 207.4831 207.4157 204.522 248.9664 210.792 219.1603 257.2805 223.0076 254.7612 222.9378 261.5019 223.5224 225.8865 266.3761 237.1034 271.1671 277.5721 273.8636 284.2626 288.2208 289.9263 284.7618 265.4362 290.6514 275.3589 289.6278
168.3911 22.47221 20.52998 48.27007 32.57299 20.13841 45.27693 3.041381 0 2 4 40.60788 66.37017 65.62012 154.5188 43.9659 42.05948 49.65884 26.05336 50.56352 36.26942 48.41487 48.87228 45.96194 58.7069 44.04543 56.0803 43.45119 69.68728 64.041 44.72695 45.09989 45.39824 67.88593 65.19202 67.47592 65.21503 63.81222 64.49806 68.00735 88.45903 93.62056 80.49845 82.5303 82.29216 88.98771 82.34683 82.90423 87.20665 82.7602 89.29748 103.2327 92.13577 96.17692 85.84288 95.34149 92.97311 192.7615 181.477 180.2034 130.3658 229.863 227.2994 179.747 187.4258 246.2214 278.5619 283.9774 201.792 282.6483 206.1965 207.4678 204.0882 246.8542 210.7605 217.8623 255.2489 223.0983 252.8003 221.9392 259.4937 222.6432 224.9055 264.4863 236.5338 269.3295 275.6175 272 282.3119 286.2324 287.9462 282.9922 265.5456 289.0069 275.5018 288.1397
167.6848 21.47091 19.0966 46.32494 30.67572 18.19035 43.28972 5.024938 2 0 2 38.63936 64.38167 63.63961 152.5265 42.05948 43.82921 47.85394 26.25727 52.27842 37.58407 50 50.38353 47.39726 60.33656 45.34314 57.62812 44.36221 71.16011 65.5229 44.97221 45.01111 45.17743 69.32893 66.52819 68.76772 66.4003 64.89992 65.51336 68.70953 89.82761 94.89523 81.41253 83.48203 83.18654 90.07115 83.19255 83.62482 88.11924 83.33817 90.07797 102.0049 93.0215 97.12878 86.14523 96.17692 93.6376 191.0942 179.8682 178.6148 131.2602 228.4229 225.9668 180.0361 187.691 244.9347 277.1015 282.5346 201.3256 281.3114 205.6818 207.854 204.1568 245.7336 211.0924 217.3384 254.1889 223.5077 251.7936 221.6236 258.4512 222.4095 224.6016 263.5318 236.5085 268.4133 274.6143 271.0646 281.3112 285.2034 286.9233 282.1253 265.9636 288.2308 275.9407 287.4761
