0 93.77893 98.2538 104.5254 101.7902 100.2673 135.4463 120.0222 112.4342 127.3772 145.7784 95.23311 145.4481 156.7078 176.5105 166.0756 168.5105 104.1751 92.75788 94.12793 105.9478 103.3905 96.0554 104.1605 184.9249 184.9579 186.6852 116.2042 115.6954 115.4966 124.615 126.629 124.3309 127.0607 128.8417 211.4084 128.8851 129.2963 133.2639 220.8447 224.3269 227.426 163.4842 223.0665 166.1434 230.4568 166.5867 165.6904 243.0454 169.3791 246.2464 225.4798 168.7317 172.649 247.6451 172.0525 223.002 229.7709 176.0294 175.13 183.349 235.1861 227.7342 232.9561 211.0031 210.6919 195.8372 271.0162 232.9734 248.7211 236.4608 216.994 270.4478 245.8734 224.8955 219.5384 218.6536 247.9506 232.4236 253.0108 239.038 234.5499 285.4953 244.6133 236.9219 243.2316 240.0758 239.583 255.1118 254.79 243.4619 259.9875 222.4266 258.9162 255.6346 238.5007 268.7036 260.6046 269.9603 230.1379 272.7602 277.5039 275.7968 266.4368 245.1152 244.298 247.4095 251.494 278.984 263.6186 239.7727 281.6258 279.5026 267.4569 277.1796 272.6479 274.5042 271.9863 282.3415 276.737 247.7611 319.4275 284.569 274.7698 277.1337 324.2901 323.007 267.2358 285.9587 281.7202 290.5045 283.5329 332.9039 285.7259 285.7334 294.6774
93.77893 0 9.556034 11.59502 8.544004 6.708204 47.10954 29.08232 20.61553 37.26258 57.85788 25.81737 56.29387 67.10257 87.84023 77.00974 82.5122 30.66464 82.63776 69.76548 38.83298 80.17027 68.03859 63.30901 93.03763 92.5905 94.02127 95.16373 82.32861 86.60976 76.2168 83.65285 103.4672 78.93739 99.83177 117.7237 82.61961 90.23996 105.5107 127.0679 130.6381 133.8208 102.7862 129.7266 104.8296 136.942 108.5916 109.7725 149.2816 107.6378 153.9048 132.5717 109.444 110.7974 153.991 116.2487 130.6675 137.0036 113.8269 120.1541 165.3489 142.5335 135.9117 141.3524 125.2837 126.6057 177.8405 177.4082 142.706 156.4736 146.8144 132.4387 177.0537 154.61 138.8272 136.8941 136.4991 156.9235 145.2481 162.7619 151.5297 148.883 192.0781 156.321 150.841 155.8012 154.0933 154.732 165.9345 168.6811 159.1202 171.3154 191.8087 170.5784 173.3259 159.3895 179.3328 173.5082 181.7854 164.5888 183.876 187.4727 186.0672 178.8079 166.8299 166.9684 169.1863 174.3483 190.0954 179.0656 174.7685 192.7823 191.2629 182.4856 189.6154 186.3357 187.9681 186.5744 194.3399 190.192 180.0457 226.8127 196.5731 192.6252 191.6364 231.8403 230.4105 186.715 200.1291 197.0406 203.7128 200.7884 240.5021 201.5267 201.9208 210.7226
98.2538 9.556034 0 14.76279 12.34981 10.66385 49.44167 31.20014 23.07924 39.23541 59.86719 18.18211 57.76952 67.97088 88.67058 77.8885 74.42571 21.52668 77.16552 63.61993 29.89734 73.46047 61.59763 55.73388 92.01948 91.20737 92.36225 87.99669 74.54831 79.06327 67.42787 75.06086 96.05057 70.10235 91.86736 114.4985 73.82582 81.76797 97.50599 123.1977 126.3327 129.3198 93.24368 124.8305 95.27959 132.2808 99.07191 100.2868 145.2409 98.08356 148.1985 127.2494 99.90588 101.2418 149.5734 106.7465 124.9346 131.572 104.2709 110.6568 157.1484 137.0214 129.8958 135.2357 117.3956 118.437 169.54 172.8804 136.0445 150.7138 139.9554 124.3714 172.2107 148.3586 131.0592 128.5529 128.09 150.5766 137.733 156.134 144.1085 141.0716 187.2606 149.1024 143.1148 148.3738 146.3578 146.7929 158.9765 161.0098 151.1095 164.2293 182.8093 163.4042 165.0561 150.7085 172.456 166.0504 174.5932 155.137 176.8704 180.8118 179.309 171.4801 158.0902 158.1428 160.4472 165.5263 183.1016 171.1425 165.3172 185.7808 184.1041 174.6405 182.2942 178.7445 180.4246 178.8153 187.1288 182.6548 170.6856 221.3154 189.3645 184.3802 183.9033 226.2438 224.9029 178.2581 192.4733 189.1778 196.2508 192.6414 234.8811 193.5954 193.9305 202.7708
104.5254 11.59502 14.76279 0 3.073181 5.044249 35.77467 17.58481 9.098229 25.78652 46.46422 32.89311 44.78219 55.52917 76.27628 65.44421 76.92363 34.99092 91.85556 78.37871 43.49457 88.19738 76.35898 70.27192 81.54208 81.16718 82.66263 102.6274 88.93693 93.56296 80.85446 88.7326 110.5841 83.4386 106.1015 106.8945 87.21111 95.56164 111.7002 116.5577 120.3866 123.6923 103.6152 119.8949 105.4515 126.9182 109.7614 111.3094 138.8288 108.0684 144.6954 123.076 110.3228 111.0976 143.766 117.5889 121.5474 127.5896 113.9556 121.5296 171.1002 133.1754 127.0529 132.5806 118.9893 120.8364 183.3795 167.2217 134.5416 147.3084 138.8823 126.4428 167.0881 145.9441 132.2628 131.4374 131.1937 148.3558 138.2466 154.5013 144.3631 142.3563 182.0747 148.8434 144.1623 148.6308 147.4199 148.4124 158.0771 161.8593 152.919 163.6157 195.5408 163.0014 167.5964 154.657 171.3409 166.337 174.2084 162.9272 176.0416 179.1995 177.9141 171.4307 162.2317 162.6102 164.5796 169.9595 182.2334 172.6507 173.0763 184.9255 183.6208 175.9245 182.2062 179.3436 180.8971 179.8567 186.7649 183.1068 177.7295 217.3073 188.9906 186.7994 184.8647 222.4162 220.9105 181.3623 193.2139 190.4804 196.4869 194.7492 231.0917 195.0798 195.5806 204.2966
101.7902 8.544004 12.34981 3.073181 0 2 38.81978 20.65263 12.16553 28.85308 49.52139 30.52897 47.85394 58.60047 79.34857 68.51642 77.98776 33.23432 89.1852 75.82582 41.72529 85.77961 73.86643 68.06821 84.5281 84.11896 85.58621 100.3464 86.83893 91.39065 79.20859 86.99265 108.3875 81.82977 104.0983 109.6191 85.58621 93.77233 109.7201 119.1732 122.9159 126.1816 102.9563 122.2865 104.8487 129.374 109.0212 110.4762 141.4284 107.5185 146.8959 125.3608 109.6586 110.5851 146.2907 116.8125 123.7134 129.8499 113.4911 120.7477 169.2537 135.4196 129.1395 134.6421 120.3038 122 181.5881 169.7368 136.4185 149.4958 140.6908 127.6754 169.5317 147.9772 133.6638 132.5179 132.2309 150.3596 139.7784 156.4136 145.9461 143.7511 184.5322 150.5199 145.6022 150.2165 148.8596 149.7497 159.8695 163.3476 154.224 165.3627 194.1988 164.7119 168.7716 155.5442 173.1769 167.9289 175.9219 162.9733 177.8318 181.1215 179.7999 173.0846 163.0845 163.396 165.4358 170.7568 184.0333 174.0244 173.1353 186.7244 185.3558 177.3415 183.8722 180.8867 182.4637 181.3202 188.4808 184.6781 177.9591 219.611 190.7092 188.0082 186.3451 224.6952 223.2129 182.4349 194.738 191.901 198.1024 196.0211 233.3672 196.4688 196.9391 205.6818
100.2673 6.708204 10.66385 5.044249 2 0 40.81228 22.62811 14.14214 30.83018 51.50762 28.79589 49.81967 60.53901 81.2916 70.45921 78.31844 31.84525 87.28115 73.97447 40.31129 83.99004 72.04339 66.39112 86.33076 85.88364 87.32125 98.62186 85.2115 89.72319 77.83315 85.56077 106.7045 80.47429 102.5172 111.1651 84.21995 92.31062 108.1504 120.6244 124.2953 127.528 102.1567 123.5557 104.0829 130.6929 108.1694 109.5673 142.8636 106.7843 148.0126 126.546 108.8531 109.8729 147.6632 115.936 124.8079 131.0153 112.8076 119.8666 167.7483 136.5716 130.173 135.6558 120.7849 122.3765 180.1118 171.0993 137.2953 150.6021 141.5169 128.0976 170.8362 148.9673 134.2013 132.8345 132.5179 151.3275 140.4066 157.313 146.6092 144.282 185.8467 151.249 146.1643 150.8807 149.4209 150.2393 160.6806 163.9405 154.6901 166.1402 192.9735 165.463 169.1453 155.7241 174.018 168.5945 176.6736 162.5992 178.6389 182.0247 180.6765 173.7938 163.2398 163.5061 165.5929 170.8734 184.8466 174.5351 172.7676 187.5367 186.1219 177.882 184.5887 181.5158 183.1093 181.8928 189.2327 185.3267 177.7004 220.8008 191.4628 188.4022 186.9291 225.8653 224.4014 182.7361 195.352 192.4422 198.781 196.4579 234.5341 196.9873 197.4361 206.1965
135.4463 47.10954 49.44167 35.77467 38.81978 40.81228 0 18.2918 26.70576 10.22132 10.78712 66.3487 10.01542 21.26563 41.41133 30.74316 78.33388 65.38625 125.8901 111.8054 73.26798 120.6446 109.4375 101.6118 50.19714 50.84047 53.03854 133.9426 119.1394 124.2207 107.8964 116.2494 141.1757 110.1032 135.2793 80.74107 113.8751 123.2833 140.6052 92.14242 97.38274 101.2703 121.2742 99.25656 122.4994 104.9629 127.9444 130.3106 114.089 124.4979 126.3049 104.0618 127.7618 127.04 120.2019 135.8414 104.471 108.8014 129.3145 139.7103 198.178 114.4517 110.9744 116.6744 114.0554 117.7411 209.8621 143.3774 121.2723 129.0486 126.434 122.2137 144.4044 130.0342 125.6091 128.9142 129.2189 132.8068 129.628 140.1056 134.8452 135.4093 158.9414 137.9106 136.5621 138.9403 139.7156 142.0148 145.2813 153.0969 146.8014 151.3097 217.7503 151.2139 162.7366 153.7136 157.6205 156.0792 162.1205 171.4589 162.8588 164.1096 163.3615 160.2168 161.4953 162.6723 163.7416 169.6983 168.7951 165.1263 181.2408 171.4496 171.048 167.7627 170.6002 169.4444 170.6542 171.0009 174.3935 172.7563 183.8958 196.1206 176.5417 181.0875 175.6829 201.5468 199.7072 177.4731 183.2979 181.974 185.2993 188.0826 210.1896 186.8995 187.7876 196.0096
120.0222 29.08232 31.20014 17.58481 20.65263 22.62811 18.2918 0 8.487123 8.202515 28.90364 48.4443 27.2127 38.07262 58.7809 47.95603 74.17943 48.31978 107.9909 94.07933 56.51797 103.2702 91.81997 84.56137 64.99832 64.93867 66.67669 117.0142 102.583 107.5112 92.50422 100.7251 124.5425 94.8783 119.183 92.37747 98.67766 107.7168 124.6366 102.7979 107.2265 110.7966 110.016 107.7104 111.531 114.24 116.5093 118.5254 125.0781 113.8314 133.6597 111.6081 116.6631 116.6213 130.5234 124.4373 110.9021 116.2574 119.1865 128.3668 183.121 121.9151 116.8965 122.5481 113.8806 116.6363 195.085 153.9634 125.7061 136.3462 130.4556 121.755 154.3188 136.0098 126.4734 127.6256 127.6471 138.5985 131.5847 145.3013 137.3305 136.5158 169.1669 141.1875 138.0273 141.5496 141.2607 142.8794 149.6259 155.2997 147.5516 155.4215 204.8918 155.042 162.924 151.8043 162.5412 159.105 166.1711 164.8916 167.5106 169.8154 168.7677 163.7828 159.5295 160.3034 161.8418 167.5363 173.6142 166.7364 174.9042 176.301 175.4049 169.7263 174.4299 172.3471 173.7478 173.3516 178.6555 175.9177 178.5601 205.337 180.855 181.8182 178.2303 210.5971 208.9415 177.2309 186.2721 184.1888 188.9656 189.3476 219.2776 188.9617 189.6478 198.1648
112.4342 20.61553 23.07924 9.098229 12.16553 14.14214 26.70576 8.487123 0 16.68832 37.37247 40.76422 35.69314 46.49373 67.22568 56.39592 75.07123 41.53697 100.1699 86.44202 49.92995 95.92413 84.28671 77.53568 72.94518 72.71864 74.33034 109.9941 95.88013 100.6789 86.68333 94.76951 117.7262 89.15966 112.7625 99.29871 92.95698 101.7018 118.2899 109.3446 113.4738 116.9145 106.6771 113.4637 108.3478 120.2523 113.0249 114.826 131.6435 110.8041 138.8708 117.0053 113.3711 113.7148 136.8377 120.9246 115.8836 121.5936 116.4255 124.8679 177.2535 127.2234 121.6429 127.2419 116.1077 118.423 189.3733 160.3034 129.8075 141.5238 134.3616 123.7942 160.4151 140.6743 129.0659 129.2478 129.1395 143.1782 134.618 149.6126 140.5569 139.1527 175.3416 144.7282 140.8119 144.8068 144.0626 145.3758 153.5716 158.3195 149.9741 159.2473 200.2987 158.7514 165.0279 153.0033 166.6741 162.4606 169.9315 163.7791 171.5159 174.2441 173.078 167.3488 160.667 161.2496 163 168.5492 177.6689 169.4535 173.8708 180.3607 179.2625 172.5862 178.0702 175.6018 177.0791 176.3661 182.4637 179.2707 178.0115 211.0663 184.6781 184.0953 181.3133 216.2543 214.6718 179.088 189.5136 187.1096 192.4939 191.8377 224.9361 191.802 192.398 201.0199
127.3772 37.26258 39.23541 25.78652 28.85308 30.83018 10.22132 8.202515 16.68832 0 20.71516 56.1557 19.03943 30.00858 50.66129 39.84972 74.44072 55.4222 115.7087 101.6664 63.42318 110.6161 99.329 91.68714 57.55432 57.71048 59.60285 124.0773 109.4098 114.4345 98.63316 106.9392 131.4266 100.9139 125.744 86.09054 104.702 113.9616 131.1259 96.9033 101.6517 105.3532 113.932 102.6767 115.3007 108.9019 120.5285 122.7294 119.1071 117.4509 129.1278 106.9461 120.5093 120.12 124.8157 128.4533 106.6888 111.6445 122.5427 132.3575 189.121 117.3136 112.9093 118.596 112.5011 115.6828 200.9359 148.1878 122.3622 131.8427 127.2974 120.5259 148.8036 132.0464 124.6696 126.7853 126.935 134.7164 129.3155 141.68 134.8453 134.6295 163.5474 138.37 135.9871 139.0198 139.1925 141.1131 146.3702 152.9715 145.8449 152.2744 209.7281 152.0148 161.4929 151.2961 159.0637 156.4277 163.0666 166.5729 164.1535 166.0196 165.0954 160.8813 159.0599 160.0186 161.3459 167.1681 170.1947 164.6845 176.4878 172.8713 172.183 167.5246 171.4307 169.7425 171.0629 170.9868 175.4779 173.2065 179.6746 200.1462 177.6584 180.1731 175.7868 205.4763 203.7462 176.0114 183.6543 181.8969 186.0539 187.4764 214.1477 186.7418 187.5167 195.9145
