0 138.119 161.1335 114.7065 114.3181 94.98526 95.07895 93.98898 92.87562 91.27561 89.49183 91.71632 88.77567 85.50035 110.5854 53.30367 121.0922 106.4592 103.3445 108.9339 112.4134 120.6186 127.9654 82.81396 86.79396 130.5218 172.4627 190.6901 66.58873 70.32917 182.757 110.026 88.62057 141.7391 109.3154 81.87016 188.378 124.3643 89.55708 92.60227 92.75422 204.9938 184.3694 113.4772 162.2489 151.1037 151.3426 172.5307 212.9913
138.119 0 124.795 24.35159 24.02082 72.42237 75.80237 78.70515 76.844 78.49204 76.8505 80.44874 79.34261 78.06052 120.9173 94.92102 172.9046 163.106 162.3122 191.4744 193.9923 202.8272 223.2129 194.2473 201.5132 234.094 262.7148 298.7062 204.7071 208.2739 275.5018 223.0517 215.2046 250.7385 225.5682 219.6657 284.5244 238.8876 227.0551 229.0349 230.1801 304.539 291.0209 245.9863 281.2099 281.1352 281.9171 291.4091 328.9559
161.1335 124.795 0 114.9365 123.9518 169.1337 172.5071 174.5521 172.0052 172.4986 169.5972 174.6867 171.5668 167.8272 218.3601 112.4342 92.75788 94.12793 96.0554 260.9204 264.247 273.311 158.7473 243.0454 247.6451 174.5615 183.2508 230.3989 211.0031 210.6919 195.8372 271.0162 248.7211 192.6433 270.4478 218.6536 206.4421 285.4953 236.9219 243.2316 240.0758 226.6402 222.4266 268.7036 322.7339 246.5636 248.3164 332.9039 265.9984
114.7065 24.35159 114.9365 0 9.055385 61.61169 65.21503 67.90066 65.60488 66.8431 64.53681 69.02898 66.97947 64.5893 112.6055 70.5762 152.2005 141.5835 140.5569 176.2728 179.0251 188.0724 200.0625 175.1142 182.0962 210.5445 240.3043 275.2346 181.2236 184.6104 252.9985 204.2699 194.2833 226.998 206.3444 195.9235 261.8189 220.1123 204.0221 206.3492 207.1788 281.6895 267.6052 224.2482 262.141 256.784 257.568 272.4303 305.0983
114.3181 24.02082 123.9518 9.055385 0 53.90733 57.48913 60.25363 58.0517 59.4138 57.28001 61.55485 59.75994 57.70423 104.6231 73.3553 158.9371 147.9027 146.7353 170.3999 173.0665 182.0455 205 171.0819 178.2348 215 245.858 279.7302 180.8978 184.5671 258.4671 200.0622 191.4158 231.1625 202.3858 196.0102 267.112 215.9106 203.0887 205.022 206.207 286.8397 272.1752 222.0276 258.121 258.8977 259.6002 268.364 309.0129
94.98526 72.42237 169.1337 61.61169 53.90733 0 3.605551 6.363961 4.472136 6.324555 6.082763 8.062258 8.01561 9.718253 51.10773 80.77747 180.5796 167.1144 165.028 119.7224 122.0901 130.7844 211.9363 127.7693 135.5122 218.3323 255.8156 281.5602 156.5439 161.6447 267.5112 155.3131 153.0817 232.0318 158.6758 173.3263 274.7153 170.9293 174.4506 174.1953 177.2542 293.0273 274.6717 186.1055 213.3738 246.0447 246.2382 223.3299 306.4131
95.07895 75.80237 172.5071 65.21503 57.48913 3.605551 0 2.915476 2.236068 4.123106 5.656854 5.09902 6.5 9.666667 47.50789 82.8734 182.8497 169.2894 167.1594 116.6381 118.9664 127.6175 213.2838 125.4831 133.2658 219.4402 257.2713 282.4687 155.8621 161.059 268.8945 152.8253 151.2118 232.9545 156.285 172.7223 275.9996 168.3962 173.3667 172.9306 176.1372 294.2006 275.6323 184.3807 210.8189 246.0102 246.1671 220.7402 307.0016
93.98898 78.70515 174.5521 67.90066 60.25363 6.363961 2.915476 0 2.54951 2.915476 5.700877 2.54951 5.315073 9.3244 44.97221 83.48952 183.5824 169.9315 167.7595 113.7407 116.0625 124.7079 213.1537 122.8678 130.6681 219.1039 257.2285 281.9572 154.1833 159.4443 268.7866 150.1167 148.8036 232.4613 153.618 171.0921 275.8051 165.6676 171.4191 170.8698 174.1681 293.909 275.1644 182.0474 208.0795 244.7703 244.9005 217.9868 306.2295
92.87562 76.844 172.0052 65.60488 58.0517 4.472136 2.236068 2.54951 0 2 3.605551 3.605551 4.272002 7.557189 47.41308 81.27115 181.3202 167.7077 165.5544 115.2509 117.618 126.314 211.341 123.584 131.3503 217.4235 255.3634 280.3978 153.6294 158.8238 266.9611 151.0224 149.1643 230.8884 154.4345 170.4875 274.0337 166.6176 171.1637 170.7513 173.9381 292.2003 273.5744 182.2944 209.053 243.7909 243.9452 218.9937 304.8623
91.27561 78.49204 172.4986 66.8431 59.4138 6.324555 4.123106 2.915476 2 0 3 2.236068 2.5 6.411795 46.51881 80.65358 180.7678 167.0945 164.9129 113.4495 115.8361 124.5548 210.2403 121.5936 129.3572 216.2059 254.3131 279.0848 151.7959 157.0127 265.8726 149.0529 147.1666 229.5854 152.4533 168.6713 272.8952 164.6546 169.2483 168.8076 172.0171 291.0069 272.2847 180.3032 207.0932 242.1281 242.271 217.0397 303.4156
89.49183 76.8505 169.5972 64.53681 57.28001 6.082763 5.656854 5.700877 3.605551 3 0 5.09902 2.5 4.013865 49.24429 77.7946 177.882 164.2363 162.0687 114.7945 117.2391 126.0194 207.7354 121.9262 129.6437 213.827 251.7597 276.8235 150.6154 155.7562 263.3557 149.6074 147.0544 227.3113 152.8954 167.4306 270.4289 165.2586 168.4043 168.122 171.2018 288.6001 269.9933 180.0451 207.7158 240.4683 240.6372 217.7022 301.347
91.71632 80.44874 174.6867 69.02898 61.55485 8.062258 5.09902 2.54951 3.605551 2.236068 5.09902 0 3.640055 7.923243 44.28318 82.28001 182.4281 168.7075 166.503 111.6831 114.0395 122.7255 211.3764 120.4159 128.207 217.2004 255.5034 279.9501 151.7004 156.9777 267.0192 147.7291 146.2771 230.4672 151.1985 168.6209 273.9832 163.2976 168.8846 168.3241 171.631 292.0274 273.1819 179.5084 205.7199 242.4232 242.5433 215.6415 304.0855
88.77567 79.34261 171.5668 66.97947 59.75994 8.01561 6.5 5.315073 4.272002 2.5 2.5 3.640055 0 4.284987 47.07706 78.64 178.7883 165.0681 162.865 112.33 114.7661 123.5387 207.8924 119.7633 127.5012 213.8019 251.9911 276.6422 149.3628 154.5647 263.5299 147.3578 145.1043 227.1469 150.6892 166.2265 270.5271 162.9915 166.9019 166.512 169.6795 288.6126 269.8507 178.1755 205.4433 239.6315 239.7759 215.4159 300.934
85.50035 78.06052 167.8272 64.5893 57.70423 9.718253 9.666667 9.3244 7.557189 6.411795 4.013865 7.923243 4.284987 0 50.60742 74.36023 174.5053 160.7914 158.5929 113.4142 115.9387 124.8007 203.8564 119.3152 126.9809 209.8828 247.9143 272.8407 146.8257 151.9302 259.4848 147.2181 144.0062 223.3316 150.3832 163.6106 266.5273 162.9179 164.7992 164.6201 167.6142 284.6684 266.0187 176.8635 205.383 236.4976 236.6728 215.4121 297.335
110.5854 120.9173 218.3601 112.6055 104.6231 51.10773 47.50789 44.97221 47.41308 46.51881 49.24429 44.28318 47.07706 50.60742 0 119.0672 217.9381 203.6056 201.0628 82.35762 83.72574 91.06347 237.8003 105.3613 113.2629 241.0747 282.3883 300.7842 157.3849 163.6001 293.0294 127.7434 136.1249 252.1615 132.6725 174.5222 298.8898 141.9446 168.6565 165.7106 170.8572 315.5709 294.6614 170.0625 182.8852 253.16 252.8463 192.0527 321.0997
53.30367 94.92102 112.4342 70.5762 73.3553 80.77747 82.8734 83.48952 81.27115 80.65358 77.7946 82.28001 78.64 74.36023 119.0672 0 100.1699 86.44202 84.28671 148.7563 152.1217 161.1197 134.4693 131.6435 136.8377 143.0874 177.2191 207.6781 116.1077 118.423 189.3733 160.3034 141.5238 158.6309 160.4151 129.1395 197.303 175.3416 140.8119 144.8068 144.0626 216.4486 200.2987 166.6741 214.5951 186.2606 187.0782 224.9361 236.0381
121.0922 172.9046 92.75788 152.2005 158.9371 180.5796 182.8497 183.5824 181.3202 180.7678 177.882 182.4281 178.7883 174.5053 217.9381 100.1699 0 14.72715 17.75528 229.8603 233.3345 241.3301 66.0303 199.4492 201.3944 82.02439 94.15207 138.6841 144.4611 141.7674 107.1226 222.6995 193.6311 100.0022 220.0659 146.3728 117.2581 234.5009 168.5052 176.5814 171.2577 137.7534 130.6643 204.155 264.8345 156.9235 158.8812 274.2066 173.77
106.4592 163.106 94.12793 141.5835 147.9027 167.1144 169.2894 169.9315 167.7077 167.0945 164.2363 168.7075 165.0681 160.7914 203.6056 86.44202 14.72715 0 3.28718 215.2915 218.7675 226.8083 66.7799 185.3345 187.4587 81.6551 100.5757 142.0543 132.4055 130.1085 113.5377 209.0017 180.4159 99.851 206.5282 135.4372 123.1897 221.0726 156.9805 164.8046 159.8266 143.6044 134.0484 192.2051 252.2328 152.619 154.4284 261.7317 176.1123
103.3445 162.3122 96.0554 140.5569 146.7353 165.028 167.1594 167.7595 165.5544 164.9129 162.0687 166.503 162.865 158.5929 201.0628 84.28671 17.75528 3.28718 0 212.1431 215.6183 223.6406 65.94884 182.0803 184.188 80.50621 100.8828 141.5698 129.1869 126.9262 113.8112 205.719 177.1306 98.68651 203.2419 132.3301 123.3284 217.7855 153.8059 161.6052 156.6607 143.6915 133.5792 188.9881 248.9687 150.5432 152.3237 258.4744 175.3603
108.9339 191.4744 260.9204 176.2728 170.3999 119.7224 116.6381 113.7407 115.2509 113.4495 114.7945 111.6831 112.33 113.4142 82.35762 148.7563 229.8603 215.2915 212.1431 0 3.480102 12.40072 226.0408 42.18741 47.21282 223.5556 268.3129 272.8701 116.6881 123.3333 276.3766 50.57618 72.36098 229.2039 56.76951 131.0017 279.5068 62.21771 115.4778 109.0143 116.4205 292.4171 268.3853 102.2286 101.2115 209.5299 208.4883 110.0456 284.8083
112.4134 193.9923 264.247 179.0251 173.0665 122.0901 118.9664 116.0625 117.618 115.8361 117.2391 114.0395 114.7661 115.9387 83.72574 152.1217 233.3345 218.7675 215.6183 3.480102 0 9.195409 229.3142 44.77723 49.45733 226.7355 271.5128 275.7658 119.5492 126.1784 279.5233 51.35828 74.4043 232.2673 57.68882 133.7012 282.5965 62.31929 117.8346 111.2205 118.7081 295.4133 271.3274 103.6931 100.5401 212.0094 210.9413 109.1936 287.4456
120.6186 202.8272 273.311 188.0724 182.0455 130.7844 127.6175 124.7079 126.314 124.5548 126.0194 122.7255 123.5387 124.8007 91.06347 161.1197 241.3301 226.8083 223.6406 12.40072 9.195409 0 235.7348 49.07364 52.57656 232.6777 277.5323 280.4327 124.26 130.8111 285.2808 50.26657 76.57168 237.6669 56.84384 137.7699 288.0892 59.24655 120.7569 113.6745 121.3985 300.4889 276.1867 103.9285 95.29152 215.1694 214.0104 103.5075 291.1132
127.9654 223.2129 158.7473 200.0625 205 211.9363 213.2838 213.1537 211.341 210.2403 207.7354 211.3764 207.8924 203.8564 237.8003 134.4693 66.0303 66.7799 65.94884 226.0408 229.3142 235.7348 0 188.0957 187.3829 16.49242 44.58801 76.17664 117.4777 112.2943 55.65294 204.5788 172.0029 34.02613 200.2623 111.6647 62.91374 212.8711 135.4179 144.5579 137.3381 82.02439 68.28441 171.5845 234.6203 95.27329 97.49487 242.7246 109.4166
82.81396 194.2473 243.0454 175.1142 171.0819 127.7693 125.4831 122.8678 123.584 121.5936 121.9262 120.4159 119.7633 119.3152 105.3613 131.6435 199.4492 185.3345 182.0803 42.18741 44.77723 49.07364 188.0957 0 7.98088 184.2715 229.1749 231.3769 75.18643 81.7435 236.6205 29.35767 32.20248 188.755 31.32092 88.95504 239.2143 45.10758 73.4983 67.47592 74.60399 251.4359 227.1131 65.29357 87.04947 167.3589 166.3348 97.32035 242.6685
86.79396 201.5132 247.6451 182.0962 178.2348 135.5122 133.2658 130.6681 131.3503 129.3572 129.6437 128.207 127.5012 126.9809 113.2629 136.8377 201.3944 187.4587 184.188 47.21282 49.45733 52.57656 187.3829 7.98088 0 182.8787 227.7701 228.2966 72.57291 78.96093 234.8526 23.46651 25.43281 186.6189 24.31243 85.34027 237.1042 38.75623 68.4078 61.80152 69.25077 248.8061 224.2562 57.766 80.09046 162.7129 161.6001 90.41761 238.5374
130.5218 234.094 174.5615 210.5445 215 218.3323 219.4402 219.1039 217.4235 216.2059 213.827 217.2004 213.8019 209.8828 241.0747 143.0874 82.02439 81.6551 80.50621 223.5556 226.7355 232.6777 16.49242 184.2715 182.8787 0 44.90671 64.7305 111.2879 105.5746 53.11544 198.7251 165.7739 18.19646 194.0335 103.3683 57.8919 205.9954 126.8464 136.0625 128.4769 74.88658 57.23251 162.4107 225.3133 79.17702 81.44477 233.0306 95.85406
172.4627 262.7148 183.2508 240.3043 245.858 255.8156 257.2713 257.2285 255.3634 254.3131 251.7597 255.5034 251.9911 247.9143 282.3883 177.2191 94.15207 100.5757 100.8828 268.3129 271.5128 277.5323 44.58801 229.1749 227.7701 44.90671 0 50.17129 155.9918 150.1501 12.99304 243.3682 210.3477 45.19602 238.5628 147.258 23.2472 250.2403 170.3858 179.5958 171.7937 43.67373 42.97702 205.2469 267.7366 106.5378 109.0347 275.0128 86.44729
190.6901 298.7062 230.3989 275.2346 279.7302 281.5602 282.4687 281.9572 280.3978 279.0848 276.8235 279.9501 276.6422 272.8407 300.7842 207.6781 138.6841 142.0543 141.5698 272.8701 275.7658 280.4327 76.17664 231.3769 228.2966 64.7305 50.17129 0 156.2341 149.6396 40.62158 239.8143 207.1035 49.5332 234.1607 143.1172 31.21456 243.6395 163.3226 172.0257 163.8072 24.93356 8.025022 194.037 253.3588 78.19393 80.49611 259.178 36.35989
66.58873 204.7071 211.0031 181.2236 180.8978 156.5439 155.8621 154.1833 153.6294 151.7959 150.6154 151.7004 149.3628 146.8257 157.3849 116.1077 144.4611 132.4055 129.1869 116.6881 119.5492 124.26 117.4777 75.18643 72.57291 111.2879 155.9918 156.2341 0 6.708204 162.5769 87.44411 54.58938 114.1057 82.8734 17.20465 164.5807 95.42226 25.94224 32.64966 29.1334 176.3094 151.9268 59.80176 120.8113 96.54015 96.0013 129.9433 169.1183
