0 169.7425 112.4342 92.75788 94.12793 105.9478 96.0554 106.1213 159.7975 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 238.3829 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 245.522 285.6261 289.9576 284.3976 294.9574 244.1848 322.7339 332.9039 309.7918 308.7447
169.7425 0 75.10823 111.1262 97.58281 65.30917 94.29576 67.4706 59.76973 89.52209 90.70591 42.24054 43.62633 111.5922 83.02417 108.9632 54.05756 68.79095 123.4914 68.00644 73.6607 71.24067 153.8441 99.03742 105.4694 116.3279 120.9735 114.8169 125.9594 114.2779 155.9165 165.7244 140.1239 139.1241
112.4342 75.10823 0 100.1699 86.44202 49.92995 84.28671 56.60389 104.8703 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 140.0192 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 176.6856 181.6618 185.1486 181.4663 190.0658 182.5535 214.5951 224.9361 209.1531 208.4634
92.75788 111.1262 100.1699 0 14.72715 55.03635 17.75528 49.25444 75.72611 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 172.1336 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 158.8165 222.5511 227.864 219.9727 232.6994 155.0187 264.8345 274.2066 241.1244 239.7186
94.12793 97.58281 86.44202 14.72715 0 40.33884 3.28718 34.52857 67.66749 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 160.2587 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 152.7097 210.4706 215.6669 208.0822 220.546 150.3682 252.2328 261.7317 230.0331 228.6873
105.9478 65.30917 49.92995 55.03635 40.33884 0 37.51333 6.708204 63.23589 148.5295 151.439 105.3945 104.8094 173.845 147.5127 172.0465 112.7298 133.0698 186.9247 131.2288 137.8768 134.3478 152.9842 164.0617 145.5658 181.5709 186.2713 179.9139 191.2538 147.7013 221.0012 230.8923 204.4162 203.2978
96.0554 94.29576 84.28671 17.75528 3.28718 37.51333 0 31.56343 65.05916 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 157.0513 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 150.3113 207.242 212.4294 204.8689 217.3114 148.2309 248.9687 258.4744 226.8926 225.5532
106.1213 67.4706 56.60389 49.25444 34.52857 6.708204 31.56343 0 59.20961 152.5057 155.1443 106.4002 105.3945 177.2957 150.2431 175.2855 112.7697 134.2526 190.0815 132.0606 139.0144 135.1287 147.0713 165.5725 142.8543 183.3058 188.1382 181.4663 193.1036 144.308 223.3869 233.1872 205.4191 204.2474
159.7975 59.76973 104.8703 75.72611 67.66749 63.23589 65.05916 59.20961 0 145.2393 144.7796 76.66449 72.22496 162.7098 130.5939 158.6992 73.96471 102.3013 171.821 97.41549 106.2267 99.77217 97.98369 133.8757 85.725 152.4821 158.1912 149.215 162.7763 85.49247 196.4763 205.152 167.8137 166.2812
243.0454 89.52209 131.6435 199.4492 185.3345 148.5295 182.0803 152.5057 145.2393 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 66.45878 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 147.8939 69.2315 69.35416 72.27724 73.10951 163.1447 87.04947 97.32035 100.2846 100.6231
