0 36.12166 33.67253 36.30473 107.5242 38.02078 44.50894 59.74408 58.30537 71.57198 150.8966 73.12975 131.0855 133.3128 134.1487 149.4473 139.4544 138.6248 203.7267 206.1158 182.5619 189.4331 208.9008 210.5886 238.9843 213.4559 260.3709 216.9749 186.0015 189.1454 251.7703 211.7962 223.7093 200.963 213.7191 200.3278 227.6241 209.2567 211.8906 212.4396 267.4409 230.4406 283.8217 270.893 272.3871 274.8726 275.1745 281.8758 273.868 277.2764 276.4652 253.8759 248.3893 254.7879 257.4649 269.5191 260.621 254.1579 257.2158 279.832 262.3061 267.0201
36.12166 0 2.450791 11.26185 142.1854 17.8041 38.90011 54.64959 54.33105 67.22938 169.2418 98.25444 116.4359 119.1836 120.5997 183.9391 173.1756 172.0764 235.1597 236.8209 184.6704 192.1922 238.8514 240.4353 271.3914 243.0222 291.4779 246.3022 201.8994 205.9731 284.0104 212.9273 252.7697 207.6276 215.8923 217.5587 228.6765 223.0085 224.2435 226.0476 297.6316 239.443 314.9753 300.5965 302.3267 304.9425 305.0217 312.3811 303.4406 307.0235 305.957 278.2083 265.4156 277.9398 281.0357 271.1343 283.7979 271.0396 274.1724 281.2067 279.2827 284.1042
33.67253 2.450791 0 11.27298 139.7902 17.7235 38.32692 54.34151 53.93515 67.00596 167.8868 96.38465 117.2188 119.9342 121.3106 181.604 170.8866 169.8036 233.0257 234.7334 184.3909 191.8776 236.8122 238.403 269.2006 241.0083 289.374 244.3043 200.7312 204.7486 281.832 212.7437 250.7903 207.0676 215.6409 216.3169 228.5116 221.9955 223.3226 225.0461 295.5882 238.7535 312.8714 298.5851 300.3003 302.908 303.0017 310.3192 301.4382 305.0102 303.9602 276.5388 264.2143 276.3465 279.4163 270.9597 282.2048 269.8504 272.9796 281.0538 278.0909 282.9073
36.30473 11.26185 11.27298 0 143.825 6.542358 27.84594 43.40138 43.11473 55.9677 159.3785 90.52226 106.2503 108.928 110.2621 179.7373 168.4034 167.1213 228.8372 230.1505 173.4101 180.936 231.8497 233.387 265.5107 235.8544 284.8874 239.0328 191.5664 195.7628 278.0143 201.6688 245.3837 196.469 204.6306 207.3839 217.4206 212.373 213.4621 215.392 290.6193 228.3842 308.3734 293.3774 295.2018 297.8683 297.8548 305.4843 296.165 299.8128 298.6456 269.3161 255.1352 268.7643 271.9532 259.8773 274.6193 260.7319 263.8715 269.9532 268.9788 273.8102
107.5242 142.1854 139.7902 143.825 0 145.2164 145.3208 155.5128 153.5726 163.3512 176.0463 112.4342 224.5379 225.9549 226.017 92.75788 94.12793 96.0554 159.3008 165.8228 243.0454 247.6451 172.5624 174.5615 183.2508 178.5343 210.7367 182.8128 211.0031 210.6919 195.8372 271.0162 189.9804 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 231.873 228.2331 228.3048 229.8511 231.3457 233.826 231.6382 233.8045 234.433 238.4632 260.7895 244.1301 244.805 322.7339 249.213 266.3956 268.8761 332.9039 273.3669 277.245
38.02078 17.8041 17.7235 6.542358 145.2164 0 21.53727 36.87403 36.61744 49.42599 153.7613 86.42491 100.4167 103.0454 104.3241 177.6235 165.9632 164.572 225.3815 226.4817 166.8699 174.399 227.9771 229.4848 262.2971 231.8774 281.2342 234.9917 185.6332 189.9071 274.7237 195.1275 241.2673 189.9992 198.0887 201.5475 210.8806 206.2415 207.2369 209.2471 286.708 221.9786 304.7027 289.3394 291.2202 293.9163 293.8466 301.6367 292.0914 295.7773 294.5494 264.2634 249.2221 263.5367 266.7822 253.3367 269.3882 254.8008 257.9443 263.4143 263.049 267.8859
44.50894 38.90011 38.32692 27.84594 145.3208 21.53727 0 16.66918 15.88732 29.44774 132.9598 69.98407 86.62077 88.89929 89.80698 166.0872 153.5243 151.8145 209.6841 210.1955 146.2931 153.7143 211.1377 212.5628 247.17 214.7518 264.8659 217.6905 164.3227 168.6959 259.3541 174.847 223.7575 168.7498 177.5852 180.3591 190.6549 184.742 185.7012 187.7399 269.6492 200.5555 288.249 271.9497 273.9728 276.7415 276.5271 284.7218 274.6071 278.3851 277.004 244.4843 227.9221 243.3916 246.7511 233.0585 249.232 233.4786 236.6261 243.2052 241.7271 246.5698
59.74408 54.64959 54.34151 43.40138 155.5128 36.87403 16.66918 0 2 12.79838 122.1519 67.97794 71.83488 73.89557 74.6006 167.2991 154.0061 152.0008 206.228 206.0433 130.05 137.5494 206.3032 207.6174 244.1747 209.5376 260.3773 212.2368 151.8223 156.5407 256.0395 158.4455 218.0044 153.2645 161.301 168.2439 174.2321 171.2104 171.6858 174.1351 264.3024 185.5027 283.5851 266.1767 268.3752 271.2273 270.8302 279.5085 268.7043 272.5899 271.0153 235.2946 215.3235 233.5466 237.1086 216.6644 239.3526 220.7885 223.9469 226.7824 229.0267 233.8851
58.30537 54.33105 53.93515 43.11473 153.5726 36.61744 15.88732 2 0 13.6732 121.2796 66.18912 73.5136 75.53733 76.20531 165.4116 152.1465 150.1541 204.6118 204.4798 130.4952 137.954 204.795 206.1189 242.532 208.0625 258.8502 210.7833 151.2415 155.9006 254.4214 158.9886 216.5791 153.3949 161.7714 167.6007 174.7904 170.8362 171.4176 173.7771 262.8485 185.5027 282.0753 264.7615 266.9443 269.7893 269.4086 278.045 267.3013 271.1775 269.6207 234.2407 214.7768 232.5769 236.1129 217.2041 238.3886 220.2594 223.4164 227.3417 228.5009 233.3571
71.57198 67.22938 67.00596 55.9677 163.3512 49.42599 29.44774 12.79838 13.6732 0 114.0311 68.24228 61.73902 63.51104 63.96048 168.4065 154.6528 152.4374 203.5223 202.7953 117.4479 124.9967 202.5207 203.7429 241.6897 205.445 256.6893 207.9462 142.1373 147.1199 253.2729 145.7384 213.4584 141.1944 148.663 158.8159 161.5115 160.6397 160.7309 163.5003 259.9386 173.7281 279.7066 261.4776 263.8071 266.7175 266.1795 275.2135 263.8986 267.859 266.1378 228.0037 205.4034 225.7465 229.4591 203.9555 231.5129 210.7882 213.9502 214.0578 219.0061 223.8696
150.8966 169.2418 167.8868 159.3785 176.0463 153.7613 132.9598 122.1519 121.2796 114.0311 0 79.82749 133.8601 132.5188 130.6317 117.3548 103.9007 100.6136 113.4992 108.9568 83.92123 84.8321 105.0529 105.5557 149.6829 105.7117 156.3513 106.7966 36.61702 38.59609 158.6666 105.4477 110.4477 76.61097 102.7113 49.48134 117.1821 62.15728 67.54181 65.40507 155.8704 92.68 177.4986 155.7409 158.6239 161.7313 160.543 171.0324 157.6092 161.8106 159.4725 114.4033 97.49695 111.7309 115.5063 149.4358 117.4875 103.2731 106.3234 159.2412 111.4111 116.1239
73.12975 98.25444 96.38465 90.52226 112.4342 86.42491 69.98407 67.97794 66.18912 68.24228 79.82749 0 121.3724 121.9927 121.43 100.1699 86.44202 84.28671 139.7033 140.3443 131.6435 136.8377 141.598 143.0874 177.2191 145.4545 195.0708 148.5704 116.1077 118.423 189.3733 160.3034 154.8762 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 218.5006 202.9192 204.7956 207.4952 207.4223 215.258 205.6818 209.3568 208.1497 181.104 176.8613 181.7334 184.4882 214.5951 187.5743 182.6743 185.6679 224.9361 190.7143 195.3404
131.0855 116.4359 117.2188 106.2503 224.5379 100.4167 86.62077 71.83488 73.5136 61.73902 133.8601 121.3724 0 3.184162 5.522681 218.5503 204.0289 201.3517 241.1872 238.49 93.16786 100.99 236.17 236.9858 279.139 237.7546 289.1734 239.3592 148.8464 155.22 289.4244 114.6559 243.6127 124.4317 119.7299 165.8471 128.6594 158.623 155.1975 160.6865 289.5324 158.2308 310.912 289.5773 292.4252 295.5207 294.3794 304.7544 291.4674 295.6654 293.3314 244.3884 205.8082 239.3354 243.7743 169.4025 244.6497 210.3025 213.342 178.5175 217.9775 222.6682
133.3128 119.1836 119.9342 108.928 225.9549 103.0454 88.89929 73.89557 75.53733 63.51104 132.5188 121.9927 3.184162 0 2.477678 218.6814 204.1247 201.4178 240.4507 237.6442 90.31919 98.11731 235.2139 236.0061 278.3408 236.7232 288.0845 238.2775 146.8578 153.2652 288.5397 111.5831 242.4582 121.6904 116.69 163.8146 125.5406 156.2676 152.7282 158.2971 288.2904 155.445 309.7333 288.2591 291.1302 294.232 293.0612 303.4945 290.1205 294.326 291.9638 242.5808 203.4382 237.4169 241.8798 166.2414 242.7051 207.8945 210.9252 175.3467 215.5398 220.2183
134.1487 120.5997 121.3106 110.2621 226.017 104.3241 89.80698 74.6006 76.20531 63.96048 130.6317 121.43 5.522681 2.477678 0 217.7298 203.1497 200.4221 238.9105 236.036 87.84219 95.63966 233.5385 234.3166 276.7592 235.0027 286.3267 236.5269 144.6383 151.0604 286.9042 109.1459 240.6649 119.2235 114.2377 161.5743 123.1367 153.9001 150.3238 155.918 286.4444 152.9722 307.9225 286.3702 289.2542 292.3594 291.1722 301.6376 288.2156 292.4252 290.0475 240.4395 201.0642 235.2239 239.6976 163.8964 240.4999 205.5078 208.5357 173.026 213.1436 217.8183
149.4473 183.9391 181.604 179.7373 92.75788 177.6235 166.0872 167.2991 165.4116 168.4065 117.3548 100.1699 218.5503 218.6814 217.7298 0 14.72715 17.75528 66.61081 73.08202 199.4492 201.3944 80.025 82.02439 94.15207 86.05231 119.9476 90.34548 144.4611 141.7674 107.1226 222.6995 97.45213 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 142.2058 136.1152 136.4341 138.1856 139.4633 142.9475 139.4884 141.8846 142.2808 148.3147 180.8498 155.201 155.2311 264.8345 159.8628 185.9943 188.0228 274.2066 191.9441 195.1971
139.4544 173.1756 170.8866 168.4034 94.12793 165.9632 153.5243 154.0061 152.1465 154.6528 103.9007 86.44202 204.0289 204.1247 203.1497 14.72715 0 3.28718 68.86137 73.9239 185.3345 187.4587 79.67992 81.6551 100.5757 85.46669 124.5531 89.67749 132.4055 130.1085 113.5377 209.0017 96.9079 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 147.4745 138.9095 139.6107 141.6244 142.5958 147.2058 142.199 144.9418 144.9645 144.4026 172.1558 150.3885 150.8747 252.2328 155.3504 177.4714 179.6555 261.7317 183.7835 187.2648
138.6248 172.0764 169.8036 167.1213 96.0554 164.572 151.8145 152.0008 150.1541 152.4374 100.6136 84.28671 201.3517 201.4178 200.4221 17.75528 3.28718 0 68.34654 73.0711 182.0803 184.188 78.54457 80.50621 100.8828 84.25705 124.3786 88.43552 129.1869 126.9262 113.8112 205.719 95.66921 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 147.4186 138.301 139.0863 141.1559 142.0572 146.9158 141.5671 144.3832 144.3228 142.408 169.3318 148.2215 148.7909 248.9687 153.2339 174.6706 176.877 258.4744 181.0345 184.5494
203.7267 235.1597 233.0257 228.8372 159.3008 225.3815 209.6841 206.228 204.6118 203.5223 113.4992 139.7033 241.1872 240.4507 238.9105 66.61081 68.86137 68.34654 0 8.926061 195.0923 194.3643 17.80449 19.41649 38.27423 23.32381 56.69271 27.21644 124.3382 119.1008 49.81215 211.4967 33.34544 178.8854 207.1521 118.2709 219.7069 142.0035 151.1622 143.8776 65.23312 178.0906 80.10306 70.06775 70.75486 72.80968 73.73602 78.77182 73.37575 76.08055 76.14993 89.19451 137.3548 98.33799 97.02 241.1249 101.8863 141.4033 142.6168 249.1571 145.4258 147.5496
206.1158 236.8209 234.7334 230.1505 165.8228 226.4817 210.1955 206.0433 204.4798 202.7953 108.9568 140.3443 238.49 237.6442 236.036 73.08202 73.9239 73.0711 8.926061 0 189.4642 188.4546 8.878536 10.52751 40.86804 14.51728 54.75271 18.5559 117.6958 112.2575 51.0249 205.0606 25.06321 172.285 200.5691 110.8831 212.8859 134.545 143.7347 136.3254 61.47035 170.4528 78.22614 65.56885 66.66623 68.98273 69.56058 75.76013 68.75585 71.7978 71.47879 80.42036 128.6718 89.46112 88.20344 233.4595 93.0653 132.6598 133.8371 241.3685 136.6008 138.6874
182.5619 184.6704 184.3909 173.4101 243.0454 166.8699 146.2931 130.05 130.4952 117.4479 83.92123 131.6435 93.16786 90.31919 87.84219 199.4492 185.3345 182.0803 195.0923 189.4642 0 7.98088 184.1738 184.2715 229.1749 183.5347 230.8386 183.627 75.18643 81.7435 236.6205 29.35767 185.6073 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 227.1131 65.29357 249.4564 225.1575 228.5175 231.6749 229.8043 241.3669 226.241 230.5022 227.5122 169.055 118.6739 161.4539 166.3294 87.04947 165.9762 122.3351 125.1581 97.32035 129.3399 133.7531
189.4331 192.1922 191.8776 180.936 247.6451 174.399 153.7143 137.5494 137.954 124.9967 84.8321 136.8377 100.99 98.11731 95.63966 201.3944 187.4587 184.188 194.3643 188.4546 7.98088 0 182.8667 182.8787 227.7701 181.9689 228.4579 181.8777 72.57291 78.96093 234.8526 23.46651 183.5626 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 224.2562 57.766 246.6135 222.0609 225.4687 228.6188 226.6657 238.3236 223.0373 227.2864 224.2272 164.7762 112.6342 156.8286 161.7432 80.09046 161.1985 116.0952 118.8575 90.41761 122.9218 127.2572
208.9008 238.8514 236.8122 231.8497 172.5624 227.9771 211.1377 206.3032 204.795 202.5207 105.0529 141.598 236.17 235.2139 233.5385 80.025 79.67992 78.54457 17.80449 8.878536 184.1738 182.8667 0 2 45.0324 6.082763 54.1696 10.36576 111.4495 105.8017 53.64 198.8936 17.42916 165.9789 194.2498 103.8123 206.3017 127.3499 136.5613 129.0229 58.78401 163.0192 77.28195 61.99473 63.53149 66.1003 66.28725 73.66139 65 68.3758 67.62997 71.71727 120.086 80.63515 79.44734 225.9593 84.30278 124.0022 125.1368 233.7333 127.8468 129.8893
210.5886 240.4353 238.403 233.387 174.5615 229.4848 212.5628 207.6174 206.1189 203.7429 105.5557 143.0874 236.9858 236.0061 234.3166 82.02439 81.6551 80.50621 19.41649 10.52751 184.2715 182.8787 2 0 44.90671 4.123106 52.98864 8.384875 111.2879 105.5746 53.11544 198.7251 15.42923 165.7739 194.0335 103.3683 205.9954 126.8464 136.0625 128.4769 57.23251 162.4107 75.99013 60.30805 61.90517 64.50775 64.63745 72.18033 63.28507 66.7027 65.90002 69.92317 118.9 78.93475 77.68578 225.3133 82.54584 122.7595 123.857 233.0306 126.5147 128.5064
