0 7 179.9053 9.219544 6.324555 37.21559 5 8.602325 30.59412 10.29563 15.20691 19.84943 17.20465 19.10497 20.61553 25.6125 28.28427 49.65884 62.96825 25.3421 26.76752 30.75737 31.73676 66.70832 71.69379 33.57547 65.96401 33.24154 37.21559 36.67424 36.21119 145.13 52.34501 87.88202 94.89468 52.85179 88.70457 65 65.94932 57.87055 91.00137 83.91811 100.896 93.96796 102.0886 91.38928 89.65071 92.24012 107.1868 105.1903 107.4315 98.9798 111.1396 118.3015 103.8171 103.407 108.547 117.2007 136.0147 150.4161 196.901 187.1476 186.3498 190.4347 194.5508 197.2258 199.3333 201.5564 231.4568 210.0466 206.7124 214.2725 253.2548 257.6703 286.7066 318.4778 223.6001 246.4183 227.5434 299.48 234.8322 229.8717 237.8928 239.0837 250.5482 244.9898 277.8237 279.732 281.1921 246.3433 248.0456 280.8483 284.8807 314.6864 288.0069 294.2554 291.7543 261.6911 295.4777 294.7168 298.0623 297.397 304.7113 301.8775 305.0262 308.185 307.6882 304.7261 305.5651 323.2785 333.1141 293.0133 329.9848 309.2782 309.3768 311.0145 331.6896 333.7933 335.9315 337.2851 330.9924 312.0677 338.1553 304.5406 342.1816 306.1405 340.2705 344.5 347.0519 303.0483 310.1666 302.0761 302.5244 316.6275 346.7005
7 0 178.3213 16.12452 13.15295 44.18144 8.602325 5 37.48333 9.219544 11.2361 25.55386 14.31782 15.23155 19.0263 21.93171 23.85372 56.0803 69.57011 23.07717 23.71708 28.14277 28.19377 73.1642 78.18568 30.46001 72.29281 36.35932 34.17601 34.20526 38.91337 138.3934 57.62812 94.22447 101.0742 55.29296 94.43781 69.42622 70.16632 60.41523 96.67083 88.74261 106.4002 98.80711 106.8002 94.36631 92.11542 94.5264 110.9414 108.7566 110.8247 101.3903 114.826 122.402 106.5129 105.8489 111.5054 114.3897 140.2462 154.2077 191.7316 182.2651 181.5551 193.7327 197.7094 200.4121 202.1289 204.4358 227.5989 213.0303 208.1466 215.6196 249.5376 253.7972 282.1197 314.4292 222.6432 243.403 226.4178 294.9343 236.5134 230.5862 239.4034 237.8949 252.2804 244.4606 274.5924 276.4218 277.8237 246.0732 247.5472 277.585 281.7801 310.6995 284.9649 290.954 288.6143 262.052 292.2367 291.6248 294.8629 294.3331 301.4432 298.7658 301.8775 305 304.6588 301.8758 302.6764 319.7624 329.3418 294.7292 326.3694 306.4702 306.6154 308.1769 328.093 330.1348 332.2123 333.5285 327.4523 309.3077 334.4398 302.3376 338.469 303.9029 336.6616 340.8537 343.3511 304.8217 308.1117 301.1594 301.7018 314.6382 343.353
179.9053 178.3213 0 180.4043 179.5454 188.7159 175.0616 173.4334 183.9851 169.9759 167.2285 171.8881 164.0035 163.4074 159.5554 156.9573 156.2925 177.3934 183.9875 155.2496 154.7773 150.2398 150.9141 181.0198 183.1655 148.2815 177.8233 153.9894 144.6167 144.1849 150.3658 166.3458 160.9129 183.3426 180.6433 137.3638 167.9737 147.9329 145.2288 134.5818 166.8646 150.1176 164.5815 149.914 147.4375 120.7608 115.1481 111.7211 128.8502 125.8019 122.3748 109.9963 127.114 135.0799 112.0801 108.5165 114.7364 68.69397 139.7686 131.5012 111.7555 97.8259 94.55153 131.1269 129.0315 131.0554 121.0754 124.4795 87.64726 131.7849 87.80681 89.64859 100.6514 108.0843 151.3295 165.2622 47.63392 79.93405 49.7295 160.9536 111.2857 84.12677 109.085 60.56592 123.8403 72.97088 111.9968 115.1305 117.5154 78.00357 76.22597 115.3278 116.407 160.4449 118.4659 128.3885 123.4608 102.4683 128.5413 125.537 130.3139 127.6712 137.6571 132.6125 136.1439 139.6791 137.0185 131.9233 133.1902 159.2469 173.1175 157.7055 167.3006 135.847 135.4351 137.8638 168.5816 171.661 174.7778 176.7438 166.9523 138.0387 176.8063 126.1701 180.5618 127.9488 176.9276 181.5908 184.9683 167.6585 131.0686 124.5702 125.6666 137.2741 178.9467
9.219544 16.12452 180.4043 0 3 28.07134 9.486833 16.27882 21.37756 15.65248 21.73131 12.52996 22.47221 25.05993 24.04163 30.80584 34.1321 40.70626 53.85165 28.99234 31.18493 34.40226 36.40818 57.69749 62.64982 37.65385 57.06356 29.15476 41.03657 39.82462 32.56148 153.3373 44.68781 78.9446 86.09297 48.98568 80.35235 58.30952 59.51733 53.75872 82.71185 76.61103 92.76314 86.60357 94.84661 86.33076 85.2599 88.0593 101.0742 99.31767 101.7631 94.59387 105.0952 111.7329 99.0404 98.95454 103.4156 119.5701 129.2478 144.1388 202.4278 192.2547 191.3276 184.6802 188.9577 191.5959 194.172 196.2906 235.0133 204.6441 203.2265 210.885 256.5872 261.2221 291.28 322.239 223.1815 248.767 227.3434 303.984 230.9986 227.2664 234.2691 238.9519 246.6339 243.9775 280.4443 282.4624 284.0035 244.9898 246.9891 283.5115 287.3117 318.3604 290.3532 296.9617 294.235 259.5019 298.0978 297.1279 300.6218 299.7666 307.363 304.3107 307.5093 310.7169 310.0016 306.7915 307.6833 326.2698 336.4669 289.0822 333.1141 311.2812 311.315 313.0575 334.791 336.9822 339.2064 340.6131 334.0135 314.002 341.4235 305.7123 345.4436 307.3581 343.3846 347.6654 350.2942 299.0389 311.1315 301.5178 301.841 317.4983 349.4385
6.324555 13.15295 179.5454 3 0 31.06445 6.708204 13.34166 24.33105 13.0384 19.00658 14.21267 20 22.47221 22.02272 28.42534 31.62278 43.38202 56.64804 26.97324 28.99138 32.42708 34.18414 60.41523 65.39113 35.58528 59.70971 29.61419 39.05125 38.01316 32.88237 150.4253 46.69047 81.61648 88.68484 49.46453 82.70732 59.90826 61.01076 54.34151 85.03676 78.48726 95.01579 88.50976 96.70408 87.31552 85.99564 88.72114 102.4744 100.6231 102.9909 95.33625 106.4707 113.3192 99.92998 99.72462 104.4403 118.1186 130.9198 145.6194 200.125 190.0602 189.1673 185.9671 190.1841 192.8367 195.2377 197.3955 233.2515 205.8014 203.6909 211.3166 254.8921 259.4648 289.2401 320.4276 222.623 247.358 226.7157 301.964 231.5901 227.4313 234.7871 238.3044 247.256 243.6144 278.9588 280.9448 282.4624 244.7386 246.6409 282.0138 285.8828 316.5735 288.9498 295.4526 292.7921 259.5308 296.6141 295.7059 299.1562 298.3572 305.8709 302.8828 306.067 309.2604 308.6098 305.4734 306.3495 324.6798 334.7731 289.715 331.4845 309.9823 310.0355 311.7467 333.1696 335.3357 337.5352 338.9266 332.4154 312.7239 339.7543 304.6654 343.7765 306.2972 341.7601 346.0264 348.633 299.7003 310.1489 301.0149 301.3785 316.5454 347.9242
37.21559 44.18144 188.7159 28.07134 31.06445 0 37.01351 44.01136 7.28011 42.29657 48.4381 23.76973 48.05206 50.9902 47.43416 55.36244 59.20304 18.78829 28.42534 51.8127 54.72202 56.45366 59.7346 33.24154 37.64306 59.98177 33.67863 36.79674 62.6099 60.41523 40.07805 180.2615 32.01562 54.35301 62.28965 51.35476 59.5189 48.04165 50.25249 54.42426 62.13896 61.50813 72.67049 70.61382 79.03341 80.00625 81.44477 84.79174 89.82205 89.10668 92.2373 90.19978 93.94147 98.19496 93 94.08507 95.85464 134.0634 114.3897 130.9198 223.5733 212.4693 211.2398 172.7922 177.6091 180.0805 184.3189 186.0376 251.0881 193.8055 199.01 206.9018 271.9504 277.1372 309.7054 338.4536 228.32 261.5435 233.0858 322.1898 225.3259 225.6413 229.264 244.7897 240.5535 247.1457 293.7771 296.0828 297.8355 247.1113 249.9981 296.9446 300.0933 334.3575 302.8878 310.4485 307.1192 258.9117 311.3449 309.808 313.6922 312.3203 320.6556 317.0189 320.3404 323.668 322.3554 318.4729 319.5074 340.4115 351.548 282.6497 347.6047 322.7693 322.6221 324.649 349.2005 351.6205 354.0692 355.6139 348.2083 325.2864 356.2611 314.8841 360.2516 316.6528 357.8002 362.2061 365.0342 292.288 319.6855 305.655 305.601 325.7514 362.8102
5 8.602325 175.0616 9.486833 6.708204 37.01351 0 7 30.01666 6.403124 12.29837 17 13.45362 15.81139 16.12452 21.93171 25 47.75982 61.40033 20.98942 22.72664 26.45308 27.8488 64.84597 69.89278 29.45017 63.88466 28.63564 33.01515 32.24903 31.48412 143.8839 49.0408 85.80938 92.57429 48.08947 85.83997 61.07373 61.90164 53.14132 88.06957 80.26363 97.80082 90.32706 98.36198 86.8159 84.92497 87.47137 102.9272 100.8464 103.0171 94.24436 106.8504 114.2158 99.16148 98.68131 103.9749 112.6987 132.0038 146.1848 193.6104 183.6461 182.7874 186.001 190.0658 192.7511 194.7274 196.9772 227.3373 205.5024 201.8044 209.353 249.0642 253.5528 282.9796 314.4387 218.6596 241.9442 222.623 295.725 229.9645 224.8911 232.9979 234.1709 245.6902 240.0104 273.4246 275.3634 276.8465 241.3504 243.0642 276.4612 280.4318 310.6164 283.5366 289.8814 287.319 256.6949 291.0801 290.2637 293.6485 292.9334 300.3232 297.4307 300.5927 303.7647 303.2111 300.1883 301.0399 318.989 328.9377 288.1543 325.7376 304.7261 304.8098 306.4719 327.434 329.5649 331.7303 333.101 326.7124 307.5 333.9521 299.8166 337.9767 301.4249 336.0193 340.265 342.8411 298.2 305.4068 297.1279 297.5668 311.8525 342.3394
8.602325 5 173.4334 16.27882 13.34166 44.01136 7 0 37.01351 4.472136 6.800735 23.4094 9.486833 10.81665 14.03567 17.49286 19.84943 54.40588 68.15424 18.19035 19.03943 23.36163 23.7323 71.47027 76.53757 25.84207 70.40064 32.20248 29.54657 29.41088 34.55792 137.0861 54.6443 92.29437 98.89894 50.76019 91.75238 65.76473 66.37629 55.9017 93.91619 85.29508 103.4698 95.35116 103.2438 89.94443 87.52285 89.87903 106.8316 104.561 106.551 96.77293 110.6797 118.4578 101.9804 101.2373 107.0597 109.7725 136.3598 150.0833 188.3507 178.6679 177.8967 189.3762 193.2977 196.0102 197.5882 199.9225 223.4083 208.5511 203.2732 210.7316 245.2835 249.6157 278.3312 310.3374 217.681 238.8724 221.4723 291.1207 231.681 225.6214 234.54 232.9571 247.4564 239.4702 270.1407 272 273.4246 241.0747 242.5555 273.1455 277.2814 306.5765 280.4461 286.5297 284.1301 257.0627 287.7896 287.1237 290.4005 289.8224 297.0067 294.272 297.397 300.5329 300.1366 297.2945 298.1074 315.4251 325.1169 289.899 322.0745 301.8758 302.0066 303.5918 323.7901 325.8589 327.9634 329.2966 323.1254 304.6986 330.1893 297.5786 334.2174 299.1521 332.3643 336.5728 339.0944 300.0021 303.3197 296.1959 296.7305 309.8325 338.9487
30.59412 37.48333 183.9851 21.37756 24.33105 7.28011 30.01666 37.01351 0 35.12834 41.24621 16.55295 40.79216 43.73786 40.16217 48.08326 51.92302 21.2132 33.12099 44.56705 47.46051 49.25968 52.49021 37.44329 42.19005 52.78553 37.32626 30.80584 55.47071 53.33854 34.25274 173.0092 31.04835 58.79838 66.4003 46.91509 62.32576 46.87217 48.82942 50.44799 64.86332 62.19526 75.28612 71.71316 80.14786 78.23043 79.01424 82.25473 89.56004 88.52683 91.48071 88.00568 93.68031 98.69777 91.26883 92.0489 94.5645 128.0625 115.395 131.4724 216.6887 205.6993 204.5098 173.0565 177.7245 180.2498 184.0157 185.8521 244.9699 193.8029 197.2055 205.051 265.9662 271.0609 303.2342 332.3521 224.3234 256.0195 228.9629 315.7566 223.9446 223.2241 227.7125 240.6595 239.3004 243.6144 288.1701 290.4238 292.1387 243.8217 246.5065 291.3207 294.5929 328.2919 297.4357 304.8217 301.6033 256.2816 305.7631 304.3321 308.1446 306.8697 315.0698 311.5413 314.8412 318.1478 316.9479 313.1932 314.2006 334.6775 345.6487 281.5348 341.8099 317.5295 317.4177 319.39 343.421 345.8005 348.2097 349.7303 342.4675 320.0879 350.4069 310.1048 354.4041 311.8493 352.0227 356.4074 359.2005 291.2666 315.037 301.957 301.9884 321.1694 357.2272
10.29563 9.219544 169.9759 15.65248 13.0384 42.29657 6.403124 4.472136 35.12834 0 6.184658 20.39608 7.071068 9.433981 10.44031 15.55635 18.60108 51.41984 65.30697 15.06283 16.50757 20.46376 21.55355 68.41053 73.4983 23.29834 67.20305 27.80288 26.92582 26.40076 30.10399 138.1167 50.77401 89.02949 95.46203 46.28819 88.00284 61.52235 62.07908 51.42956 90.12353 81.13723 99.56907 91.18394 99.02767 85.47514 83.0557 85.42037 102.4158 100.1249 102.0996 92.30926 106.2544 114.0888 97.50897 96.77293 102.5887 106.9299 132.0076 145.6606 187.2111 177.2707 176.4235 184.9112 188.828 191.5411 193.1177 195.4508 221.2041 204.079 198.9271 206.4005 242.9815 247.4187 276.6607 308.2569 213.9743 236.1356 217.8302 289.4154 227.3008 221.4159 230.1847 229.3404 243.0705 235.6141 267.5294 269.4364 270.8967 237.135 238.6894 270.5533 274.5924 304.4529 277.7229 283.9599 281.4638 252.9452 285.1833 284.4293 287.7692 287.1115 294.4164 291.5888 294.7355 297.8926 297.4054 294.4622 295.2965 312.9872 322.8452 285.5175 319.6999 299.0201 299.1254 300.7524 321.4032 323.512 325.6563 327.0141 320.7024 301.8166 327.8796 294.4096 331.9055 296 329.9848 334.2174 336.7744 295.6133 300.0797 292.4791 292.9795 306.5619 336.4049
