0 179.5613 26.01922 7.211103 20.61553 10.44031 13.34166 46.179 16.68832 35.67212 19.73435 48.8467 47.01064 32.64966 55.01717 51.42956 26.8561 51.47815 57.24509 49.39636 36.12478 58.18075 51.31277 58.30952 50 31.40064 55.21775 45.96738 40 51.85557 49.57822 62.1289 42.54671 75.591 50.20956 140.3155 49.81967 56.57296 84.21995 82.49242 71.40028 91.26883 55.77818 72.86288 76.48529 68.3398 90.27181 101.8332 82.03658 85.27813 100.4933 66.70832 77.52419 92.02174 90.68627 73.1642 107.9352 93.60556 75.96052 74.94665 97.08244 99.15644 78.77182 77.20104 99.35794 82.28001 81.27115 88.58894 81.60882 115.6557 98.0051 113.1724 110.4536 107.8147 120.9173 92.70383 111.5213 92.404 111.0405 108.6002 102.9272 94.15413 110.6029 102.7278 96.00521 93.92018 97.6934 95.51963 116.8247 97.24325 99.72462 99.0202 125.3994 105.0952 102.8834 114.3897 105.1095 106.7755 122.3193 109.8476 107.6812 133.6862 123.8648 116.297 111.8 110.6797 109.4132 128.2751 127.7133 115.1564 126.4002 123.8911 132.9981 131.5485 127.5343 130.7364 132.484 150.3506 193.1968 183.6461 182.9105 167.5553 170.1764 168.6246 173.7728 171.3534 178.9413 184.0285 182.0824 186.2822 188.5007 189.6444 230.5125 228.4032 230.8419 229.2422 237.6973 244.3118 207.7137 246.5948 215.2124 254.8902 283.4202 245.2529 254.5152 307.8674 222.8946 226.7179 296.2233 236.0131 263.6001 254.4661 230.3606 264.8207 238.9519 238.2142 270.8967 264.7961 251.7669 244.5915 246.13 247.6695 276.9296 286.0326 284.9035 320.2202 278.9158 288.0642 311.8278 291.6505 261.9299 292.9334 292.6707 295.7178 289.8707 322.9772 303.4007 303.7408 337.1239 306.1303 307.044 294.223 308.8689 309.4915 304.6851 304.2996 306.9731 311.2941 308.6361 309.7241 310.6976 312.9345 312.386
179.5613 0 185.7951 177.0308 171.4933 170.4833 166.2215 179.4345 162.9063 171.1937 159.871 177.0132 176.0896 166.7632 175.1742 173.9626 160.2698 171.7281 173.8297 169.423 160.8314 172.1115 168.1364 169.8821 164.9523 148.2095 165.6237 159.9825 156.2236 162.3105 160.899 167.527 154.044 175.1974 158.6633 168.1578 152.8233 155.5144 173.3932 172.1252 162.8433 170.7166 137.6413 154.8236 156.3983 146.2238 160.088 167.6981 150.103 150.7865 148.8684 122.4376 132.854 146.5727 145.2219 125.4639 160.9061 143.6973 122.9009 121.3525 144.3424 145.0541 120.358 117.7528 142.2258 118.9438 117.292 125.898 115.3737 154.9342 135.8573 148.6875 145.6012 142.5603 153.1925 117.3143 140.7364 113.325 138.5584 135.507 128.1073 115.1356 136.3822 125.9728 113.6038 109.8154 114.1568 110.2786 137.7885 108.4145 110.5851 109.2654 145.5542 117.4888 109.0439 123.8534 108.2878 108.9872 130.0529 106.1932 101.5767 141.0539 126.0057 112.4533 102.3158 101.2162 96.64357 129.0829 125.4655 69.994 121.4245 115.062 127.3402 124.0713 117.2738 118.7559 117.731 133.8383 113.5866 99.67713 96.40159 127.187 124.627 118.4438 125.9581 121.0583 122.8006 120.5453 115.0226 118.7929 122.2397 119.6219 106.5575 100.6704 104.6626 97.02596 110.9554 112.4824 86.01618 106.068 87.81044 109.0803 152.4696 89.597 104.0588 163.3417 46.20032 48.47162 162.0073 109.4133 109.3082 91.87763 82.23494 109.3891 107.1994 59.42346 112.9719 99.33453 121.9507 71.42074 76.34886 74.67738 109.5485 120.8238 121.3571 175.9064 109.5463 124.9439 161.1406 128.3989 100.6951 128.0934 125.3032 127.2365 117.0046 168.9646 133.8191 133.3226 183.268 135.1839 136.8458 155.8246 138.3778 138.0443 126.4798 165.7819 127.9816 133.1758 129.2259 130.5155 131.2866 133.9984 133.0856
26.01922 185.7951 0 20.22375 46.17359 24.69818 31.38471 22.72664 32.44226 18.06931 36.13555 26.1725 24.75884 20.02498 32.77024 29.73214 25.98557 30.61046 35.35534 29.68164 26.07681 36.79674 31.90611 37.64306 32.20248 43.13931 36.35932 31.7805 31.06445 34.9285 33.83785 42.0119 33.69306 53.2635 35.44009 165.2411 38.32754 41.74326 62.36986 60.87693 52.20153 70.03571 50.54851 55.9464 58.83026 54.95377 71.21798 81.32035 65.76473 68.61603 83.69727 64.93843 67.26812 76.05919 75.13322 67.00746 88.72993 78.26238 70.00714 70.02857 81.41253 83.24062 73.00685 73.10951 84.07735 76.05919 76 78.64477 77.02597 97.60251 84.30896 96.25487 94.15413 92.17917 103.2279 84.71718 96.17692 85.74672 96.15092 94.42987 90.75792 86.57944 96.17692 91.09336 88.56636 88.09086 89.80535 89.20202 101.9657 91.16606 92.54188 92.34717 109.078 95.34149 95.63472 102.4597 97.73945 98.99495 108.8531 102.3938 101.7411 118.2074 111.1418 106.7333 105.0774 104.3887 104.5431 114.8934 115.0088 126.7517 114.4902 113.3225 119.8854 119.0378 116.3873 119.2183 121.1156 136.2949 212.4241 201.89 200.8463 154.9487 158.0285 157.3412 161.5549 159.7655 167.3708 172.987 171.7469 175.5863 177.4218 178.986 246.8623 244.2478 246.9514 244.5915 253.9705 260.1908 202.8004 261.4575 210.5766 269.2582 300.3125 257.938 268.2107 323.3843 226.7708 231.1926 312.9397 230.001 276.9043 266.1766 228.0022 277.9658 233.5658 242.86 283.7358 276.1232 245.4858 246.7752 247.3479 249.7245 288.0087 297.7024 296.9057 335.9315 289.5462 300.1933 326.4702 303.7976 260.7321 304.7638 303.9316 306.7409 299.6331 337.2065 314.2117 314.3286 351.5288 316.5882 317.7184 287.8374 319.4761 319.8281 312.1698 297.6663 313.7682 318.8495 314.8067 316.2436 316.8627 319.789 318.7601
7.211103 177.0308 20.22375 0 26.01922 6.708204 12.72792 39.22372 15.11622 28.46928 18.80012 41.78516 39.92493 25.4951 47.89108 44.28318 20.71835 44.29447 50.08992 42.19005 29.20616 51 44.10215 51.10773 42.80187 29.15476 48.01042 38.8973 33.28663 44.68781 42.44997 54.91812 35.9011 68.42514 43.13931 145.0912 43.01163 49.54291 77.02597 75.29276 64.2028 84.0595 49.91408 65.76473 69.35416 61.50638 83.09633 94.62558 75.00667 78.22762 93.46247 61.66036 71.11962 85.04117 83.73769 67.35726 100.7671 86.68333 70.21396 69.37579 90.13878 92.19544 73.08215 71.80529 92.45539 76.53757 75.69016 82.29216 76.15773 108.5553 91.26336 106.1508 103.4795 100.896 113.8464 86.72946 104.6375 86.6516 104.2017 101.8332 96.38465 88.25531 103.8123 96.25487 90.13878 88.32327 91.76056 89.84431 110 91.62014 93.92018 93.30059 118.4441 98.89894 97.08244 107.912 99.29753 100.9009 115.6633 104.0409 102.1335 126.8227 117.3052 110.1681 106.1285 105.0809 104.0733 121.6409 121.1639 114.0395 119.9542 117.6308 126.4061 125.032 121.1982 124.3543 126.1269 143.6674 195.0205 185.0601 184.2017 161.08 163.7681 162.3399 167.3589 165.0273 172.6268 177.799 175.9602 180.1085 182.2704 183.4802 231.2488 228.9541 231.4908 229.6171 238.4114 244.8882 202.5957 246.8137 210.1589 254.9451 284.392 244.7386 254.3423 308.3543 219.8045 223.7878 297.1368 230.7097 263.304 253.6474 225.8008 264.4731 233.7734 235.3423 270.4533 263.8655 246.4253 241.0996 242.4046 244.149 275.9312 285.2253 284.2006 320.7819 277.7805 287.4039 312.0124 290.9983 257.6572 292.1815 291.7398 294.7151 288.4805 323.0267 302.3376 302.6095 337.2395 304.9608 305.9412 288.8903 307.7466 308.2872 302.6434 298.9252 304.7401 309.2766 306.2323 307.4167 308.2937 310.7217 310.0403
20.61553 171.4933 46.17359 26.01922 0 23.5372 18.78829 64.36226 20.94039 52.27332 20.27588 66.4906 64.53681 47.75982 72.12412 68.41053 37.83186 68.00735 74.04053 65.45991 49.1935 74.63243 67.06713 74.33034 65 30.01666 70.38466 59.48109 51.62364 66.21178 63.50591 77.62087 53.6211 92.02717 63.52952 119.7132 61.29437 69.28564 100.09 98.23441 85.86617 106.5129 62.38585 85.75547 89.69392 79.18355 103.9423 116.297 94.04786 97.42361 112.2027 69.46222 85.58621 103.407 101.8283 78.60025 121.2642 104.4844 81.02469 79.32213 108.074 110.2588 83.48653 80.77747 109.9864 87.09191 85.44004 95.77578 85.23497 127.9306 107.5174 124.6315 121.5113 118.4441 132.8006 98.22932 121.8277 96.94586 121.0165 118.1059 111.1261 99.29753 120.2414 110.5351 100.9554 97.7548 102.9029 99.64437 126.6215 101.1002 104.3072 103.2473 136.1249 111.4002 107.3778 122.0246 109.6038 111.5168 130.9084 114.2213 110.9741 143.5862 131.8427 122.0656 115.539 114.1271 111.809 136.6547 135.5816 104.0481 133.6862 130.2075 141.062 139.1761 134.2013 137.6118 139.2013 158.8248 175.3853 166.5359 166.0158 174.6037 176.8191 174.5974 180.4217 177.5303 185 189.5956 187.1069 191.5426 194.0425 194.8333 214.4784 212.7275 214.9721 213.9089 221.6867 228.5459 208.0865 231.5254 215.2836 240.1333 266.8501 231.7412 240.2353 292.1514 216.1874 219.5131 279.7378 236.9888 249.5596 241.6154 228.4754 250.8884 239.4013 230.7834 257.1575 252.1745 252.8328 239.0188 241.2986 242.1736 264.4334 273.0712 271.7076 304.3452 266.7377 274.7654 296.6944 278.3253 258.8769 279.8303 279.9782 283.1855 278.2804 308.0978 290.9931 291.4936 322.0908 293.9684 294.7219 295.1014 296.5889 297.4054 294.7168 305.3248 297.5105 301.2457 299.6352 300.4563 301.6919 303.4024 303.2161
10.44031 170.4833 24.69818 6.708204 23.5372 0 6.708204 40.87175 8.514693 28.78368 12.26558 42.95346 41 24.59675 48.6267 44.92215 16.8003 44.59821 50.59644 42.15448 27.01851 51.26402 43.86342 51.07837 42.05948 22.47221 47.41308 37.20215 30.41381 43.56604 41.04875 54.56189 32.83122 68.70953 41.40048 140.843 40.31129 47.56574 76.96753 75.15318 63.28507 83.64807 45.41383 64.03124 67.80118 58.78805 81.84131 93.81365 72.91776 76.21916 91.33583 56.29387 67.41662 82.73452 81.32035 62.76942 99.40322 84.17244 65.55151 64.51356 87.69265 89.80535 68.35203 66.76077 89.87213 71.86793 70.83784 78.39005 71.16881 106.7298 88.23831 103.9663 101.1187 98.35141 111.866 82.34683 101.9804 81.99085 101.415 98.85848 92.91394 83.7735 100.896 92.64988 85.61542 83.48653 87.32125 85.09407 107.1681 86.81158 89.31965 88.60023 116 94.82616 92.47702 104.3072 94.7048 96.38465 112.4144 99.44094 97.24325 124.0846 113.853 105.9906 101.3718 100.2447 98.97601 118.3406 117.689 107.3313 116.2841 113.6486 123.0142 121.4907 117.3371 120.5695 122.2988 140.4629 188.8544 178.7518 177.8546 157.4477 160.0156 158.3832 163.6154 161.1366 168.7157 173.7541 171.7586 175.9803 178.226 179.3377 224.7421 222.4073 224.9644 223.0359 231.8987 238.3448 197.3069 240.2041 204.8174 248.3103 277.9365 238.0462 247.6792 301.7877 213.4127 217.3476 290.6652 225.5827 256.6281 246.9413 220.1022 257.7926 228.5366 228.8864 263.765 257.1575 241.3335 234.8531 236.2562 237.9142 269.223 278.5192 277.4977 314.2292 271.0738 280.7027 305.3935 284.2974 251.7861 285.4768 285.0318 288.0069 281.7836 316.3878 295.6298 295.9029 330.6093 298.2551 299.234 283.7908 301.0399 301.5825 296.0135 293.8643 298.1417 302.6434 299.6669 300.8322 301.7284 304.12 303.4633
13.34166 166.2215 31.38471 12.72792 18.78829 6.708204 0 46.56716 3.535534 33.94849 6.437736 48.37355 46.38965 29.12044 53.73598 50.01 19.13766 49.47727 55.54278 46.84015 30.41381 56.04463 48.38388 55.65968 46.23851 18.11077 51.62364 40.70626 33.01515 47.42362 44.72136 58.87274 35.14099 73.37575 44.77723 134.371 42.80187 50.62114 81.34494 79.47956 67.08204 87.72685 45.65136 67.1193 71.02112 60.97038 85.23497 97.52948 75.60423 78.9605 93.88184 55.02727 68.41053 85.14693 83.63014 62.64982 102.6255 86.37129 65.29931 63.97656 89.93887 92.09777 67.97794 65.9242 91.96739 71.55418 70.26379 79.05694 70.38466 109.5046 89.87213 106.4049 103.3925 100.449 114.4771 82.36504 103.9471 81.62414 103.2473 100.4988 94.02127 83.64807 102.5914 93.60021 85.42248 82.8553 87.23531 84.58132 108.9312 86.2047 89 88.14193 118.1397 95.18929 92.13577 105.2093 94.37161 96.15092 113.7014 99.07825 96.46891 125.8968 114.9021 106.1744 100.7782 99.53894 97.87875 119.5512 118.7 102.0441 117.0684 114.057 124.1068 122.4132 117.8855 121.2023 122.8739 141.728 182.3321 172.3346 171.4738 158.1859 160.6051 158.7238 164.2102 161.5549 169.0976 173.9612 171.7673 176.0783 178.4279 179.4129 218.5635 216.3007 218.8196 217.0023 225.7299 232.231 195.7269 234.2413 203.1457 242.4232 271.6805 232.4414 241.9008 295.7189 209.6187 213.4127 284.4315 224.2349 250.9123 241.5057 217.8073 252.1032 227.0154 224.9 258.1259 251.7876 240.0291 231.4239 233.0536 234.5114 263.8939 273.0801 272 308.1315 265.827 275.1818 299.4544 278.7723 249.1511 280.0071 279.6643 282.6818 276.6966 310.5113 290.3412 290.6553 324.7037 293.0309 293.9694 282.4524 295.7871 296.3798 291.3709 292.5803 293.6401 297.9832 295.2952 296.3866 297.3567 299.6031 299.0468
46.179 179.4345 22.72664 39.22372 64.36226 40.87175 46.56716 0 46.01087 13.34166 48.9586 3.807887 3.535534 19.30026 10.23339 7.905694 31.53173 9.617692 12.90349 10.6066 22.63846 14.57738 12.51 15.89025 14.91643 50.9166 16.56804 19.55761 25.54408 17.84657 18.66815 20.35927 26.87109 30.53686 20.89258 179.9047 26.61766 25.31798 39.65476 38.19031 30.63495 47.37615 41.95448 35.78407 37.98026 37.86127 49.23921 58.75798 45.54668 48.02354 62.62277 57.1183 51.69623 55.66417 55.03181 55.03181 66.50188 58.19364 57.90078 58.82601 61.04507 62.67775 60.7824 62.32576 63.87879 63.18623 63.94138 62.518 65.47137 75.73804 65.13448 74.91662 73.16078 71.58561 81.46472 69.8033 75.67364 71.84706 75.91113 74.66257 72.41892 71.89228 76.21352 73.11976 73.88166 74.72951 74.70274 75.38236 81.63639 77.43546 77.86206 78.08009 87.87776 78.57799 80.762 83.94343 82.68313 83.57332 89.22163 87.09191 87.63133 97.32677 91.92388 89.73572 90.23442 89.90273 91.16057 95.21029 95.73241 126.58 95.72095 95.45942 100.2846 99.81232 98.07395 100.6106 102.5695 115.9701 218.5189 206.9639 205.5876 135.2416 138.5514 138.37 142.0088 140.5934 148.1435 154.0195 153.2074 156.8002 158.3982 160.1952 249.4324 246.3016 249.2639 246.1229 256.403 262.1569 187.5007 262.3519 195.401 269.5895 303.123 256.6759 267.8703 324.5937 217.914 222.788 315.4921 213.7492 276.1132 263.91 214.3 277.0099 217.7074 234.492 282.4403 273.42 228.9655 236.3736 236.1832 239.198 284.9921 295.1871 294.7143 337.2899 286.0988 298.1048 326.7511 301.706 247.6454 302.3615 300.991 303.5597 295.321 337.0137 310.7901 310.6976 351.4541 312.8241 314.1504 271.0542 315.8362 315.9343 305.7491 280.6907 306.7409 312.4556 307.2397 308.9668 309.2806 312.7819 311.3463
16.68832 162.9063 32.44226 15.11622 20.94039 8.514693 3.535534 46.01087 0 33.06055 3.778595 47.56574 45.56863 27.86575 52.65664 48.93363 17.00735 48.25453 54.33691 45.50275 28.50439 54.72202 46.9308 54.20793 44.5926 14.71394 49.96499 38.73629 30.70016 45.59057 42.80771 57.24072 32.68112 71.92009 42.71417 134.2438 40.35468 48.37355 79.69002 77.79781 65.13448 85.88655 42.46447 64.82669 68.77863 58.32419 83.04517 95.48036 73.11976 76.49222 91.31274 51.56064 65.36436 82.53787 80.98457 59.35065 100.3319 83.68094 61.97177 60.60116 87.2611 89.43433 64.62585 62.502 89.23284 68.20924 66.87675 75.91113 66.96641 107.0105 86.98563 103.781 100.71 97.70619 111.9129 79.07275 101.1558 78.26238 100.4117 97.60379 90.97527 80.32745 99.71209 90.51243 82.08837 79.45124 83.9196 81.19421 106.0684 82.80248 85.6417 84.76143 115.3971 91.95923 88.77218 102.1004 91.00824 92.80356 110.691 95.70789 93.03897 123.0386 111.8258 102.9004 97.37171 96.11712 94.41001 116.5161 115.6115 99.07825 113.9232 110.8264 121.0372 119.3 114.6843 118.0191 119.6766 138.6977 180.473 170.296 169.382 155.0149 157.3992 155.4646 161.0047 158.3114 165.8448 170.6722 168.4414 172.7681 175.1371 176.098 216.2279 213.8937 216.4498 214.5286 223.3842 229.8309 192.2095 231.7078 199.6234 239.8301 269.4288 229.6574 239.229 293.2771 206.2098 210.0298 282.1547 220.7316 248.1985 238.6263 214.272 249.3722 223.5006 221.5277 255.3635 248.8745 236.5286 227.9616 229.5659 231.046 260.9607 270.2034 269.1552 305.7164 262.8545 272.35 296.9024 275.9429 245.6242 277.1471 276.7507 279.7472 273.654 307.9111 287.3891 287.6839 322.1258 290.0488 291.006 278.9483 292.8182 293.388 288.1675 289.08 290.3946 294.7855 292.0141 293.1254 294.0757 296.3621 295.7778
35.67212 171.1937 18.06931 28.46928 52.27332 28.78368 33.94849 13.34166 33.06055 0 35.83682 14.50862 12.51 6.041523 19.85083 16.14001 18.20027 15.89025 21.82888 13.72953 10.70047 22.59425 15.70032 22.63846 14.91643 37.63642 19.81161 13.72953 14.98332 17.33494 15.89025 26.50472 17.18688 40.05621 17.39253 166.6329 20.5061 23.76973 48.56439 46.82414 36.09016 55.61025 34.01656 38.71046 41.93447 36.92846 55.15886 66.30611 48.39938 51.40681 66.63629 49.0153 49.23921 58.67282 57.62378 49.62358 72.84573 60.71655 52.61654 52.90085 63.97265 65.88247 55.61025 56.14713 66.54698 58.51923 58.67282 60.60116 59.85399 81.13723 66.45675 79.30006 76.97077 74.78302 86.61697 66.81691 78.71785 68.02941 78.57799 76.69746 72.74957 68.72045 78.50159 73.05135 70.71421 70.50177 71.89228 71.51573 84.40675 73.5068 74.70274 74.58217 91.95923 77.28195 77.7721 84.45413 79.85299 81.05862 91.0412 84.48077 84.03719 100.8588 93.2309 88.67074 87.24248 86.61697 87.01293 97.08244 97.10318 115.5703 96.5013 95.26017 102.0441 101.1163 98.34887 101.2052 103.0946 118.6489 205.943 194.6006 193.3009 137.0898 140.116 139.3458 143.6541 141.7974 149.4072 154.9839 153.7026 157.5621 159.424 160.9612 237.7656 234.7861 237.6731 234.769 244.7826 250.6816 184.9932 251.218 192.797 258.6513 291.4241 246.3016 257.1663 313.3983 211.0604 215.6861 303.8754 212.0538 265.5796 253.934 210.5718 266.538 215.6768 227.3818 272.1002 263.6295 227.509 230.4485 230.7347 233.3519 275.3407 285.3362 284.7323 326.0529 276.6306 288.0842 315.8681 291.689 243.4938 292.4697 291.3193 293.9906 286.2385 326.3024 301.3279 301.3254 340.7081 303.511 304.7532 269.839 306.471 306.6798 297.6718 279.6502 298.9716 304.369 299.752 301.3279 301.8021 305.0057 303.7803
