0 176.5246 112.4342 199.6582 185.4828 199.4242 92.75788 94.12793 96.0554 243.0454 247.6451 177.1179 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 230.069 232.8278 322.7339 271.6158 332.9039 276.9995
176.5246 0 83.31823 116.7218 108.1561 100.9819 114.7685 101.6531 98.3727 88.2112 88.67859 81.04327 34.71314 35.64452 108.656 78.86324 105.6073 45.88969 119.8482 60.62746 66.70852 63.83539 92.70121 101.2148 99.08047 150.8339 103.7501 160.4962 108.824
112.4342 83.31823 0 94.25981 79.9015 89.84526 100.1699 86.44202 84.28671 131.6435 136.8377 132.3102 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 166.6741 172.8872 172.6789 214.5951 187.0668 224.9361 192.1276
199.6582 116.7218 94.25981 0 14.44395 17.72802 191.1038 176.5887 173.9198 85.98979 93.94178 194.9457 129.6536 135.6814 112.0202 114.329 115.9502 146.8547 127.3383 142.8234 140.7486 145.2381 148.2251 216.757 213.8781 169.5949 196.924 179.3762 200.5301
185.4828 108.1561 79.9015 14.44395 0 19.98361 177.3168 162.8685 160.2529 89.50559 97.26053 184.584 124.4237 130.1163 117.1517 115.3917 120.4294 141.5742 132.8241 139.8294 138.6732 142.449 148.7834 209.0819 206.5363 175.2871 193.8846 185.2998 197.7682
199.4242 100.9819 89.84526 17.72802 19.98361 0 182.7033 168.027 165.1953 70.07811 77.93034 180.4051 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 131.0433 200.1634 197.122 155.3956 179.1961 165.3796 182.8045
92.75788 114.7685 100.1699 191.1038 177.3168 182.7033 0 14.72715 17.75528 199.4492 201.3944 86.83317 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 204.155 140.1856 143.6802 264.8345 191.4367 274.2066 196.7359
94.12793 101.6531 86.44202 176.5887 162.8685 168.027 14.72715 0 3.28718 185.3345 187.4587 82.9913 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 192.2051 136.0474 138.9948 252.2328 182.8685 261.7317 188.2177
96.0554 98.3727 84.28671 173.9198 160.2529 165.1953 17.75528 3.28718 0 182.0803 184.188 81.1249 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 188.9881 134.0196 136.8622 248.9687 180.059 258.4744 185.4137
243.0454 88.2112 131.6435 85.98979 89.50559 70.07811 199.4492 185.3345 182.0803 0 7.98088 164.4384 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 65.29357 164.9242 160.2248 87.04947 123.1097 97.32035 125.495
247.6451 88.67859 136.8377 93.94178 97.26053 77.93034 201.3944 187.4587 184.188 7.98088 0 162.9183 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 57.766 160.9595 156.0832 80.09046 116.6503 90.41761 118.8521
177.1179 81.04327 132.3102 194.9457 184.584 180.4051 86.83317 82.9913 81.1249 164.4384 162.9183 0 91.19759 85.47514 178.63 145.6743 173.9339 83.43261 185.9227 107.0047 116.211 108.7174 142.7839 53.36666 56.921 205.7693 111.7318 213.6428 116.6748
211.0031 34.71314 116.1077 129.6536 124.4237 112.2543 144.4611 132.4055 129.1869 75.18643 72.57291 91.19759 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 59.80176 91.41663 87.36704 120.8113 72.83543 129.9433 77.52419
210.6919 35.64452 118.423 135.6814 130.1163 118.3652 141.7674 130.1085 126.9262 81.7435 78.96093 85.47514 6.708204 0 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 62.5 84.72308 80.70936 124.4489 69.18092 133.3501 74.06079
271.0162 108.656 160.3034 112.0202 117.1517 97.31953 222.6995 209.0017 205.719 29.35767 23.46651 178.63 87.44411 93.22109 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 54.13107 170.4473 165.082 58.21891 117.2675 68.36463 118.4516
