0 176.4442 172.6222 172.0004 170.0466 170.0906 169.1519 183.9585 167.968 166.5148 181.3094 176.7407 174.75 156.3067 162.0857 148.8171 161.1534 165.4392 156.8655 165.2924 163.1237 135.2418 144.1829 147.9075 174.9472 146.4428 146.0255 147.2265 147.8004 117.0657 147.7889 119.0219 145.922 146.241 113.2313 123.6164 144.1327 120.7666 119.4137 152.6018 127.3335 66.90637 111.7932 97.77301 94.50553 131.2991 126.3022 123.2678 120.4309 123.846 131.2359 88.93054 133.7901 87.6731 89.69294 109.5192 152.6185 166.9688 49.30772 51.53874 162.3282 111.5106 84.74667 109.4249 62.44294 124.2292 74.523 79.41276 77.77985 106.3966 162.1076 107.654 103.6452 119.2682 136.7332 139.9486 140.1741 154.9666 140.3639 135.2955 158.4497 169.889 138.6207 140.4542 166.429 182.8321 171.8959 183.9746 129.3968 168.4361 132.0166 177.736 137.9355 140.0277 180.8569
176.4442 0 5 7.615773 10.5119 12.64911 8.069146 41.59327 8.544004 12.80625 44.38468 47.63665 47.92703 20.22375 37.53665 27.68122 40.36087 49.64877 35.60899 142.937 59.40539 53.44784 65.70159 77.38073 107.3778 75.82216 80.05623 82.807 94.76078 72.03471 99.03535 75.89466 102.6005 106.8878 82.56513 98.48858 115.1922 97.94897 101.0742 128.0039 115.1217 115.4513 194.7434 185.0276 184.2424 189.7077 187.3873 193.2589 199.192 201.4448 209.9727 229.9239 212.4735 206.1189 213.6524 255.7206 284.6341 316.1501 222.3151 226.2145 297.4143 234.3204 229.0589 237.3268 237.7394 250.0542 243.8217 245.2468 246.8861 274.8545 312.7174 277.8489 260.7762 290.6217 303.2161 305.9836 305.4587 316.0415 307.2475 304.3107 292.5169 328.6092 308.4623 309.6902 328.32 340.3792 334.7867 342.3799 304.8967 302.5711 307.4053 339.2492 313.4278 315.2919 344.8569
172.6222 5 0 3 5.700877 8.062258 3.480102 45.17743 5.09902 7.81025 47.67599 50.48019 50.59644 17.02939 38.83298 23.83799 41.6173 51.47815 36.06938 138.3022 61.05735 52.22937 65.92625 78.03489 109.2749 76.36753 80.61017 83.45058 95.45691 70.21396 99.72462 74.46476 103.1905 107.4802 80.99383 97.94386 115.6557 97.24711 100.3444 128.7245 114.8564 111.0856 189.763 180.0821 179.3105 189.0291 186.5931 192.3018 198.0752 200.3921 208.9997 225.211 211.5325 204.0245 211.4992 251.002 279.7421 311.3798 218.799 222.6118 292.5308 232.3906 226.4972 235.2807 234.1047 248.158 240.5327 242.1012 243.6139 270.4958 307.9681 273.5416 257.9966 286.3425 298.7658 301.5184 300.9751 311.4534 302.8036 299.9333 290.6065 323.9645 304.1085 305.3146 323.736 335.7037 330.218 337.7173 300.8538 300.6996 303.3496 334.6476 309.38 311.2202 340.3046
172.0004 7.615773 3 0 2.915476 5.09902 3.887301 48.16638 6.403124 5.830952 50.63596 53.369 53.45091 17.46425 41.34005 23.52127 44.10215 54.12024 38.28838 135.3991 63.63175 53.58523 67.95576 80.22745 111.8928 78.51751 82.75869 85.63294 97.65 71.16881 101.9117 75.6439 105.3341 109.6221 82.07923 99.56907 117.7381 98.79271 101.8725 130.9084 116.6062 109.9318 187.5447 177.9903 177.2576 190.5387 188.0425 193.6621 199.3459 201.6978 210.3471 223.5733 212.8967 204.7071 212.1417 249.3532 277.7795 309.6448 218.4353 222.1734 290.586 233.1716 226.8612 235.9873 233.6365 248.9572 240.3518 242.0331 243.4459 269.3121 306.2675 272.4151 258.2 285.2455 297.4727 300.2072 299.6415 309.9859 301.5178 298.7256 291.3904 322.419 302.9274 304.1085 322.2732 334.1138 328.7749 336.1458 300 301.5066 302.4831 333.1606 308.5207 310.3369 338.8824
170.0466 10.5119 5.700877 2.915476 0 2.54951 4.859127 50.56184 7.382412 3.535534 52.90085 55.42788 55.43014 16.80774 42.73757 22.05108 45.45877 55.70009 39.30013 132.6019 65.0884 53.52949 68.64806 81.1148 113.3865 79.35049 83.58529 86.50145 98.52317 70.65763 102.774 75.35582 106.1366 110.4197 81.68537 99.74217 118.4536 98.87619 101.9338 131.7517 116.9124 107.622 184.6903 175.1782 174.4599 190.5426 187.9801 193.5006 199.0869 201.4758 210.1683 220.9627 212.7358 203.8541 211.2492 246.7357 275.0147 306.9822 216.6714 220.3509 287.8285 232.4085 225.7089 235.1521 231.7898 248.2097 238.731 240.5047 241.8352 266.9616 303.6219 270.1009 256.9012 282.9496 295.0534 297.7769 297.1977 307.4642 299.1028 296.3587 290.6233 319.8539 300.5769 301.7424 319.7538 331.5245 326.2665 333.5663 297.8666 300.7611 300.3406 330.6274 306.3829 308.1826 336.3856
170.0906 12.64911 8.062258 5.09902 2.54951 0 7.378648 53.08484 9.848858 4.472136 55.44367 57.97629 57.97413 18.35756 45.17743 22.85279 47.88528 58.18075 41.6173 130.3098 67.53518 55.29143 70.80445 83.35333 115.8361 81.56592 85.79627 88.72993 100.7502 72.09022 104.9952 76.94154 108.3301 112.6099 83.19255 101.6071 120.6037 100.6876 103.7304 133.9589 118.8486 107.2241 183.2075 173.8291 173.1509 192.2836 189.6787 195.1333 200.6525 203.0665 211.7874 220.0568 214.3665 204.9707 212.3322 245.815 273.7829 305.9714 216.9239 220.538 286.6134 233.5947 226.5657 236.2795 231.9483 249.4067 239.1339 241.0021 242.2482 266.4751 302.6446 269.6665 257.6204 282.5403 294.4622 297.1686 296.5687 306.7087 298.518 295.8462 291.8013 319.0235 300.0883 301.2308 319.0016 330.6509 325.5322 332.7101 297.6743 301.9557 300.1366 329.8515 306.1846 307.9627 335.6699
169.1519 8.069146 3.480102 3.887301 4.859127 7.378648 0 46.00483 2.603417 5.270463 48.22632 50.63623 50.61071 13.81223 37.91364 20.38859 40.64617 50.84727 34.61856 136.5345 60.25594 49.70243 64.16683 76.51289 108.55 74.78042 79.01969 81.9112 93.93154 67.36056 98.18916 71.78517 101.5882 105.8747 78.23966 95.68583 113.9621 94.9058 97.98526 127.1801 112.7362 107.6295 186.7979 177.0126 176.2121 186.6515 184.1569 189.7826 195.4769 197.8243 206.469 221.8801 209.017 201.0011 208.4524 247.6747 276.5764 308.0886 215.3658 219.1653 289.3533 229.4283 223.305 232.2723 230.6537 245.2077 237.1415 238.7421 240.2262 267.0408 304.6615 270.0786 254.7346 282.8759 295.3299 298.0863 297.5479 308.0612 299.3662 296.4818 287.647 320.597 300.6528 301.8627 320.3422 332.3519 326.8184 334.3588 297.3737 297.755 299.8696 331.2609 305.8999 307.7403 336.8991
183.9585 41.59327 45.17743 48.16638 50.56184 53.08484 46.00483 0 44.01136 51.0098 4.472136 10.59481 12.36932 45.88028 22.2036 52.73756 22.82542 21 28.3196 181.5098 28.86174 48.72818 45.30199 51.26836 70.71068 50.80354 54.34151 56.04463 66.39671 67.41662 70.38466 67.18631 74.40299 78.39005 73.97973 79.30952 87.12204 80.09994 83.15047 97.6166 92.41753 132.382 222.991 211.6929 210.4002 167.335 165.9397 172.9306 179.9855 181.6865 189.4287 249.8339 191.6377 195 202.9032 275.4651 308.4774 336.5548 225.1622 229.9935 320.9116 221.1998 221.8152 225.1799 241.6982 236.3949 243.756 243.6144 246.5897 288.0017 332.664 290.1758 255.1534 302.3987 317.5689 320.5613 320.3514 332.7029 321.4607 317.4728 278.4558 346.2629 321.218 322.7786 344.8188 358.575 350.9616 360.3027 313.1773 288.0733 315.8354 356.0056 321.6971 323.8719 360.6678
167.968 8.544004 5.09902 6.403124 7.382412 9.848858 2.603417 44.01136 0 7 46.09772 48.34511 48.27007 12 35.35534 19.16377 38.07887 48.33218 32.01562 138.1167 57.70615 47.3003 61.57793 73.91061 106.0047 72.18033 76.41989 79.30952 91.32966 65.14599 95.58766 69.46222 98.98958 103.2763 75.96052 93.19335 111.3699 92.43917 95.52487 124.5793 110.2089 106.9299 187.2111 177.2707 176.4235 184.201 181.7278 187.3873 193.1177 195.4508 204.079 221.6168 206.6204 198.9271 206.4005 247.4187 276.6607 307.9163 213.9743 217.8302 289.4154 227.3008 221.4159 230.1847 229.3404 243.0705 235.6141 237.135 238.6894 266.3269 304.4529 269.3121 252.9452 282.0815 294.7151 297.4884 296.9714 307.6138 298.744 295.7871 285.5175 320.2265 299.9333 301.1661 319.889 332.0256 326.3453 334.0135 296.3663 295.6133 298.8729 330.8308 304.8967 306.7572 336.4049
166.5148 12.80625 7.81025 5.830952 3.535534 4.472136 5.270463 51.0098 7 0 53.08484 55.23812 55.10898 13.89244 41.62932 18.60779 44.28318 54.78138 37.73592 131.2869 63.97656 50.85355 66.63214 79.2871 112.2586 77.46612 81.68843 84.64632 96.66061 67.62396 100.896 72.47068 104.1918 108.4666 78.72103 97.20082 116.4098 96.26006 99.29753 129.8345 114.4771 104.1777 181.9588 172.3114 171.5554 187.8324 185.2188 190.6646 196.1805 198.5951 207.3175 217.7453 209.8976 200.5916 207.9671 243.5262 272.033 303.8294 213.1385 216.8156 284.832 229.19 222.3151 231.8965 228.2542 244.9985 235.2127 237.0021 238.3183 263.5394 300.4466 266.6608 253.4566 279.5013 291.671 294.4017 293.8316 304.1583 295.7178 292.9454 287.4 316.5881 297.1548 298.3287 316.4459 328.2834 322.9494 330.315 294.3637 297.5487 296.84 327.3316 302.8812 304.6851 333.0589
181.3094 44.38468 47.67599 50.63596 52.90085 55.44367 48.22632 4.472136 46.09772 53.08484 0 6.184658 8.062258 46.87217 20.51828 53.30338 20.61553 17.11724 27.01851 182.859 24.5153 46.2534 41.41065 46.93731 66.48308 46.52956 50.01 51.66237 61.94505 64.4748 65.9242 63.89053 69.94525 73.92564 70.60453 75.16648 82.65743 76.02631 79.05694 93.15042 88.07383 130.832 222.4972 211.0084 209.6527 162.9264 161.5549 168.5734 175.6591 177.3415 185.0564 248.2761 187.2565 191.0105 198.9247 273.8558 307.3096 334.9612 222.0495 226.9471 319.6909 217.0875 218.0138 221.1108 238.6504 232.248 240.4017 240.15 243.2157 285.7009 331.0223 287.7951 251.4185 299.955 315.3569 318.3689 318.1902 330.7102 319.2319 315.146 274.2706 344.3632 318.8495 320.4403 342.8002 356.724 348.9056 358.4215 310.4126 283.8666 313.0815 354.0056 318.9248 321.1246 358.5683
176.7407 47.63665 50.48019 53.369 55.42788 57.97629 50.63623 10.59481 48.34511 55.23812 6.184658 0 2.061553 47.59464 18.33712 53.3526 17.61391 11.5434 25.04496 183.5764 18.33712 42.20514 35.59924 40.7598 61.33718 40.37635 43.83207 45.47802 55.8094 59.70971 59.81012 58.69625 63.8231 67.82514 65.30123 69.08871 76.55717 70.00179 73.01541 87.20808 81.8917 127.6724 220.6337 208.899 207.4608 156.749 155.3713 162.3892 169.4797 171.1586 178.8719 245.0148 181.0725 185.0331 192.9556 270.5203 304.5261 331.6289 216.9361 221.9059 316.8359 211.0164 212.1963 215.0703 233.6049 226.1534 235.0239 234.6577 237.8169 281.5107 327.6306 283.5088 245.6593 295.5914 311.2672 314.3021 314.1612 326.8838 315.121 310.9184 268.1518 340.6483 314.5715 316.1981 338.9399 353.0669 344.9985 354.727 305.6734 277.7355 308.3541 350.166 314.1755 316.4036 354.6068
174.75 47.92703 50.59644 53.45091 55.43014 57.97413 50.61071 12.36932 48.27007 55.10898 8.062258 2.061553 0 47.01064 17.08801 52.53808 16.12452 9.486833 23.76973 182.8663 16.49242 40.33274 33.55144 38.90301 60.44005 38.47077 41.97618 43.68066 54.14815 57.70615 58.18075 56.64804 62.18042 66.21178 63.24555 67.1193 74.94164 68.00735 71.02816 85.75547 80.04998 125.9365 219.1849 207.3907 205.9326 154.9839 153.5741 160.5615 167.6239 169.3192 177.0599 243.2447 179.2707 183.0246 190.9447 268.7341 302.8543 329.8411 214.8883 219.8636 315.148 209.0449 210.1547 213.0845 231.5621 224.1953 232.9635 232.5962 235.756 279.5711 325.8312 281.5546 243.6109 293.6256 309.3429 312.3814 312.2467 325.0035 313.1932 308.9725 266.2107 338.7875 312.618 314.2499 337.0534 351.2165 343.1038 352.8697 303.6593 275.8047 306.3413 348.2829 312.1602 314.3915 352.7028
156.3067 20.22375 17.02939 17.46425 16.80774 18.35756 13.81223 45.88028 12 13.89244 46.87217 47.59464 47.01064 0 31.40064 8.20061 33.73426 44.72136 26.24881 136.0585 53.16014 37.00112 53.60023 66.56409 101.0198 64.63745 68.8186 71.84706 83.80994 53.85165 88.00568 58.59181 91.17312 95.42536 64.88451 83.40863 103.2049 82.41966 85.44589 116.8247 100.7671 96.17692 179.6218 169.1416 168.1346 173.9483 171.3272 176.7767 182.3141 184.7187 193.4327 211.816 196.0102 187.2432 194.6781 237.6215 267.8531 298.3235 202.0916 205.9951 280.5303 215.7213 209.497 218.5246 217.5247 231.5114 223.647 225.1422 226.7183 255.4251 294.7602 258.3041 240.9673 271.0166 284.0158 286.8257 286.3564 297.2983 288.0278 284.9175 273.9398 310.0984 289.0121 290.2912 309.5561 322.0078 315.9628 323.946 284.9298 284.0621 287.4526 320.5511 293.4655 295.3574 325.9697
162.0857 37.53665 38.83298 41.34005 42.73757 45.17743 37.91364 22.2036 35.35534 41.62932 20.51828 18.33712 17.08801 31.40064 0 36.03124 2.828427 13.34166 6.708204 166.3979 22.36068 26.94047 29.72227 40.20088 70.66116 38.83298 43.01163 45.60702 57.44727 46.32494 61.7171 47.16991 65.38505 69.6563 54.14795 64.19502 78.1041 64.28841 67.44627 90.60905 79.62412 110.3449 202.3709 190.7255 189.3258 154.9452 153.0131 159.424 165.925 167.9196 176.1123 227.7982 178.4881 177.4768 185.2804 253.3969 286.8013 314.4977 204.0221 208.7103 299.176 204.5531 203.0887 208.1658 220.411 220.0172 223.2219 223.4301 226.1119 265.8496 310.5781 268.0616 236.0429 280.3212 295.3862 298.3739 298.1577 310.5016 299.2825 295.3303 262.3562 324.0756 299.0953 300.641 322.6159 336.4001 328.758 338.1198 291.4052 272.1769 294.0493 333.8038 299.9333 302.0761 338.466
148.8171 27.68122 23.83799 23.52127 22.05108 22.85279 20.38859 52.73756 19.16377 18.60779 53.30338 53.3526 52.53808 8.20061 36.03124 0 38.00329 49.02295 30.03748 130.3927 56.64142 35.4705 54.29896 67.60445 103.5917 65.53053 69.59346 72.7066 84.47967 50.1722 88.57906 55.62598 91.50221 95.6883 61.48374 81.70832 103.114 80.43165 83.35616 117.0438 99.34913 88.10363 171.701 161.107 160.0703 171.3016 168.4911 173.644 178.8948 181.4008 190.2257 203.6179 192.8503 182.2121 189.5436 229.4237 259.7001 290.1229 194.9827 198.7769 272.3683 210.9103 203.721 213.5281 210.2671 226.7345 216.8323 218.5206 219.9253 247.4192 286.5603 250.3403 234.8531 263.0784 275.9461 278.7461 278.2647 289.1479 279.9629 276.9012 269.1006 301.9242 281.0147 282.2769 301.4088 313.8236 307.8238 315.7661 277.217 279.275 279.7271 312.396 285.7486 287.6165 317.8404
