1 47
1 50
1 52
1.6 66.2
1 69
2.363636 76.18182
2.111111 83.11111
1 90.5
1 94
172.451 131.3985
2 42
2 56
2 96
2 98
3.5 58
3 62
3.333333 69.33333
3.333333 87
3 90
3 92
4 51
4 64.5
4 81
5.5 56.5
5 61
6.5 51.5
8.285714 61.5
6 81
6.5 83.5
6 93
7 67
8 54
8 74
8 76
8 79
11.07143 53.64286
9 103
12.16667 31.5
11 42
11 72
11 101
11 109
12.66667 40
12.5 44.5
13 100
13 104
14 108
14 34
14 36
15 28
15 39
15 48
15 99.5
16 37
17 35
17 42.5
17 66.5
18.5 39.5
18 48
18 97
19.5 35
19 65.5
25.68548 72.55645
21 45
21 49
21 51
21 107
21 110
22.5 31
26.56 40.08
22 62
26.375 48.25
23 51
24 27
29.26471 30.94118
24 58
25 51
25.5 106
26.2 22
31.04167 17.5
28.5 44.5
27 82
27 108
28.33333 54.66667
29 57.33333
28.5 59.5
29.5 24.5
29 52
29.5 107.5
30 83
31 38
31 46
31 62
33.66667 44.5
32 50
32 59
32.5 64.5
33 41
34 16
34.5 23.5
35 21
35 37
35 39
35 62
36 15.5
37.5 53.71429
36 60
39.5122 229.9268
38 24
37 47
38.5 64.33333
38 12
38 14
39 16
39 30
39 35
39.5 60.5
40 8
40 28
40.5 31.5
40 47
40.5 49
41 53.33333
40 79
41 57
42 40
42 45
42 60.5
42 71
43 22
43 37
43 42
43.66667 49
43.5 57.5
43 66
44.5 4.5
44 27
44 30
44 35
44 54
45.4 60.2
44 70
44 74
47 33.94737
45.66667 42
45.5 47.5
46 20
46 28
47.57143 57.42857
46 68
46 70
47 26
47.33333 46
47 50
47 62
48 43
48 53
48 68
51.52941 73.26471
49 37
50.6 41.6
49 45
49 49
50 52
50 66
51 46
54.54286 51.2
51.66667 58.66667
52 37
53 35
53.5 38.5
53 41
53 45
54 61.66667
54 20
55 40
56.5 45
58.33333 77
57.5 42.5
57 61
57 79
58 33
58.5 62.5
59 14
60.83333 39
59.5 44.5
59 72.5
60 66
60 68
61 31
61.33333 71
63.8125 34
62 58
62 60
62.6 62.6
62 66
62 75
62 78
63 80
64 25
64 41
64 45
64.625 54.125
65 38
66 6
67 66
67 61
67 74.5
68 16
70.5 33.625
68 35
68 39
68 47
69 19
69 37
71 40.33333
70 54.5
70.5 61
70 68
71 19
71 58
72 38
72 45
72.25 73
73 31
73 43
74 9
74 13
74 38.5
75 15
75.5 29.5
75 34
75 43
76 37.5
76 47.5
76 72
78.5 10.875
77 34
77 61
77.5 69.5
78.75 31.5
78 63
80.25 14.75
79 71
80 48
81 55
82 43
82 68
83 28.5
83 55
83 58
84 3.5
84 32
84.5 67.5
85 30
86.5 16.5
86.5 28.5
86 65
87.5 3
87 34
87.5 37.5
87 45
87 56
88 26
88 60
88 65
89 28
89 31
89 51
90 38
91 36
92 64.5
93.5 3
93 6
93 12
93 25
94 61.5
94.5 50
94 58
97 50
97 58
98 22
98 24
98 27.5
98 54
100 22
103 27
105 4
105.6667 7
105 10
107 24
107 140
108 12
116 8
118.5 4.25
122 5
125 7
129.5 3
132 1
132 237
133.3333 222.3333
135 219.5
153.25 1.25
155.6667 4.666667
158.25 1.25
175.5 2.5
175 11
185 13.33333
186 10
192.3333 3.333333
193 232
194 1
204 51
205 218
206 220
207.3333 230
211.9 52.13333
209.4 222.6
210 220
211.5 228.5
212 220
213 227
214 235
215.8261 279.8696
260.8101 274.3858
221 225.5
222 124
222 212
223 210
223 219
223 221
223 223
224 216
225 130
225.5 222.5
225 230
226 219
226.5 226.5
227 221
227 286.5
229.75 36.9
228 196
229 226
230.8333 229.8333
230 70
231 197
233.9091 227.6364
233.5 196.5
234 42
235 219
236 134
240.6 222.7
239 235
240 230.5
241 236
244.5714 31.28571
244.5 221
244 232
245 112
247 103
248.1429 111.1429
248 214
248 221
249.5 216
249.3333 218.3333
249 227
251 203
251 223
253 204
253 228
253 249
255.5 224.5
257.1667 240
256 199
257 211
258 230.3333
257 249
258 271.6
258 236
258 238
259 209
260 234
262.5 80
261 204
261 214
261 236
261.5 242
261.5 244.5
263 202
264 240
266 213
268 205
271 240
273 198
273 240
273.6667 247.3333
275 199.5
277 232
277 234
277 257
277 270
278.6667 218
278.5 261.5
278 266
278 268
280.6667 229.8333
279 271
280.5 252.5
280 255
280 258
280 267
281 219
281 260
281 271
285.8846 21.46154
282 256
282 264
283.75 225
283 268
284 217
285 219
285 256
285 258
285.6667 275
287.5 219
287.5 262.5
287 266
288 216
288 271
288.5 273
290.5 261.5
290 264
292.5 263.5
296.7143 180.1429
295 16.5
296 195
297 186
298.5 191.5
300.6 189.2
302 177.6
302 174
302 187
304 184
304 189
304 258.5
