1 95
176.5946 132.5336
2 69
5 89
6 115
11 92
14 98
16.5 51.5
17.5 97.5
19.5 64.5
20 100.3333
20 50
20 52
22 70
24.66667 45.33333
24 49
24.5 82
26 50
27 44
27 53
28 71
29 44
29 52
31 45
31 55
32 100
33 50
33 62
33 71
34 55
34 58
35 43
35.66667 70.33333
36 28
36 59
39.5122 229.9268
40 64
41.5 55.5
43 22
43 24
44 38
50 18
52.36842 73.26316
51 42
52 38
54.35294 52.29412
58 25
60 12
60 38
61.6 35
73.36486 25.27027
66 80
68 56
69 33
69 35
69 68
70 12
72 34
72 68
72 71
74 31
75 29
75 68
75 73
77 31
78 66
78 69
79 53
79 71
80.5 11
80 37
83 17
83 21
83 25
86 9
86 58
87 24
87.5 62.5
88 26
88 30
88 40
88 59
89 28
89 42
90 59
90 65
91 57
91 63
93 23
93 63.5
94 59
94 61
95 12
95 48
97 58
99 36
99 57
100 55
102 26
103.5 55.5
103.5 62
105 11
105.5 28.5
106 45
106.5 58
106 60
106.5 66
107.5 23.5
109 26.83333
107 140
110 31
111 38
112.5 22.5
113 26
113 34
115 31
117 31
124.5 9.25
132 237
133.3333 222.3333
135 219.5
145 9.333333
149 11
150.5 17
152 9
152 14
159 11
165.5 12.5
166 18
168.75 14
169.5 10.5
172 13
181 239
183 233
183 237
187 229
187 243
195 243.5
204 51
204 235
211.9 52.13333
214 235
215.8261 279.8696
216 213
218 228
247.2216 279.8168
222 124
225 130
227 286.5
229.75 36.9
228 229
229 208
230 70
230 228
234 42
236 134
237 228
240 209
244.5714 31.28571
245 112
247 103
248.1429 111.1429
252 212
256.8824 222.8235
254 226
255 290
256 208
256 229
258 271.6
259 231
262.5 80
262 228
265 221.3333
269 220
270 203
270.5 273
277 221
278.5 218.5
280.5 283.5
281.3333 218
281 221
285.8846 21.46154
283 221
285 218
293 182
295 16.5
297.5 174.5
299 185
301 167.5
301 172
303 168
303 177
304 171
