0 176.7363 112.4342 199.8737 182.6569 199.4242 92.75788 94.12793 96.0554 159.1431 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 222.4266 268.7036 238.0638 322.7339 251.3559 332.9039
176.7363 0 83.53819 115.6008 99.24749 101.0648 114.9207 101.8152 98.53511 77.76788 88.1306 88.57949 34.4939 35.42054 108.5325 78.71222 105.4737 45.66737 119.7069 60.40949 66.49748 63.61696 149.5933 92.501 101.8621 150.6585 107.7226 160.3174
112.4342 83.53819 0 94.04786 74.7025 89.84526 100.1699 86.44202 84.28671 118.2423 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 200.2987 166.6741 176.7739 214.5951 185.7848 224.9361
199.8737 115.6008 94.04786 0 20.02201 16.23963 190.6038 176.0697 173.3853 186.0276 84.50444 92.45396 128.2404 134.281 110.594 112.8113 114.5007 145.44 125.9307 141.3372 139.2451 143.7472 263.9879 146.706 214.738 168.2041 217.714 177.9979
182.6569 99.24749 74.7025 20.02201 0 17.58868 170.5934 156.0519 153.364 167.2681 83.94105 91.52555 115.6343 121.2695 112.2403 108.5039 115.1411 132.7609 128.0293 131.4939 130.5931 134.1628 246.1558 141.5781 200.0055 170.4592 203.9637 180.5803
199.4242 101.0648 89.84526 16.23963 17.58868 0 182.7033 168.027 165.1953 173.4329 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 250.1838 131.0433 199.1867 155.3956 201.8709 165.3796
92.75788 114.9207 100.1699 190.6038 170.5934 182.7033 0 14.72715 17.75528 69.41362 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 130.6643 204.155 149.0403 264.8345 163.1748 274.2066
94.12793 101.8152 86.44202 176.0697 156.0519 168.027 14.72715 0 3.28718 65.0267 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 134.0484 192.2051 144.2794 252.2328 157.9036 261.7317
96.0554 98.53511 84.28671 173.3853 153.364 165.1953 17.75528 3.28718 0 63.12686 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 133.5792 188.9881 142.1276 248.9687 155.6478 258.4744
159.1431 77.76788 118.2423 186.0276 167.2681 173.4329 69.41362 65.0267 63.12686 0 164.6094 163.9569 94.59519 89.66186 181.4002 148.9773 177.1955 89.92358 190.01 113.6717 122.708 115.7788 82.1414 150.0683 79.68218 213.0132 93.76167 221.382
