169.2189 24.53116 29.83287 32.01562 45.39824 12.52996 15.33786 9.848858 13.15295 37.05401 0 39.45884 159.8888 66.09841 71.86793 74.09453 30.34907 74.12321 71.17584 37.44444 68.47627 50.32892 54.48853 41 69.72666 45.35416 46.09772 46.27094 67.89698 48.83646 49.36598 50.08992 50.15974 53 79.39773 63.07139 84.38668 65.11528 68.24954 67.89698 97.6166 109.4806 111.6647 102.8834 101.9804 103.7882 116.8118 120.8305 129.1211 199.1381 187.8747 129.3754 186.6045 133.094 136.3085 146.2942 148.5295 147.1394 153.8912 153.5741 163.3707 161.7714 165.605 163.8856 161.4001 170.8492 172.9001 174.9771 183.2818 185.6987 183.0956 190.8349 252.5074 284.9474 206.9034 235.3211 249.6097 211.4001 297.4311 210.53 208.0024 213.9743 223.0807 226.0869 226.7377 227.2642 229.6781 266.5521 309.736 240.6683 285.2806 305.1187 305.9297 312.8239 322.2328 300.0571 325.0385 300.9801 303.4852 321.9169 268.4942 301.3511 300.6173 334.6909 324.7961 303.5276 328.422 330.203 335.601 330.728 335.4117 290.9931 294.0017 296.7861 278.3869 299.7749 301.4797 300.8471 286.7821 303.0775 338.6447
152.0805 32.7838 29.68164 16.12452 84.85281 30.46309 26.8561 49.0306 27.20294 8.246211 39.45884 0 120.4781 102.9563 107.8703 110.0227 43.50446 109.5502 106.5129 63.96681 102.6158 78.79086 83.25863 45.34314 96.94892 47.20169 53.8145 52.49762 97.08244 51.61395 54.20332 60.82763 56.22277 61.07373 105.8159 70.80254 109.6545 77.23341 80.1561 78.87332 117.516 84.50444 135.8013 121.6306 119.5199 120.9669 137.2953 139.3162 149.6237 164.1493 153.9931 147.8276 153.0988 152.0428 150.6021 163.6857 165.8493 163.8933 168.1086 166.7153 178.0028 175.6502 180.2054 177.4049 173.8994 185.2254 184.3731 186.9866 195.9164 198.5875 185.626 192.7894 224.1004 253.2475 194.5045 211.8042 223.3965 198.0126 265.9948 214.5849 205.9223 216.9332 209.38 230.4325 217.0092 219.1118 220.1458 243.8463 281.0953 236.4112 262.6176 279.5433 280.5316 287.0893 294.8983 276.6688 297.6592 277.4167 279.5644 295.321 272.6601 278.2562 278.0046 307.0391 298.6176 281.0018 301.8377 303.3892 308.566 304.6309 308.7005 273.3386 275.4088 277.3968 282.8979 281.0409 282.5615 282.4181 274.9636 284.6138 313.4139
166.0527 146.6256 140.7453 130.4459 205.2778 149.7837 146.1708 169.2991 147.2256 123.4782 159.8888 120.4781 0 221.9408 226.0862 228.1242 156.5857 227.2432 224.2213 178.9587 219.474 193.0172 197.2131 151.6039 208.0751 150.2796 158.5078 156.5408 210.0074 152.9953 156.1349 165.1537 158.2965 162.8408 215.1635 168.1946 217.3289 177.1358 178.9075 176.9864 217.6541 112.4342 239.2406 219.5886 216.166 216.8633 235.476 234.2805 246.3458 92.75788 94.12793 241.5977 96.0554 246.0626 237.1913 253.7325 255.5132 252.8288 252.0339 248.8789 261.4039 257.9546 263.277 258.8099 253.857 267.2711 260.9204 264.247 273.311 276.1774 243.0454 247.6451 174.5615 183.2508 211.0031 185.8001 183.8129 210.6919 195.8372 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 215.0564 222.4266 268.7036 231.1839 234.2443 235.8504 240.2744 240.5203 240.556 242.8174 240.5199 240.9878 244.0389 322.7339 243.1013 244.7594 250.1505 248.752 247.7289 249.9607 250.3992 254.1642 254.5168 255.6481 258.9543 257.4383 256.3094 332.9039 261.866 262.5416 264.1656 279.8118 265.9747 266.0267
187.5558 88.26538 94.42987 98.0816 31.62278 78.43469 81.43249 59.09315 79.12016 102.3914 66.09841 102.9563 221.9408 0 7.211103 9.219544 66.64454 10.73546 9.219544 45.17838 13.34166 34.98571 32.80244 74.72617 36.29309 77.7946 70.93659 72.8011 30.41381 77.25283 74.84651 67.08204 73.40981 71.11962 41.48494 73.81734 46.74874 67.35726 68.62215 70.0928 66.70832 147.136 67.36468 72.56721 74.46476 76.40026 79.00633 86.14523 88.7764 246.0508 232.9819 93 231.0438 95.08417 106.5692 109.165 111.2205 111.072 121.5257 123.199 129.062 129 131.0954 131.501 131.1373 136.1633 143.0994 144.0139 150.4057 152.1611 167.6097 175.5385 284.8034 322.6896 214.1401 259.5554 277.9964 219.9386 334.346 189.9612 197.9596 194.9872 231.3266 203.9054 228.0899 225.9425 230.5067 287.9878 340.7946 231.9574 305.9412 330.471 330.929 338.2606 350.464 321.5376 353.2888 322.7507 325.8316 348.7442 244.2558 322.2584 320.6745 363.2478 350.7599 323.3357 355.069 357.2464 362.9449 356.393 362.1381 302.5921 307.1319 311.2186 253.1427 312.9473 314.9174 313.4454 288.4874 315.6596 362.4834
186.1172 94.53101 100.6231 103.7304 38.83298 84.30896 87.19662 65.29931 84.75848 107.7033 71.86793 107.8703 226.0862 7.211103 0 2.236068 69.98415 3.640055 3.605551 47.93257 9.899495 36.05551 33.10589 77.27872 33.42152 80.04998 72.8011 74.72617 27.65863 79.12016 76.53757 68.35203 74.94665 72.23573 37.16181 73.92564 42.06476 66.85058 67.80118 69.40461 61.98387 148.2464 61.07373 67.72001 69.89278 71.7844 73.17103 80.50466 82.55453 247.6792 234.4168 87.09191 232.3989 89 101.1187 103.0194 105.0428 105 115.6828 117.516 123 123.065 125.004 125.5807 125.3994 130.0273 137.3176 138.1304 144.3349 146.0308 162.9264 170.8216 284.4591 322.9081 211.367 258.3738 277.2183 217.2671 334.4357 184.7037 193.5975 189.842 228.5695 198.4561 224.662 222.2656 227.0171 286.4001 340.1614 227.5659 304.217 329.2038 329.621 336.9853 349.481 319.8625 352.3024 321.1043 324.241 347.6039 238.5246 320.5191 318.8469 362.2775 349.5175 321.4747 353.8955 356.1137 361.8356 355.1056 360.9598 299.9233 304.6079 308.8187 247.3161 310.4126 312.4052 310.8504 284.8807 313.0575 360.9796
186.869 96.76661 102.8591 105.9481 40.80441 86.53901 89.42175 67.53518 86.97701 109.8954 74.09453 110.0227 228.1242 9.219544 2.236068 0 71.929 2.692582 4.472136 49.80716 10.81665 37.64306 34.53983 79.07591 33.95091 81.78631 74.46476 76.40026 28.28427 80.77747 78.16009 69.89278 76.53757 73.73602 37.12142 75.17978 41.84628 67.95587 68.8186 70.45566 61.68468 149.693 60.00833 67.35726 69.64194 71.51224 72.33948 79.76215 81.50613 249.2268 235.9214 86.20905 233.8851 88.02272 100.449 102 104.0048 104.0192 114.8151 116.7262 122.0164 122.1475 124.004 124.6696 124.5793 129.0017 136.4714 137.2334 143.3395 145.0034 162.5608 170.4399 285.5066 324.1025 211.6908 259.1872 278.1456 217.6235 335.5954 184.0885 193.352 189.2749 228.8952 197.752 224.7576 222.2724 227.0904 287.0888 341.1234 227.3021 304.8623 329.984 330.3892 337.7625 350.3427 320.5212 353.1629 321.7717 324.925 348.42 237.6827 321.1581 319.4589 363.1418 350.3034 322.0761 354.7013 356.9314 362.6596 355.8778 361.7637 300.2682 305 309.2507 246.427 310.8006 312.8003 311.2186 284.9035 313.423 361.6867
140.6262 50.15297 53.17688 47.45895 60.01484 37.11847 37.08911 36.21062 33.77333 46.9414 30.34907 43.50446 156.5857 66.64454 69.98415 71.929 0 70.86074 67.86801 22.37297 62.91884 36.69267 41.04086 11.554 53.78936 16.011 15.78636 15.93049 54.50618 18.81665 19.0468 20.63445 19.81869 22.96415 62.42191 33.30479 66.15808 36.90812 40.05793 39.30915 74.75241 85.88569 92.37305 79.25498 77.54396 79.14676 94.54059 97.19602 106.9431 181.6077 169.1907 105.7858 167.5271 109.8574 110.3821 122.1559 124.3621 122.6286 128.0572 127.2194 137.8044 135.8205 140.0354 137.7744 134.8038 145.1956 145.9287 148.2442 156.866 159.4094 153.4971 161.1566 228.3454 263.0778 177.0353 208.5732 224.1299 181.6781 275.2581 181.3416 177.8276 184.556 193.3762 197.0117 196.5228 196.9538 199.4448 239.274 285.3945 210.3754 257.9032 279.0022 279.7191 286.7587 297.0186 272.9273 299.8396 273.9229 276.5772 296.2799 239.4726 274.0916 273.1616 309.6183 298.9198 276.0268 302.7539 304.6568 310.1611 304.7867 309.789 261.947 265.199 268.2079 249.4689 270.9967 272.7496 271.9812 256.692 274.2156 312.2323
184.4268 97.08087 103.1177 105.8643 42.29953 86.60976 89.42315 67.84725 86.90944 109.6232 74.12321 109.5502 227.2432 10.73546 3.640055 2.692582 70.86074 0 3.041381 48.61987 8.732125 36.01736 32.72996 77.71261 31.43944 80.31967 72.89204 74.8415 25.83118 79.19122 76.52614 68.15607 74.86154 71.94616 34.44198 73.12489 39.1539 65.77424 66.56763 68.22939 58.99364 147.8149 57.53477 64.67032 66.94961 68.82042 69.75851 77.15083 79.02531 247.4596 234.1021 83.64957 232.0442 85.50585 97.81743 99.50502 101.5197 101.5049 112.2508 114.1326 119.5042 119.6046 121.5 122.1239 121.9969 126.511 133.8993 134.682 140.8337 142.514 159.8757 167.7565 283.2494 321.9624 209.0724 256.7767 275.8047 215.0145 333.4254 181.445 190.66 186.6206 226.2769 195.1324 222.0884 219.5911 224.4177 284.6107 338.8041 224.6108 302.3628 327.5531 327.9516 335.3297 347.9587 318.0278 350.7781 319.2824 322.4438 346.009 235.1106 318.6554 316.9439 360.7593 347.8753 319.5563 352.2843 354.5212 360.253 353.442 359.3456 297.6546 302.4008 306.6647 243.8739 308.2 310.202 308.6118 282.2238 310.8155 359.2165
182.5946 94.2255 100.2397 102.8834 40.31129 83.67198 86.46531 65 83.9345 106.6068 71.17584 106.5129 224.2213 9.219544 3.605551 4.472136 67.86801 3.041381 0 45.65423 6.403124 33.24154 30.08322 74.8131 29.82964 77.46612 70.0928 72.03471 24.08319 76.40026 73.76313 65.45991 72.12489 69.28925 33.61547 70.71068 38.58036 63.51378 64.40497 66.0303 58.5235 145.2309 58.21512 64.28841 66.40783 68.30813 70.06426 77.31753 79.65708 244.7897 231.4711 84.02381 229.4303 86.02325 97.86726 100.08 102.1225 102.0196 112.59 114.3547 120.0167 120.0167 122.0369 122.5255 122.262 127.0857 134.2005 135.0592 141.3585 143.0874 159.4804 167.3831 281.0872 319.6438 207.7619 254.8764 273.7755 213.6633 331.1439 181.4011 190.0973 186.5074 224.9644 195.2159 221.0701 218.6893 223.4286 282.8569 336.7378 224.072 300.6609 325.6933 326.1058 333.4736 346.0058 316.3104 348.8266 317.5547 320.6965 344.1083 235.393 316.9614 315.282 358.8036 346.0094 317.9072 350.3955 352.6188 358.3434 351.5921 357.4591 296.3191 301.0066 305.2212 244.2258 306.811 308.8041 307.2475 281.3006 309.4544 357.4427
150.5757 61.67668 66.35157 64.37889 45.79396 48.69152 50.2118 37.48448 46.99619 65.89367 37.44444 63.96681 178.9587 45.17838 47.93257 49.80716 22.37297 48.61987 45.65423 0 40.56788 14.82407 19.29242 29.54804 33.54929 32.72406 26.45285 28.16968 33.14409 32.63566 30.60098 24.38073 29.55744 28.61969 42.94024 35.09159 47.53335 32.85452 35.58835 36.00429 60.20315 103.1088 74.70518 65.54708 64.83036 66.68565 79.37238 83.44178 91.69577 201.1806 188.3051 91.96786 186.4573 95.65841 99.47796 108.9254 111.1614 109.8296 116.9436 116.8645 126.2954 124.8442 128.5249 127.0198 124.7855 133.7844 136.4622 138.3866 146.4974 148.8485 150.001 157.9011 243.4171 279.8481 182.9541 220.9079 237.9047 188.1343 291.7668 176.36 176.9638 180.2535 199.8026 191.6464 200.336 199.7387 203.0815 250.6797 300.0593 210.4313 269.0695 291.791 292.3901 299.5811 310.7687 284.3978 313.5968 285.4941 288.3482 309.5689 233.8293 285.3669 284.1427 323.4781 311.9249 286.9262 315.9866 318.0208 323.6258 317.6962 323.051 269.9209 273.7306 277.2105 243.5362 279.5587 281.4105 280.3414 261.031 282.576 324.5397
176.2189 92.08028 97.94386 99.80982 41.78516 81.00617 83.63163 63.00794 80.95678 103.1213 68.47627 102.6158 219.474 13.34166 9.899495 10.81665 62.91884 8.732125 6.403124 40.56788 0 27.45906 24.04163 69.35416 23.61492 71.84706 64.32729 66.28725 17.80449 70.61161 67.91171 59.48109 66.21933 63.24555 28.16026 64.41273 33.40825 57.14018 58.00862 59.64059 53.36666 139.0863 54.91812 59.22837 61.13101 63.06346 66.0303 73.02739 76.15937 238.7572 225.3839 80.05623 223.321 82.29824 93.34345 96.42095 98.50888 98.24968 108.5012 110.0727 116.211 116.0388 118.2709 118.5264 118.0381 123.3793 130.0209 131.0038 137.5472 139.3592 154.2757 162.2022 274.6944 313.2984 201.6383 248.4854 267.3724 207.5114 324.7834 176.6589 184.6781 181.6645 218.8378 190.6537 215.1767 212.9037 217.5609 276.5014 330.3352 218.6716 294.323 319.3093 319.7249 327.0904 339.6071 309.9665 342.4281 311.2073 314.3426 337.7166 231.1215 310.626 308.9592 352.4046 339.6241 311.5895 344.0058 346.2268 351.9503 345.2101 351.0698 290.1724 294.822 299.0067 240.063 300.6293 302.6169 301.0814 275.4868 303.2903 351.0801
154.0899 74.85171 79.9062 78.81624 45.60702 62.2254 64.07222 48.37355 60.959 80.62258 50.32892 78.79086 193.0172 34.98571 36.05551 37.64306 36.69267 36.01736 33.24154 14.82407 27.45906 0 4.472136 42.04759 19.40662 44.40721 36.87818 38.83298 18.35756 43.17407 40.5216 32.31099 38.8973 36.24914 29.06888 39.05125 34.13861 33.42155 35.22783 36.40055 49.33559 112.3076 61.40033 55.08176 55.10898 57.07013 67.54258 72.44998 79.61941 211.6247 198.3849 80.77747 196.3855 84.17244 90.02777 97.86215 100.09 99.0202 107.0911 107.4895 116.0905 114.9826 118.2962 117.2711 115.5206 123.5655 127.4105 129.0736 136.7987 139.0144 144.5856 152.5561 250.05 287.7198 183.4121 225.5948 243.5775 188.9153 299.4015 169.7536 172.9855 174.046 200.4794 184.6935 199.2511 197.9747 201.8604 254.5683 306.2237 206.8097 272.7196 296.5588 297.069 304.3535 316.2104 288.2194 319.0376 289.3856 292.3769 314.6657 226.4892 289.0441 287.6111 328.9757 316.8036 290.3274 321.0265 323.1548 328.8237 322.4903 328.0975 271.3116 275.4959 279.2938 235.9815 281.3254 283.2402 281.9645 259.9788 284.1918 328.8712
155.2112 79.01969 84.14868 83.23461 46.69047 66.48308 68.39042 52.15362 65.29931 85.08819 54.48853 83.25863 197.2131 32.80244 33.10589 34.53983 41.04086 32.72996 30.08322 19.29242 24.04163 4.472136 0 46 15.29543 48.16638 40.4475 42.42641 13.89244 46.69047 43.93177 35.44009 42.2019 39.21734 25 41.04875 30.24529 34.65545 36.12478 37.48333 46.32494 115.1564 57.42822 52.17279 52.46904 54.45181 64.07808 69.26038 76.03453 214.7301 201.3899 77.49194 199.3471 80.77747 87.29834 94.57801 96.79876 95.81753 104.1849 104.7378 113.0531 112.058 115.2476 114.3788 112.7874 120.5119 124.7241 126.3012 133.8926 136.0625 143.014 150.9928 252.002 290.0247 183.5756 226.9824 245.2468 189.1692 301.631 167.7751 171.8139 172.1859 200.6888 182.5916 198.9296 197.4487 201.4949 255.6971 308.0094 205.7091 273.7663 297.9291 298.4125 305.7219 317.7751 289.3096 320.601 290.4961 293.5273 316.1273 224.2354 290.0905 288.5955 330.5526 318.1988 291.2902 322.4686 324.6244 330.3105 323.858 329.5391 271.68 275.9746 279.866 233.6563 281.8013 283.734 282.3969 259.617 284.6208 330.0973
