1.25 56.5
1 87
2 96
1.5 98.5
173.0181 132.4401
2 83
2 103
3 81
3.5 92.5
5.25 51.25
4 54.5
4 85
4.666667 94.66667
6 84
6 87
7.333333 54.66667
7 91
8 50
8 61.5
8 67
8 94
9.5 71.5
9.5 99
10.75 55.75
10.5 101
11 60
11.5 68.5
12.5 53
12.5 87
12 97
13 80
13.66667 84
14 96
15 81
16 84
16 86
16 88
17 35
17.33333 81
17.5 99.5
17 103
17 105
18 28
18 31
18 84.5
22.02857 31.77143
19 74
20 54
20 106
21 44
21 51
22 104
23 41
24.5 56.5
30.93333 22
25 41
25 78
26 102.6667
26 18
26 20
26.5 37
27 39
26 81
27 41
28 80.5
27.5 99.5
28 105
29 57
30 102
31 32.5
31 73
32 24
32 54
34 32
35 10
35 34
36 41
36 76
39.5122 229.9268
37 20
37 80
38 8
39 22.6
39.5 12.5
39 77
42.7 6.4
41 28
43 78
46 3.888889
45 76.5
49.72727 3.181818
48 12
50 21.66667
50 9
50 16
50 19
51.78571 73.64286
51 60
52 4
56.10526 13.63158
52.5 20.5
52 31
54.28571 52.07143
53 17
53 56
55 6.888889
55 1
56 18
56 28
57 9
58 1
58 18
58.5 28
60 4
60 16
60 18
60 33
60 41
61.33333 2
62 26
62.6 33.8
64 2
65 24
66 3
70.21212 27.30303
67.5 12.5
68 6
70 5
71 7
71 36
75 2
77.875 22.625
107 140
111 2
113 25
114 9
121 25
127 12
132 237
133.3333 222.3333
135 219.5
170 8
171 1
172 13
173 1
173 3
175 1
180 3
185 13.33333
186 10
192.3333 3.333333
194 1
204 51
211.9 52.13333
214 235
215.8261 279.8696
221.5625 226.1875
253.8785 277.4078
222 124
225 130
227.5 222.5
227 286.5
229.75 36.9
230 70
230 222
232 221.5
234 42
236 134
236 215
242.4 213.4
244.5714 31.28571
245 112
247 103
248.1429 111.1429
258 271.6
262.5 80
281.7358 201.1132
274 252
276 198
276 255
279 262
280 252
280.3333 256
281 216
285.8846 21.46154
283 222
283 260.5
283 264
284 257
285 217
285 268
287 257
294 256
293 261
294 196
295 16.5
299.5484 271.9355
298 181
298 184
299 187
300 177.5
301.2222 187.8889
301 183
303 172
303 184
304 258.5
