0 177.6862 112.4342 199.9796 182.6569 199.4242 92.75788 94.12793 96.0554 145.369 151.4945 152.7575 243.0454 247.6451 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 216.0491 222.4266 268.7036 322.7748 332.9039 277.7057
177.6862 0 84.78328 116.5004 100.2857 101.9601 115.3641 102.3324 99.05498 94.49966 90.17855 100.6756 88.17743 88.5116 33.45516 34.26005 108.3037 78.29463 105.1765 44.44418 119.3553 59.38663 65.56332 62.58691 90.47775 148.8259 91.67861 150.0896 159.6821 107.4831
112.4342 84.78328 0 94.11761 74.7025 89.84526 100.1699 86.44202 84.28671 120.9595 122.0174 130.4837 131.6435 136.8377 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 160.3278 200.2987 166.6741 214.6365 224.9361 192.2108
199.9796 116.5004 94.11761 0 20.05779 16.13013 190.644 176.108 173.4218 196.8973 195.2169 205.378 84.35713 92.30711 128.1508 134.1944 110.4401 112.6749 114.3487 145.35 125.7757 141.2272 139.1281 143.6355 206.7622 263.9519 146.5712 168.0865 177.8416 198.0622
182.6569 100.2857 74.7025 20.05779 0 17.58868 170.5934 156.0519 153.364 177.518 176.0521 186.1229 83.94105 91.52555 115.6343 121.2695 112.2403 108.5039 115.1411 132.7609 128.0293 131.4939 130.5931 134.1628 190.7564 246.1558 141.5781 170.4991 180.5803 188.7355
199.4242 101.9601 89.84526 16.13013 17.58868 0 182.7033 168.027 165.1953 185.3764 183.2811 193.5852 70.07811 77.93034 112.2543 118.3652 97.31953 97.27409 100.7545 129.4406 112.9427 125.0976 123.0445 127.5101 191.8536 250.1838 131.0433 155.4348 165.3796 181.9525
92.75788 115.3641 100.1699 190.644 170.5934 182.7033 0 14.72715 17.75528 53.04234 59.60914 60.03332 199.4492 201.3944 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 126.3843 130.6643 204.155 264.8726 274.2066 197.8004
94.12793 102.3324 86.44202 176.108 156.0519 168.027 14.72715 0 3.28718 52.53115 57.99545 60.98816 185.3345 187.4587 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 122.0514 134.0484 192.2051 252.2713 261.7317 189.1751
96.0554 99.05498 84.28671 173.4218 153.364 165.1953 17.75528 3.28718 0 51.54219 56.7186 60.24326 182.0803 184.188 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 120.0052 133.5792 188.9881 249.0072 258.4744 186.3552
145.369 94.49966 120.9595 196.8973 177.518 185.3764 53.04234 52.53115 51.54219 0 7.369615 9.609731 182.5777 182.4533 114.7491 110.1469 200.7553 168.7227 196.8057 111.0492 209.9565 134.7391 143.7028 136.9306 74.81351 82.9042 171.1913 234.073 242.5249 152.7918
151.4945 90.17855 122.0174 195.2169 176.0521 183.2811 59.60914 57.99545 56.7186 7.369615 0 10.54751 177.9754 177.6007 109.0011 104.2029 195.4792 163.2276 191.3929 104.6673 204.3609 128.4066 137.4273 130.5297 67.59623 79.66561 164.8166 227.7798 236.1356 145.5
152.7575 100.6756 130.4837 205.378 186.1229 193.5852 60.03332 60.98816 60.24326 9.609731 10.54751 0 188.3826 187.9233 118.8486 113.8859 205.5954 173.2195 201.4274 113.8464 214.2638 137.6154 146.7004 139.6405 71.19691 73.61223 173.9289 236.9669 245.1841 152.0296
243.0454 88.17743 131.6435 84.35713 83.94105 70.07811 199.4492 185.3345 182.0803 182.5777 177.9754 188.3826 0 7.98088 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 160.9627 227.1131 65.29357 87.09007 97.32035 124.1974
247.6451 88.5116 136.8377 92.30711 91.52555 77.93034 201.3944 187.4587 184.188 182.4533 177.6007 187.9233 7.98088 0 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 157.5941 224.2562 57.766 80.1314 90.41761 117.5005
211.0031 33.45516 116.1077 128.1508 115.6343 112.2543 144.4611 132.4055 129.1869 114.7491 109.0011 118.8486 75.18643 72.57291 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 86.16264 151.9268 59.80176 120.8483 129.9433 77.31753
210.6919 34.26005 118.423 134.1944 121.2695 118.3652 141.7674 130.1085 126.9262 110.1469 104.2029 113.8859 81.7435 78.96093 6.708204 0 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 79.47956 145.3945 62.5 124.485 133.3501 74.00676
271.0162 108.3037 160.3034 110.4401 112.2403 97.31953 222.6995 209.0017 205.719 200.7553 195.4792 205.5954 29.35767 23.46651 87.44411 93.22109 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 168.8504 236.3941 54.13107 58.25874 68.36463 116.8348
248.7211 78.29463 141.5238 112.6749 108.5039 97.27409 193.6311 180.4159 177.1306 168.7227 163.2276 173.2195 32.20248 25.43281 54.58938 60.20797 33.10094 0 28.28427 64.28063 41.36572 44.59821 37.12142 44.96552 136.1323 203.5352 34.00368 74.0616 84.18581 92.09777
270.4478 105.1765 160.4151 114.3487 115.1411 100.7545 220.0659 206.5282 203.2419 196.8057 191.3929 201.4274 31.32092 24.31243 82.8734 88.45903 6.638712 28.28427 0 92.02174 15.05161 70.85901 62.36986 70.57446 163.2299 230.8509 47.5 55.84264 66.11543 110.2089
218.6536 44.44418 129.1395 145.35 132.7609 129.4406 146.3728 135.4372 132.3301 111.0492 104.6673 113.8464 88.95504 85.34027 17.20465 11.7047 97.30094 64.28063 92.02174 0 103.0713 23.76973 32.89377 25.88239 72.27724 139.3476 60.15189 123.1331 131.481 63.07139
285.4953 119.3553 175.3416 125.7757 128.0293 112.9427 234.5009 221.0726 217.7855 209.9565 204.3609 214.2638 45.10758 38.75623 95.42226 100.6357 15.84913 41.36572 15.05161 103.0713 0 80.71542 71.7554 79.93696 172.9714 240.6892 51.90872 42.50462 52.55148 113.602
