0 19.26544 108.2395 10.12475 12.48425 12.85027 1.117219 19.98253 137.0281 74.46055 64.92693 71.71033 68.91818 71.81716 75.28073 95.06156 77.19062 103.832 80.34352 94.13374 106.2658 63.29983 95.32734 87.37952 100.5343 143.4732 132.8672 131.8536 158.0015 168.5189 172.8676 181.4755 183.4507 179.6586 188.9238 193.3795 190.4118 197.4548 199.0476 195.3651 175.6703 199.2231 178.8412 202.1483 190.851 203.9606 190.0432 217.9595 198.9045 201.5462 202.0873 220.1819 246.4828 238.5847 259.7481 236.8731 238.9642 249.2141 248.3114 249.7504 243.7611 250.9633 253.5934 270.075 256.7325 255.1289 261.6947
19.26544 0 93.24684 19.04527 6.835366 27.81736 20.38109 39.17553 148.4169 93.4205 84.08362 90.85872 88.17439 91.07079 94.5446 114.2727 96.43031 123.035 99.46887 113.3985 125.4903 72.90214 114.5799 106.5398 119.7698 140.0169 130.9362 130.3884 159.212 172.1551 190.2912 185.8424 187.4533 196.8838 192.7556 197.1263 194.7718 201.229 202.5193 199.6365 188.2712 203.992 190.9556 219.635 206.9236 221.1939 201.8532 235.3943 212.2908 215.5057 215.5129 235.3001 254.086 254.6702 276.8981 248.8803 250.8493 264.919 257.3119 258.6324 255.9532 266.4221 269.158 287.2527 272.394 264.2197 271.2552
108.2395 93.24684 0 111.955 97.92817 119.9433 109.1839 126.1449 170.8368 178.8065 168.1261 174.6583 169.9889 172.8144 174.6426 196.0052 175.1583 204.5794 175.5956 192.4609 206.4432 112.4342 192.5936 182.6604 196.7754 92.75788 94.12793 96.0554 129.7617 151.8014 243.0454 166.6832 166.2525 247.6451 169.9069 173.2267 174.2173 176.8938 176.5315 177.9579 211.0031 184.1777 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 243.3531 293.4535 322.7339 262.4423 263.5644 300.4704 253.6528 254.24 270.0562 300.1968 303.5138 332.9039 307.2538 260.514 269.5672
10.12475 19.04527 111.955 0 14.14214 9.17878 10.44031 23.85372 146.7626 76.02631 67.35726 74.04191 72.12489 74.95665 78.89312 97.63672 81.18651 106.3145 85 97.5833 108.9002 73.37575 99.05806 91.83137 104.433 152.2695 142.0055 141.0895 167.7386 178.5301 179.9389 191.5411 193.4942 186.8915 198.9573 203.4083 200.4794 207.4869 209.0574 205.4288 185.0973 209.3132 188.3826 209.1166 198.8794 211.1516 199.6422 224.9561 208.0865 210.535 211.2542 228.6794 256.5751 246.5532 266.9517 246.3981 248.5156 257.3908 258.306 259.7557 253.239 259.2682 261.8416 277.2476 264.9269 265.1132 271.6266
12.48425 6.835366 97.92817 14.14214 0 22.14159 13.60147 32.44996 143.656 86.83317 77.38863 84.16941 81.40025 84.30006 87.73896 107.5418 89.60608 116.3104 92.63369 106.595 118.7487 68.46897 107.7613 99.70456 112.9436 140.264 130.6097 129.8932 157.8298 169.9559 183.8097 183.4121 185.1486 190.455 190.5151 194.9195 192.3538 199.0171 200.4121 197.2536 183.1748 201.4448 186.0108 213.1421 200.8109 214.7673 197.0102 228.917 206.9686 210.0119 210.1803 229.4695 250.6279 248.5649 270.501 244 246.0081 258.9247 253.3969 254.7567 251.0179 260.4995 263.2052 280.8492 266.4137 260.2787 267.1647
12.85027 27.81736 119.9433 9.17878 22.14159 0 12.29837 16.2865 143.5631 66.90478 58.38878 65.03755 63.33443 66.13811 70.20417 88.64203 72.62231 97.29351 76.68931 88.79893 99.90495 72.04339 90.35624 83.41013 95.77578 155.9463 145.0936 143.9878 169.3768 179.0314 172.8793 191.6566 193.7737 179.9575 199.2994 203.7769 200.5698 207.8312 209.5382 205.5462 181.0421 209.1847 184.5867 201.9447 192.6973 204.1574 195.9751 217.7934 203.5098 205.6192 206.646 223.0269 254.9547 240.2629 259.9286 242.5 244.6799 251.323 255.9751 257.4825 249.2253 253.3501 255.854 270.1934 258.8745 262.7228 268.9819
1.117219 20.38109 109.1839 10.44031 13.60147 12.29837 0 18.86796 136.4742 73.3553 63.81222 70.59586 67.80118 70.70007 74.1662 93.94478 76.08055 102.7154 79.24645 93.01882 105.1487 62.93648 94.21518 86.27862 99.42459 143.8089 133.1236 132.0843 158.0641 168.434 171.8982 181.3422 183.3385 178.7026 188.82 193.2794 190.2761 197.352 198.9623 195.2332 175.0257 199.0603 178.2274 201.1725 189.9737 203.0025 189.4466 216.9865 198.2044 200.8084 201.3842 219.3656 246.1384 237.7025 258.7929 236.2562 238.3548 248.3566 247.881 249.3271 243.1317 250.122 252.7449 269.1175 255.8774 254.692 261.2279
19.98253 39.17553 126.1449 23.85372 32.44996 16.2865 18.86796 0 129.4902 54.56189 44.94441 51.7279 49.0408 51.92783 55.5484 75.09844 57.63896 83.86365 61.22091 74.36733 86.31483 61.03278 75.67364 68.11755 80.9645 151.819 139.9782 138.5433 161.6052 169.4521 156.6046 181.4635 183.807 163.6731 189.4017 193.901 190.3076 197.9061 199.8049 195.3049 166.0903 198.5875 169.8499 185.6884 176.505 187.8776 181.3339 201.5362 188.1303 190.0105 191.2415 207.0151 242.3434 224.0368 243.6531 227.6071 229.8369 235.1531 242.5634 244.1311 234.2328 237.2277 239.7082 253.9217 242.7082 249.2388 255.2254
137.0281 148.4169 170.8368 146.7626 143.656 143.5631 136.4742 129.4902 0 129.6549 123.1214 123.7874 117.4126 117.7213 113.7743 124.2945 110.4174 127.2201 104.206 115.6266 126.3075 75.66118 112.911 105.4753 111.7123 112.4511 98.90013 95.61314 86.01125 73.8055 88.20756 76.7773 80.61147 89.37951 85.60956 89.41834 83.1918 92.2916 95.47116 87.486 41.37188 87.34535 42.92221 110.2653 81.72915 107.642 53.47839 122.1757 67.07783 72.63833 70.31712 97.91132 115.8454 123.3108 154.6631 100.5205 102.4489 129.7043 113.636 115.32 107.683 129.3601 132.6805 164.4806 136.4289 120.1581 125.8073
74.46055 93.4205 178.8065 76.02631 86.83317 66.90478 73.3553 54.56189 129.6549 0 11 6.180945 13.0384 12.02082 16.03512 22.85082 19.67867 30.98566 26.40076 26.31539 33.81198 87.93179 29.02585 28.44293 34.44198 188.0479 174.3719 172.1867 187.4413 188.6717 123.1016 197.717 200.8482 130.9571 206.4655 210.8608 205.8835 214.5106 217.0829 210.7534 156.5407 212.4335 161.9012 149.9712 149.6563 153.6392 173.5195 165.428 173.2974 172.5254 176.0042 183.0799 245.1229 194.5006 207.7754 215.824 218.4033 207.0604 240.7862 242.6706 221.382 210.238 212.1155 217.6149 214.5373 246.8299 250.9442
64.92693 84.08362 168.1261 67.35726 77.38863 58.38878 63.81222 44.94441 123.1214 11 0 6.786842 7 8.860023 14.0223 30.28719 17.61391 39.00142 24 30.92733 41.54816 77.49194 32.93175 28.63564 38.51298 177.4852 163.9122 161.7784 177.804 179.8055 124.0363 189.2749 192.3148 131.7415 197.952 202.3782 197.5677 206.0893 208.5809 202.4747 152.0855 204.3844 157.1782 151.7649 149.0302 155.029 168.8609 167.425 170.0618 169.8588 172.8737 181.965 238.9166 194.8397 209.8844 212.2004 214.7207 207.0869 235.3572 237.1919 218.0023 210.0024 212.0377 219.8778 214.6142 241.5367 246.0081
71.71033 90.85872 174.6583 74.04191 84.16941 65.03755 70.59586 51.7279 123.7874 6.180945 6.786842 0 6.860118 6.081924 10.77897 23.60506 14.5905 32.27606 21.38901 24.95404 34.86746 82.02389 27.23687 24.57184 32.81807 182.1779 168.446 166.2361 181.2919 182.4932 120.0009 191.5618 194.6864 127.7894 200.3053 204.7031 199.7396 208.3579 210.924 204.6134 151.2512 206.3186 156.53 147.3297 145.8406 150.7914 168.1727 162.9024 168.4329 167.8734 171.1793 179.0671 239.3586 191.1547 205.3269 210.8349 213.3941 203.5715 235.2268 237.0975 216.4814 206.6285 208.5797 215.2517 211.0745 241.3102 245.531
68.91818 88.17439 169.9889 72.12489 81.40025 63.33443 67.80118 49.0408 117.4126 13.0384 7 6.860118 0 2.915476 7.28869 26.42271 10.68878 35.19628 17 25.46566 37.47332 75.43209 27.10166 21.84033 32.60751 175.6018 161.8133 159.5784 174.4456 175.6502 117.0982 184.7647 187.8776 124.7887 193.4994 197.9014 192.9611 201.5647 204.1201 197.8408 145.6194 199.5846 150.7912 144.9106 142.0317 148.1249 162.4592 160.593 163.3218 163.0245 166.1154 174.9836 233.0953 187.8523 203.0568 205.548 208.0817 200.09 229.2248 231.0779 211.3007 203.0025 205.039 213.071 207.618 235.3572 239.7102
71.81716 91.07079 172.8144 74.95665 84.30006 66.13811 70.70007 51.92783 117.7213 12.02082 8.860023 6.081924 2.915476 0 5.255949 23.51362 9.013878 32.28433 15.70032 22.67157 34.55792 77.50161 24.41311 19.81161 29.95413 177.6584 163.807 161.5402 175.9808 176.8347 115.2931 185.77 188.9193 123.0231 194.5315 198.9199 193.9136 202.5576 205.1451 198.7775 145.2463 200.4308 150.5008 142.9399 140.6076 146.2412 162.1496 158.5886 162.5931 162.1373 165.3575 173.693 233.2785 186.2176 201.0453 204.9354 207.4861 198.5309 229.1561 231.0249 210.6193 201.5056 203.5055 211.0314 206.0491 235.2456 239.488
75.28073 94.5446 174.6426 78.89312 87.73896 70.20417 74.1662 55.5484 113.7743 16.03512 14.0223 10.77897 7.28869 5.255949 0 21.40489 3.824265 29.93999 10.61249 18.85802 31.90807 76.73412 20.16494 14.61592 25.57587 176.7205 162.7237 160.3827 173.8983 174.1138 110.0506 182.7515 185.9573 117.7749 191.5519 195.9168 190.8091 199.5127 202.15 195.6467 140.5796 197.1627 145.9045 137.7426 135.3722 141.0164 157.5329 153.405 157.6551 157.1039 160.4005 168.4878 229.1395 180.9617 195.8655 200.0703 202.633 193.2773 224.7513 226.6354 205.7064 196.2578 198.2539 205.8643 200.795 230.7978 234.9354
95.06156 114.2727 196.0052 97.63672 107.5418 88.64203 93.94478 75.09844 124.2945 22.85082 30.28719 23.60506 26.42271 23.51362 21.40489 0 21.52517 8.786009 23.95682 8.707101 11.26372 96.70418 11.65391 19.57447 15.0239 196.0652 181.8474 179.3787 190.8143 189.1607 104.1139 196.7286 200.1246 112.0762 205.6315 209.8931 204.4294 213.3203 216.1309 209.1457 146.0156 210.115 151.8623 129.7661 132.515 133.855 163.2099 144.9364 160.2105 158.4281 162.6994 166.3903 237.6868 175.7537 187.0383 203.121 205.7945 188.656 231.5945 233.5777 208.1952 192.1634 193.8257 196.7132 196.0385 237.3075 240.6384
77.19062 96.43031 175.1583 81.18651 89.60608 72.62231 76.08055 57.63896 110.4174 19.67867 17.61391 14.5905 10.68878 9.013878 3.824265 21.52517 0 29.6484 6.800735 17.44276 31.32092 75.48013 18.20027 11.2361 23.34524 175.232 161.1432 158.753 171.6464 171.4563 106.4249 179.909 183.1482 114.1276 188.7306 193.0804 187.9129 196.6502 199.317 192.7336 136.8695 194.1681 142.2225 134.2243 131.595 137.4382 153.8416 149.9117 153.8546 153.2849 156.5955 164.6845 225.6628 177.2548 192.3762 196.2887 198.8548 189.5422 221.1476 223.0387 201.9115 192.5026 194.5103 202.3969 197.0634 227.1745 231.2666
103.832 123.035 204.5794 106.3145 116.3104 97.29351 102.7154 83.86365 127.2201 30.98566 39.00142 32.27606 35.19628 32.28433 29.93999 8.786009 29.6484 0 31.00179 13.62392 3.004626 104.0262 15.28434 25.37278 15.51433 202.85 188.5256 185.9902 196.3391 193.7983 100.4595 200.8551 204.3301 108.4402 209.7843 213.9892 208.3749 217.3318 220.2161 213.0253 146.6667 213.7447 152.6961 125.0866 129.8632 129.4724 163.8672 139.9842 159.5915 157.3143 161.9625 163.8516 239.3148 171.9427 181.8002 202.5309 205.2416 185.03 232.5083 234.5288 207.3583 188.7329 190.2589 191.3296 192.3366 238.0668 241.05
80.34352 99.46887 175.5956 85 92.63369 76.68931 79.24645 61.22091 104.206 26.40076 24 21.38901 17 15.70032 10.61249 23.95682 6.800735 31.00179 0 17.56417 32.09751 73.02739 17.10263 7.211103 21.24265 172.1308 157.8962 155.4228 167.2311 166.355 100.2846 174.4964 177.7892 107.9288 183.3494 187.6724 182.4089 191.1984 193.9124 187.2004 130.1461 188.502 135.5323 128.3299 125.036 131.4002 147.1394 144.0684 147.0544 146.4923 149.7948 158.0356 219.2448 170.8874 186.5288 189.4967 192.0651 183.0983 214.553 216.4532 195.1128 186.0027 188.0425 196.5967 190.6286 220.5538 224.5885
94.13374 113.3985 192.4609 97.5833 106.595 88.79893 93.01882 74.36733 115.6266 26.31539 30.92733 24.95404 25.46566 22.67157 18.85802 8.707101 17.44276 13.62392 17.56417 0 14.53444 90.50138 3.162278 11.7686 8.13941 189.2261 174.9039 172.3724 183.0034 180.9213 97.51154 188.3149 191.7355 105.4329 197.227 201.4724 195.9656 204.8757 207.7077 200.6651 137.4427 201.575 143.2568 123.8924 125.1899 127.7204 154.6302 139.2677 151.949 150.3413 154.475 158.9536 228.9895 169.1065 181.5626 194.8294 197.4905 181.864 222.963 224.9411 199.9812 185.2363 186.988 191.3668 189.2914 228.6974 232.0873
106.2658 125.4903 206.4432 108.9002 118.7487 99.90495 105.1487 86.31483 126.3075 33.81198 41.54816 34.86746 37.47332 34.55792 31.90807 11.26372 31.32092 3.004626 32.09751 14.53444 0 105.0012 15.6285 26.04323 14.76482 203.4803 189.1062 186.5382 196.3785 193.4716 97.81743 200.3279 203.8314 105.7966 209.2636 213.4456 207.7769 216.7552 219.6662 212.4012 145.0216 213.0288 151.1001 122.2648 127.4019 126.6935 162.2136 137.1217 157.592 155.191 159.9317 161.4001 237.9218 169.2461 178.8976 200.5224 203.2419 182.363 230.9031 232.934 205.2858 186.1001 187.6013 188.4105 189.6549 236.4154 239.2995
63.29983 72.90214 112.4342 73.37575 68.46897 72.04339 62.93648 61.03278 75.66118 87.93179 77.49194 82.02389 75.43209 77.50161 76.73412 96.70418 75.48013 104.0262 73.02739 90.50138 105.0012 0 89.53491 79.02531 92.3052 100.1699 86.44202 84.28671 102.4024 108.5772 131.6435 120.4326 122.8007 136.8377 128.4056 132.907 129.2749 136.9007 138.8416 134.2721 116.1077 137.5936 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 166.6741 183.2078 188.5007 214.5951 176.1817 178.1011 197.4892 185.154 186.561 183.3303 198.323 201.3082 224.9361 204.7737 192.0026 198.7586
95.32734 114.5799 192.5936 99.05806 107.7613 90.35624 94.21518 75.67364 112.911 29.02585 32.93175 27.23687 27.10166 24.41311 20.16494 11.65391 18.20027 15.28434 17.10263 3.162278 15.6285 89.53491 0 10.5119 5.59017 187.8523 173.4783 170.913 181.0559 178.6631 94.50132 185.9045 189.3476 102.413 194.8243 199.0539 193.5058 202.4341 205.2864 198.188 134.3819 199.0339 140.2159 121.0166 122.0676 124.7898 151.5734 136.4312 148.8036 147.1819 151.3255 155.818 226.0608 166.0753 178.759 191.6885 194.3515 178.8086 219.942 221.9245 196.8311 182.1606 183.9253 188.5902 186.2424 225.6601 229.0164
87.37952 106.5398 182.6604 91.83137 99.70456 83.41013 86.27862 68.11755 105.4753 28.44293 28.63564 24.57184 21.84033 19.81161 14.61592 19.57447 11.2361 25.37278 7.211103 11.7686 26.04323 79.02531 10.5119 0 14.11559 177.4965 163.1581 160.6183 171.3483 169.5936 95.52487 177.2484 180.6239 103.2813 186.1424 190.4178 185 193.868 196.6571 189.7367 129.3754 190.8009 134.9704 123.1315 121.3342 126.4358 146.4855 138.7896 145.2481 144.2498 147.9021 154.6714 219.7424 166.5908 181.2497 187.9282 190.5387 179 214.3945 216.3331 193.352 182.0687 184.0109 191.2492 186.5027 220.2726 224.0089
100.5343 119.7698 196.7754 104.433 112.9436 95.77578 99.42459 80.9645 111.7123 34.44198 38.51298 32.81807 32.60751 29.95413 25.57587 15.0239 23.34524 15.51433 21.24265 8.13941 14.76482 92.3052 5.59017 14.11559 0 189.8085 175.3477 172.7209 181.8585 178.7295 89.55027 185.5647 189.0668 97.48766 194.5 198.6841 193.024 201.9983 204.9055 197.6544 131.652 198.3135 137.6018 115.7833 117.5766 119.6505 148.8565 131.1409 145.3487 143.4617 147.8088 151.4199 223.9638 161.1746 173.4271 188.2771 190.9614 173.9864 217.4011 219.4066 193.2906 177.4155 179.1291 183.228 181.3974 223.0275 226.1797
143.4732 140.0169 92.75788 152.2695 140.264 155.9463 143.8089 151.819 112.4511 188.0479 177.4852 182.1779 175.6018 177.6584 176.7205 196.0652 175.232 202.85 172.1308 189.2261 203.4803 100.1699 187.8523 177.4965 189.8085 0 14.72715 17.75528 40.11546 63.97656 199.4492 77.83315 76.53757 201.3944 79.30952 82.10731 84.20214 85.48867 84.71718 87.32125 144.4611 93.8616 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 204.155 153.783 231.3752 264.8345 183.9185 184.4397 235.185 166.4332 166.6883 191.3844 233.4995 237.0591 274.2066 240.959 173.0116 182.5842
132.8672 130.9362 94.12793 142.0055 130.6097 145.0936 133.1236 139.9782 98.90013 174.3719 163.9122 168.446 161.8133 163.807 162.7237 181.8474 161.1432 188.5256 157.8962 174.9039 189.1062 86.44202 173.4783 163.1581 175.3477 14.72715 0 3.28718 35.6764 57.99329 185.3345 72.72016 72.14954 187.4587 75.79065 79.18088 80.10132 82.91683 82.74794 83.83648 132.4055 90.05307 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 192.2051 149.4216 219.1911 252.2328 174.8148 175.5151 223.4955 160.6224 161.0607 182.3611 222.0335 225.5672 261.7317 229.4562 167.3735 176.6934
131.8536 130.3884 96.0554 141.0895 129.8932 143.9878 132.0843 138.5433 95.61314 172.1867 161.7784 166.2361 159.5784 161.5402 160.3827 179.3787 158.753 185.9902 155.4228 172.3724 186.5382 84.28671 170.913 160.6183 172.7209 17.75528 3.28718 0 34.05877 55.81442 182.0803 70.6417 70.21574 184.188 74.0152 77.51147 78.19367 81.30537 81.26038 82.0381 129.1869 88.17171 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 188.9881 147.3382 215.9543 248.9687 171.9309 172.6565 220.2981 158.2695 158.7396 179.4861 218.8567 222.3876 258.4744 226.2753 165.0462 174.3165
158.0015 159.212 129.7617 167.7386 157.8298 169.3768 158.0641 161.6052 86.01125 187.4413 177.804 181.2919 174.4456 175.9808 173.8983 190.8143 171.6464 196.3391 167.2311 183.0034 196.3785 102.4024 181.0559 171.3483 181.8585 40.11546 35.6764 34.05877 0 23.94264 174.0553 37.79219 36.77295 174.7154 40.15283 43.50511 44.63463 47.26058 47.21493 48.21048 110.9741 54.51835 107.2765 194.3392 163.3195 190.9064 110.2055 204.6766 133.2901 141.867 135.8024 169.601 114.2021 197.2264 231.6838 144.9353 145.3006 199.803 126.3616 126.6501 152.3064 197.6468 201.2418 240.6263 205.1451 132.9746 142.507
