38.07887 34.56154 30.36445 24.22783 172.2957 16.12452 22.09072 5.385165 48.01042 43 0 2.236068 37.27264 4.123106 62.80441 57.42822 39.62323 53.60037 51.62364 17 56.7186 57.07013 59.82057 47.53946 49.0408 46.65029 72.78049 63.06346 45.88028 43.08132 78.16009 110.9248 81.63639 51.31277 54.6443 90.24965 86.53901 85.08819 70.71068 93.62158 91.7878 97.16995 68.06696 64.96647 90.78546 89.00562 70.21396 93.91486 83.64316 77.93587 71.40028 69.6563 93.53609 65.76473 97.27181 83.23461 101.3558 99.64437 84.64632 113.1664 73.24616 101.2126 98.85848 95.58766 89.10668 86.37129 121.2455 90.55385 99.82485 111.2115 104.69 96.33276 89.627 108.2451 99.82485 92.20087 131.4876 95.42536 130.4301 103.3247 100.7671 122.9187 107.629 96.51943 110.4536 102.5305 110.4219 144.8068 130.1076 128.0039 148.5295 110.982 118.6002 98.47842 140.0143 127.1417 150.9868 119.5408 116.619 122.3193 127.8006 162.2904 166.9731 158.3611 157.9153 204.4162 219.4288 206.9299 213.9759 232.723 258.7903 229.421 219.1495 264.7341 212.0024 267.2332 234.4632 237.0654 238.6011 215.1139 236.0154 226.2941 238.1953 226.2675 251.8636 235.2573 237.8424 238.4379 255.8906 255.384 257.2567 262.0172 258.6813 289.1124 256.1352 263.4407 271.7131 293.9768 304.2487 297.1212
39.56008 36.06245 31.95309 25.75502 170.2331 18.02776 23.34524 7.211103 49.09175 44.04543 2.236068 0 38.08215 2.828427 63.5218 58.21512 40.31129 54.33231 52.34501 17.08801 57.42822 57.70615 60.41937 48.05206 49.47727 47.05582 73.34848 63.56099 46.17359 43.32436 78.58753 109.4414 81.90543 51.10773 54.3783 90.47652 86.72946 85.23497 70.66116 93.77633 91.92388 97.30879 67.69622 64.4675 90.80198 89 69.89278 93.94147 83.46441 77.69813 71.02816 69.2026 93.47727 65.11528 97.14494 82.92768 101.2126 99.47864 84.20214 112.9708 72.34639 100.8018 98.40732 95.01579 88.39118 85.58621 120.967 89.80535 99.24717 110.8016 104.0625 95.52487 88.60023 107.629 99.03535 91.21403 131.1869 94.49339 130.0961 102.5524 99.90495 122.4418 106.8316 95.44108 109.6586 101.5012 109.4806 144.4022 129.4179 127.2792 148.054 109.8362 117.6138 96.33795 139.3449 126.2537 150.446 118.461 115.434 121.2477 126.8227 161.4315 164.8302 156.1769 155.7217 202.2004 217.205 205.4093 212.4261 230.4886 256.5938 227.1849 216.9343 262.5334 210 265.0084 232.2283 234.8297 236.3652 213.0845 234.5239 224.5885 236.6601 224.2231 250.3705 233.3088 235.9364 236.4926 253.6632 253.16 255.0333 259.7884 256.4703 286.8828 254.3349 261.2317 269.5199 292.4499 302.7297 295.3676
13.5 13.46291 15.69235 17.21478 174.4032 26.17728 16.34778 32.65348 12.29837 7.5 37.27264 38.08215 0 36.00347 25.58114 20.15564 3.201562 16.37834 14.43087 22.27667 19.52562 20.08109 22.94014 11.71537 13.79311 12.10372 35.8922 26.61297 12.97112 11.88486 41.83599 146.084 46.21958 24.25387 27.68122 54.9659 51.5873 50.5099 38.66846 58.79838 57.14237 62.40393 40.40661 39.63396 57.16861 55.64396 41.62031 60.12695 52.28261 47.60515 43.38491 43.00291 60.54131 42.68782 64.83355 53.41582 68.96557 67.52962 56.50885 81.01493 53.26584 71.80007 70.04463 68.52919 64.53875 63.09715 89.77112 66.38712 72.63092 81.44477 77.95672 72.69972 70.12311 81.20499 75.69841 71.79311 100.0562 73.85289 99.36423 78.74802 77.71905 93.62825 83.21809 77.39024 85.87928 82.14165 88.132 114.2639 103.3501 101.7853 118.7192 92.16426 96.67601 107.1086 112.7442 103.3356 121.8985 99.14762 98.2306 101.6673 105.3862 137.1853 191.3302 180.8539 179.8402 223.9738 237.9186 192.7051 200.2841 249.0005 279.4953 244.5409 229.7069 285.0974 210.9508 285.1945 248.3893 251.4185 253.2237 215.0494 220.779 216.0932 223.8666 226.6412 236.4879 231.9617 233.1207 234.9918 267.7373 266.6819 268.4423 274.057 268.3491 306.1693 248.0726 272.8576 279.6198 278.9531 288.9818 287.4217
38.27532 34.82097 30.8707 24.61682 168.38 17.69181 21.84033 7.211103 47.26521 42.19005 4.123106 2.828427 36.00347 0 61.32104 56.0803 38.11824 52.15362 50.15974 14.56022 55.22681 55.44367 58.12487 45.70558 47.07441 44.63463 71.02112 61.18823 43.68066 40.80441 76.15773 110.9012 79.37569 48.37355 51.62364 87.92042 84.15462 82.63776 67.97794 91.18114 89.31965 94.7048 64.91105 61.65814 88.14193 86.33076 67.1193 91.28527 80.73065 74.94665 68.24222 66.4003 90.78546 62.28965 94.42707 80.1561 98.48858 96.74709 81.40025 110.2284 69.52697 98.0051 95.60335 92.19544 85.56284 82.75869 118.1998 86.97701 96.42614 108.0046 101.2373 92.69844 85.8021 104.8046 96.20811 88.40814 128.4134 91.67879 127.3146 99.72462 97.08244 119.6328 104.0048 92.65528 106.8316 98.7041 106.6677 141.6051 126.5899 124.4508 145.2446 107.0701 114.8085 94.72592 136.5174 123.4342 147.6279 115.6763 112.681 118.461 124.0161 158.6093 164.7695 155.9077 155.3939 201.6953 216.6149 202.8324 209.8708 229.715 256.2354 226.3117 215.6954 262.1459 208.0096 264.4032 231.2618 233.8996 235.4581 211.1516 231.9269 222.1711 234.094 222.3241 247.7746 231.2163 233.7734 234.3944 252.549 252.004 253.87 258.6929 255.196 286.21 252.0243 259.9423 268.1287 289.878 300.152 293.0017
31.2253 33.82798 37.94759 41.70107 178.3581 51.19223 41.71504 58.23461 17.62511 21.35461 62.80441 63.5218 25.58114 61.32104 0 5.70259 23.21141 9.207037 11.18121 47.09055 6.094631 6.216473 4.577885 16.23713 15.68501 18.09923 10.97814 6.462935 20.10024 22.96507 17.90306 170.1555 23.76357 26.47677 27.34995 32.0569 29.46429 29.12292 24.37508 36.36474 35.08054 39.85624 32.31301 34.8585 36.64723 35.65487 31.7808 39.10747 35.72831 33.50402 33.75677 35.30785 40.60658 39.37029 45.28489 38.83162 49.16828 48.18474 43.55335 60.81532 50.02394 55.36149 54.46347 55.10462 54.37504 54.52655 69.93409 56.37503 58.60371 63.87797 63.91318 62.40508 64.16888 66.5659 64.56407 64.76125 79.90084 65.44669 79.5999 66.84792 67.43901 75.89479 71.07316 70.83533 73.35288 73.91943 77.60248 94.57811 87.64642 86.66758 99.60682 84.43056 85.84154 117.8358 96.17377 90.38125 103.3702 89.51128 90.39853 91.63798 93.57494 121.7724 208.8687 197.429 196.0955 238.2258 251.3541 184.6426 192.4765 260.9203 293.9832 255.7675 238.175 299.3283 211.9729 297.8805 258.8076 262.0795 264.0395 216.6761 211.4954 210.5701 215.2098 228.3775 226.8923 231.0871 231.2329 233.9679 276.6056 275.2016 276.8707 282.991 275.7805 318.1216 243.6219 280.0779 285.7725 269.1701 278.9374 281.3826
25.6125 28.15138 32.24903 36.02605 178.7345 45.54119 36.13862 52.7731 12.04159 15.65248 57.42822 58.21512 20.15564 56.0803 5.70259 0 18 4.123106 6.082763 42.0119 2.236068 4.123106 5.700877 12.08305 12.20656 14.32655 16.64332 9.848858 16.64332 19.23538 23.43075 165.4654 29.02585 25.23886 26.83282 37.48333 34.71311 34.20526 27.45906 41.72529 40.36087 45.25483 34.10441 35.92551 41.6173 40.49691 34 44.20407 39.76348 36.87818 36 37.12142 45.48626 40.26164 50.12124 42.44997 54.08327 53 46.87217 65.86639 51.1957 59.61543 58.5235 58.69412 57.21888 57.00877 74.94916 59.21149 62.36185 68.42514 67.72001 65.37584 66.18912 70.5195 67.74216 67.02984 85 68.02941 84.6286 70.21396 70.45566 80.5295 74.52516 73.06162 76.90254 76.54084 80.75271 99.62429 91.92388 90.82401 104.561 87.02299 89.10668 116.5161 100.6479 94.11164 108.2266 92.54188 93.04837 94.76286 97.08244 126.0832 206.0728 194.868 193.6137 236.2795 249.6177 187.6006 195.3927 259.5573 292.0137 254.5663 237.6058 297.4253 213.0469 296.3556 257.8003 261.0172 262.942 217.6235 214.7309 213.0376 218.3232 229.3142 230.2039 232.5941 232.9571 235.5099 275.9746 274.6507 276.3422 282.3491 275.4814 316.7844 245.8989 279.8303 285.7726 272.5484 282.3725 284.0158
16.12452 16.44688 18.86796 20.34396 172.5858 29.15476 19.23538 35.17101 12.04159 8.062258 39.62323 40.31129 3.201562 38.11824 23.21141 18 0 14.03567 12.04159 24.02082 17.11724 17.46425 20.2608 8.602325 10.63015 8.902247 33.24154 23.76973 9.848858 9.055385 39 147.6531 43.22615 21.37756 24.73863 51.97115 48.54894 47.43416 35.4683 55.75841 54.08327 59.36329 37.2976 36.64891 54.03702 52.49762 38.47077 57.00877 49.08293 44.40721 40.24922 39.92493 57.38467 39.81206 61.66149 50.21952 65.79514 64.3506 53.33854 77.84495 50.48762 68.60029 66.85058 65.36819 61.46544 60.08328 86.58844 63.32456 69.46222 78.24321 74.79305 69.64194 67.26812 78.03204 72.61543 68.88396 96.87621 70.88018 96.17692 75.6439 74.67262 90.42677 80.11242 74.52516 82.76473 79.19912 85.09407 111.072 100.1699 98.61541 115.5206 89.26926 93.6376 106 109.5536 100.2247 118.6971 96.16652 95.34149 98.67117 102.3181 134.0221 191.4001 180.7472 179.6782 223.5173 237.3457 189.8894 197.488 248.2136 279.0998 243.6555 228.4524 284.6644 208.866 284.5318 247.3964 250.4596 252.2865 213.0258 217.9013 213.4596 221.0271 224.6353 233.597 229.7129 230.7834 232.7311 266.5521 265.4524 267.2022 272.8828 266.9869 305.4092 245.5326 271.4719 278.1115 276.0616 286.0773 284.7754
23.34524 25.54408 29.41088 32.7514 176.2987 42.15448 32.57299 49.0306 10.29563 12.80625 53.60037 54.33231 16.37834 52.15362 9.207037 4.123106 14.03567 0 2 38 3.162278 4.242641 7.106335 8.062258 8.485281 10.40433 19.69772 11.31371 12.80625 15.26434 26.07681 161.3672 31.18493 22.36068 24.35159 39.82462 36.79674 36.06938 27.51363 43.93177 42.44997 47.50789 33.02693 34.30829 43.27817 42.0119 33.24154 46.01087 40.44378 37 35.22783 36.01389 47.01064 38.47077 51.56684 42.72002 55.60576 54.40588 46.84015 67.52409 49.49747 60.37384 59.09315 58.82176 56.7186 56.22277 76.53587 58.69412 62.62587 69.46222 68.00735 64.93843 65.00769 70.93659 67.46851 66.0303 86.68333 67.26812 86.21485 70.0928 70.03571 81.63333 74.46476 72.00694 76.92204 75.77928 80.41144 101.2126 92.61209 91.38928 106.0189 86.20905 88.84256 113.2299 101.5332 94.25497 109.5536 92.07063 92.26592 94.36631 97.01546 126.7595 202.2004 191.0686 189.8401 232.6908 246.1097 186.9679 194.7214 256.205 288.4101 251.2867 234.6327 293.8466 211.0261 292.9293 254.6095 257.8003 259.7085 215.5203 214.3214 212 217.8073 227.2004 229.8552 230.8528 231.3655 233.7915 272.9634 271.68 273.3825 279.3313 272.6408 313.4367 244.7044 277.0162 283.0919 272.2465 282.1192 283.0866
22.02272 24.05203 27.80288 30.95855 175.5711 40.31129 30.67572 47.07441 9.486833 11.31371 51.62364 52.34501 14.43087 50.15974 11.18121 6.082763 12.04159 2 0 36 5.09902 5.830952 8.746428 6.403124 7.211103 8.845903 21.54066 12.80625 11.31371 13.60147 27.78489 159.3853 32.7185 21.54066 23.76973 41.40048 38.28838 37.48333 28.23119 45.45327 43.93177 49.0408 33.16792 34.15981 44.59821 43.27817 33.54102 47.38143 41.37269 37.69615 35.51056 36.12478 48.27007 38.20995 52.78705 43.46263 56.85068 55.60576 47.43416 68.8097 49.25444 61.29437 59.9333 59.46427 57.07013 56.4358 77.78592 59.03389 63.32456 70.49113 68.70953 65.30697 65.00769 71.69379 67.91171 66.1211 87.9659 67.47592 87.45856 70.60453 70.40597 82.68011 75 72.06247 77.49194 75.97697 80.80842 102.45 93.47192 92.19544 107.2007 86.37129 89.26926 112.0045 102.4744 94.86833 110.6797 92.39589 92.43917 94.72592 97.52948 127.5986 200.5517 189.4779 188.2691 231.2509 244.7243 187.1817 194.9151 254.9216 286.958 250.05 233.5862 292.4115 210.5232 291.5963 253.4285 256.6028 258.5005 214.9721 214.6394 212.0094 218.0734 226.6451 230.2005 230.4973 231.0887 233.4478 271.8915 270.6326 272.3417 278.2553 271.6708 312.1541 244.6308 276.0616 282.2145 272.6102 282.5053 283.1431
27.80288 24.78911 22.02272 16.44482 166.0871 16.03122 12.20656 14.14214 34.20526 29.12044 17 17.08801 22.27667 14.56022 47.09055 42.0119 24.02082 38 36 0 41.01219 41.10961 43.73214 31.257 32.55764 30.10399 56.56854 46.69047 29.12044 26.24881 61.61169 123.81 64.82669 34.4093 37.80212 73.38937 69.64194 68.15424 53.7122 76.6942 74.84651 80.23092 51.34307 48.49631 73.79024 72.00694 53.41348 76.92204 66.69107 61.03278 54.67175 53.07542 76.53757 49.67897 80.28993 66.4003 84.38009 82.68011 68.0147 96.21686 57.98276 84.50444 82.21922 79.19596 73.10951 70.60453 104.36 74.65253 83.4386 94.49339 88.4138 80.60397 74.79305 91.93476 84.02381 77.17513 114.6211 80.1561 113.6002 87.45856 85.2115 106.3015 91.83137 81.88406 94.64143 87.63846 95.13149 128.0625 113.9517 111.9464 131.8939 96.60228 103.465 94.57801 123.7942 111.6065 134.4693 104.8094 102.4158 107.5407 112.6055 146.5992 172.154 162.4004 161.6207 206.9324 221.4001 194.5379 201.7877 233.5487 262.0578 229.6367 217.0495 267.8217 204.6265 269.0203 234.0812 236.9072 238.5844 208.1658 223.368 215.3787 225.8584 219.545 239.2064 227.0352 229.0546 230.1643 254.5211 253.744 255.566 260.7566 256.2596 290.4565 246.098 260.9099 268.4865 281.5157 291.7212 286.5554
