17.09371 35.1141 35.44009 124.9755 7.211103 4.609772 23.34524 2.236068 6.324555 22.39544 0 5.220153 25.5196 22.6 144.071 21.0238 36.31116 56.96837 53.74477 51.29571 65.29931 62.95261 58.69412 71.21798 60.20797 63.12686 82.0061 77.93908 75.60423 87.69265 76.00658 72.94518 159.2011 148.0784 94.59387 146.8818 177.2343 175.237 185.4562 190.4212 185.6987 189.3806 194.1649 189.7604 188.0425 196.4306 199.0603 184.2525 199.6533 194.5844 202.529 188.6054 199.6559 193.0932 169.8146 205.4118 176.9805 203.4158 195.6687 210.238 195.4329 197.7094 197.2232 180.0056 209.9143 183.709 202.5957 198.7792 190.2472 216.4486 215.5284 218.3232 219.0457 220.0477 201.1219 216.5462 195.1666 219.2373 216.0949 226.0199 214.6272 218.9087 228.7378 202.1213 231.3655 204.0098 205.2348 230.3259 229.5779 237.5311 232.8692 237.4742 241.5186 240.1944 242.3902 220.9191 244.6324 245.5463 244.1522 246.6384 240.3081 247.0005 248.1101 243.7047 251.3349 248.2942 250.5993 255.2342 257.2086 236.8174 238.8734 238.1517 256.8494 243.4184 248.0907 258.1356 262.6752 267.0885 253.87 255.4496 257.6296 266.9766 258.1937 266.3081 266.8108 261.2968
11.89488 31.08456 31.19695 120.0305 7.566373 7.211103 18.82153 5.315073 3.640055 17.62022 5.220153 0 20.5061 17.46454 141.5361 20.40221 39.53796 59.94609 56.46459 53.8145 68.30264 65.69936 61.28825 74.34548 62.58794 65.40833 85.16014 80.2574 77.6096 90.35624 77.60316 69.32712 154.2247 143.2136 94.44178 142.0581 172.8504 171.0007 180.9979 185.911 181.3043 185.0142 189.761 185.4596 183.8022 192.0553 194.6413 180.1562 195.2606 190.36 198.2015 184.584 195.4409 189.0192 170.0625 201.202 177.1195 199.5401 192.0846 206.2165 191.9017 194.0908 193.6653 178.0513 206.0855 181.6047 199.0885 199.1511 189.7637 212.6646 211.8236 214.5186 215.2864 216.2597 201.3312 212.9753 192.9981 215.5766 212.6646 222.3247 214.9989 215.5418 225.0294 200.51 227.6801 202.621 203.6461 226.7427 226.1775 233.8979 229.4344 233.9492 237.9181 236.7189 238.8498 220.0545 241.0565 241.9427 240.693 243.0869 237.0427 243.5837 244.6091 240.3898 247.7761 244.8515 247.1907 252.0494 253.744 236.2292 238.4098 236.1228 257.1101 242.6113 247.6838 255.2846 259.8502 267.3808 252.0084 254.6296 255.8305 264.2466 256.5487 263.6537 264.1236 259.3516
9.198183 15.00833 13.90144 99.52806 22.61084 25.10976 5.59017 24.68299 19.72942 4.139914 25.5196 20.5061 0 3.689173 139.4328 33.20015 58.12272 77.63219 73.67666 70.65763 85.9142 82.79134 78.1233 92.14798 78.90659 81.43249 102.9138 96.10021 92.69978 106.9217 91.60377 63.71224 138.153 128.1164 102.6511 127.2871 160.8703 159.9226 168.5119 173.0725 169.2136 173.0759 177.5704 173.9145 172.6246 180.0285 182.3355 169.833 183.113 179.2415 186.4356 174.6575 184.3516 178.7715 178.6624 190.1164 185.2883 190.3319 184.4587 196.1766 184.5488 186.2747 186.1646 178.1186 197.0971 181.0007 191.8157 208.0001 195.592 203.8829 203.4631 205.6192 206.6234 207.4398 209.6002 205.3029 192.0319 207.4277 205.7067 213.9655 223.7686 208.8857 216.5901 201.8496 219.3496 204.8542 205.0585 218.9435 219.304 225.8124 222.3746 226.4161 229.9837 229.424 231.2191 224.2599 233.2365 233.977 233.4646 235.3832 230.7883 236.5555 237.1553 233.8787 240.0177 237.6894 240.19 246.127 246.4396 241.4151 244.0558 235.5133 265.3254 246.9337 253.5039 250.9308 255.5996 275.6755 252.0402 258.8537 256.1098 260.4175 257.467 260.1716 260.4904 259.0005
5.742347 18.36736 17.42297 102.7319 20.48316 22.6762 7.025667 21.97635 17.14526 4.667143 22.6 17.46454 3.689173 0 137.6409 29.5222 54.50743 73.95839 69.99329 66.97022 82.236 79.10462 74.43494 88.4735 75.21808 77.74677 99.23588 92.42002 89.03685 103.2335 87.98045 62.28772 139.3132 128.994 99.46034 128.0758 161.003 159.8511 168.7684 173.4157 169.3787 173.209 177.7649 173.9591 172.5861 180.187 182.56 169.6059 183.3014 179.1951 186.5391 174.3501 184.3025 178.5356 175.502 190.0704 182.1754 189.8872 183.6938 195.9091 183.7312 185.5483 185.3768 176.0328 196.6122 179.0189 190.9884 204.8275 192.7453 203.3607 202.8563 205.1218 206.079 206.9274 206.4877 204.5621 190.1146 206.7814 204.8291 213.3649 220.6095 207.9533 216.0069 199.595 218.7463 202.4756 202.7955 218.2356 218.4188 225.1643 221.5264 225.6607 229.3081 228.6245 230.4851 221.6281 232.5402 233.3096 232.6544 234.6654 229.7937 235.7087 236.3901 232.9334 239.3128 236.8687 239.3398 245.079 245.6502 238.6668 241.2523 233.5671 262.2357 244.2963 250.6826 249.6052 254.2581 272.5799 250.0039 256.2332 254.0381 259.0055 255.3013 258.7005 259.0451 257.0252
137.5395 152.228 150.231 170.5722 149.0864 148.2351 144.578 145.7952 144.7782 142.2991 144.071 141.5361 139.4328 137.6409 0 123.9959 132.8486 128.262 125.1918 123.2249 128.6339 124.7833 123.0151 131.1122 120.0218 118.2792 133.2503 117.596 112.6324 124.5127 106.2765 76.25283 111.421 97.94132 73.19064 94.65416 83.1796 74.97923 92.00276 97.96711 88.94641 90.02517 95.1214 87.20944 83.30944 95.35047 99.33419 74.58901 98.5008 87.20867 97.59642 74.63171 90.54759 79.94649 89.49779 94.72409 90.57828 80.88283 65.77775 91.4133 64.18159 68.43783 66.40485 41.24052 84.84535 42.54134 69.82026 111.3391 82.57694 89.19323 86.2249 91.42079 90.80234 92.48162 108.6469 83.83854 52.92749 88.42079 80.42555 95.42231 123.1359 81.86978 98.22571 67.04167 100.0796 72.77117 70.27192 96.80732 92.5576 104.6123 96.29107 102.3328 107.6658 103.9938 107.2887 98.25632 110.1094 111.5341 107.4878 111.5415 100.8033 109.5182 112.0139 104.7853 116.16 111.1869 112.8595 114.4158 120.145 118.1682 122.7107 96.40457 155.3453 119.5622 132.1364 114.7159 119.1262 165.1312 113.4144 130.3754 117.7384 123.1054 120.0072 122.2935 122.8474 119.9795
24.77237 47.38143 46.75468 128.2857 27.45906 25.57831 34.65545 23.08679 24.04163 32.53033 21.0238 20.40221 33.20015 29.5222 123.9959 0 27.54088 45.19164 40.9695 37.79219 53.31041 49.92025 45.17743 59.61543 45.79301 48.25971 70.26379 62.90072 59.5483 73.78347 58.72819 56.0803 149.3754 137.1491 74.04053 135.5775 162.6592 159.9062 171.2659 176.5215 171.1432 174.6568 179.6274 174.6912 172.6789 181.7278 184.5887 168.2409 185.0336 179.1197 187.5505 172.2614 184.1295 176.9548 149.6964 189.842 156.7309 186.4618 177.7618 193.8298 177.3697 179.9028 179.2345 159.2608 192.7745 163.0859 184.4478 178.8169 169.4462 199.1381 197.9558 201.0796 201.6457 202.7437 180.953 198.5564 174.5967 201.5167 197.7094 208.3963 194.6623 200.3522 211.1516 181.1767 213.7007 183.0027 184.2813 212.3488 211.0924 219.693 214.47 219.3171 223.576 221.8954 224.2699 199.9456 226.612 227.6071 225.8032 228.5443 221.4723 228.535 229.8709 224.9844 233.2558 229.8956 232.1077 236.1974 238.8582 215.9595 218.0883 217.4425 236.7391 222.4646 227.3434 238.4366 242.9285 247.0167 233.0408 234.492 236.7636 247.0719 237.2551 246.2884 246.84 240.5203
48.96397 70.51596 70.44501 155.6122 43.22615 39.99062 57.91805 38.3471 42.3143 56.28548 36.31116 39.53796 58.12272 54.50743 132.8486 27.54088 0 20.74195 18.02776 16.34778 29.02585 27.00058 23.16247 34.90702 25.26856 28.39894 45.70011 42.72002 41.38236 51.69623 43.34167 75.85842 173.7311 160.8376 69.8033 158.9945 182.5171 178.8086 191.5007 197.045 190.9359 194.2022 199.3602 193.7847 191.391 201.2325 204.3588 186.0551 204.6141 197.6233 206.6429 189.5059 202.4959 194.4749 140.8279 208.0925 148.4139 202.5105 192.0319 210.7475 191.3021 194.3618 193.3093 163.5497 208.419 168.2335 198.1073 168.9563 164.6284 214.398 212.7087 216.4498 216.7083 217.9828 171.9956 212.4221 179.9347 215.9317 210.6715 222.9495 184.6914 212.8673 225.7576 182.9768 228.1239 183.4244 185.8993 226.1161 223.6839 233.7017 227.2434 232.6209 237.3273 234.8472 237.6184 197.0311 240.1676 241.3348 238.6047 241.9194 233.0676 241.0316 242.9015 236.8597 246.6298 242.5459 244.5128 247.1161 251.5596 211.2865 212.6805 221.3329 227.1533 219.0091 221.5457 247.2094 251.4943 237.2135 235.7552 231.0195 239.0659 255.002 238.6263 253.7528 254.5044 243.6729
68.62133 90.67375 90.45843 172.9809 63.94143 60.72141 77.94553 59.03629 62.86896 76.16592 56.96837 59.94609 77.63219 73.95839 128.262 45.19164 20.74195 0 4.738208 8.231414 8.357003 6.708923 5.370243 14.51649 8.521578 11.11333 25.30603 22.93482 23.05683 31.01354 26.98056 82.71474 182.7438 169.147 58.84873 167.0003 186.3845 181.7876 195.6438 201.4258 194.6394 197.6235 202.9134 196.7665 194.0311 204.5389 207.8989 187.9112 207.9621 199.9932 209.4886 190.7927 204.6823 195.9557 124.3568 210.1112 132.1413 202.5648 190.6666 211.4975 189.6607 193.1279 191.7625 154.9324 208.0514 160.147 196.1517 151.6928 150.1142 213.6312 211.5194 215.759 215.7467 217.1624 155.1546 210.4794 171.8063 214.4195 207.9935 221.4878 167.2632 209.7987 224.3151 172.3677 226.503 171.9045 175.133 223.9565 220.5701 231.6788 224.2457 230.0146 235.056 231.9293 235.0068 183.2969 237.7084 239.0108 235.5311 239.2948 229.061 237.6879 239.9823 233.0457 243.9672 239.3158 241.0663 242.456 248.302 196.4242 197.402 211.7275 209.6858 204.7845 206.0004 240.8938 244.9909 219.6072 225.2388 216.7062 228.2527 248 227.2103 246.4171 247.3101 233.3906
64.74144 86.96264 86.67468 168.4884 60.81529 57.65631 74.19232 55.86144 59.5021 72.35138 53.74477 56.46459 73.67666 69.99329 125.1918 40.9695 18.02776 4.738208 0 3.5 12.34909 9.234785 5.147815 18.66815 7.648529 10.79352 29.30017 24.69818 23.71708 33.94849 26.61766 78.1313 178.1081 164.546 56.94295 162.4169 182.1606 177.6584 191.3962 197.1566 190.4377 193.4541 198.7322 192.646 189.9487 200.3859 203.7216 183.9198 203.8061 195.9464 205.3906 186.8756 200.6604 192.0169 124.4689 206.1128 132.1831 198.8228 187.1263 207.6644 186.1626 189.5692 188.2512 152.7367 204.3734 157.8369 192.7083 152.1569 149.541 210.0155 207.9663 212.1332 212.1615 213.5568 155.4429 207.0438 169.5184 210.9182 204.6766 217.9828 167.8079 206.549 220.8087 170.6766 223.0258 170.4538 173.4852 220.564 217.335 228.2685 220.993 226.6991 231.6878 228.6673 231.6948 182.5 234.3726 235.6533 232.2976 235.9873 225.9878 234.5021 236.7248 229.9402 240.6683 236.1112 237.9002 239.51 245.1066 196.0026 197.1243 209.8172 210.2648 204.1568 205.8215 238.2698 242.4075 220.2504 223.5632 216.1134 226.655 245.5219 225.7709 244.0092 244.8724 231.6603
61.78455 84.10856 83.76903 165.0957 58.42303 55.31727 71.31795 53.4439 56.93198 69.43442 51.29571 53.8145 70.65763 66.97022 123.2249 37.79219 16.34778 8.231414 3.5 0 15.66046 12.1411 7.5 21.98295 9.013878 12.09339 32.5 26.70674 25.04496 36.55475 27.17076 74.84818 174.7606 161.2352 56.02901 159.1242 179.2017 174.7834 188.4151 194.1558 187.4973 190.542 195.8092 189.7768 187.1129 197.4873 200.8015 181.1636 200.9047 193.1407 202.5395 184.1827 197.8755 189.3046 124.953 203.3476 132.6091 196.276 184.7498 205.0396 183.8212 187.1771 185.8985 151.4538 201.8793 156.4617 190.4107 152.8763 149.5 207.5723 205.5754 209.6813 209.7433 211.1214 156.0328 204.7498 168.1554 208.5695 202.4802 215.6299 168.5771 204.4071 218.4542 169.7771 220.6949 169.7388 172.6177 218.3031 215.2028 225.9917 218.8458 224.5 229.445 226.5113 229.4978 182.2745 232.1557 233.4186 230.1641 233.7932 223.9849 232.407 234.5712 227.9106 238.4806 234.0005 235.8204 237.6067 243.0021 196.0517 197.2796 208.7343 211.0422 204.0496 206.0467 236.6226 240.7915 221.0713 222.6572 216.0284 225.808 243.9882 225.045 242.5309 243.3706 230.7103
76.92845 99.0202 98.79271 180.7444 72.24957 69.0163 86.28441 67.35726 71.21798 84.49195 65.29931 68.30264 85.9142 82.236 128.6339 53.31041 29.02585 8.357003 12.34909 15.66046 0 4.585984 9 6.324555 10.44031 10.81665 17 16.56804 18.43909 23.02173 23.76973 87.80091 187.9707 174.1739 57.3062 171.9309 189.7894 184.8783 199.1231 204.9767 197.9596 200.8308 206.1553 199.8124 196.9568 207.6849 211.1232 190.5597 211.1148 202.8001 212.4495 193.2149 207.407 198.4364 119.0672 212.7581 126.9324 204.4749 192.0527 213.6539 190.9398 194.5585 193.0725 153.3949 209.7808 158.8238 197.2841 145.8773 145.7738 215.1883 212.9143 217.3407 217.2211 218.6893 149.566 211.5756 170.4171 215.678 208.7989 222.7487 161.3239 210.44 225.577 169.8499 227.6884 168.9615 172.5329 224.9311 221.1651 232.6908 224.8794 230.7943 235.9603 232.5779 235.7732 179.2519 238.5309 239.8854 236.1082 240.0469 229.2684 238.1496 240.613 233.3238 244.6942 239.8208 241.4788 242.3628 248.7775 191.7876 192.5526 209.5573 203.6651 200.4507 201 240.1041 244.1128 213.5 222.6252 212.3076 225.4972 246.9018 224.1785 245.1775 246.13 230.8679
73.89754 96.16798 95.85943 176.873 70.00379 66.82744 83.38934 65.05983 68.73159 81.52967 62.95261 65.69936 82.79134 79.10462 124.7833 49.92025 27.00058 6.708923 9.234785 12.1411 4.585984 0 4.825065 10.39381 5.855019 6.540738 20.47636 16.22594 16.62923 24.74937 21.1372 83.22128 183.3911 169.5892 54.06044 167.3452 185.2985 180.4287 194.6241 200.4699 193.4801 196.3664 201.6867 195.3709 192.5332 203.2296 206.6574 186.1808 206.6589 198.396 208.0219 188.877 203.017 194.0883 117.9228 208.3819 125.7337 200.2424 187.9406 209.3706 186.8543 190.4358 188.9796 150.2349 205.5895 155.5789 193.2376 145.1259 144.0175 211.038 208.8032 213.1849 213.091 214.5467 148.644 207.541 167.2021 211.6017 204.8433 218.6728 160.6708 206.5316 221.5012 167.1265 223.6326 166.4438 169.8492 220.9311 217.2718 228.6816 220.9753 226.8491 231.9809 228.6706 231.8324 177.3285 234.5747 235.9148 232.2222 236.1107 225.494 234.2982 236.7119 229.5278 240.7658 235.9566 237.6427 238.6872 244.9233 190.2236 191.125 206.6831 203.0801 198.7015 199.6729 236.6718 240.7139 212.9851 219.958 210.5992 222.8986 243.5868 221.7161 241.9174 242.8467 228.159
