0 173.6641 112.4342 92.75788 94.12793 96.0554 243.0454 247.6451 169.8397 171.7749 211.0031 210.6919 271.0162 248.7211 270.4478 218.6536 285.4953 236.9219 243.2316 240.0758 268.7036 230.4983 235.0967 236.8387 291.7724 243.5195 288.8096 297.1028 322.7339 250.8064 301.5073 296.7139 294.9178 292.7407 303.067 300.776 300.4704 300.1812 302.1265 296.963 332.9039 312.7194
173.6641 0 78.69568 114.3241 100.9049 97.618 86.98628 87.91134 86.2207 87.74164 38.33721 39.8619 108.5073 79.56156 105.746 50.44552 120.195 64.07639 69.71878 67.3125 95.14354 101.5206 104.6177 112.7213 118.8473 112.2957 115.1979 123.8086 152.2529 109.5652 128.1621 123.1035 121.2744 119.0771 129.795 127.3366 126.9423 126.5863 128.5611 123.3224 162.0301 139.0566
112.4342 78.69568 0 100.1699 86.44202 84.28671 131.6435 136.8377 129.0155 131.2098 116.1077 118.423 160.3034 141.5238 160.4151 129.1395 175.3416 140.8119 144.8068 144.0626 166.6741 169.989 173.9253 180.016 187.1685 182.3894 186.6253 193.2867 214.5951 183.1482 197.7606 194.3463 192.9378 191.4811 199.0603 197.3854 197.4892 197.6183 199.3239 196.1632 224.9361 211.1356
92.75788 114.3241 100.1699 0 14.72715 17.75528 199.4492 201.3944 79.07591 80.80842 144.4611 141.7674 222.6995 193.6311 220.0659 146.3728 234.5009 168.5052 176.5814 171.2577 204.155 141.5671 146.1643 146.6098 229.2631 154.2289 223.1435 233.1461 264.8345 163.396 237.2135 230.83 228.6416 225.7011 239.0586 236.0275 235.185 234.3608 236.5164 229.1419 274.2066 245.0332
94.12793 100.9049 86.44202 14.72715 0 3.28718 185.3345 187.4587 75.74005 77.70171 132.4055 130.1085 209.0017 180.4159 206.5282 135.4372 221.0726 156.9805 164.8046 159.8266 192.2051 136.7265 141.3349 142.764 217.1308 149.6648 211.4629 221.2424 252.2328 157.6805 225.3778 219.2184 217.085 214.2597 227.1869 224.257 223.4955 222.7537 224.8842 217.8506 261.7317 233.7822
96.0554 97.618 84.28671 17.75528 3.28718 0 182.0803 184.188 74.00169 76.00164 129.1869 126.9262 205.719 177.1306 203.2419 132.3301 217.7855 153.8059 161.6052 156.6607 188.9881 134.5678 139.1735 140.7836 213.8979 147.5438 208.2673 218.027 248.9687 155.3464 222.1677 216.0284 213.9001 211.0859 223.9738 221.0526 220.2981 219.5638 221.6918 214.6911 258.4744 230.6252
243.0454 86.98628 131.6435 199.4492 185.3345 182.0803 0 7.98088 168.0744 169.1449 75.18643 81.7435 29.35767 32.20248 31.32092 88.95504 45.10758 73.4983 67.47592 74.60399 65.29357 158.2948 159.2482 169.2762 71.59303 163.8577 78.33901 78.84013 87.04947 153.4348 82.71789 83.76455 83.74366 84.64632 83.09633 83.38465 84.59314 85.84288 86.57944 89.4986 97.32035 99.55526
247.6451 87.91134 136.8377 201.3944 187.4587 184.188 7.98088 0 166.8919 167.8691 72.57291 78.96093 23.46651 25.43281 24.31243 85.34027 38.75623 68.4078 61.80152 69.25077 57.766 154.2368 154.9932 165.0698 63.62107 159.2921 70.40474 70.86717 80.09046 148.4034 74.75857 75.78805 75.77969 76.71698 75.15469 75.41327 76.6148 77.86202 78.6017 81.55669 90.41761 91.58026
169.8397 86.2207 129.0155 79.07591 75.74005 74.00169 168.0744 166.8919 0 2.236068 95.88535 90.42677 183.2784 150.4726 178.7568 89.1852 191.0549 112.8938 122.0656 114.7403 148.9404 62.85897 67.41662 67.53847 174.0979 75.28631 165.0515 176.1524 211.9733 85.41809 179.5835 171.9549 169.4993 165.9458 181.604 178 176.6494 175.3169 177.5528 168.3241 220.0051 183.4182
171.7749 87.74164 131.2098 80.80842 77.70171 76.00164 169.1449 167.8691 2.236068 0 96.62815 91.08238 184.0575 151.1985 179.4798 89.56004 191.6771 113.2254 122.4132 115.0194 149.1719 61.38607 65.9242 65.81118 174.2758 73.70773 165.1091 176.2416 212.1915 84.09072 179.6364 171.9608 169.4963 165.9187 181.6618 178.0365 176.6635 175.3083 177.5444 168.2379 220.1551 183.2655
211.0031 38.33721 116.1077 144.4611 132.4055 129.1869 75.18643 72.57291 95.88535 96.62815 0 6.708204 87.44411 54.58938 82.8734 17.20465 95.42226 25.94224 32.64966 29.1334 59.80176 85.17189 86.83893 96.52 84.80308 92.72484 79.24645 88.84249 120.8113 85.33024 93.00134 87.07755 85.04117 82.46211 94.79451 91.92388 91.24144 90.60905 92.69844 86.40023 129.9433 102.3096
210.6919 39.8619 118.423 141.7674 130.1085 126.9262 81.7435 78.96093 90.42677 91.08238 6.708204 0 93.22109 60.20797 88.45903 11.7047 100.6357 26.90725 34.82815 29.8527 62.5 78.5 80.21222 89.86162 87.80127 86.1922 81.3941 91.41474 124.4489 79.12806 95.45287 89.1207 86.97701 84.17244 97.30879 94.26028 93.43447 92.65528 94.79451 87.86353 133.3501 103.8087
271.0162 108.5073 160.3034 222.6995 209.0017 205.719 29.35767 23.46651 183.2784 184.0575 87.44411 93.22109 0 33.10094 6.638712 97.30094 15.84913 76.63271 68.31378 76.48725 54.13107 163.5172 163.648 173.762 50.15436 166.88 60.17202 57.0983 58.21891 154.5085 60.20442 63.54937 64.27498 66.30288 60.04309 61.36752 63.03866 64.7439 64.89124 70.59442 68.36463 77.27045
248.7211 79.56156 141.5238 193.6311 180.4159 177.1306 32.20248 25.43281 150.4726 151.1985 54.58938 60.20797 33.10094 0 28.28427 64.28063 41.36572 44.59821 37.12142 44.96552 34.00368 131.462 131.8674 141.9863 46.81413 135.6384 50 53.60855 74.02076 124.1018 57.97629 56.67892 56.0357 56.0357 58.94065 58.0517 58.69412 59.4138 60.67125 61.03278 84.18581 73.4932
270.4478 105.746 160.4151 220.0659 206.5282 203.2419 31.32092 24.31243 178.7568 179.4798 82.8734 88.45903 6.638712 28.28427 0 92.02174 15.05161 70.85901 62.36986 70.57446 47.5 157.6016 157.6483 167.7541 44.24435 160.7463 53.85165 51.30398 55.80181 148.2338 54.60082 57.51956 58.13777 60.03332 54.57105 55.65968 57.24509 58.87274 59.13544 64.41273 66.11543 71.70251
218.6536 50.44552 129.1395 146.3728 135.4372 132.3301 88.95504 85.34027 89.1852 89.56004 17.20465 11.7047 97.30094 64.28063 92.02174 0 103.0713 23.76973 32.89377 25.88239 60.15189 69.54315 70.83078 80.71417 85.53691 76.2594 77.66595 88.31062 123.0991 68.2587 92.08284 85.10288 82.80097 79.64923 94.03191 90.6973 89.627 88.60023 90.80198 82.87943 131.481 98.71803
285.4953 120.195 175.3416 234.5009 221.0726 217.7855 45.10758 38.75623 191.0549 191.6771 95.42226 100.6357 15.84913 41.36572 15.05161 103.0713 0 80.71542 71.7554 79.93696 51.90872 166.3025 165.9961 176.0308 40.67957 168.4529 52.47837 46.86471 42.46521 155.208 49.18566 54.11675 55.35581 58.08597 48.60608 50.67806 52.62109 54.58657 54.28346 61.75164 52.55148 65.77842
236.9219 64.07639 140.8119 168.5052 156.9805 153.8059 73.4983 68.4078 112.8938 113.2254 25.94224 26.90725 76.63271 44.59821 70.85901 23.76973 80.71542 0 9.219544 3.257644 36.47259 86.9612 87.28115 97.4018 61.89558 91.09205 54.67175 64.98366 99.34166 80.00781 68.90029 62.32576 60.1415 57.28001 70.80254 67.62396 66.70832 65.8559 68.0147 60.959 107.7973 76.90416
243.2316 69.71878 144.8068 176.5814 164.8046 161.6052 67.47592 61.80152 122.0656 122.4132 32.64966 34.82815 68.31378 37.12142 62.36986 32.89377 71.7554 9.219544 0 8.222667 27.73536 95.23261 95.33625 105.4519 53.1325 98.73818 46.66905 56.58709 90.33567 86.98419 60.63209 54.46559 52.40229 49.81967 62.482 59.46427 58.69412 58 60.10824 53.82379 98.92548 69.70115
240.0758 67.3125 144.0626 171.2577 159.8266 156.6607 74.60399 69.25077 114.7403 115.0194 29.1334 29.8527 76.48725 44.96552 70.57446 25.88239 79.93696 3.257644 8.222667 0 34.29293 87.03697 87.18477 97.3037 59.65702 90.70892 52.03472 62.50661 97.29943 79.21854 66.35299 59.61997 57.39747 54.45481 68.27809 65.02888 64.05387 63.14302 65.31712 58.04221 105.6071 73.98459
268.7036 95.14354 166.6741 204.155 192.2051 188.9881 65.29357 57.766 148.9404 149.1719 59.80176 62.5 54.13107 34.00368 47.5 60.15189 51.90872 36.47259 27.73536 34.29293 0 116.1077 115.3917 125.2918 25.42759 117.2441 20.15564 29.04238 63.03643 103.5857 33.24154 28.04015 26.38655 24.82438 35.00357 32.26841 31.80016 31.48412 33.42529 29.60152 71.33372 44.52527
230.4983 101.5206 169.989 141.5671 136.7265 134.5678 158.2948 154.2368 62.85897 61.38607 85.17189 78.5 163.5172 131.462 157.6016 69.54315 166.3025 86.9612 95.23261 87.03697 116.1077 0 4.609772 11.46129 138.2174 13.13439 126.6185 137.9231 175.504 23.43075 140.2926 131.8759 129.33 125.3724 142.342 138.3808 136.5476 134.7266 136.8622 126.2072 181.5943 139.1061
235.0967 104.6177 173.9253 146.1643 141.3349 139.1735 159.2482 154.9932 67.41662 65.9242 86.83893 80.21222 163.648 131.8674 157.6483 70.83078 165.9961 87.28115 95.33625 87.18477 115.3917 4.609772 0 10.12148 137.0385 8.673459 125.2557 136.5112 174.093 19.44865 138.7597 130.3092 127.7693 123.7942 140.8013 136.8247 134.9518 133.0902 135.2036 124.4588 179.9757 137.052
236.8387 112.7213 180.016 146.6098 142.764 140.7836 169.2762 165.0698 67.53847 65.81118 96.52 89.86162 173.762 141.9863 167.7541 80.71417 176.0308 97.4018 105.4519 97.3037 125.2918 11.46129 10.12148 0 146.6669 10.47675 134.7595 145.9677 183.5282 25.89133 148.1138 139.641 137.1086 133.1219 150.147 146.1601 144.2536 142.3568 144.4476 133.628 189.2266 145.879
291.7724 118.8473 187.1685 229.2631 217.1308 213.8979 71.59303 63.62107 174.0979 174.2758 84.80308 87.80127 50.15436 46.81413 44.24435 85.53691 40.67957 61.89558 53.1325 59.65702 25.42759 138.2174 137.0385 146.6669 0 137.9384 12.90591 7.249149 38.05462 123.4263 11.29436 13.52082 14.68205 17.65113 12.12693 11.79248 13.09819 14.63087 15.05199 21.07279 45.9599 27.96985
243.5195 112.2957 182.3894 154.2289 149.6648 147.5438 163.8577 159.2921 75.28631 73.70773 92.72484 86.1922 166.88 135.6384 160.7463 76.2594 168.4529 91.09205 98.73818 90.70892 117.2441 13.13439 8.673459 10.47675 137.9384 0 125.8349 136.9564 174.4508 15.61129 138.9572 130.4653 127.9459 123.9496 140.9772 136.9814 135.0344 133.0966 135.1583 124.2665 179.9079 136.1826
